date,election,state,seat,ballot_order,candidate_uid,name_on_ballot,party_on_ballot,party_uid,party,coalition_uid,coalition,votes,votes_perc,rank,result
1995-09-09,BY-ELECTION,Pulau Pinang,P.043 Bagan,2,8KJKT,Lim Hock Seng,DAP,021-DAP,DAP,0,ALONE,27166,63.7624691937566,1,won
1995-09-09,BY-ELECTION,Pulau Pinang,P.043 Bagan,3,PHJ31,Tan Kee Chye,BEBAS,000-BEBAS,BEBAS,0,ALONE,75,0.1760356765637836,3,lost_deposit
1996-01-15,BY-ELECTION,Pahang,P.075 Lipis,1,5VWZ3,Amihamzah bin Ahmad,BN,001-UMNO,UMNO,3,BN,0,,1,won_uncontested
1996-06-22,BY-ELECTION,Melaka,N.08 Bukit Asahan,1,NGHX1,R. Raghavan,BN,002-MIC,MIC,3,BN,4777,67.6341497947048,1,won
1996-06-22,BY-ELECTION,Melaka,N.08 Bukit Asahan,2,H0FAY,Hj. Minghat bin Mamut,PAS,004-PAS,PAS,0,ALONE,1259,17.825286705365993,2,lost
1996-06-22,BY-ELECTION,Melaka,N.08 Bukit Asahan,3,0F9ZQ,Loh Ah Boo,DAP,021-DAP,DAP,0,ALONE,1027,14.54056349992921,3,lost
1997-01-06,BY-ELECTION,Kelantan,N.32 Pulai Chondong,1,3X020,Hj. Yusoff bin Hj. Hamzah,BN,001-UMNO,UMNO,3,BN,4660,49.374867556685736,2,lost
1997-01-06,BY-ELECTION,Kelantan,N.32 Pulai Chondong,2,94S0G,Zulkifli Mamat,PAS,004-PAS,PAS,0,ALONE,4778,50.62513244331426,1,won
1997-03-16,BY-ELECTION,Sarawak,N.22 Bukit Begunan,1,5GHR8,Cikgu Jack ak. Bujang,BEBAS,000-BEBAS,BEBAS,0,ALONE,1025,15.378844711177795,2,lost
1997-03-16,BY-ELECTION,Sarawak,N.22 Bukit Begunan,2,VRAS8,Mong anak Dagang,BN,049-PBDS,PBDS,3,BN,5640,84.62115528882221,1,won
1997-05-17,BY-ELECTION,Perak,P.073 Telok Intan,1,X1KXE,Dr. Chee See Choke,BN,026-GERAKAN,GERAKAN,3,BN,12091,44.619529116539965,2,lost
1997-05-17,BY-ELECTION,Perak,P.073 Telok Intan,2,8H5R5,M. Kulasegaran a/l V. Murugeson,DAP,021-DAP,DAP,0,ALONE,15007,55.380470883460035,1,won
