state,parlimen,ballot_order,name,candidate_uid,party,party_uid,votes
Johor,P.035 Muar Selatan,2,Dato' Mahmud Bin Md. Shah,89,BEBAS,1,4108
Johor,P.036 Muar Utara,1,Haji Hassan Bin Haji Yunos,90,PERIKATAN,2,19802
Johor,P.036 Muar Utara,2,Haji Mohamed Nor Bin A. Hamid,91,BEBAS,1,3623
Johor,P.037 Segamat,1,Sardon Bin Haji Jubir,92,PERIKATAN,2,11072
Johor,P.037 Segamat,2,Razali Bin Abdul Manap,93,BEBAS,1,2447
Kedah,P.038 Alor Star,1,Lee Thean Hin,94,PERIKATAN,2,27897
Kedah,P.038 Alor Star,2,Haji Salim Bin Haji Mohd. Rejab,95,BEBAS,1,1784
Kedah,P.039 Kota Star,1,Tunku Kassim Ibni Almarhom Sultan Abdul Hamid,96,PERIKATAN,2,27357
Kedah,P.039 Kota Star,2,Haji Rejab Bin Haji Darus,97,BEBAS,1,2168
Kedah,P.040 Kedah Utara,1,Syed Ahmad Bin Syed Mahmud Shahabudin,98,PERIKATAN,2,25544
Kedah,P.040 Kedah Utara,2,Haji Abdullah Bin Haji Abbas,99,BEBAS,1,1578
Kedah,P.040 Kedah Utara,3,Haji Laidin Bin Haji Abdul Manan,100,BEBAS,1,1309
Kedah,P.041 Kedah Tengah,1,Md. Khir Bin Johari,101,PERIKATAN,2,31077
Kedah,P.041 Kedah Tengah,2,Puteh Bin Napa,102,BEBAS,1,1431
Kedah,P.042 Sungei Muda,1,Tunku Abdul Rahman Putra,103,PERIKATAN,2,22226
Kedah,P.042 Sungei Muda,2,Syed Jan Aljeffri,104,BEBAS,1,1239
Kedah,P.043 Kedah Selatan,1,Lim Teng Kwang,105,PERIKATAN,2,21050
Kedah,P.043 Kedah Selatan,2,M. Saleh Bin Haji Shafie,106,PAS,3,1563
Kelantan,P.044 Kelantan Selatan,1,Abdul Khalid Bin Awang Osman,107,PERIKATAN,2,21746
Kelantan,P.044 Kelantan Selatan,2,Dato' Nik Ahmed Kamil Bin Mahmood,108,BEBAS,1,7175
Kelantan,P.044 Kelantan Selatan,3,Haji Mohamed Noor Bin Haji Yusoff,109,PAS,3,3600
Kelantan,P.045 Kelantan Timor,1,Nik Hassan Bin Haji Nik Yahya,110,PERIKATAN,2,30594
Kelantan,P.045 Kelantan Timor,2,Dato' Nik Ahmed Bin Haji Nik Mahmood,111,BEBAS,1,4019
Kelantan,P.045 Kelantan Timor,3,Mohd. Asri Bin Haji Muda,112,PAS,3,2292
Kelantan,P.045 Kelantan Timor,4,Mohamed Bin Ibrahim,113,BEBAS,1,883
Kelantan,P.046 Pasir Mas,1,Tengku Ahmad Bin Tengku Abdul Ghaffar,114,PERIKATAN,2,20963
Kelantan,P.046 Pasir Mas,2,Haji Mokhtar Bin Haji Ahmed,115,PAS,3,7507
Kelantan,P.047 Kelantan Utara,1,Tengku Indra Petra Bin Sultan Ibrahim,116,PERIKATAN,2,28428
Kelantan,P.047 Kelantan Utara,2,Dato' Nik Hussein Bin Nik Zainal,117,BEBAS,1,6295
Kelantan,P.048 Kelantan Tengah,1,Abdul Hamid Bin Mahmud,118,PERIKATAN,2,28422
Kelantan,P.048 Kelantan Tengah,2,Tengku Annuar Zainal Bin Tengku Zainal Abidin,119,BEBAS,1,2970
Kelantan,P.048 Kelantan Tengah,3,Dato Nik Mohamed Bin Abdul Rahman,120,BEBAS,1,1154
Kelantan,P.048 Kelantan Tengah,4,Idris Bin Haji Mohamed,121,BEBAS,1,721
Terengganu,P.049 Trengganu Utara,1,Ibrahim Fikri Bin Mohamed,122,PERIKATAN,2,22041
Terengganu,P.049 Trengganu Utara,2,Mohd. Salleh Bin Ahmad,123,BEBAS,1,2866
Terengganu,P.050 Trengganu Tengah,1,Engku Muhsein Bin Abdul Kadir,124,PERIKATAN,2,19038
Terengganu,P.050 Trengganu Tengah,2,Sulaiman Bin Ali,125,BEBAS,1,4746
Terengganu,P.051 Trengganu Selatan,1,Wan Yahya Bin Haji Wan Mohd.,126,PERIKATAN,2,16345
Terengganu,P.051 Trengganu Selatan,2,Ibrahim Bin Matnoh,127,BEBAS,1,2628
Perlis,P.052 Perlis,1,Sheikh Ahmad Bin Mohd. Hashim,128,PERIKATAN,2,17769
Perlis,P.052 Perlis,2,Matt Bin Haji Kassim,129,BEBAS,1,8814
