state,parlimen,ballot_order,name,candidate_uid,party,party_uid,votes
Kelantan,P.023 Rantau Panjang,4,Prof Ust Zul,4503,BN,25,17123
Kelantan,P.023 Rantau Panjang,5,Dr Shah,4504,PH,73,4256
Kelantan,P.024 Kubang Kerian,1,Dr.Wan Ahmad Kamil,4505,PH,73,10236
Kelantan,P.024 Kubang Kerian,2,Rizal,4506,PEJUANG,93,687
Kelantan,P.024 Kubang Kerian,3,Kak Long,4507,BN,25,14807
Kelantan,P.024 Kubang Kerian,4,Ustaz Dato' Tuan Ibrahim,4508,PAS,3,55654
Kelantan,P.025 Bachok,1,Syahir Sulaiman,4509,PAS,3,57496
Kelantan,P.025 Bachok,2,Nor Azmiza Mamat,4510,PH,73,4385
Kelantan,P.025 Bachok,3,Haji Zu,4511,BEBAS,1,423
Kelantan,P.025 Bachok,4,Cikgu Zam,4512,PUTRA,91,276
Kelantan,P.025 Bachok,5,Datuk Haji Zain,4513,BN,25,27333
Kelantan,P.026 Ketereh,1,Haji Rahimi,4514,PH,73,4662
Kelantan,P.026 Ketereh,2,Marzuani Ardila Ariffin (Gee),4515,BN,25,17435
Kelantan,P.026 Ketereh,3,Mej Jen Dato Hj Khlir (B),4516,PAS,3,40542
Kelantan,P.026 Ketereh,4,Haneef Ibrahim (Abe Haneef),4517,PUTRA,91,223
Kelantan,P.027 Tanah Merah,1,Cikgu Bakri,4518,BN,25,9781
Kelantan,P.027 Tanah Merah,2,Dato' D,4519,PH,73,5357
Kelantan,P.027 Tanah Merah,3,Lawyer Nasir Abdullah,4520,PUTRA,91,168
Kelantan,P.027 Tanah Merah,4,Datuk Nik Sapeia,4521,BEBAS,1,114
Kelantan,P.027 Tanah Merah,5,Dato' Sri Ikmal Hisham,4522,PAS,3,54266
Kelantan,P.028 Pasir Puteh,1,Kapten Wan Marzudi,4523,PEJUANG,93,350
Kelantan,P.028 Pasir Puteh,2,Datuk Cikgu Awi,4524,BN,25,23988
Kelantan,P.028 Pasir Puteh,3,Ustaz Muhammad Husain,4525,PH,73,3873
Kelantan,P.028 Pasir Puteh,4,Ustaz Nik Zawawi,4526,PAS,3,53108
Kelantan,P.029 Machang,1,Datuk Jazlan,4527,BN,25,25449
Kelantan,P.029 Machang,2,Mejar (B) Mat,4528,PUTRA,91,128
Kelantan,P.029 Machang,3,Wan Ahmad Fayhsal,4529,PAS,3,35603
Kelantan,P.029 Machang,4,Dr Rosli,4530,PH,73,3934
Kelantan,P.030 Jeli,1,Professor Dr Ir Hj Mat,4531,PUTRA,91,133
Kelantan,P.030 Jeli,2,Pok Zahari,4532,PAS,3,27072
Kelantan,P.030 Jeli,3,Norwahida Patuan,4533,BN,25,14608
Kelantan,P.030 Jeli,4,Md Radzi,4534,PH,73,1140
Kelantan,P.031 Kuala Krai,1,Ustaz Latiff,4535,PAS,3,42740
Kelantan,P.031 Kuala Krai,2,Zuki,4536,BN,25,17552
Kelantan,P.031 Kuala Krai,3,Norashikin,4537,PEJUANG,93,241
Kelantan,P.031 Kuala Krai,4,Syam Ghaz,4538,PH,73,4148
Kelantan,P.032 Gua Musang,1,Tengku Razaleigh Hamzah,872,BN,25,21663
Kelantan,P.032 Gua Musang,2,Mohd Azizi Abu Naim,4539,PAS,3,21826
Kelantan,P.032 Gua Musang,3,Dato' Dr. Adabi,4540,PEJUANG,93,371
Kelantan,P.032 Gua Musang,4,Abe Yo,4541,PH,73,4517
Terengganu,P.033 Besut,1,Datuk Abe Zul,4542,PAS,3,49569
Terengganu,P.033 Besut,2,Dato' Ir. Wan Nazari,4543,PEJUANG,93,553
Terengganu,P.033 Besut,3,Ustaz Aziz,4544,PH,73,4339
Terengganu,P.033 Besut,4,Datuk Haji Nawi Mohamad,4545,BN,25,30903
Terengganu,P.034 Setiu,1,Abdul Rahman Bin Mat Yasin,4546,BN,25,31736
Terengganu,P.034 Setiu,2,Ustaz Zukirnain Abd Kadir,4547,PAS,3,50768
Terengganu,P.034 Setiu,3,Mohamad Bin Ngah,1198,PH,73,2125
Terengganu,P.034 Setiu,4,Wan Adnan,4548,PEJUANG,93,203
Terengganu,P.035 Kuala Nerus,1,Dato' Dr. Haji Alias Razak,4549,PAS,3,56697
Terengganu,P.035 Kuala Nerus,2,Ust. Dato' Dr. Khairuddin Takiri,4550,BN,25,26932
Terengganu,P.035 Kuala Nerus,3,Azaha,4551,PEJUANG,93,291
Terengganu,P.035 Kuala Nerus,4,Dato' Seri Suhaimi Hashim,4552,PH,73,3708
Terengganu,P.036 Kuala Terengganu,1,Mohamad Abu Bakar Bin Muda,4553,PEJUANG,93,481
Terengganu,P.036 Kuala Terengganu,2,Dato' Cikgu Zubir,4554,BN,25,22109
Terengganu,P.036 Kuala Terengganu,3,Dato' Raja Bahrin,4555,PH,73,10946
Terengganu,P.036 Kuala Terengganu,4,Datuk Haji Amzad Hashim,4556,PAS,3,63016
Terengganu,P.037 Marang,1,Tuan Guru Haji Abdul Hadi Awang,1712,PAS,3,73115
Terengganu,P.037 Marang,2,Jasmira Othman,4557,BN,25,31386
Terengganu,P.037 Marang,3,Dr.Zarawi Bin Sulong,4054,PEJUANG,93,427
Terengganu,P.037 Marang,4,Ustaz Azhar,192,PH,73,4140
Terengganu,P.038 Hulu Terengganu,1,Cikgu Rozi,4558,BN,25,27176
Terengganu,P.038 Hulu Terengganu,2,Khadri,4559,PEJUANG,93,182
Terengganu,P.038 Hulu Terengganu,3,Dato Rosol Wahid,4560,PAS,3,42910
Terengganu,P.038 Hulu Terengganu,4,Cikgu Alias Ismail,4561,PH,73,1740
Terengganu,P.039 Dungun,1,Peguam Ghazali,4562,BEBAS,1,305
Terengganu,P.039 Dungun,2,Noraisah Binti Hasan,4563,PEJUANG,93,322
Terengganu,P.039 Dungun,3,Dato' Dr Mohd Johari,4564,PH,73,5307
Terengganu,P.039 Dungun,4,Ustaz Sham,4565,BN,25,25615
Terengganu,P.039 Dungun,5,Ustaz Haji Wan Hassan,4566,PAS,3,59720
Terengganu,P.040 Kemaman,1,Rosli,4567,PEJUANG,93,506
Terengganu,P.040 Kemaman,2,Ustaz Che Alias Hamid,4568,PAS,3,65714
Terengganu,P.040 Kemaman,3,Dato' Seri Hj Ahmad Bin Said,4569,BN,25,38535
Terengganu,P.040 Kemaman,4,Hasuni Bin Sudin,4570,PH,73,8340
Pulau Pinang,P.041 Kepala Batas,1,Ustaz Hamidi Abu Hassan,4571,PEJUANG,93,747
Pulau Pinang,P.041 Kepala Batas,2,Dr Ustazah Mastura,4572,PN,12,28604
Pulau Pinang,P.041 Kepala Batas,3,Danial Abdul Majeed,4573,MUDA,94,14214
Pulau Pinang,P.041 Kepala Batas,4,Dato' Sri Reezal Merican Bin Naina Merican,4574,BN,25,25737
Pulau Pinang,P.042 Tasek Gelugor,1,Akmal Azhar,4575,WARISAN,74,179
Pulau Pinang,P.042 Tasek Gelugor,2,Razak Ridzuan,4576,PH,73,16547
Pulau Pinang,P.042 Tasek Gelugor,3,Dr. Abdul Halim,4577,PEJUANG,93,406
Pulau Pinang,P.042 Tasek Gelugor,4,Muhamad Yusoff Bin Mohd Noor (Yb Chop),4578,BN,25,18864
Pulau Pinang,P.042 Tasek Gelugor,5,Datuk Wan Saiful Wan Jan,4579,PN,12,31116
Pulau Pinang,P.043 Bagan,1,Tan Chuan Hong,4580,BN,25,5385
Pulau Pinang,P.043 Bagan,2,Lim Guan Eng,1839,PH,73,55797
Pulau Pinang,P.043 Bagan,3,Alan Oh,4581,PN,12,6149
Pulau Pinang,P.043 Bagan,4,Hafiz,4582,PEJUANG,93,1323
Pulau Pinang,P.044 Permatang Pauh,1,Datuk Zaidi,4583,BN,25,16971
Pulau Pinang,P.044 Permatang Pauh,2,Ust Fawwaz Md Jan,4584,PN,12,37638
Pulau Pinang,P.044 Permatang Pauh,3,Cikgu Nasir,4585,PEJUANG,93,473
Pulau Pinang,P.044 Permatang Pauh,4,Nurul Izzah Anwar,3464,PH,73,32366
Pulau Pinang,P.045 Bukit Mertajam,1,Steven Sim Chee Keong,4586,PH,73,71722
Pulau Pinang,P.045 Bukit Mertajam,2,Ah Pang,4587,BN,25,6986
Pulau Pinang,P.045 Bukit Mertajam,3,Steven Koh,4588,PN,12,14037
Pulau Pinang,P.046 Batu Kawan,1,Lee Ah Leong,4589,PRM,57,148
Pulau Pinang,P.046 Batu Kawan,2,Chow Kon Yeow,2665,PH,73,50744
Pulau Pinang,P.046 Batu Kawan,3,Tan Lee Huat,4590,BN,25,7145
Pulau Pinang,P.046 Batu Kawan,4,Wong Chia Zhen,4591,PN,12,10344
Pulau Pinang,P.046 Batu Kawan,5,Ong Chin Wen,4592,WARISAN,74,450
Pulau Pinang,P.047 Nibong Tebal,1,Fadhlina Binti Sidek,4593,PH,73,42188
Pulau Pinang,P.047 Nibong Tebal,2,Dato' Mansor Bin Othman,4594,PN,12,25895
Pulau Pinang,P.047 Nibong Tebal,3,Datuk Seri Thanenthiran,4595,BN,25,10660
Pulau Pinang,P.047 Nibong Tebal,4,Goh Kheng Huat,2664,BEBAS,1,565
Pulau Pinang,P.048 Bukit Bendera,1,Syerleena Abdul Rashid,4596,PH,73,49353
Pulau Pinang,P.048 Bukit Bendera,2,Teh Yee Cheu,4597,PRM,57,677
Pulau Pinang,P.048 Bukit Bendera,3,Hng Chee Wey,4598,PN,12,6743
Pulau Pinang,P.048 Bukit Bendera,4,Richie Huan Xin Yun,4599,BN,25,5417
Pulau Pinang,P.048 Bukit Bendera,5,Razalif Zain,4600,BEBAS,1,299
Pulau Pinang,P.049 Tanjong,1,Lim Hui Ying,4601,PH,73,31968
Pulau Pinang,P.049 Tanjong,2,Tan Kim Nee,4602,BN,25,3214
Pulau Pinang,P.049 Tanjong,3,Ah Leng,4603,PN,12,2501
Pulau Pinang,P.050 Jelutong,1,Sanisvara Nethaji Rayer (Rsn Rayer),4604,PH,73,50369
Pulau Pinang,P.050 Jelutong,2,Baljit Singh,4076,PN,12,11765
Pulau Pinang,P.050 Jelutong,3,Koh Swe Yong,3074,PRM,57,264
Pulau Pinang,P.050 Jelutong,4,Yacoob Bin Noor,4605,BEBAS,1,480
Pulau Pinang,P.050 Jelutong,5,Datuk Loganathan A/L Thoraisamy,4606,BN,25,7387
Pulau Pinang,P.050 Jelutong,6,Lim Huat Poh (Martin),4607,WARISAN,74,442
Pulau Pinang,P.051 Bukit Gelugor,1,P. Thinagaranabhan,4608,PN,12,8092
Pulau Pinang,P.051 Bukit Gelugor,2,Ramkarpal Singh,4080,PH,73,71204
Pulau Pinang,P.051 Bukit Gelugor,3,Wong Chin Chong,4609,BN,25,6777
Pulau Pinang,P.052 Bayan Baru,1,Saw Yee Fung,4610,BN,25,13377
Pulau Pinang,P.052 Bayan Baru,2,Jeff Ooi,4611,WARISAN,74,440
Pulau Pinang,P.052 Bayan Baru,3,Ravinder Singh,4612,PRM,57,251
Pulau Pinang,P.052 Bayan Baru,4,Kan Chee Yuen,4613,BEBAS,1,124
Pulau Pinang,P.052 Bayan Baru,5,Sim Tze Tzin,3712,PH,73,55209
Pulau Pinang,P.052 Bayan Baru,6,Oh Tong Keong,4614,PN,12,20307
Pulau Pinang,P.053 Balik Pulau,1,Datuk Shah Headan Bin Ayoob Shah,4615,BN,25,15478
Pulau Pinang,P.053 Balik Pulau,2,Muhammad Bakhtiar Bin Wan Chik,3715,PH,73,24564
Pulau Pinang,P.053 Balik Pulau,3,Dato' Sri Johnny (Dsj),4616,BEBAS,1,180
Pulau Pinang,P.053 Balik Pulau,4,Harris Idaham Rashid,4617,PN,12,22982
Pulau Pinang,P.053 Balik Pulau,5,Dato Sri Sabaruddin Bin Ahmad,4618,BEBAS,1,366
Pulau Pinang,P.053 Balik Pulau,6,Fazli Mohammad,4619,PEJUANG,93,341
Perak,P.054 Gerik,1,Dr Asyraf Wajdi Dusuki,3312,BN,25,13728
Perak,P.054 Gerik,2,Fathul Huzir Ayob,4620,PN,12,15105
Perak,P.054 Gerik,3,Tarmizi Mohd Jam,4112,PH,73,5779
Perak,P.055 Lenggong,1,Dr Shamsul Anuar Nasarah,3369,BN,25,12588
Perak,P.055 Lenggong,2,Jurey Latiff Rosli,4621,PH,73,3382
Perak,P.055 Lenggong,3,Ustaz Rif'Aat Razman,4622,PN,12,11709
Perak,P.056 Larut,1,Ustaz Auzaie,4623,PEJUANG,93,566
Perak,P.056 Larut,2,Ustaz Zolkharnain Bin Abidin,4624,PH,73,6207
Perak,P.056 Larut,3,Shafiq Fhadly Mahmud,4625,BN,25,16752
Perak,P.056 Larut,4,Dato Seri Hamzah Zainudin,4626,PN,12,28350
Perak,P.057 Parit Buntar,1,Datuk Seri Dr Mujahid Yusof Rawa,4627,PH,73,17828
Perak,P.057 Parit Buntar,2,Cikgu Imran,4628,BN,25,11593
Perak,P.057 Parit Buntar,3,Hj Rohijas,4629,PEJUANG,93,259
Perak,P.057 Parit Buntar,4,Ustaz Misbah,4630,PN,12,23223
Perak,P.058 Bagan Serai,1,Datuk Ustaz Idris,4631,PN,12,33753
Perak,P.058 Bagan Serai,2,Haji Ahmad Luqman,4632,PEJUANG,93,383
Perak,P.058 Bagan Serai,3,Haji Zul Helmi Ghazali,4633,BN,25,15202
Perak,P.058 Bagan Serai,4,Siti Aishah Binti Shaik Ismail,4634,PH,73,13195
Perak,P.059 Bukit Gantang,1,Dato' Syed Abu Hussin,4635,PN,12,32625
Perak,P.059 Bukit Gantang,2,Mohd Shukri,4636,PEJUANG,93,508
Perak,P.059 Bukit Gantang,3,Dr Fakhruldin Mohd Hashim,4637,PH,73,18565
Perak,P.059 Bukit Gantang,4,Mohammad Sollehin,4638,BN,25,19869
Perak,P.060 Taiping,1,Neow Choo Seong,4639,BN,25,14599
Perak,P.060 Taiping,2,Mohganan A/L P Manikam,3375,BEBAS,1,236
Perak,P.060 Taiping,3,Wong Kah Woh,4105,PH,73,47098
Perak,P.060 Taiping,4,Cikgu See Tean Seng,4640,PN,12,21569
Perak,P.060 Taiping,5,Ts.Dr.Rama,4641,BEBAS,1,113
Perak,P.060 Taiping,6,Leow Thye Yih,4642,BEBAS,1,1154
Perak,P.061 Padang Rengas,1,Kapten Azahari,4643,PN,12,12931
Perak,P.061 Padang Rengas,2,Mohd Arrif Bin Abdul Majid,4644,BN,25,9885
Perak,P.061 Padang Rengas,3,Kamil Munim,4645,PH,73,7062
Perak,P.062 Sungai Siput,1,Indrani,4646,BEBAS,1,614
Perak,P.062 Sungai Siput,2,Haji Baha,4647,BEBAS,1,598
Perak,P.062 Sungai Siput,3,Tan Sri Sa. Vigneswaran (Tsv),4648,BN,25,19791
Perak,P.062 Sungai Siput,4,S. Kesavan,4102,PH,73,21637
Perak,P.062 Sungai Siput,5,Ahmad Fauzi Bin Mohd Jaafar,4649,PEJUANG,93,784
Perak,P.062 Sungai Siput,6,Rajah A/L Narasaim,4650,BEBAS,1,35
Perak,P.062 Sungai Siput,7,Dato Sri Irudianathan,4651,PN,12,8190
Perak,P.063 Tambun,1,Anwar Ibrahim,1426,PH,73,49655
Perak,P.063 Tambun,2,Aminuddin Hanafiah,4652,BN,25,28111
Perak,P.063 Tambun,3,Abdul Rahim Tahir,4653,PEJUANG,93,1114
Perak,P.063 Tambun,4,Ahmad Faizal Azumu @ Peja,4654,PN,12,45939
Perak,P.064 Ipoh Timor,1,Nor Afzainizam Bin Salleh,4655,PN,12,13661
Perak,P.064 Ipoh Timor,2,Ng Kai Cheong,4656,BN,25,8570
Perak,P.064 Ipoh Timor,3,Howard Lee Chuan How,4657,PH,73,57549
Perak,P.065 Ipoh Barat,1,Ah Nan,4658,BN,25,7248
Perak,P.065 Ipoh Barat,2,M. Kula,3383,PH,73,63915
Perak,P.065 Ipoh Barat,3,Chek Kwong Weng,4659,PN,12,6815
Perak,P.065 Ipoh Barat,4,Tan Sri M Kayveas,4660,BEBAS,1,378
Perak,P.066 Batu Gajah,1,Teoh Chin Chong,4661,BN,25,6793
Perak,P.066 Batu Gajah,2,V. Sivakumar,3733,PH,73,60999
Perak,P.066 Batu Gajah,3,Woo Cheong Yuen,4662,PN,12,7163
Perak,P.067 Kuala Kangsar,1,Iskandar Dzulkarnain,4663,PN,12,14380
Perak,P.067 Kuala Kangsar,2,Maslin Sham Bin Razman,4664,BN,25,10814
Perak,P.067 Kuala Kangsar,3,Dr Yusmalia Bt Mohamad Yusof,4665,PEJUANG,93,204
Perak,P.067 Kuala Kangsar,4,Dr. Ahmad Termizi Ramli,4108,PH,73,10356
Perak,P.068 Beruas,1,Dato' Ngeh Koo Ham,4666,PH,73,46710
Perak,P.068 Beruas,2,Ir. Ong Kean Sing,4667,PN,12,12739
Perak,P.068 Beruas,3,Ding Siew Chee,4668,BN,25,12724
Perak,P.069 Parit,1,Ustaz Ismi,4669,PN,12,17181
Perak,P.069 Parit,2,Nurthaqaffah Nordin,4670,PH,73,5063
Perak,P.069 Parit,3,Dato' Nizar,4671,BN,25,15026
Perak,P.069 Parit,4,Dr. Faizol Fadzli,4672,PEJUANG,93,275
Perak,P.070 Kampar,1,Lee Chee Leong,3390,BN,25,16137
Perak,P.070 Kampar,2,Janice Wong,4673,PN,12,12127
Perak,P.070 Kampar,3,Chong Zhemin,4674,PH,73,30467
Perak,P.070 Kampar,4,Leong Cheok Lung,4675,WARISAN,74,655
Perak,P.071 Gopeng,1,Muhammad Farhan Bin Abdul Rahim,4676,PN,12,28732
Perak,P.071 Gopeng,2,Cally Ting,4677,BN,25,18393
Perak,P.071 Gopeng,3,Tan Kar Hing,4678,PH,73,55880
Perak,P.071 Gopeng,4,Balachandran A/L Gopal,4679,WARISAN,74,633
Perak,P.072 Tapah,1,Saraswathy Kandasami,4680,PH,73,13334
Perak,P.072 Tapah,2,Datuk Haji Muhammad Yadzan Bin Haji Mohammad,4681,PN,12,12115
Perak,P.072 Tapah,3,Mohamed Akbar B. Yasin,4682,WARISAN,74,200
Perak,P.072 Tapah,4,Datuk Seri M. Saravanan,4683,BN,25,18398
Perak,P.072 Tapah,5,M. Kathiravan,4684,BEBAS,1,99
Perak,P.072 Tapah,6,Mior Haidir,4685,PEJUANG,93,335
Perak,P.073 Pasir Salak,1,Zairol Hizam Bin Zakaria,4686,PEJUANG,93,539
Perak,P.073 Pasir Salak,2,Ustaz Nik Omar,4687,PH,73,11693
Perak,P.073 Pasir Salak,3,Ustaz Jamaludin Bin Yahya,4688,PN,12,24897
Perak,P.073 Pasir Salak,4,Khairul Azwan Harun,4689,BN,25,19894
Perak,P.074 Lumut,1,Dr Zambry Abd Kadir,4690,BN,25,24849
Perak,P.074 Lumut,2,Dr Hatta Ramli,2737,PH,73,20358
