state,parlimen,ballot_order,name,candidate_uid,party,party_uid,votes
Kelantan,P.031 Kuala Krai,1,Ibrahim Bin Mahmood,2335,PAS,3,14933
Kelantan,P.031 Kuala Krai,2,Wan Zaid Bin Wan Abdullah,2336,BN,25,11727
Kelantan,P.032 Gua Musang,1,Tengku Razaleigh Bin Tengku Mohd Hamzah,872,S46,56,13716
Kelantan,P.032 Gua Musang,2,Nik Ismail Bin Hj Wan Idris @ Pak Nik Weil,2337,AKIM,63,4736
Terengganu,P.033 Besut,1,Dato' Haji Zakaria Bin Haji Abdul Rahman,1707,S46,56,14787
Terengganu,P.033 Besut,2,Idris Bin Jusoh,2338,BN,25,19294
Terengganu,P.034 Setiu,1,Tengku Mahmud Bin Mansor,2029,BN,25,17963
Terengganu,P.034 Setiu,2,Husain Bin Awang,2339,PAS,3,13155
Terengganu,P.035 Kuala Nerus,1,Abdul Rahin Bin Mohd. Said,2340,BN,25,17643
Terengganu,P.035 Kuala Nerus,2,Ibrahim Bin Hasan @ Ibrahim Azmi,2341,S46,56,15425
Terengganu,P.036 Kuala Terengganu,1,Abu Bakar Bin Daud,2342,BN,25,25620
Terengganu,P.036 Kuala Terengganu,2,Abdul Manan Bin Othman,1416,S46,56,20771
Terengganu,P.037 Marang,1,Abdul Hadi Bin Haji Awang,1712,PAS,3,21945
Terengganu,P.037 Marang,2,Abdul Rahman Bin Othman,317,BN,25,21063
Terengganu,P.038 Hulu Terengganu,1,Harun Bin Taib,2343,PAS,3,13675
Terengganu,P.038 Hulu Terengganu,2,Haji Mustafa Bin Muda,2344,BN,25,16434
Terengganu,P.039 Dungun,1,Mustafa @ Hassan Bin Ali,880,PAS,3,15882
Terengganu,P.039 Dungun,2,Mokatar Rudin Bin Wan Yusof @ Haji Mokhtaruddin Bin Wan Yusof,2345,BN,25,17004
Terengganu,P.040 Kemaman,1,Ramli Bin Taib,2346,BN,25,21999
Terengganu,P.040 Kemaman,2,Alias Bin Abdul Rahman,2347,S46,56,14328
Pulau Pinang,P.041 Kepala Batas,1,Naser Bin Mohd. Razi,2348,S46,56,4687
Pulau Pinang,P.041 Kepala Batas,2,Abdullah Bin Haji Ahmad,2655,BN,25,22521
Pulau Pinang,P.042 Tasek Gelugor,1,Ibrahim Bin Saad,2349,BN,25,20061
Pulau Pinang,P.042 Tasek Gelugor,2,Mohd Salleh Bin Man,2350,PAS,3,7410
Pulau Pinang,P.043 Bagan,1,Yeoh Koon Chooi,2351,BN,25,26406
Pulau Pinang,P.043 Bagan,2,Patto A/L Perumal,1512,DAP,18,26524
Pulau Pinang,P.044 Permatang Pauh,1,Mazani Bin Abdullah,2352,PAS,3,4071
Pulau Pinang,P.044 Permatang Pauh,2,Anwar B. Ibrahim,1426,BN,25,27945
Pulau Pinang,P.044 Permatang Pauh,3,Hj. A. Rahman Bin Manap,2353,DAP,18,4430
Pulau Pinang,P.045 Bukit Mertajam,1,Dr Tan Chong Keng,2047,BN,25,30175
Pulau Pinang,P.045 Bukit Mertajam,2,Teoh Teik Huat,1718,DAP,18,18077
Pulau Pinang,P.046 Nibong Tebal,1,Balasundaram A/L Kanagaratnam,2354,DAP,18,14200
Pulau Pinang,P.046 Nibong Tebal,2,Dr. Goh Cheng Teik,1721,BN,25,22729
Pulau Pinang,P.047 Bukit Bendera,1,Gooi Hock Seng @ Goi Hock Seng,1724,DAP,18,23765
Pulau Pinang,P.047 Bukit Bendera,2,Chia Kwang Chye,2355,BN,25,26683
Pulau Pinang,P.048 Tanjong,1,Khor Ngak Seng @ Khor Gark Kim,1723,PBS,48,800
Pulau Pinang,P.048 Tanjong,2,Oh Keng Seng,681,BN,25,18727
Pulau Pinang,P.048 Tanjong,3,Lim Kit Siang,698,DAP,18,25622
Pulau Pinang,P.049 Jelutong,1,Karpal Singh A/L Ram Singh,848,DAP,18,21896
Pulau Pinang,P.049 Jelutong,2,Lim Cheak Kow,2356,PBS,48,425
Pulau Pinang,P.049 Jelutong,3,Rhina Bbhar @ Rani Raj Pal,2357,BN,25,21613
Pulau Pinang,P.050 Bayan Baru,1,Lakhbir Singh A/L Sadu Singh,2358,PBS,48,648
Pulau Pinang,P.050 Bayan Baru,2,Wong Kam Hoong,2359,BN,25,32190
Pulau Pinang,P.050 Bayan Baru,3,Ahmad Bin Nor,1820,DAP,18,25351
Pulau Pinang,P.051 Balik Pulau,1,Nungsari Bin Ahmad Radhi,2360,BN,25,36714
Pulau Pinang,P.051 Balik Pulau,2,Yajya Bin Jali,2361,S46,56,6668
Perak,P.052 Gerik,1,Mohamad Tajol Rosli Bin Mohd Ghazali,1164,BN,25,17170
Perak,P.052 Gerik,2,Roslan Bin Mohd Latif,2362,S46,56,6712
Perak,P.053 Larut,1,Mohd Zihim Bin Mohd Hassan,1731,BN,25,0
Perak,P.054 Parit Buntar,1,Abdul Rahman Bin Haji Sulaiman,2363,BN,25,17180
Perak,P.054 Parit Buntar,2,Idris Bin Abdul Rauf,1167,S46,56,11731
Perak,P.055 Bagan Serai,1,Zainal Abidin Bin Zin,1438,S46,56,10184
Perak,P.055 Bagan Serai,2,Qamaruz Zaman Bin Haji Ismail,2364,BN,25,16434
Perak,P.056 Bukit Gantang,1,Abdullah Hudi B. Hj. Abdul Latif,2365,S46,56,9436
Perak,P.056 Bukit Gantang,2,Abdullah Fadzil Bin Che Wan,2366,BN,25,24590
Perak,P.057 Taiping,1,Ker (Kerk) Kim Tim @ Kerk Choo Ting,1520,BN,25,30459
Perak,P.057 Taiping,2,Haradeyan Singh @ Hardeyal Singh,2367,DAP,18,13692
Perak,P.058 Chenderoh,1,Mohamed Nazri Bin Abdul Aziz,2368,BN,25,16983
Perak,P.058 Chenderoh,2,Saidin Bin Mat Piah,1447,S46,56,5190
Perak,P.059 Sungai Siput,1,Lim Ah Guan @ Lim Soon Guan,2369,DAP,18,5673
Perak,P.059 Sungai Siput,2,S. Samy Vellu A/L Sangalimuthu,1172,BN,25,21283
Perak,P.059 Sungai Siput,3,Mohammad Hashim Bin Salim,2370,PAS,3,2663
Perak,P.060 Tambun,1,Ahmad Husni Bin Mohamad Hanazlah,2371,BN,25,33224
Perak,P.060 Tambun,2,Abdul Rahman Bin Md. Nur,2372,S46,56,6585
Perak,P.061 Ipoh Timor,1,Kerk Kim Hock,2076,DAP,18,23837
Perak,P.061 Ipoh Timor,2,Chang Kon You @ Chen Kwan Wu,2373,BN,25,24129
Perak,P.062 Ipoh Barat,1,Teresa Kok Suh Sim,2374,DAP,18,19747
Perak,P.062 Ipoh Barat,2,Ho Cheong Sing,2375,BN,25,24616
Perak,P.063 Batu Gajah,1,Ngeh Koo Ham,2081,DAP,18,18576
Perak,P.063 Batu Gajah,2,Yeong Chee Wah,2376,BN,25,20155
Perak,P.064 Kuala Kangsar,1,Rafidah Bt. Ab. Aziz,1228,BN,25,15393
Perak,P.064 Kuala Kangsar,2,Abdul Khlaid Bin Mohd. Nasir,2377,S46,56,4744
Perak,P.065 Beruas,1,Chen Lim Piow,2378,DAP,18,7059
Perak,P.065 Beruas,2,Ramli Bin Ariffin,2379,BEBAS,1,708
Perak,P.065 Beruas,3,Tan Kiat Seng @ Shuk Yik,2380,BEBAS,1,671
Perak,P.065 Beruas,4,Lim Keng Yaik @ Lim Kheng Heang,2381,BN,25,18313
Perak,P.066 Parit,1,Ahmad Subki Bin Haji Abd. Latif @ Subky Abd. Latif,2382,PAS,3,6634
Perak,P.066 Parit,2,Ainon Khariyah Binti Mohd. Abas,2383,BN,25,14207
Perak,P.067 Gopeng,1,Dr. Ting Chew Peh,2084,BN,25,22774
Perak,P.067 Gopeng,2,Lim Meng Loong,2384,DAP,18,7986
Perak,P.068 Kampar,1,Chong Joon Kin,2385,DAP,18,12490
Perak,P.068 Kampar,2,Hew See Tong,2087,BN,25,26653
Perak,P.069 Tapah,1,Mohamed Hamka Bin Mohamed Jumah,2386,PAS,3,2596
Perak,P.069 Tapah,2,K. Kumarana/L Karunagaran,2387,BN,25,15543
Perak,P.069 Tapah,3,Mohamad Asri Bin Othman,2388,DAP,18,5692
Perak,P.069 Tapah,4,Foo Koon Yow,2389,BEBAS,1,278
Perak,P.070 Pasir Salak,1,Mohd Rus Bin Jaafar,636,PAS,3,4575
Perak,P.070 Pasir Salak,2,Megat Junid Bin Megat Ayob,1467,BN,25,21690
Perak,P.071 Lumut,1,Ling Nguk Bing @ Ling Ngik Bing,2390,DAP,18,12748
Perak,P.071 Lumut,2,Yap Thong @ Yap Yit Thong,2391,BN,25,25291
Perak,P.072 Bagan Datok,1,Asha'Ari Bin Marsom,2392,S46,56,2816
Perak,P.072 Bagan Datok,2,Ahmad Zahid Bin Hamidi,2393,BN,25,17646
Perak,P.073 Teluk Intan,1,Ong Tin Kim @ Wong Thean Ching,1766,BN,25,21641
Perak,P.073 Teluk Intan,2,Hafith Bin Jaafar,2394,PAS,3,2651
Perak,P.073 Teluk Intan,3,Proso Watma @ Prosothman A/L Appoo,2395,DAP,18,7673
Perak,P.074 Tanjong Malim,1,Wan Mokhtar Bin Wan Endut,2396,S46,56,5088
Perak,P.074 Tanjong Malim,2,Lok Yuen Yow,1768,BN,25,25752
Pahang,P.075 Lipis,1,Ahd. Shabery Bin Cheek,2397,S46,56,8394
Pahang,P.075 Lipis,2,Abu Dahari Bin Osman,2398,BN,25,18507
Pahang,P.076 Raub,1,Ng Kwi Ling,2399,DAP,18,7833
Pahang,P.076 Raub,2,Ibrahim Bin Yusof,2400,BEBAS,1,2447
Pahang,P.076 Raub,3,Teng Ah Luan @ Teng Gaik Kwan,1771,BN,25,23065
Pahang,P.076 Raub,4,Sarif Bin Udin,2401,BEBAS,1,1356
Pahang,P.077 Jerantut,1,Ahmad Kamaruzaman Bin Mohamed Baria,2402,BN,25,17812
Pahang,P.077 Jerantut,2,Syed Ibrahim Bin Syed Abd Rahman,1477,PAS,3,10618
Pahang,P.078 Kuantan,1,Noorsiah Binti Tuajib,2403,S46,56,10622
Pahang,P.078 Kuantan,2,Fauzi Bin Abdul Rahman,2404,BN,25,33718
Pahang,P.079 Paya Besar,1,Siti Zaharah Binti Sulaiman,1777,BN,25,25551
Pahang,P.079 Paya Besar,2,Wan Abdul Rahman Bin Wan Yusoff,2405,S46,56,8792
Pahang,P.080 Pekan,1,Mohd Najib Bin Hj Abd Razak,1216,BN,25,17004
Pahang,P.080 Pekan,2,M. Samueil Bin Mohamad Kameil,2406,S46,56,6211
Pahang,P.081 Maran,1,Muhamad Bin Abdullah,1776,BN,25,22372
Pahang,P.081 Maran,2,Mohamed Rusdi Bin Arif,1217,PAS,3,8326
Pahang,P.082 Mentekab,1,Soleh Bin Mohamad,2407,BEBAS,1,530
Pahang,P.082 Mentekab,2,Fu Ah Kiow @ Oh (Fu) Soon Guan,2408,BN,25,19906
Pahang,P.082 Mentekab,3,Mohamed Bin Harun,2409,S46,56,8393
Pahang,P.083 Bentung,1,Leong Chee Meng,2410,DAP,18,7241
Pahang,P.083 Bentung,2,Dato' Lim Ah Lek,2105,BN,25,26030
Pahang,P.084 Temerloh,1,Sabbaruddin Chik,1491,BN,25,22078
Pahang,P.084 Temerloh,2,Tengku Azlan Ibni Sultan Abu Bakar,2411,S46,56,14012
Pahang,P.085 Rompin,1,Jamalidin Bin Mohd Jarjis,2412,BN,25,18531
Pahang,P.085 Rompin,2,Yahya Bin Haji Awang,1781,PAS,3,5706
Selangor,P.086 Sabak Bernam,1,Dawood Bin Sikandar Ali,2413,S46,56,3526
Selangor,P.086 Sabak Bernam,2,Mahbud Bin Haji Hashim,2414,BN,25,17978
Selangor,P.087 Tanjong Karang,1,Nordin Bin Abdul Latif,2415,S46,56,5144
Selangor,P.087 Tanjong Karang,2,Noh Bin Omar,2416,BN,25,20962
Selangor,P.088 Hulu Selangor,1,Peng Kim Sing,2417,DAP,18,1231
Selangor,P.088 Hulu Selangor,2,Adnan Bin Din,2418,S46,56,5414
Selangor,P.088 Hulu Selangor,3,Palanivel A/L Govindasamy,2419,BN,25,26829
Selangor,P.089 Kuala Selangor,1,Abu Hassan Bin Hj Omar,1225,BN,25,28287
Selangor,P.089 Kuala Selangor,2,Amin Hussaini Bin Abdul Manan,2097,S46,56,4827
Selangor,P.090 Selayang,1,Chan Kong Choy,2098,BN,25,45392
Selangor,P.090 Selayang,2,Zainul Amri Bin Abdul Aziz,2420,BEBAS,1,6765
Selangor,P.091 Gombak,1,Zaleha Binti Ismail,1493,BN,25,38763
Selangor,P.091 Gombak,2,Ismail Bin Nahu,2421,PAS,3,7885
Selangor,P.092 Ampang Jaya,1,Wan Mohd. Fuaad B Wan Abdullah,2422,S46,56,14221
Selangor,P.092 Ampang Jaya,2,Ong Tee Keat,2119,BN,25,45282
Selangor,P.093 Hulu Langat,1,Mohd Zainal Abidin Bin Abdul Mutalib,2423,S46,56,7360
Selangor,P.093 Hulu Langat,2,Badrul Hisham Bin Abdul Aziz,2424,BN,25,38172
Selangor,P.094 PJ Utara,1,Lim Kuo Phau,2425,BN,25,0
Selangor,P.095 PJ Selatan,1,Syed Hussein Bin Ali,2426,PRM,57,15021
Selangor,P.095 PJ Selatan,2,Selvanathan A/L Savarimuthu,2427,BEBAS,1,811
Selangor,P.095 PJ Selatan,3,Lim Siang Chai,2428,BN,25,26646
Selangor,P.096 Serdang,1,Yap Pian Hon,2429,BN,25,32757
Selangor,P.096 Serdang,2,Lee Ban Chen,2170,DAP,18,23320
Selangor,P.096 Serdang,2,Mohd. Radzi Bin Hj. Hussein,1685,PAS,3,2983
Selangor,P.097 Subang,1,Dato' M. Mahalingam A/L Muthukrishnan,2430,BN,25,37247
Selangor,P.097 Subang,2,Usulludin Bin Jamil,2431,S46,56,11484
Selangor,P.098 Shah Alam,1,Hussein Bin Ahmad,401,S46,56,10251
Selangor,P.098 Shah Alam,2,Salamon Bin Selamat,2432,BN,25,50966
Selangor,P.099 Kapar,1,Sanad Bin Haji Said,2433,S46,56,14524
Selangor,P.099 Kapar,2,Leelavathi A/P K. Govindasamy,2434,BN,25,33283
Selangor,P.100 Klang,1,Mohd. Yusof Bin Jasmin,2435,PAS,3,1947
Selangor,P.100 Klang,2,Tan Yew Kew,2436,BN,25,28984
Selangor,P.100 Klang,3,Fong Kui Lun,2128,DAP,18,22860
Selangor,P.101 Kuala Langat,1,Shafir Bin Mohd. Salleh,2437,BN,25,28401
Selangor,P.101 Kuala Langat,2,Tarikh Bin Mohd. Jonid,2438,S46,56,9190
Selangor,P.102 Sepang,1,Seripah Noli Binti Syed Hussin,2439,BN,25,26022
Selangor,P.102 Sepang,2,Haji Mohamed Suhaimi Bin Haji Kamaruddin,2440,S46,56,10353
W.P. Kuala Lumpur,P.103 Kepong,1,Tan Poh Eng,2441,BN,25,20053
W.P. Kuala Lumpur,P.103 Kepong,2,Dr. Tan Seng Giaw,1238,DAP,18,25075
W.P. Kuala Lumpur,P.104 Batu,1,Sanusi Bin Osman,2442,PRM,57,11981
W.P. Kuala Lumpur,P.104 Batu,2,Chong Chek Ah,2443,BN,25,26823
W.P. Kuala Lumpur,P.105 Wangsa Maju,1,Aliah @ Nailah Bt Nani,2444,S46,56,7990
W.P. Kuala Lumpur,P.105 Wangsa Maju,2,Kamal Bin Mat Salih,2445,BN,25,35884
W.P. Kuala Lumpur,P.106 Segambut,1,Abdul Muluk Bin Daud,2446,DAP,18,12101
W.P. Kuala Lumpur,P.106 Segambut,2,Tan Kee Kwong,2447,BN,25,24259
W.P. Kuala Lumpur,P.107 Titiwangsa,1,Othman Bin Ngah,2448,PAS,3,6579
W.P. Kuala Lumpur,P.107 Titiwangsa,2,Dato' Suleiman Bin Mohamed,2449,BN,25,25545
W.P. Kuala Lumpur,P.108 Bukit Bintang,1,Dr. Lee Chong Meng,2450,BN,25,14857
W.P. Kuala Lumpur,P.108 Bukit Bintang,2,Wee Choo Keong,1804,DAP,18,20403
W.P. Kuala Lumpur,P.108 Bukit Bintang,3,Teng Chang Khim,2451,BEBAS,1,123
W.P. Kuala Lumpur,P.109 Lembah Pantai,1,Shahrizhat @ Shahrizat Bte Abdul Jalil,2452,BN,25,23447
W.P. Kuala Lumpur,P.109 Lembah Pantai,2,Haji Mohd Salleh Bin Abas,2453,S46,56,10058
W.P. Kuala Lumpur,P.110 Seputeh,1,Ooi Saw Choo,2454,BN,25,20903
W.P. Kuala Lumpur,P.110 Seputeh,2,Liew Choon Teck,2455,BEBAS,1,203
W.P. Kuala Lumpur,P.110 Seputeh,3,Liew Ah Kim,1461,DAP,18,26518
W.P. Kuala Lumpur,P.111 Cheras,1,Mook Soon Man @ Mok Soon Cheong,2456,BN,25,14865
W.P. Kuala Lumpur,P.111 Cheras,2,Tan Kok Wai,1825,DAP,18,29240
W.P. Kuala Lumpur,P.112 Bandar Tun Razak,1,Abd. Malek Bin Hussin,2457,PAS,3,1235
W.P. Kuala Lumpur,P.112 Bandar Tun Razak,2,Tan Chai Ho,2142,BN,25,25382
W.P. Kuala Lumpur,P.112 Bandar Tun Razak,3,Lee Yee Lian,1504,DAP,18,10647
Negeri Sembilan,P.113 Jelebu,1,Rais Yatim @ Mat Rais Bin Jatin @ Yatim,991,S46,56,11710
Negeri Sembilan,P.113 Jelebu,2,Yunus Bin Rahmat,2458,BN,25,14650
Negeri Sembilan,P.114 Jempol,1,Abdul Aziz Bin Abdullah,578,S46,56,8949
Negeri Sembilan,P.114 Jempol,2,Mohd Khalid Bin Mohd Yunus,1828,BN,25,24653
Negeri Sembilan,P.115 Tampin,1,Ali Bin Maidin Kutty,2459,PAS,3,2687
Negeri Sembilan,P.115 Tampin,2,S. Omar Bin S. Abdullah,2460,BEBAS,1,1672
Negeri Sembilan,P.115 Tampin,3,Mohd Noh Bin Rajab,1830,BN,25,26127
Negeri Sembilan,P.116 Kuala Pilah,1,Abu Zahar Bin Dato' Nika Ujang,2461,BN,25,24485
Negeri Sembilan,P.116 Kuala Pilah,2,Mohd Yusof Bin Abd Malik,2462,S46,56,3885
Negeri Sembilan,P.117 Seremban,1,Hon Choon Kim,2463,BN,25,33452
Negeri Sembilan,P.117 Seremban,2,Lee Yuen Fong,2464,DAP,18,15217
Negeri Sembilan,P.117 Seremban,3,Ishak Bin Mat Aris,2465,PAS,3,3542
Negeri Sembilan,P.118 Rasah,1,Wong See Wah,2466,BN,25,30946
Negeri Sembilan,P.118 Rasah,2,Chen Man Hin Dennis,1536,DAP,18,20775
Negeri Sembilan,P.119 Telok Kemang,1,Krishnan A/L Letchumanan,2467,BN,25,32543
Negeri Sembilan,P.119 Telok Kemang,2,Thangasamy A/L Periasamy,2468,DAP,18,11528
Melaka,P.120 Alor Gajah,1,Abu Seman Bin Haji Yusop,2469,BN,25,29652
Melaka,P.120 Alor Gajah,2,Omar Bin Baba,2470,PAS,3,4556
Melaka,P.121 Selandar,1,Fong Chan Onn,2471,BN,25,28366
Melaka,P.121 Selandar,2,Burkhan Bin Abdullah,2472,S46,56,5186
Melaka,P.122 Batu Berendam,1,Mohd. Nor B. Haji Jaafar,2473,PAS,3,7335
Melaka,P.122 Batu Berendam,2,Mohd Ali Bin Mohd Rustam,2474,BN,25,37846
Melaka,P.122 Batu Berendam,3,Tan Seng Seng,2475,DAP,18,15671
Melaka,P.123 Kota Melaka,1,Lim Guan Eng,1839,DAP,18,29647
Melaka,P.123 Kota Melaka,2,Soon Tian Szu,2156,BN,25,24683
Melaka,P.124 Jasin,1,Tawab Bin Katab,2476,S46,56,2310
Melaka,P.124 Jasin,2,Abdul Ghafar Bin Baba,11,BN,25,25693
Melaka,P.124 Jasin,3,Ahmad Dali Bin Abu Hassan,2477,PAS,3,4856
Johor,P.125 Segamat,1,Lim Wah Kin,2478,BEBAS,1,741
Johor,P.125 Segamat,2,Yaakob Bin Jantan,2479,DAP,18,11143
Johor,P.125 Segamat,3,Subramaniam A/L Sinniah,1551,BN,25,28710
Johor,P.126 Ledang,1,Hashim Bin Ismail,2480,BN,25,29948
Johor,P.126 Ledang,2,Ismail Bin Nasir,2481,S46,56,6587
Johor,P.127 Pagoh,1,Mahiaddin Bin Md. Yasin,2797,BN,25,21856
Johor,P.127 Pagoh,2,Rosdan Taha Bin Abd. Rahman,2482,S46,56,4257
Johor,P.128 Labis,1,Dato' Seri Dr Lim Liong Seek @ Ling Liong Sik,1147,BN,25,24185
Johor,P.128 Labis,2,Ahmad Bin Ton,2163,DAP,18,9140
Johor,P.129 Mersing,1,A. Kadir Bin Johan,2483,S46,56,5832
Johor,P.129 Mersing,2,Zainail Abidin Bin Osman,2484,BN,25,19357
Johor,P.130 Kluang,1,Lim Ser Ho,2485,DAP,18,11014
Johor,P.130 Kluang,2,Hoo Seong Chang,2486,BN,25,30097
Johor,P.131 Parit Sulong,1,Haji Omar Bin Jani,2487,PAS,3,7458
Johor,P.131 Parit Sulong,2,Ruhanie Ahmad,2488,BN,25,32812
Johor,P.132 Bakri,1,Mohd Huridin Bin Samuri,2489,PAS,3,3541
Johor,P.132 Bakri,2,Tan Kok Kwang,2490,DAP,18,9844
Johor,P.132 Bakri,3,Chua Jui Meng,1852,BN,25,22162
Johor,P.133 Muar,1,Abdul Aziz B Mohd. Yassin,2491,BN,25,18238
Johor,P.133 Muar,2,Zawawi Bin Mohd. Zin,2492,S46,56,8755
Johor,P.134 Sri Gading,1,Kamelah Bt Yahaya,2493,S46,56,5003
Johor,P.134 Sri Gading,2,Hamzah Bin Ramli,2494,BN,25,31353
Johor,P.135 Batu Pahat,1,Abdullah @ Ali Bin Siran,2495,S46,56,8787
Johor,P.135 Batu Pahat,2,Mansor Bin Masikon,2496,BN,25,33780
Johor,P.136 Tenggara,1,Hishammuddin Bin Datuk Hussein,2497,BN,25,28727
Johor,P.136 Tenggara,2,Madin Bin Khani @ Md. Din Bin A. Ghani,2498,S46,56,4209
Johor,P.137 Sungai Benut,1,Hassan Bin Md. Ali,2499,S46,56,7519
Johor,P.137 Sungai Benut,2,Abd Hamid Bin Abd. Rahman,1287,BN,25,29450
