state,parlimen,area_name,ballot_order,name,candidate_uid,party,party_uid,votes
Johor,P.164 Pontian,Pontian,1,Hassan Abdul Karim,1860,PKR,11,5509
Johor,P.164 Pontian,Pontian,2,Hasni Mohamad,3188,BN,25,26667
Johor,P.165 Tanjong Piai,Tanjong Piai,1,Datuk Seri Ong Ka Ting,3189,BN,25,28046
Johor,P.165 Tanjong Piai,Tanjong Piai,2,Tan Hang Meng,2812,DAP,18,4431
W.P. Labuan,P.166 Labuan,Labuan,1,Matusin Abdul Rahman,3191,PAS,3,3186
W.P. Labuan,P.166 Labuan,Labuan,2,Datuk Suhaili Abdul Rahman,3190,BN,25,11087
Sabah,P.167 Kudat,Kudat,1,Abdul Rahman Bin Sedik @ Sidek,3279,BEBAS,1,6488
Sabah,P.167 Kudat,Kudat,2,Datuk Abdul Rahim Bakri,3192,BN,25,13236
Sabah,P.167 Kudat,Kudat,3,Asbiah Binti Anggar,3280,BEBAS,1,1282
Sabah,P.167 Kudat,Kudat,4,Datu Abdul Razak Abdul Salam,3194,BEBAS,1,2375
Sabah,P.168 Kota Marudu,Kota Marudu,1,Datuk Dr Maximus Ongkili,3195,BN,25,10457
Sabah,P.168 Kota Marudu,Kota Marudu,2,Anthony Mandiau,3196,BEBAS,1,7268
Sabah,P.169 Kota Belud,Kota Belud,1,James Bagah,3198,BEBAS,1,8869
Sabah,P.169 Kota Belud,Kota Belud,2,Md Salleh Md Said,2513,BN,25,19290
Sabah,P.169 Kota Belud,Kota Belud,3,Jainin Giau,3199,SETIA,62,1551
Sabah,P.170 Tuaran,Tuaran,1,Wilfred Madius Tangau,2834,BN,25,17354
Sabah,P.170 Tuaran,Tuaran,2,Umsery @ Ansari Abdullah,3200,PKR,11,8855
Sabah,P.171 Sepanggar,Sepanggar,1,Datin Saidatul Badru Tun Said,3202,PKR,11,5098
Sabah,P.171 Sepanggar,Sepanggar,2,Eric Enchin Majimbun,3201,BN,25,16226
Sabah,P.172 Kota Kinabalu,Kota Kinabalu,1,Hiew King Cheu,3203,DAP,18,5187
Sabah,P.172 Kota Kinabalu,Kota Kinabalu,2,Christina Liew,3204,PKR,11,3492
Sabah,P.172 Kota Kinabalu,Kota Kinabalu,3,Dr Yee Moh Chai,2840,BN,25,15993
Sabah,P.173 Putatan,Putatan,1,Datuk Dr Marcus Mojigoh,3205,BN,25,13816
Sabah,P.173 Putatan,Putatan,2,Awang Ahmad Sah,3206,PKR,11,5984
Sabah,P.174 Penampang,Penampang,1,Donald Peter Mojuntin,3207,BN,25,16032
Sabah,P.174 Penampang,Penampang,2,Jomilon Mojountin @ Conrad Mojountin,3208,DAP,18,3379
Sabah,P.174 Penampang,Penampang,3,Blaise Mosidin@Frederick Francis,3210,PKR,11,864
Sabah,P.174 Penampang,Penampang,4,Joseph Sulaiman,3209,BEBAS,1,975
Sabah,P.175 Papar,Papar,1,Rosnah Abdul Abdul Rashid Shirlin,3211,BN,25,0
Sabah,P.176 Kimanis,Kimanis,1,Datuk Anifah Aman,3212,BN,25,9655
Sabah,P.176 Kimanis,Kimanis,2,Awang Tengah Awang Amin,3213,PKR,11,4547
Sabah,P.177 Beaufort,Beaufort,1,Azizah Mohd Dun,3214,BN,25,0
Sabah,P.178 Sipitang,Sipitang,1,Datuk Dr Yusof Yacob,3215,BN,25,0
Sabah,P.179 Ranau,Ranau,1,Tan Sri Bernard Dompok,3216,BN,25,7547
Sabah,P.179 Ranau,Ranau,2,Ruhimin Adzim,3217,BEBAS,1,6160
Sabah,P.179 Ranau,Ranau,3,Karim Adam,3218,BEBAS,1,3310
Sabah,P.179 Ranau,Ranau,4,Japiril Suhaimin,3219,BEBAS,1,1609
Sabah,P.180 Keningau,Keningau,1,Datuk Joseph Pairin Kitingan,1895,BN,25,0
Sabah,P.181 Tenom,Tenom,1,Raimi Unggi,3221,BN,25,8032
Sabah,P.181 Tenom,Tenom,2,Datuk Laimun Laikin,3222,BEBAS,1,5628
Sabah,P.182 Pensiangan,Pensiangan,1,Bernard S.Maraat,3223,BN,25,6080
Sabah,P.182 Pensiangan,Pensiangan,2,Razali Suffian Koroh,3225,BEBAS,1,557
Sabah,P.182 Pensiangan,Pensiangan,3,Matin Tomy@Tommy,3224,BEBAS,1,5272
Sabah,P.183 Beluran,Beluran,1,Ronald Kiandee,2857,BN,25,0
Sabah,P.184 Libaran,Libaran,1,Rajmunni Sabu,3227,PKR,11,2471
Sabah,P.184 Libaran,Libaran,2,Juslie Ajirol,3226,BN,25,13140
Sabah,P.185 Batu Sapi,Batu Sapi,1,Edmund Chong Ket Wah,3228,BN,25,0
Sabah,P.186 Sandakan,Sandakan,1,Chong Hon Min,3230,BEBAS,1,9538
Sabah,P.186 Sandakan,Sandakan,2,Lau Ngan Siew,2542,BN,25,8208
Sabah,P.186 Sandakan,Sandakan,3,Liew Teck Khen @ Liaw Tech King,3231,PASOK,43,543
Sabah,P.187 Kinabatangan,Kinabatangan,1,Bung Mokthar Radin,2861,BN,25,0
Sabah,P.188 Silam,Silam,1,Samsu Baharom Abdul Rahman,3232,BN,25,16613
Sabah,P.188 Silam,Silam,2,Shamsuri Baharuddin,3233,PKR,11,5865
Sabah,P.189 Semporna,Semporna,1,Noraida Abdul Salleh,3235,BEBAS,1,816
Sabah,P.189 Semporna,Semporna,2,Mohd Abdul Wahab Pg Abdullah,3236,PKR,11,740
Sabah,P.189 Semporna,Semporna,3,Madjalis Bin Lais,3281,BEBAS,1,1896
Sabah,P.189 Semporna,Semporna,4,Aldani Bin Landi,3277,BEBAS,1,1286
Sabah,P.189 Semporna,Semporna,5,Datuk Shafie Apdal,3234,BN,25,15215
Sabah,P.190 Tawau,Tawau,1,Shim Paw Fatt,2869,BN,25,0
Sabah,P.191 Kalabakan,Kalabakan,1,Abdul Ghapur Salleh,3238,BN,25,0
Sarawak,P.192 Mas Gading,Mas Gading,1,Tekhee@Tiki Ak Lafe,3239,BN,25,10579
Sarawak,P.192 Mas Gading,Mas Gading,2,Dr Patau Rubis,3240,SNAP,19,7867
Sarawak,P.193 Santubong,Santubong,1,Idris Bin Bohari,3241,BEBAS,1,2030
Sarawak,P.193 Santubong,Santubong,2,Datuk Wan Junaidi Tuanku Jaafar,2242,BN,25,12590
Sarawak,P.194 Petra Jaya,Petra Jaya,1,Fadillah Yusof,3242,BN,25,18236
Sarawak,P.194 Petra Jaya,Petra Jaya,2,Wan Zainal Abidin Wan Senusi,2229,PKR,11,5420
Sarawak,P.195 Bandar Kuching,Bandar Kuching,1,Chong Chieng Jen,2874,DAP,18,17914
Sarawak,P.195 Bandar Kuching,Bandar Kuching,2,Wee Kok Tiong,3243,BN,25,15873
Sarawak,P.196 Stampin,Stampin,1,Voon Lee Shan,2876,DAP,18,13424
Sarawak,P.196 Stampin,Stampin,2,Datuk Yong Khoon Seng,3244,BN,25,21155
Sarawak,P.197 Kota Samarahan,Kota Samarahan,1,Abdul Taib Mahmud,754,BN,25,0
Sarawak,P.198 Mambong,Mambong,1,Dr James Dawos Mamit,3245,BN,25,15368
Sarawak,P.198 Mambong,Mambong,2,Mangan Ngandok,3246,STAR,64,6270
Sarawak,P.199 Serian,Serian,1,Richard Riot Jaem,2236,BN,25,13960
Sarawak,P.199 Serian,Serian,2,Henry Genailanggie,3247,BEBAS,1,4265
Sarawak,P.200 Batang Sadong,Batang Sadong,1,Datuk Seri Adenan Satem,3248,BN,25,10767
Sarawak,P.200 Batang Sadong,Batang Sadong,2,Adam Ahid,3249,PAS,3,1035
Sarawak,P.201 Batang Lupar,Batang Lupar,1,Datuk Rohanie Abdul Karim,3250,BN,25,0
Sarawak,P.202 Sri Aman,Sri Aman,1,Cobbold Lusoi,3252,BEBAS,1,5311
Sarawak,P.202 Sri Aman,Sri Aman,2,Jimmy Donald,3251,BN,25,9679
Sarawak,P.203 Lubok Antu,Lubok Antu,1,William Nyallau Badak,3253,BEBAS,1,4927
Sarawak,P.203 Lubok Antu,Lubok Antu,2,Jawah Anak Gerang,2564,BN,25,6962
Sarawak,P.204 Betong,Betong,1,Abang Zulkifli Abang Engkeh,3255,SNAP,19,1895
Sarawak,P.204 Betong,Betong,2,Datuk Douglas Uggah Embas,3254,BN,25,11618
Sarawak,P.205 Saratok,Saratok,1,Jelaing Mersat,3256,BN,25,11995
Sarawak,P.205 Saratok,Saratok,2,Edmond Stanley Jugol,3257,SNAP,19,4450
Sarawak,P.206 Kuala Rajang,Kuala Rajang,1,Datuk Wahab Dolah,3258,BN,25,0
Sarawak,P.207 Sarikei,Sarikei,1,Ngu Tieng Hai,3262,BEBAS,1,3886
Sarawak,P.207 Sarikei,Sarikei,2,Datuk Seri Law Hieng Ding,3259,BN,25,15485
Sarawak,P.207 Sarikei,Sarikei,3,Juna Anak Jawek,3260,BEBAS,1,864
Sarawak,P.207 Sarikei,Sarikei,4,Ling Bit Tiing,3261,BEBAS,1,1667
Sarawak,P.208 Julau,Julau,1,Datuk Joseph Salang Gandum,3263,BN,25,8388
Sarawak,P.208 Julau,Julau,2,Josephine Randum Mawat,3264,BEBAS,1,5700
Sarawak,P.209 Kanowit,Kanowit,1,Frederick Bungsu Janton,3266,BEBAS,1,4381
Sarawak,P.209 Kanowit,Kanowit,2,Aaron Ago Dagang,3265,BN,25,6438
Sarawak,P.210 Lanang,Lanang,1,David Wong Kee Woan,3267,DAP,18,10174
Sarawak,P.210 Lanang,Lanang,2,Tiong Thai King,2574,BN,25,14895
Sarawak,P.211 Sibu,Sibu,1,Wong Ho Leng,1965,DAP,18,17161
Sarawak,P.211 Sibu,Sibu,2,Datuk Robert Lau Hoi Chew,3268,BN,25,20501
Sarawak,P.212 Mukah,Mukah,1,Datuk Dr. Leo Michael Toyad,1644,BN,25,11829
Sarawak,P.212 Mukah,Mukah,2,Mohamad @ Latip Rahman,3269,BEBAS,1,2651
Sarawak,P.213 Selangau,Selangau,1,Joseph Entulu Belaun,3270,BN,25,7876
Sarawak,P.213 Selangau,Selangau,2,Liman Sujang,3271,SNAP,19,4260
Sarawak,P.214 Kapit,Kapit,1,Alexander Nanta Linggi,2903,BN,25,0
Sarawak,P.215 Hulu Rajang,Hulu Rajang,1,Abit Joo @ Billy Abit Joo,2905,BN,25,6949
Sarawak,P.215 Hulu Rajang,Hulu Rajang,2,Bendindang Manjah,3272,SNAP,19,3283
Sarawak,P.216 Bintulu,Bintulu,1,Dr Lau Hing Kii,3274,SNAP,19,2583
Sarawak,P.216 Bintulu,Bintulu,2,Chiew Chiu Sing,2269,DAP,18,8958
Sarawak,P.216 Bintulu,Bintulu,3,Datuk Seri Tiong King Sing,3273,BN,25,20225
Sarawak,P.217 Miri,Miri,1,Peter Chin Fah Kui,2273,BN,25,0
Sarawak,P.218 Baram,Baram,1,Datuk Jacob Dungau Sagan,3275,BN,25,7551
Sarawak,P.218 Baram,Baram,2,Kabing Wan,3276,SNAP,19,4241
Sarawak,P.219 Bukit Mas,Bukit Mas,1,Henry Sum Agong,2912,BN,25,0
