state,parlimen,ballot_order,name,candidate_uid,party,party_uid,votes
Pulau Pinang,P.035 Penang Selatan,1,Gabriel Thomas Selvaraj,616,GERAKAN,21,20196
Pulau Pinang,P.035 Penang Selatan,2,Ismail Bin Idris,266,PERIKATAN,2,14196
Pulau Pinang,P.036 Tanjong,1,Lim Chong Eu,617,GERAKAN,21,19656
Pulau Pinang,P.036 Tanjong,2,Chua Teng Siew,618,PERIKATAN,2,4496
Pulau Pinang,P.036 Tanjong,3,Khoo Yat See,254,PKR,100,775
Pulau Pinang,P.037 Dato Kramat,1,V. David,322,GERAKAN,21,17272
Pulau Pinang,P.037 Dato Kramat,2,Lim Chong Hai,619,PERIKATAN,2,5635
Pulau Pinang,P.038 Seberang Utara,1,Haji Ahmad Bin Said,248,PERIKATAN,2,13111
Pulau Pinang,P.038 Seberang Utara,2,Musa Bin Haji Mohd. Yatim,620,PAS,3,10737
Perak,P.039 Ulu Perak,1,Md. Nor Bin Md. Dahan,284,PERIKATAN,2,13013
Perak,P.039 Ulu Perak,2,Ustaz Abdul Wahab Bin Haji Md. Noor,269,PAS,3,5124
Perak,P.039 Ulu Perak,3,Haji Din Bin Haji Jusoh,621,BEBAS,1,1691
Perak,P.040 Larut Utara,1,Tajudin Bin Ali,442,PERIKATAN,2,15177
Perak,P.040 Larut Utara,2,Raja Danif Bin Raja Shaharuddin,622,PAS,3,6655
Perak,P.041 Krian Laut,1,Sulaiman Bin Haji Taib,623,PERIKATAN,2,11092
Perak,P.041 Krian Laut,2,Mohamed Jaafar Bin Haji Ibrahim,624,PAS,3,10792
Perak,P.042 Krian Darat,1,Ramli Bin Omar,446,PERIKATAN,2,12479
Perak,P.042 Krian Darat,2,Haji Mat Saman Bin Mohamed,625,PAS,3,8221
Perak,P.043 Larut Selatan,1,Ng Hoe Hun,626,GERAKAN,21,15641
Perak,P.043 Larut Selatan,2,Lim Swee Aun,627,PERIKATAN,2,10774
Perak,P.043 Larut Selatan,3,Haji Mohamed Tahir Bin Haji Abdul Rauf,628,PAS,3,4962
Perak,P.044 Hilir Perak,1,Ahmad Damanhuri Bin Jh. Abdul Wahab,629,PERIKATAN,2,7302
Perak,P.044 Hilir Perak,2,Haji Abdul Aziz Bin Haji Othman,630,PAS,3,4919
Perak,P.045 Kuala Kangsar,1,Mohamad Ghazali Bin Jawi,26,PERIKATAN,2,12580
Perak,P.045 Kuala Kangsar,2,Abdul Mutalib Bin Haji Mohd. Tahir,631,PAS,3,9113
Perak,P.046 Sungei Siput,1,Veerasamy Thirungana Sambanthan,304,PERIKATAN,2,7985
Perak,P.046 Sungei Siput,2,Ramaih A/L Virappan,632,PKR,100,7839
Perak,P.047 Parit,1,Hashim Bin Gera,633,PAS,3,9193
Perak,P.047 Parit,2,Hussein Bin Mohd. Noordin,290,PERIKATAN,2,8683
Perak,P.048 Bruas,1,Su Liang Yu,634,PKR,100,8368
Perak,P.048 Bruas,2,Chew Biow Choun,635,PERIKATAN,2,7900
Perak,P.048 Bruas,3,Mohd. Rus Bin Jaafar,636,PAS,3,4033
Perak,P.049 Sitiawan,1,Ho Richard Ung Hun,637,DAP,18,11607
Perak,P.049 Sitiawan,2,Kam Woon Wah,465,PERIKATAN,2,7964
Perak,P.050 Ipoh,1,R. C. Mahadeva Rayan,638,PKR,100,23979
Perak,P.050 Ipoh,2,Toh Seang Eng,639,PERIKATAN,2,5231
Perak,P.051 Menglembu,1,"Seenivasagam, Sri Padhmaraja",640,PKR,100,29089
Perak,P.051 Menglembu,2,Hew Chai Kee,641,PERIKATAN,2,6818
Perak,P.052 Ulu Kinta,1,Chan Yoon Onn,314,PKR,100,10706
Perak,P.052 Ulu Kinta,2,Chin Foon,642,PERIKATAN,2,7591
Perak,P.053 Batu Gajah,1,Lim Cho Hock,643,DAP,18,12240
Perak,P.053 Batu Gajah,2,Ng Fah Yam,473,PERIKATAN,2,6812
Perak,P.053 Batu Gajah,3,Adnan Bin Mohd. Hashim,644,PAS,3,901
Perak,P.054 Kampar,1,Fan Yew Teng,645,DAP,18,17532
Perak,P.054 Kampar,2,Liew Why Hone,646,PERIKATAN,2,8827
Perak,P.054 Kampar,3,Abdul Kadir Bin Sohor,647,PAS,3,2884
Perak,P.055 Tanjong Malim,1,Lee Seck Fun,272,PERIKATAN,2,7822
Perak,P.055 Tanjong Malim,2,Keoh Cheng See,648,DAP,18,7787
Perak,P.055 Tanjong Malim,3,Abu Samah Bin Majid,649,PAS,3,1296
Perak,P.056 Telok Anson,1,Chan Fu King,650,DAP,18,12297
Perak,P.056 Telok Anson,2,Ng Kam Poh,479,PERIKATAN,2,8523
Perak,P.056 Telok Anson,3,Maslan Bin Abdullah,651,PAS,3,1417
Perak,P.057 Bagan Datoh,1,Sulaiman Bin Bulon,480,PERIKATAN,2,10204
Perak,P.057 Bagan Datoh,2,Mohamad Sayoti Bin Mohamed Elham,652,PAS,3,6648
Perak,P.058 Batang Padang,1,Loh Jee Mee,653,DAP,18,7188
Perak,P.058 Batang Padang,2,Md. Jumah Bin Satir,654,PERIKATAN,2,7082
Pahang,P.059 Raub,1,Hamzah Bin Dato' Abu Samah,655,PERIKATAN,2,0
Pahang,P.060 Bentong,1,Chan Siang Sun,237,PERIKATAN,2,0
Pahang,P.061 Kuantan,1,Mohd. Bin Taib,656,PERIKATAN,2,8798
Pahang,P.061 Kuantan,2,Mohd. Ramlay Bin Ismail @ Dzulkifli Bin Ismail,657,PR,23,7491
Pahang,P.061 Kuantan,3,Tengku Kamarulzaman Bin Tengku Abd. Hamid,658,PAS,3,3438
Pahang,P.062 Pekan,1,Tuan Haji Abd. Razak Bin Hussein,73,PERIKATAN,2,12641
Pahang,P.062 Pekan,2,Yazid Bin Jaaffar,659,PAS,3,3716
Pahang,P.063 Temerloh,1,Haji Muhamad Yusof Bin Mahmud,660,PERIKATAN,2,12206
Pahang,P.063 Temerloh,2,Haji Mohamad Din Sandang,661,PAS,3,5608
Pahang,P.063 Temerloh,3,Satar Bin Haji Dahan,662,PR,23,4273
Pahang,P.064 Lipis,1,A. Razak Bin Hussin,663,PERIKATAN,2,14862
Pahang,P.064 Lipis,2,Sulaiman Bin Haji Sidek,664,PAS,3,6696
Selangor,P.065 Kuala Selangor,1,Raja Nong Chik Bin Raja Ishak,665,PERIKATAN,2,12098
Selangor,P.065 Kuala Selangor,2,Md. Dali Bin Muin,666,PAS,3,7724
Selangor,P.066 Batu,1,Dr Tan Chee Khoon,499,GERAKAN,21,22720
Selangor,P.066 Batu,2,Yap Chin Kwee,498,PERIKATAN,2,8772
Selangor,P.067 Kapar,1,Hamzah Alang,350,PERIKATAN,2,7781
Selangor,P.067 Kapar,2,Au Keng Wah,667,DAP,18,6734
Selangor,P.067 Kapar,3,Awang Ansari,668,PAS,3,3420
Selangor,P.068 Rawang,1,Tunku Abdullah,502,PERIKATAN,2,8260
Selangor,P.068 Rawang,2,G. T. Rajah,669,GERAKAN,21,8010
Selangor,P.069 Langat,1,Shariff Ahmad,670,PERIKATAN,2,8433
Selangor,P.069 Langat,2,Loh Chee Foom,671,GERAKAN,21,6829
Selangor,P.070 Setapak,1,Walter Loh Poh Khan,672,DAP,18,17137
Selangor,P.070 Setapak,2,Dr Teh Hock Heng,673,PERIKATAN,2,13871
Selangor,P.071 Bungsar,1,Goh Hock Guan,674,DAP,18,37050
Selangor,P.071 Bungsar,2,Lew Sip Hon,675,PERIKATAN,2,9648
Selangor,P.072 Bukit Bintang,1,Yeoh Teck Chye,676,GERAKAN,21,18488
Selangor,P.072 Bukit Bintang,2,Tan Toh Hong,509,PERIKATAN,2,9137
Selangor,P.073 Damansara,1,Hor Cheok Foon,677,DAP,18,15567
Selangor,P.073 Damansara,2,Michael Chen,678,PERIKATAN,2,12089
Selangor,P.074 Klang,1,V. Manickavasagam,346,PERIKATAN,2,11252
Selangor,P.074 Klang,2,Lee Lam Thye,679,DAP,18,10772
Selangor,P.075 Kuala Langat,1,Tahir Majid,514,PERIKATAN,2,10235
Selangor,P.075 Kuala Langat,2,Ali Bin Haji Saleh,680,PAS,3,5824
Selangor,P.076 Sepang,1,Lee Siok Yew,345,PERIKATAN,2,8450
Selangor,P.076 Sepang,2,Oh Keng Seng,681,DAP,18,6701
Selangor,P.077 Sabak Bernam,1,Dato' Mustafa Abdul Jabar,682,PERIKATAN,2,12827
Selangor,P.077 Sabak Bernam,2,Hassan Shukri,683,PAS,3,6073
Selangor,P.078 Ulu Selangor,1,Khaw Kai Beh,684,PERIKATAN,2,8278
Selangor,P.078 Ulu Selangor,2,Liong Ah Nai,685,DAP,18,6755
Negeri Sembilan,P.079 Kuala Pilah,1,A. Samad Bin Idris,686,PERIKATAN,2,11762
Negeri Sembilan,P.079 Kuala Pilah,2,Tunku Abdul Rahim Bin Tunku Muda Chik,687,PAS,3,8166
Negeri Sembilan,P.080 Seremban Timor,1,Chen Man Hin,688,DAP,18,13475
Negeri Sembilan,P.080 Seremban Timor,2,Wong Sen Chow,689,PERIKATAN,2,8073
Negeri Sembilan,P.080 Seremban Timor,3,Chin See Vin,228,PCMB,24,791
Negeri Sembilan,P.081 Rembau-Tampin,1,Sulaiman Bin Mohd. Attas,538,PERIKATAN,2,0
Negeri Sembilan,P.082 Port Dickson,1,Soorian Arjunan,690,DAP,18,10266
Negeri Sembilan,P.082 Port Dickson,2,T. Mahima Singh A/L Karam Singh,691,PERIKATAN,2,6606
Negeri Sembilan,P.082 Port Dickson,3,Mansor Bin Abu Bakar,692,PAS,3,1872
Negeri Sembilan,P.082 Port Dickson,4,Wong Tai Oon,693,PCMB,24,307
Negeri Sembilan,P.083 Jelebu-Jempol,1,Mohamed Bin Ujang,220,PERIKATAN,2,12573
Negeri Sembilan,P.083 Jelebu-Jempol,2,Noordin Bin Abdul Samad,66,PAS,3,6261
Negeri Sembilan,P.084 Seremban Barat,1,Sinnathamby Seeveratnam,694,DAP,18,11705
Negeri Sembilan,P.084 Seremban Barat,2,Tai Kon Chin,695,PERIKATAN,2,7277
Negeri Sembilan,P.084 Seremban Barat,3,Tan Kee Jon,696,PCMB,24,710
Melaka,P.085 Malacca Tengah,1,Tan Siew Sin,9,PERIKATAN,2,13790
Melaka,P.085 Malacca Tengah,2,Kampo Radjo Bin Dato' Baginda Kayo,697,PR,23,6490
Melaka,P.085 Malacca Tengah,3,Mohd. Kamal Bin Sudin,536,PAS,3,6161
Melaka,P.086 Bandar Malacca,1,Lim Kit Siang,698,DAP,18,18562
Melaka,P.086 Bandar Malacca,2,Koh Kim Leng,699,PERIKATAN,2,7346
Melaka,P.086 Bandar Malacca,3,Hasnul Bin Abdul Hadi,535,PR,23,4621
Melaka,P.087 Malacca Utara,1,Abdul Ghafar Bin Baba,11,PERIKATAN,2,15692
Melaka,P.087 Malacca Utara,2,Ali Bin Md. Salleh,700,PAS,3,8881
Melaka,P.088 Malacca Selatan,1,Ahmad Bin Ithnin,701,PERIKATAN,2,14766
Melaka,P.088 Malacca Selatan,2,Mohamed Taha Bin Kallu,218,PAS,3,5482
Melaka,P.088 Malacca Selatan,3,Gan Hong Hui @ Gan Kok Kong,702,BEBAS,1,2655
Melaka,P.088 Malacca Selatan,4,Omar Bin Abdullah,703,PR,23,1325
Johor,P.089 Muar Dalam,1,Syed Nasser Bin Ismail,704,PERIKATAN,2,0
Johor,P.090 Segamat Selatan,1,Lee Soon Seng @ Lee San Choon,705,PERIKATAN,2,14470
Johor,P.090 Segamat Selatan,2,Abdul Rahman Abdul Ransol,706,BEBAS,1,5183
Johor,P.091 Muar Pantai,1,Seah Teng Ngiap,151,PERIKATAN,2,13755
Johor,P.091 Muar Pantai,2,Khoo Sim Geok @ Khoo Chin Tow,707,DAP,18,7108
Johor,P.092 Muar Selatan,1,Dr Awang Bin Hassan,546,PERIKATAN,2,0
Johor,P.093 Batu Pahat,1,Soh Ah Teck,547,PERIKATAN,2,0
Johor,P.094 Batu Pahat Dalam,1,Datin Fatimah Binti Haji Abd. Majid,560,PERIKATAN,2,15979
Johor,P.094 Batu Pahat Dalam,2,Sakroni Bin Ahmad,550,GERAKAN,21,5062
Johor,P.095 Kluang Utara,1,Tiah Eng Bee,553,PERIKATAN,2,8937
Johor,P.095 Kluang Utara,2,Lee Kaw,708,DAP,18,7914
Johor,P.096 Johore Tenggara,1,Tan Sri Syed Ja'Afar Albar,709,PERIKATAN,2,7174
Johor,P.096 Johore Tenggara,2,Tunku Mohamed Archibald Ibni H.H.T.T. Ahmad,710,GERAKAN,21,3149
Johor,P.097 Pontian Utara,1,Sardon Bin Haji Jubir,92,PERIKATAN,2,15000
Johor,P.097 Pontian Utara,2,Haji Yusoff Bin Haji Hakingak,711,PAS,3,5514
Johor,P.098 Pontian Selatan,1,Ali Bin Haji Ahmad,557,PERIKATAN,2,0
Johor,P.099 Kluang Selatan,1,Chu Chee Peng,712,PERIKATAN,2,12754
Johor,P.099 Kluang Selatan,2,Lee Kuo Ming @ Lee Kok Bin,713,DAP,18,7053
Johor,P.100 Johore Bahru Timor,1,Hussein Bin Onn,714,PERIKATAN,2,12565
Johor,P.100 Johore Bahru Timor,2,Lee Ah Meng,135,DAP,18,7193
Johor,P.101 Johore Bahru Barat,1,Mohamed Bin Rahmat,715,PERIKATAN,2,12319
Johor,P.101 Johore Bahru Barat,2,Daing Ibrahim Bin Othman,716,DAP,18,6553
Johor,P.102 Johore Timor,1,Tun (Dr) Ismail Bin Dato' Haji A. Rahman,717,PERIKATAN,2,9689
Johor,P.102 Johore Timor,2,Haji Hussin Bin Haji Md. Salleh,718,PAS,3,2419
Johor,P.103 Segamat Utara,1,Musa Bin Hitam,719,PERIKATAN,2,10212
Johor,P.103 Segamat Utara,2,Tan Thian San @ Tan Tian Sang,720,DAP,18,6480
Johor,P.104 Muar Utara,1,Ahmad Bin Arshad,154,PERIKATAN,2,0
Sabah,P.105 Marudu,1,Tun Datu Haji Mustapha Bin Datu Harun,721,USNO,15,0
Sabah,P.106 Bandau,1,Chegu Baudi Bin Unggut,722,USNO,15,4344
Sabah,P.106 Bandau,2,Majuning Bin Majun,723,BEBAS,1,2785
Sabah,P.107 Kota Belud,1,Mohd. Said Keruak,724,USNO,15,9290
Sabah,P.107 Kota Belud,2,Maidin Bin Sabidol,725,BEBAS,1,1620
Sabah,P.107 Kota Belud,3,Pinah Sarigan,726,BEBAS,1,650
Sabah,P.107 Kota Belud,4,Awang Din Bin Abdul Razak,727,BEBAS,1,61
Sabah,P.108 Tuaran,1,Buja Bin Gumbilai,728,USNO,15,0
Sabah,P.109 Jesselton,1,Pang Tet Tshung,729,SCA,16,7488
Sabah,P.109 Jesselton,2,William Lye Chee Hien,730,BEBAS,1,2545
Sabah,P.110 Penampang,1,J. Stephen Tibok,731,USNO,15,0
Sabah,P.111 Kimanis,1,Pengiran Tahir Bin Pengiran Petera,732,USNO,15,0
Sabah,P.112 Labuan-Beaufort,1,Cleophas John Majakil,733,USNO,15,0
Sabah,P.113 Sabah Selatan,1,Haji Abdul Rashid Bin Haji Jais,734,USNO,15,0
Sabah,P.114 Sabah Dalam,1,Mohd. Arif Bin Salleh,735,USNO,15,0
Sabah,P.115 Kinabalu,1,Dato' Ganie Gilong,736,USNO,15,0
Sabah,P.116 Sandakan,1,Peter Lo Su Yin,737,SCA,16,5838
Sabah,P.116 Sandakan,2,Chong Thain Vun,738,BEBAS,1,3195
Sabah,P.117 Labuk-Sugut,1,Ajad Bin O. T. Oyung,739,USNO,15,0
Sabah,P.118 Kinabatangan,1,Pengiran Ahmad Bin Pengiran Indar,740,USNO,15,0
Sabah,P.119 Darvel,1,Mohamad Salleh Bin Dato' Haji Panglima Abdullah,741,USNO,15,0
Sabah,P.120 Tawau,1,Yeh Pao Tsu,742,SCA,16,4987
Sabah,P.120 Tawau,2,Stephen Chen Tze Hung,743,BEBAS,1,1770
Sarawak,P.121 Bau-Lundu,1,Siyium Ak Mutit,744,SUPP,20,4539
Sarawak,P.121 Bau-Lundu,2,Lee Nyan Choi,745,SNAP,19,3733
Sarawak,P.121 Bau-Lundu,3,John Loyar,746,PERIKATAN,2,2655
Sarawak,P.121 Bau-Lundu,4,Lawrence Kureng Anak Lasif,747,PESAKA,22,2164
Sarawak,P.122 Bandar Kuching,1,Ong Kee Hui,748,SUPP,20,13410
Sarawak,P.122 Bandar Kuching,2,Kenneth Lau Ah Lah,749,BEBAS,1,1284
Sarawak,P.122 Bandar Kuching,3,Kai Yan,750,BEBAS,1,972
Sarawak,P.123 Santubong,1,Haji Awang Awal Bin Awang Abu,751,PERIKATAN,2,6404
Sarawak,P.123 Santubong,2,Ho Ho Lim,752,SUPP,20,5744
Sarawak,P.123 Santubong,3,Major Ngu Kuang Kee,753,SNAP,19,1421
Sarawak,P.124 Samarahan,1,Abdul Taib Bin Mahmud,754,PERIKATAN,2,5842
Sarawak,P.124 Samarahan,2,W. M. Khan,755,SUPP,20,2852
Sarawak,P.124 Samarahan,3,Abang Anwar,756,SNAP,19,1837
Sarawak,P.125 Padawan,1,Stephen K. T. Yong,757,SUPP,20,5583
Sarawak,P.125 Padawan,2,Cyril Nichols,758,SNAP,19,3136
Sarawak,P.125 Padawan,3,Minah Ak Ranggok,759,PESAKA,22,1203
Sarawak,P.125 Padawan,4,John Turing,760,BEBAS,1,1145
Sarawak,P.126 Serian,1,Pengarah Rahun Ak Dabah,761,SNAP,19,6001
Sarawak,P.126 Serian,2,Peter Ng Eng Lim,762,SUPP,20,3993
Sarawak,P.126 Serian,3,Dominic Dago Anak Randan,763,PERIKATAN,2,3737
Sarawak,P.127 Simunjan,1,Bojeng Bin Andot,764,PERIKATAN,2,4920
Sarawak,P.127 Simunjan,2,Jubang Anak Tawi,765,SNAP,19,3076
Sarawak,P.127 Simunjan,3,Tk Bujang Bin Haji Amin,766,BEBAS,1,1142
Sarawak,P.128 Batang Lupar,1,Edwen Anak Tangkon,767,SNAP,19,4751
Sarawak,P.128 Batang Lupar,2,Hollis Ak Tini,768,SUPP,20,3247
Sarawak,P.128 Batang Lupar,3,Yaman Bin Mohd. Tahir,769,PESAKA,22,3142
Sarawak,P.128 Batang Lupar,4,Abg. Haji Hamid Salam,770,PERIKATAN,2,1800
Sarawak,P.129 Lubok Antu,1,Jonathan Natwin Jinggong,771,SNAP,19,1867
Sarawak,P.129 Lubok Antu,2,Unah Ak Dudong,772,PESAKA,22,1577
Sarawak,P.129 Lubok Antu,3,Bauk Ak Lang,773,SUPP,20,1480
Sarawak,P.129 Lubok Antu,4,Buda Ak Ulan,774,BEBAS,1,620
Sarawak,P.129 Lubok Antu,5,Belon Ak Ubak,775,BEBAS,1,585
Sarawak,P.130 Betong,1,Andrew Mara Ak Walter Unjah,776,SNAP,19,3816
Sarawak,P.130 Betong,2,Abg. Haji Hood Bin Abg. Haji Suhaimi,777,PERIKATAN,2,2441
Sarawak,P.130 Betong,3,Langgi Ak Jilap,778,PESAKA,22,1611
Sarawak,P.130 Betong,4,Umpang Ak Pelima,779,BEBAS,1,1007
Sarawak,P.131 Saratok,1,Edmund Langgu Ak Saga,780,SNAP,19,3968
Sarawak,P.131 Saratok,2,Anthony Nibong Ak Linggang,781,PESAKA,22,2536
Sarawak,P.131 Saratok,3,Haji M. Su'Aut Tahir,782,PERIKATAN,2,1792
Sarawak,P.131 Saratok,4,Bauk Ak Buma,783,SUPP,20,1132
Sarawak,P.132 Sarikei,1,Cheng Ko Ming,784,PERIKATAN,2,4041
Sarawak,P.132 Sarikei,2,Lo Pek Ung,785,SUPP,20,3337
Sarawak,P.132 Sarikei,3,Wong Yuk Feng,786,SNAP,19,1389
Sarawak,P.132 Sarikei,4,Then Kwan Long (Mok),787,BEBAS,1,960
Sarawak,P.132 Sarikei,5,Ching Ting Chiok,788,BEBAS,1,114
Sarawak,P.133 Payang,1,Dato' Haji Abdul-Rahman Ya'Kub,789,PERIKATAN,2,5839
Sarawak,P.133 Payang,2,Nyandang Ak Linang,790,SUPP,20,4025
Sarawak,P.133 Payang,3,Abuseman Bin Merais,791,PESAKA,22,1394
Sarawak,P.133 Payang,4,Charlie Yu Chee Chiong,792,SNAP,19,884
Sarawak,P.134 Bandar Sibu,1,Khoo Peng Loong,793,SUPP,20,7655
Sarawak,P.134 Bandar Sibu,2,Ting Tieng Tong,794,PERIKATAN,2,3560
Sarawak,P.134 Bandar Sibu,3,Joseph C. C. Tang,795,SNAP,19,1212
Sarawak,P.134 Bandar Sibu,4,Lim Ung Chiew,796,BEBAS,1,519
