state,parlimen,ballot_order,name,candidate_uid,party,party_uid,votes
W.P. Labuan,P.166 Labuan,1,Yussof Bin Mahal,3530,BN,25,10471
W.P. Labuan,P.166 Labuan,2,Matusin Bin Abdul Rahman,3191,PAS,3,1106
W.P. Labuan,P.166 Labuan,3,Lau Seng Kiat,3531,BEBAS,1,2014
Sabah,P.167 Kudat,1,Yahya Othman,3532,PKR,11,7739
Sabah,P.167 Kudat,2,Abdul Rahim Bakri,3533,BN,25,17634
Sabah,P.168 Kota Marudu,1,Berman Bin Angkap,3534,BERSEKUTU,49,457
Sabah,P.168 Kota Marudu,2,Roslan Mohd Zain,3535,BEBAS,1,1109
Sabah,P.168 Kota Marudu,3,Anthony Biri Mandiau,3536,PKR,11,7830
Sabah,P.168 Kota Marudu,4,Panglima Maximus Johnity Ongkili,3537,BN,25,12028
Sabah,P.169 Kota Belud,1,Saidil@ Saidi Bin Simoi,2831,PKR,11,14822
Sabah,P.169 Kota Belud,2,Abdul Rahman Bin Dahlan,3538,BN,25,17842
Sabah,P.170 Tuaran,1,Ansari Bin Abdullah,3539,PKR,11,11023
Sabah,P.170 Tuaran,2,Engineer Ajin Gagah,3540,BEBAS,1,879
Sabah,P.170 Tuaran,3,Panglima Wilfred M. Bumburing,3541,BN,25,17645
Sabah,P.171 Sepanggar,1,Edward Ewol Mujie,3542,DAP,18,3709
Sabah,P.171 Sepanggar,2,Mohd Ibrahim Bin Abdullah @ Yembun Bin Kuleling,3543,PKR,11,5423
Sabah,P.171 Sepanggar,3,Eric E. Majimbun,3544,BN,25,16884
Sabah,P.172 Kota Kinabalu,1,Hiew King Cheu,3203,DAP,18,9464
Sabah,P.172 Kota Kinabalu,2,Kong Yu Kiong,3545,BEBAS,1,341
Sabah,P.172 Kota Kinabalu,3,Christina Liew,3204,PKR,11,9358
Sabah,P.172 Kota Kinabalu,4,Chin Tek Ming,3546,BN,25,8420
Sabah,P.173 Putatan,1,Marcus Makin Mojigoh,3547,BN,25,13737
Sabah,P.173 Putatan,2,Saukinah Binti Yussof,3548,PKR,11,7292
Sabah,P.173 Putatan,3,Ramzah Ahmad Pakir,3549,BEBAS,1,918
Sabah,P.174 Penampang,1,Edwin @ Jack Bosi,3550,PKR,11,10337
Sabah,P.174 Penampang,2,Willybroad Missi,3551,BEBAS,1,404
Sabah,P.174 Penampang,3,Anthony Tibok,3552,BEBAS,1,696
Sabah,P.174 Penampang,4,Bernard Giluk Dompok,1898,BN,25,13400
Sabah,P.175 Papar,1,Patrick Sindu,3553,BEBAS,1,2268
Sabah,P.175 Papar,2,Rosnah Hj Abdul Rashid Shirlin,3554,BN,25,15352
Sabah,P.175 Papar,3,Wahap Bin Idris,3555,PKR,11,5778
Sabah,P.175 Papar,4,Mohd Hashim Yusof,3556,BEBAS,1,429
Sabah,P.176 Kimanis,1,Jaafar Bin Ismail,3557,BEBAS,1,4789
Sabah,P.176 Kimanis,2,Anifah Aman,3558,BN,25,10242
Sabah,P.176 Kimanis,3,Ismaily Bungsu,3559,PKR,11,1615
Sabah,P.176 Kimanis,4,Benjamin Basintal,3560,BEBAS,1,205
Sabah,P.177 Beaufort,1,Lajim Bin Md Yusof,3561,PKR,11,3866
Sabah,P.177 Beaufort,2,Lajim Bin Ukin (Panglima),3562,BN,25,14780
Sabah,P.178 Sipitang,1,Sapawi Bin Amat Wasali @ Ahmad,3563,BN,25,11905
Sabah,P.178 Sipitang,2,Karim Bin Tassim,3564,PKR,11,5759
Sabah,P.179 Ranau,1,Siringan Gubat,3565,BN,25,14074
Sabah,P.179 Ranau,2,Jonathan Bin Yasin,3566,PKR,11,6823
Sabah,P.179 Ranau,3,Vitos Mark Koding,3567,BEBAS,1,619
Sabah,P.180 Keningau,1,Peter Kodou,3568,DAP,18,560
Sabah,P.180 Keningau,2,Jeffrey Kitingan,5103,PKR,11,10334
Sabah,P.180 Keningau,3,Joseph Pairin Kitingan,1895,BN,25,14598
Sabah,P.181 Tenom,1,Richard Joe Jimmy,3569,BEBAS,1,2499
Sabah,P.181 Tenom,2,Adris Taripin,3570,PKR,11,2652
Sabah,P.181 Tenom,3,Mutang @ Sylvester Bin Dawat,3571,BERSEKUTU,49,485
Sabah,P.181 Tenom,4,Raime Bin Unggi,3572,BN,25,9535
Sabah,P.182 Pensiangan,1,Joseph Kurup,3573,BN,25,0
Sabah,P.183 Beluran,1,Nordin Bin Khani,2196,BEBAS,1,175
Sabah,P.183 Beluran,2,Ramsah,3574,BEBAS,1,2738
Sabah,P.183 Beluran,3,Michael Luban,3575,PKR,11,1271
Sabah,P.183 Beluran,4,Ronald Kiandee,2857,BN,25,7090
Sabah,P.183 Beluran,5,Petrus Rining,3576,BEBAS,1,571
Sabah,P.184 Libaran,1,Ahmad Thamrin Jaini,3577,PKR,11,6139
Sabah,P.184 Libaran,2,Juslie Ajirol,3226,BN,25,13668
Sabah,P.185 Batu Sapi,1,Edmund Chong Ket Wah,3228,BN,25,9479
Sabah,P.185 Batu Sapi,2,Chung Kwong Wing,3578,BEBAS,1,5771
Sabah,P.186 Sandakan,1,Fong Vun Fui,3579,BEBAS,1,2929
Sabah,P.186 Sandakan,2,Chong Chui Lin,3580,DAP,18,8121
Sabah,P.186 Sandakan,3,Liew Vui Keong,3581,BN,25,8297
Sabah,P.187 Kinabatangan,1,Bung Moktar Radin,2861,BN,25,8507
Sabah,P.187 Kinabatangan,2,Dasim @ Ricky Bin Jikah,3582,BEBAS,1,1515
Sabah,P.187 Kinabatangan,3,Ahmad Bin Abdul,157,PKR,11,2181
Sabah,P.188 Silam,1,Salleh Kalbi,3583,BN,25,18111
Sabah,P.188 Silam,2,Hashbullah Bin Imam Ohang @ Mohd Taha,3584,PKR,11,8319
Sabah,P.189 Semporna,1,Mohd Shafie Apdal,3585,BN,25,19419
Sabah,P.189 Semporna,2,Abdul Azis Bin Ab.Hamid,3586,PKR,11,1957
Sabah,P.190 Tawau,1,Chan Foong Hin,3587,DAP,18,9076
Sabah,P.190 Tawau,2,Chua Soon Bui,2550,BN,25,13943
Sabah,P.190 Tawau,3,Berhan @ Birhan Bin Ruslan,3588,PKR,11,3278
Sabah,P.191 Kalabakan,1,Abdul Ghapur Bin Salleh,3238,BN,25,0
Sarawak,P.192 Mas Gading,1,Patau,3589,SNAP,19,4250
Sarawak,P.192 Mas Gading,2,Favian Anak Tisen,3590,BEBAS,1,1476
Sarawak,P.192 Mas Gading,3,Tiki Lafe,3591,BN,25,8551
Sarawak,P.192 Mas Gading,4,Apin Anak Baeng,3592,BEBAS,1,306
Sarawak,P.193 Santubong,1,Rahamat Idil,3593,PKR,11,3855
Sarawak,P.193 Santubong,2,Wan Junaidi Bin Tuanku Jaafar,2242,BN,25,15800
Sarawak,P.194 Petra Jaya,1,Fadillah Hj Yusof,3242,BN,25,19515
Sarawak,P.194 Petra Jaya,2,Mohamad Bin Jolhi,3594,PKR,11,5118
Sarawak,P.195 Bandar Kuching,1,Sim Yaw Yen,3595,BN,25,12949
Sarawak,P.195 Bandar Kuching,2,Chong Chieng Jen,2874,DAP,18,22901
Sarawak,P.196 Stampin,1,Voon Lee Shan,2876,DAP,18,18896
Sarawak,P.196 Stampin,2,See Chee How,2227,PKR,11,2198
Sarawak,P.196 Stampin,3,Yong Khoon Seng,2232,BN,25,21966
Sarawak,P.197 Kota Samarahan,1,Awg Bakar,3596,BEBAS,1,898
Sarawak,P.197 Kota Samarahan,2,Hussain Bin Abang Apok,3597,PKR,11,4148
Sarawak,P.197 Kota Samarahan,3,Sulaiman Abdul Rahman B Abdul Taib,3598,BN,25,15559
Sarawak,P.198 Mambong,1,James Dawos Anak Mamit,3599,BN,25,14182
Sarawak,P.198 Mambong,2,Majen Anak Panyog,3600,PKR,11,7525
Sarawak,P.199 Serian,1,Richard Riot Anak Jaem,2236,BN,25,15793
Sarawak,P.199 Serian,2,Sylvester Belayong Anak Jayang,3601,SNAP,19,2366
Sarawak,P.200 Batang Sadong,1,Piee B. Ling.,3602,PKR,11,2758
Sarawak,P.200 Batang Sadong,2,Nancy Shukri,3603,BN,25,8183
Sarawak,P.201 Batang Lupar,1,Abang Eddy,3604,PAS,3,2923
Sarawak,P.201 Batang Lupar,2,Ali Bin Semsu,3605,BEBAS,1,250
Sarawak,P.201 Batang Lupar,3,Rohani Karim,2230,BN,25,11015
Sarawak,P.202 Sri Aman,1,Cobbold Anak Lusoi,3606,BEBAS,1,5448
Sarawak,P.202 Sri Aman,2,Masir Kujat,3607,BN,25,9700
Sarawak,P.203 Lubok Antu,1,Nicholas Bawin Anggat,3608,BEBAS,1,5159
Sarawak,P.203 Lubok Antu,2,William Nyallau,3609,BN,25,6769
Sarawak,P.204 Betong,1,Douglas Uggah Embas,3254,BN,25,13708
Sarawak,P.204 Betong,2,Edmund Stanley Jugol,3257,SNAP,19,1999
Sarawak,P.205 Saratok,1,Jelaing Anak Mersat,3610,BN,25,12470
Sarawak,P.205 Saratok,2,Mohd Yahya Bin Abdullah,3611,PKR,11,3764
Sarawak,P.206 Tanjong Manis,1,Norah Tun Abdul Rahman,3612,BN,25,0
Sarawak,P.207 Igan,2,Abdul Wahabdul Bin Dolah,3613,BN,25,0
Sarawak,P.208 Sarikei,1,Lau Kieng Chai,3614,BEBAS,1,116
Sarawak,P.208 Sarikei,2,Ding Kuong Hiing,3615,BN,25,10588
Sarawak,P.208 Sarikei,3,Wong Hua Seh,3616,DAP,18,10537
Sarawak,P.208 Sarikei,4,Ngu Tieng Hai,3262,BEBAS,1,105
Sarawak,P.208 Sarikei,5,Kung Chin Chin,3617,BEBAS,1,545
Sarawak,P.209 Julau,1,Joseph Salang Anak Gandum,2894,BN,25,10351
Sarawak,P.209 Julau,2,Ambrose Labang,3618,PKR,11,2767
Sarawak,P.210 Kanowit,1,Aaron Ago Anak Dagang,3265,BN,25,0
Sarawak,P.211 Lanang,1,David Wong Kee Woan,3267,DAP,18,14612
Sarawak,P.211 Lanang,2,Tiong Thai King,2574,BN,25,19476
Sarawak,P.212 Sibu,1,Wong Ho Leng,1965,DAP,18,15903
Sarawak,P.212 Sibu,2,Lim Chin Chuang,3619,PKR,11,812
Sarawak,P.212 Sibu,3,Robert Lau Hoi Chew,2258,BN,25,19138
Sarawak,P.213 Mukah,1,Muhammad Leo Michael Toyad,1644,BN,25,10090
Sarawak,P.213 Mukah,2,Hai Bin Merawin @ Bonaventure,3620,BEBAS,1,3792
Sarawak,P.214 Selangau,1,Joseph Entulu Belaun,3270,BN,25,0
Sarawak,P.215 Kapit,1,Alexander Nanta Linggi,2903,BN,25,0
Sarawak,P.216 Hulu Rajang,1,Billy Abit Joo,2265,BN,25,6590
Sarawak,P.216 Hulu Rajang,2,George Anak Lagong,3621,BEBAS,1,4426
Sarawak,P.217 Bintulu,1,Tiong King Sing,3622,BN,25,23628
Sarawak,P.217 Bintulu,2,Lim Su Kien,3623,DAP,18,8663
Sarawak,P.218 Sibuti,1,Ahmad Lai Bin Bujang,3624,BN,25,8238
Sarawak,P.218 Sibuti,2,Michael Teo Yu Keng,3625,PKR,11,4590
Sarawak,P.219 Miri,1,Fong Pau Teck,3626,DAP,18,14138
Sarawak,P.219 Miri,2,Peter Chin Fah Kui,2273,BN,25,19354
Sarawak,P.220 Baram,1,Jacob Dungau Sagan,2586,BN,25,7996
Sarawak,P.220 Baram,2,Kebing Wan,3276,BEBAS,1,3952
Sarawak,P.221 Limbang,1,Hasbi Bin Habibollah,3627,BN,25,6427
Sarawak,P.221 Limbang,2,Lau Liak Koi,3628,PKR,11,5751
Sarawak,P.222 Lawas,1,Henry Sum Agong,2912,BN,25,8526
Sarawak,P.222 Lawas,2,Japar Bin Suyut,3629,PKR,11,734
