state,parlimen,area_name,ballot_order,name,candidate_uid,party,party_uid,votes
Pahang,P.091 Rompin,Rompin,2,Sitarunisah Binti Abdul Kadir,4156,PKR,11,7876
Pahang,P.091 Rompin,Rompin,3,Hasan Bin Arifin,4157,BN,25,26628
Selangor,P.092 Sabak Bernam,Sabak Bernam,1,Fasiah,3768,BN,25,12862
Selangor,P.092 Sabak Bernam,Sabak Bernam,2,Muhammad Labib Bin Abdul Jalil,4158,PAS,3,9300
Selangor,P.092 Sabak Bernam,Sabak Bernam,3,Warno Bin Dogol,4159,PKR,11,11188
Selangor,P.093 Sungai Besar,Sungai Besar,1,Salleh Husin,3769,PAS,3,7220
Selangor,P.093 Sungai Besar,Sungai Besar,2,Muslimin,4160,PKR,11,17350
Selangor,P.093 Sungai Besar,Sungai Besar,3,Budiman Bin Mohd Zohdi,4161,BN,25,16636
Selangor,P.094 Hulu Selangor,Hulu Selangor,1,Kumar A/L S. Paramasivam,4162,BEBAS,1,426
Selangor,P.094 Hulu Selangor,Hulu Selangor,2,June Leow,4163,PKR,11,40783
Selangor,P.094 Hulu Selangor,Hulu Selangor,3,P.Kamalanathan,3772,BN,25,27392
Selangor,P.094 Hulu Selangor,Hulu Selangor,4,Wan Mat,1118,PAS,3,16620
Selangor,P.095 Tanjong Karang,Tanjong Karang,1,Zulkafperi,4164,PKR,11,15626
Selangor,P.095 Tanjong Karang,Tanjong Karang,2,Noh Bin Omar,2416,BN,25,17596
Selangor,P.095 Tanjong Karang,Tanjong Karang,3,Nor Az Azlan Bin Ahmad,4165,PAS,3,7276
Selangor,P.096 Kuala Selangor,Kuala Selangor,1,Dzulkefly Ahmad,2751,PKR,11,29842
Selangor,P.096 Kuala Selangor,Kuala Selangor,2,Irmohizam,3775,BN,25,21344
Selangor,P.096 Kuala Selangor,Kuala Selangor,3,Fakaruddin,4166,PAS,3,8535
Selangor,P.097 Selayang,Selayang,1,Kang Meng Fuat,4167,BN,25,19501
Selangor,P.097 Selayang,Selayang,2,Brig. Gen Hashim Karim,3810,PAS,3,18343
Selangor,P.097 Selayang,Selayang,3,William Leong Jee Keen,3427,PKR,11,60158
Selangor,P.098 Gombak,Gombak,1,Azmin Ali,3428,PKR,11,75113
Selangor,P.098 Gombak,Gombak,2,Khairil Nizam,4168,PAS,3,17537
Selangor,P.098 Gombak,Gombak,3,Abdul Rahim Kamarudin,4169,BN,25,26392
Selangor,P.099 Ampang,Ampang,1,Tan Hua Meng,4170,PRM,57,294
Selangor,P.099 Ampang,Ampang,2,Nurul Islam Bin Mohamed Yusoff,4171,PAS,3,9598
Selangor,P.099 Ampang,Ampang,3,Leong Kim Soon,4172,BN,25,12351
Selangor,P.099 Ampang,Ampang,4,Zuraida Kamaruddin,3431,PKR,11,54307
Selangor,P.100 Pandan,Pandan,1,Sukri Omar,4173,PAS,3,8336
Selangor,P.100 Pandan,Pandan,2,Wan Azizah,4901,PKR,11,64733
Selangor,P.100 Pandan,Pandan,3,Leong Kok Wee,4174,BN,25,12190
Selangor,P.100 Pandan,Pandan,4,Mohd Khairul Azam Bin Abdul Aziz,4175,BEBAS,1,73
Selangor,P.100 Pandan,Pandan,5,Jenice Lee Ying Ha,4176,PRM,57,442
Selangor,P.101 Hulu Langat,Hulu Langat,1,Che Rosli Che Mat,3433,PAS,3,15663
Selangor,P.101 Hulu Langat,Hulu Langat,2,Hasanuddin Mohd Yunus,4177,PKR,11,49004
Selangor,P.101 Hulu Langat,Hulu Langat,3,Azman Bin Ahmad,4178,BN,25,23580
Selangor,P.102 Bangi,Bangi,1,Shafie Ngah,4179,PAS,3,33789
Selangor,P.102 Bangi,Bangi,2,Ong Kian Ming,3783,PKR,11,102557
Selangor,P.102 Bangi,Bangi,3,Dennis Wan,4180,PRM,57,215
Selangor,P.102 Bangi,Bangi,4,Liew Yuen Keong,4181,BN,25,19766
Selangor,P.103 Puchong,Puchong,1,Mohamad Rosharizan,4182,PAS,3,10255
Selangor,P.103 Puchong,Puchong,2,Ang Chin Tat,4183,BN,25,12794
Selangor,P.103 Puchong,Puchong,3,Gobind Singh Deo,3436,PKR,11,60429
Selangor,P.104 Subang,Subang,1,Toh Sin Wah,3785,BEBAS,1,173
Selangor,P.104 Subang,Subang,2,Wong Chen,3786,PKR,11,104430
Selangor,P.104 Subang,Subang,3,Tan Seong Lim,4184,BN,25,12077
Selangor,P.104 Subang,Subang,4,Shahir Adnan,4185,PAS,3,9025
Selangor,P.105 Petaling Jaya,Petaling Jaya,1,Maria Chin Abdullah,4186,PKR,11,78984
Selangor,P.105 Petaling Jaya,Petaling Jaya,2,Chew Hian Tat,4187,BN,25,21847
Selangor,P.105 Petaling Jaya,Petaling Jaya,3,Noraini Binti Hussin,4188,PAS,3,14448
Selangor,P.106 Damansara,Damansara,1,Wong Mun Kheong,4189,PRM,57,617
Selangor,P.106 Damansara,Damansara,2,Tony Pua,3441,PKR,11,121283
Selangor,P.106 Damansara,Damansara,3,Ryan Ho Kwok Xheng,4190,BN,25,14380
Selangor,P.107 Sungai Buloh,Sungai Buloh,1,A. Prakash Rao,3793,BN,25,16681
Selangor,P.107 Sungai Buloh,Sungai Buloh,2,Sivarasa Rasiah,3443,PKR,11,43631
Selangor,P.107 Sungai Buloh,Sungai Buloh,3,Nuridah,3766,PAS,3,16997
Selangor,P.107 Sungai Buloh,Sungai Buloh,4,Zainurizzaman Bin Moharam,4191,PSM,68,642
Selangor,P.108 Shah Alam,Shah Alam,1,Mohd Zuhdi Bin Marsuki,4192,PAS,3,15194
Selangor,P.108 Shah Alam,Shah Alam,2,Azhari Shaari,4193,BN,25,22100
Selangor,P.108 Shah Alam,Shah Alam,3,Khalid Abdul Samad,3095,PKR,11,55949
Selangor,P.109 Kapar,Kapar,1,Abdullah Sani,3451,PKR,11,47731
Selangor,P.109 Kapar,Kapar,2,Manikavasagam,3446,PRM,57,525
Selangor,P.109 Kapar,Kapar,3,Abdul Rani Bin Osman,4194,PAS,3,31425
Selangor,P.109 Kapar,Kapar,4,Mohana Muniandy,4195,BN,25,26412
Selangor,P.110 Klang,Klang,1,Khairul Shah Kottappan,3804,PAS,3,9169
Selangor,P.110 Klang,Klang,2,Ching Eu Boon,4196,BN,25,19506
Selangor,P.110 Klang,Klang,3,Charles Santiago,3447,PKR,11,98279
Selangor,P.110 Klang,Klang,4,Puvananderan A/L Ganasamoorthy,4197,BEBAS,1,120
Selangor,P.111 Kota Raja,Kota Raja,1,Mohamed Diah Baharun,4198,PAS,3,19555
Selangor,P.111 Kota Raja,Kota Raja,2,Mohamad Sabu,2932,PKR,11,90697
Selangor,P.111 Kota Raja,Kota Raja,3,V. Gunalan,4199,BN,25,17874
Selangor,P.112 Kuala Langat,Kuala Langat,1,Xavier Jayakumar,4200,PKR,11,43239
Selangor,P.112 Kuala Langat,Kuala Langat,2,Shahril Hamdan,4201,BN,25,26127
Selangor,P.112 Kuala Langat,Kuala Langat,3,Yahya Baba,4202,PAS,3,18731
Selangor,P.113 Sepang,Sepang,1,Sabirin Marsono,4203,PAS,3,15882
Selangor,P.113 Sepang,Sepang,2,Marsum Bin Paing,4204,BN,25,28035
Selangor,P.113 Sepang,Sepang,3,Mohamed Hanipa Bin Maidin,2501,PKR,11,46740
W.P. Kuala Lumpur,P.114 Kepong,Kepong,1,Lim Lip Eng,3456,PKR,11,56516
W.P. Kuala Lumpur,P.114 Kepong,Kepong,2,Ong Siang Liang,4205,BN,25,4888
W.P. Kuala Lumpur,P.115 Batu,Batu,1,V M Panjamothy,4206,BEBAS,1,383
W.P. Kuala Lumpur,P.115 Batu,Batu,2,Dominic Lau Hoe Chai,3811,BN,25,13687
W.P. Kuala Lumpur,P.115 Batu,Batu,3,Prabakaran Parameswaran,4207,BEBAS,1,38125
W.P. Kuala Lumpur,P.115 Batu,Batu,4,Azhar Yahya,4208,PAS,3,10610
W.P. Kuala Lumpur,P.116 Wangsa Maju,Wangsa Maju,1,Yew Teong Look,3108,BN,25,17940
W.P. Kuala Lumpur,P.116 Wangsa Maju,Wangsa Maju,2,Tan Yee Kew,2436,PKR,11,42178
W.P. Kuala Lumpur,P.116 Wangsa Maju,Wangsa Maju,3,Razali Bin Tumirin,4209,PAS,3,13490
W.P. Kuala Lumpur,P.117 Segambut,Segambut,1,Solleh Razak,4210,PAS,3,4181
W.P. Kuala Lumpur,P.117 Segambut,Segambut,2,Loga Bala Mohan,4211,BN,25,7422
W.P. Kuala Lumpur,P.117 Segambut,Segambut,3,Hannah Yeoh,4212,PKR,11,53124
W.P. Kuala Lumpur,P.118 Setiawangsa,Setiawangsa,1,Nik Nazmi Bin Nik Ahmad,4213,PKR,11,34471
W.P. Kuala Lumpur,P.118 Setiawangsa,Setiawangsa,2,Ubaid Bin Abdul Akla,4214,PAS,3,6282
W.P. Kuala Lumpur,P.118 Setiawangsa,Setiawangsa,3,Zulhasnan Bin Rafique,3457,BN,25,20099
W.P. Kuala Lumpur,P.119 Titiwangsa,Titiwangsa,1,Johari Ghani,3816,BN,25,19701
W.P. Kuala Lumpur,P.119 Titiwangsa,Titiwangsa,2,Rina Mohd Harun,4215,PKR,11,23840
W.P. Kuala Lumpur,P.119 Titiwangsa,Titiwangsa,3,Mohamad Noor Mohamad,3115,PAS,3,6845
W.P. Kuala Lumpur,P.120 Bukit Bintang,Bukit Bintang,1,Khairul,4216,PFP,82,636
W.P. Kuala Lumpur,P.120 Bukit Bintang,Bukit Bintang,2,Ann Tan Ean Ean,4217,BN,25,7256
W.P. Kuala Lumpur,P.120 Bukit Bintang,Bukit Bintang,3,Fong Kui Lun,2128,PKR,11,44516
W.P. Kuala Lumpur,P.121 Lembah Pantai,Lembah Pantai,1,Fauzi Bin Abu Bakar,4218,PAS,3,5277
W.P. Kuala Lumpur,P.121 Lembah Pantai,Lembah Pantai,2,Raja Nong Chik,3820,BN,25,27715
W.P. Kuala Lumpur,P.121 Lembah Pantai,Lembah Pantai,3,Fahmi Fadzil,4219,PKR,11,33313
W.P. Kuala Lumpur,P.122 Seputeh,Seputeh,1,Chan Quin Er,4220,BN,25,7035
W.P. Kuala Lumpur,P.122 Seputeh,Seputeh,2,Teresa Kok,2769,PKR,11,63094
W.P. Kuala Lumpur,P.123 Cheras,Cheras,1,Heng Sinn Yee,4221,BN,25,7006
W.P. Kuala Lumpur,P.123 Cheras,Cheras,2,Tan Kok Wai,1825,PKR,11,56671
W.P. Kuala Lumpur,P.124 Bandar Tun Razak,Bandar Tun Razak,1,Adnan Bin Seman,4222,BN,25,21196
W.P. Kuala Lumpur,P.124 Bandar Tun Razak,Bandar Tun Razak,2,Kamarudin Jaffar,3311,PKR,11,41126
W.P. Kuala Lumpur,P.124 Bandar Tun Razak,Bandar Tun Razak,3,Rosni Adam,4223,PAS,3,7884
W.P. Putrajaya,P.125 Putrajaya,Putrajaya,1,Tengku Adnan Bin Tengku Mansor,3468,BN,25,12148
W.P. Putrajaya,P.125 Putrajaya,Putrajaya,2,Zainal Abidin Kidam,4224,PAS,3,3634
W.P. Putrajaya,P.125 Putrajaya,Putrajaya,3,Samsu Adabi Bin Mamat,4225,PKR,11,8776
Negeri Sembilan,P.126 Jelebu,Jelebu,1,Mustafar Kadir,4226,PKR,11,17017
Negeri Sembilan,P.126 Jelebu,Jelebu,2,Jalaluddin Bin Alias,4227,BN,25,19062
Negeri Sembilan,P.126 Jelebu,Jelebu,3,Norman Ipin,3469,PAS,3,2878
Negeri Sembilan,P.127 Jempol,Jempol,1,Kamarulzaman Kamdias,4228,PKR,11,25188
Negeri Sembilan,P.127 Jempol,Jempol,2,Mustaffa Bin Daharun,4229,PAS,3,5267
Negeri Sembilan,P.127 Jempol,Jempol,3,Salim Sharif,4230,BN,25,26819
Negeri Sembilan,P.128 Seremban,Seremban,1,Ah Chong @ Chong Sin Woon,4231,BN,25,24809
Negeri Sembilan,P.128 Seremban,Seremban,2,Shariffuddin,4232,PAS,3,11506
Negeri Sembilan,P.128 Seremban,Seremban,3,Loke Siew Fook,3477,PKR,11,55503
Negeri Sembilan,P.129 Kuala Pilah,Kuala Pilah,1,Rafiei,4233,PAS,3,4347
Negeri Sembilan,P.129 Kuala Pilah,Kuala Pilah,2,Hasan Bin Malek,3474,BN,25,17845
Negeri Sembilan,P.129 Kuala Pilah,Kuala Pilah,3,Eddin Syazlee Shith,4234,PKR,11,18045
Negeri Sembilan,P.130 Rasah,Rasah,1,Khairil Anuar Wafa,4235,PAS,3,8260
Negeri Sembilan,P.130 Rasah,Rasah,2,Ng Kian Nam,4236,BN,25,14939
Negeri Sembilan,P.130 Rasah,Rasah,3,David Dass Aseerpatham,4237,PAP,84,302
Negeri Sembilan,P.130 Rasah,Rasah,4,Cha Kee Chin,4238,PKR,11,61806
Negeri Sembilan,P.131 Rembau,Rembau,1,Mustafa,3671,PAS,3,6028
Negeri Sembilan,P.131 Rembau,Rembau,2,Khairy Jamaluddin Abu Bakar,3478,BN,25,36096
Negeri Sembilan,P.131 Rembau,Rembau,3,Roseli Bin Abdul Gani (B),4239,PKR,11,31732
Negeri Sembilan,P.132 Port Dickson,Port Dickson,1,Mahfuz Roslan,4240,PAS,3,6594
Negeri Sembilan,P.132 Port Dickson,Port Dickson,2,Danyal,4241,PKR,11,36225
Negeri Sembilan,P.132 Port Dickson,Port Dickson,3,Vs Mogan,3839,BN,25,18515
Negeri Sembilan,P.133 Tampin,Tampin,1,Hasan Bahrom,4242,PKR,11,22435
Negeri Sembilan,P.133 Tampin,Tampin,2,Shaziman Bin Abu Mansor,2778,BN,25,21433
Negeri Sembilan,P.133 Tampin,Tampin,3,Abdul Halim Bin Abu Bakar (Bersara),4243,PAS,3,4598
Melaka,P.134 Masjid Tanah,Masjid Tanah,1,Sabirin Bin Ja'Afar,4244,PKR,11,14739
Melaka,P.134 Masjid Tanah,Masjid Tanah,2,Nasir Othman,4245,PAS,3,4688
Melaka,P.134 Masjid Tanah,Masjid Tanah,3,Mas Ermieyati,3840,BN,25,22898
Melaka,P.135 Alor Gajah,Alor Gajah,1,Nazree Aris,4246,PAS,3,6135
Melaka,P.135 Alor Gajah,Alor Gajah,2,Mohd Redzuan Yusof (Pak Wan ),4247,PKR,11,29330
Melaka,P.135 Alor Gajah,Alor Gajah,3,Wong Nai Chee,3144,BN,25,22350
Melaka,P.136 Tangga Batu,Tangga Batu,1,Rusnah,4248,PKR,11,32420
Melaka,P.136 Tangga Batu,Tangga Batu,2,Zali Mat Yasin.,4249,BN,25,27761
Melaka,P.136 Tangga Batu,Tangga Batu,3,Zulkifli Ismail,1207,PAS,3,8961
Melaka,P.137 Hang Tuah Jaya,Hang Tuah Jaya,1,Shamsul Iskandar Mohd Akin,3142,PKR,11,39067
Melaka,P.137 Hang Tuah Jaya,Hang Tuah Jaya,2,Mohd Ali Bin Mohd Rustam,2474,BN,25,30427
Melaka,P.137 Hang Tuah Jaya,Hang Tuah Jaya,3,Khalid Kassim,4250,PAS,3,7089
Melaka,P.138 Kota Melaka,Kota Melaka,1,Eric Choo Wei Sern,4251,BN,25,27343
Melaka,P.138 Kota Melaka,Kota Melaka,2,Khoo Poay Tiong,4252,PKR,11,76518
Melaka,P.138 Kota Melaka,Kota Melaka,3,Goh Leong San,3140,BEBAS,1,1415
Melaka,P.139 Jasin,Jasin,1,Khairuddin Abu Hassan,4253,PKR,11,26341
Melaka,P.139 Jasin,Jasin,2,Abdul Alim Shapie,4254,PAS,3,8860
Melaka,P.139 Jasin,Jasin,3,Ahmad Hamzah,3491,BN,25,26560
Johor,P.140 Segamat,Segamat,1,Khairul Faizi Bin Ahmad Kamil,4255,PAS,3,2676
Johor,P.140 Segamat,Segamat,2,S. Subramaniam,985,BN,25,18584
Johor,P.140 Segamat,Segamat,3,Santhara,3770,PKR,11,24060
Johor,P.141 Sekijang,Sekijang,1,Ayub Bin Rahmat,4256,BN,25,18278
Johor,P.141 Sekijang,Sekijang,2,Natrah Ismail,4257,PKR,11,19559
Johor,P.142 Labis,Labis,1,Pang Hok Liong,3148,PKR,11,16977
Johor,P.142 Labis,Labis,2,Sarchu Sawal,4258,PAS,3,2034
Johor,P.142 Labis,Labis,3,Chua Tee Yong,3493,BN,25,13567
Johor,P.143 Pagoh,Pagoh,1,Ismail Bin Mohamed,365,BN,25,16631
Johor,P.143 Pagoh,Pagoh,2,Muhyiddin Bin Md Yasin,2797,PKR,11,23558
Johor,P.143 Pagoh,Pagoh,3,Ahmad Nawfal Bin Mahfodz,4259,PAS,3,2483
Johor,P.144 Ledang,Ledang,1,Rusman Bin Kemin,4260,PAS,3,4668
Johor,P.144 Ledang,Ledang,2,Hamim Samuri,3153,BN,25,26040
Johor,P.144 Ledang,Ledang,3,Syed Ibrahim Bin Syed Noh,4261,PKR,11,34706
Johor,P.145 Bakri,Bakri,1,Koh Chon Chai,4262,BN,25,15507
Johor,P.145 Bakri,Bakri,2,Yeo Bee Yin,4263,PKR,11,38718
Johor,P.145 Bakri,Bakri,3,Zarul Bin Salleh,4264,PAS,3,7575
Johor,P.146 Muar,Muar,1,Abdul Aziz Bin Talib,4265,PAS,3,4354
Johor,P.146 Muar,Muar,2,Syed Saddiq,4266,PKR,11,22341
Johor,P.146 Muar,Muar,3,Razali Bin Ibrahim,3498,BN,25,15388
Johor,P.147 Parit Sulong,Parit Sulong,1,Noraini Ahmad,3501,BN,25,24481
Johor,P.147 Parit Sulong,Parit Sulong,2,Anis Afida,4267,PKR,11,18140
Johor,P.147 Parit Sulong,Parit Sulong,3,Ahmad Rosdi Bin Bahari,4268,PAS,3,7148
Johor,P.148 Ayer Hitam,Ayer Hitam,1,Mardi Marwan,4269,PAS,3,4975
Johor,P.148 Ayer Hitam,Ayer Hitam,2,Wee Ka Siong,3502,BN,25,17076
Johor,P.148 Ayer Hitam,Ayer Hitam,3,Liew Chin Tong,3357,PKR,11,16773
Johor,P.149 Sri Gading,Sri Gading,1,Shahruddin Salleh,4270,PKR,11,21511
Johor,P.149 Sri Gading,Sri Gading,2,M Ashari Sidon,4271,PAS,3,4548
Johor,P.149 Sri Gading,Sri Gading,3,Aziz Kaprawi,3856,BN,25,18223
Johor,P.150 Batu Pahat,Batu Pahat,1,Mahfodz Bin Mohamed,4272,PAS,3,8173
Johor,P.150 Batu Pahat,Batu Pahat,2,Mohd Rashid,4273,PKR,11,45929
Johor,P.150 Batu Pahat,Batu Pahat,3,Haliza Binti Abdullah,4274,BN,25,28035
Johor,P.151 Simpang Renggam,Simpang Renggam,1,Mohd Jubri Bin Selamat,4275,PAS,3,2983
Johor,P.151 Simpang Renggam,Simpang Renggam,2,Maszlee Malik,4276,PKR,11,18157
Johor,P.151 Simpang Renggam,Simpang Renggam,3,Liang Teck Meng,3507,BN,25,14682
Johor,P.152 Kluang,Kluang,1,Hasbullah Najib,4277,PAS,3,8242
Johor,P.152 Kluang,Kluang,2,Wong Shu Qi,4278,PKR,11,47671
Johor,P.152 Kluang,Kluang,3,Gan Ping Sieu,4279,BN,25,24618
Johor,P.153 Sembrong,Sembrong,1,Hishammuddin Tun Hussein,3510,BN,25,21353
Johor,P.153 Sembrong,Sembrong,2,Onn Bin Abu Bakar,3859,PKR,11,14691
Johor,P.154 Mersing,Mersing,1,Mohd Nasir Bin Hashim,4280,PKR,11,11347
Johor,P.154 Mersing,Mersing,2,A. Rahman Bin A. Hamid,4281,PAS,3,6215
Johor,P.154 Mersing,Mersing,3,Abdul Latiff,3512,BN,25,19806
Johor,P.155 Tenggara,Tenggara,1,Norjepri Bin Mohamed Jelani,4282,PKR,11,14209
Johor,P.155 Tenggara,Tenggara,2,Yuhanita Binti Yunan,4283,PAS,3,2683
Johor,P.155 Tenggara,Tenggara,3,Adham Bin Baba,4284,BN,25,20142
Johor,P.156 Kota Tinggi,Kota Tinggi,1,Azlinda Latif,4285,PKR,11,11786
Johor,P.156 Kota Tinggi,Kota Tinggi,2,Halimah Binti Mohamed Sadique,3515,BN,25,26407
Johor,P.157 Pengerang,Pengerang,1,Norliza Ngadiran,4286,PKR,11,10412
Johor,P.157 Pengerang,Pengerang,2,Azalina Othman Said,3518,BN,25,21829
Johor,P.158 Tebrau,Tebrau,1,Steven Choong,3865,PKR,11,64535
Johor,P.158 Tebrau,Tebrau,2,Hou Kok Chung,3509,BN,25,27310
Johor,P.158 Tebrau,Tebrau,3,Abdullah Husin,4287,PAS,3,12098
Johor,P.159 Pasir Gudang,Pasir Gudang,1,Abdul Aziz Bin Abdullah,578,PAS,3,6278
Johor,P.159 Pasir Gudang,Pasir Gudang,2,Mohamed Khaled Nordin,2187,BN,25,36889
Johor,P.159 Pasir Gudang,Pasir Gudang,3,Chee Jock,4288,BEBAS,1,227
Johor,P.159 Pasir Gudang,Pasir Gudang,4,Hassan Bin Abdul Karim,1860,PKR,11,61615
Johor,P.160 Johor Bahru,Johor Bahru,1,Shahrir Abdul Samad,3522,BN,25,30270
Johor,P.160 Johor Bahru,Johor Bahru,2,Akmal Nasir,4289,PKR,11,50052
Johor,P.161 Pulai,Pulai,1,Yap Keng Tak,4290,BEBAS,1,591
Johor,P.161 Pulai,Pulai,2,Salahuddin Ayub,2958,PKR,11,55447
Johor,P.161 Pulai,Pulai,3,Nur Jazlan Bin Mohamed,3524,BN,25,26523
Johor,P.161 Pulai,Pulai,4,Mohd Mazri Bin Yahya,4291,PAS,3,4332
Johor,P.162 Iskandar Puteri,Iskandar Puteri,1,Jason Teoh Sew Hock,4292,BN,25,35862
Johor,P.162 Iskandar Puteri,Iskandar Puteri,2,Lim Kit Siang,698,PKR,11,80726
Johor,P.163 Kulai,Kulai,1,Tang Nai Soon,4293,BN,25,22564
Johor,P.163 Kulai,Kulai,2,Juwahir Bin Amin,4294,PAS,3,6667
Johor,P.163 Kulai,Kulai,3,Teo Nie Ching,3434,PKR,11,55312
Johor,P.164 Pontian,Pontian,1,Karmaine Bin Sardini,4295,PKR,11,20299
Johor,P.164 Pontian,Pontian,2,Ahmad Maslan,3527,BN,25,21132
Johor,P.164 Pontian,Pontian,3,Baharom Mohamad,4296,PAS,3,4295
Johor,P.165 Tanjung Piai,Tanjung Piai,1,Nordin Bin Othman,4297,PAS,3,2962
Johor,P.165 Tanjung Piai,Tanjung Piai,2,Wee Jeck Seng,3529,BN,25,20731
Johor,P.165 Tanjung Piai,Tanjung Piai,3,Mohd Farid,4298,PKR,11,21255
W.P. Labuan,P.166 Labuan,Labuan,1,Rozman Bin Isli,3875,BN,25,10164
W.P. Labuan,P.166 Labuan,Labuan,2,Siti Zaleha S.W.Ibrahim,4299,HR,81,925
W.P. Labuan,P.166 Labuan,Labuan,3,Ahmad Junid @ Junit Bin Mohd Aling @ Aling,4300,PAS,3,1555
W.P. Labuan,P.166 Labuan,Labuan,4,Noor Halim Bin Zaini,4301,WARISAN,74,8714
Sabah,P.167 Kudat,Kudat,1,Shariff Azman Sh Along,4302,WARISAN,74,17144
Sabah,P.167 Kudat,Kudat,2,Mohd Ashraf Chin Abdullah,4303,PPRS,77,1432
Sabah,P.167 Kudat,Kudat,3,Abdul Rahim Bakri,3533,BN,25,18503
Sabah,P.168 Kota Marudu,Kota Marudu,1,Paul Porodong,4304,PCS,75,2501
Sabah,P.168 Kota Marudu,Kota Marudu,2,Maijol Mahap,2826,HR,81,11259
Sabah,P.168 Kota Marudu,Kota Marudu,3,Barlus Bin Mangabis,4305,WARISAN,74,7113
Sabah,P.168 Kota Marudu,Kota Marudu,4,Panglima Maximus Johnity Ongkili,3537,BN,25,13033
Sabah,P.169 Kota Belud,Kota Belud,1,Ag Laiman Bin Ikin,4306,PAS,3,1410
Sabah,P.169 Kota Belud,Kota Belud,2,Salleh Said Keruak,4307,BN,25,19167
Sabah,P.169 Kota Belud,Kota Belud,3,Miasin @ Aimaduddin Bin Mion,4308,HR,81,2092
Sabah,P.169 Kota Belud,Kota Belud,4,Munirah Majilis,3882,WARISAN,74,23429
Sabah,P.170 Tuaran,Tuaran,1,Panglima Wilfred Madius Tangau,3888,BN,25,22494
Sabah,P.170 Tuaran,Tuaran,2,Chrisnadia Sinam,4309,PKR,11,14870
Sabah,P.170 Tuaran,Tuaran,3,Syra Peter @ P Gom,4310,HR,81,2311
Sabah,P.170 Tuaran,Tuaran,4,Kalakau @ Kalakan Bin Untol @ Entol,4311,PCS,75,2611
Sabah,P.170 Tuaran,Tuaran,5,Paumin @ Mohd Aminuddin Bin Aling,4312,PAS,3,1357
Sabah,P.171 Sepanggar,Sepanggar,1,Jeffrey Kumin,3891,SAPP,66,2958
Sabah,P.171 Sepanggar,Sepanggar,2,Robert Sopining,4313,PCS,75,971
Sabah,P.171 Sepanggar,Sepanggar,3,Abdul Rahman Bin Dahlan,3538,BN,25,15436
Sabah,P.171 Sepanggar,Sepanggar,4,Mohd Azis Bin Jamman,4314,WARISAN,74,28420
Sabah,P.172 Kota Kinabalu,Kota Kinabalu,1,Joseph Lee Han Kyun,3895,BN,25,7546
Sabah,P.172 Kota Kinabalu,Kota Kinabalu,2,Yong Teck Lee,2837,SAPP,66,3132
Sabah,P.172 Kota Kinabalu,Kota Kinabalu,3,Chan Foong Hin,3587,DAP,18,31632
Sabah,P.173 Putatan,Putatan,1,Edmund Jivol Doudilim,4315,HR,81,1755
Sabah,P.173 Putatan,Putatan,2,Zulzaim Hilmee Abidin,4316,PAS,3,2434
Sabah,P.173 Putatan,Putatan,3,Awang Husaini Bin Sahari,4317,PKR,11,14106
Sabah,P.173 Putatan,Putatan,4,Mil Kusin Abdillah Sulai,4318,ANAKNEGERI,83,728
Sabah,P.173 Putatan,Putatan,5,Marcus Makin Mojigoh,3547,BN,25,11767
Sabah,P.174 Penampang,Penampang,1,Darell Leiking,3898,WARISAN,74,32470
Sabah,P.174 Penampang,Penampang,2,Cleftus Stephen Spine,4319,SOLIDARITI,80,1196
Sabah,P.174 Penampang,Penampang,3,Ceasar Mandela Malakun,4320,BN,25,8997
Sabah,P.174 Penampang,Penampang,4,Edwin @ Jack Bosi,3550,ANAKNEGERI,83,445
Sabah,P.175 Papar,Papar,1,Elbert Bin Sikuil,4321,PCS,75,481
Sabah,P.175 Papar,Papar,2,Rosnah Hj Abdul Rashid Shirlin,3554,BN,25,17069
Sabah,P.175 Papar,Papar,3,Jamil Bin William Core,3900,SOLIDARITI,80,892
Sabah,P.175 Papar,Papar,4,Ahmad Bin Hassan,4322,WARISAN,74,17394
Sabah,P.176 Kimanis,Kimanis,1,Anifah Aman,3558,BN,25,11942
Sabah,P.176 Kimanis,Kimanis,2,Karim Bin Bujang,4323,WARISAN,74,11786
Sabah,P.176 Kimanis,Kimanis,3,Jaafar Bin Ismail,3557,HR,81,1300
Sabah,P.177 Beaufort,Beaufort,1,Azizah Binti Mohd Dun,3903,BN,25,11354
Sabah,P.177 Beaufort,Beaufort,2,John Ot Ghani,4324,PKR,11,7835
Sabah,P.177 Beaufort,Beaufort,3,Lajim Bin Ukin (Panglima),3562,HR,81,8023
Sabah,P.178 Sipitang,Sipitang,1,Hafez Musa,4325,BN,25,12038
Sabah,P.178 Sipitang,Sipitang,2,Noor Hayaty Binti Mustapha,4326,WARISAN,74,11186
Sabah,P.178 Sipitang,Sipitang,3,Dayang Aezzy Binti Liman,4327,HR,81,1547
Sabah,P.179 Ranau,Ranau,1,Ewon Ebin,3907,BN,25,13804
Sabah,P.179 Ranau,Ranau,2,Andau Bin Yasun @ Bruno,4328,PCS,75,1110
Sabah,P.179 Ranau,Ranau,3,Jonathan Bin Yasin,3566,PKR,11,14880
Sabah,P.179 Ranau,Ranau,4,Soudi @ Sami Bin Andang,4329,SOLIDARITI,80,3148
Sabah,P.180 Keningau,Keningau,1,Jius Bin Awang,4330,PCS,75,433
Sabah,P.180 Keningau,Keningau,2,Maimin @ Jeffrus Rijan,4331,BEBAS,1,248
