state,parlimen,ballot_order,name,candidate_uid,party,party_uid,votes
Kelantan,P.019 Tumpat,1,Hj. Noor Zahidi Omar (Haji Di),2618,BN,25,12776
Kelantan,P.019 Tumpat,2,Dato Hj. Kamaruddin Jaffar,2619,PAS,3,23218
Kelantan,P.020 Pengkalan Chepa,1,Ustaz Mohd Noor Bin Deris,2620,BN,25,7820
Kelantan,P.020 Pengkalan Chepa,2,Mohd Amar Bin Abdullah @ Nik Amar,2621,PAS,3,23765
Kelantan,P.021 Kota Bharu,1,Hajjah Ilani Dato' Hj. Isahak,2622,BN,25,16517
Kelantan,P.021 Kota Bharu,2,Ustaz Ramli,2623,PKR,11,26723
Kelantan,P.021 Kota Bharu,3,Mohd Din Bin Nizam Din,2624,BERJASA,34,409
Kelantan,P.022 Pasir Mas,1,Ustaz Hj. Ismail B. Noh,2625,PAS,3,23967
Kelantan,P.022 Pasir Mas,2,Dato' Haji Ibrahim Ali,2626,BN,25,15392
Kelantan,P.023 Rantau Panjang,1,Wan Mohd Fuaad Bin Wan Abdullah,2422,BN,25,11146
Kelantan,P.023 Rantau Panjang,2,Haji Abdul Fatah Bin Haji Haron,2627,PAS,3,19711
Kelantan,P.024 Kubang Kerian,1,Siti Jeliha @ Ustaza Zaleha Hussin,2628,BN,25,9293
Kelantan,P.024 Kubang Kerian,2,Haji Husam Haji Musa,2629,PAS,3,25384
Kelantan,P.025 Bachok,1,Cikgu Wan Nik,2630,PAS,3,24637
Kelantan,P.025 Bachok,2,Dr. Azaki Bin Ishak,2631,BN,25,14820
Kelantan,P.026 Peringat,1,Muhammad Bin Mustafa,2632,PKR,11,19481
Kelantan,P.026 Peringat,2,Annuar Bin Musa,2325,BN,25,14956
Kelantan,P.027 Tanah Merah,1,Haji Saupi Haji Daud,2633,PKR,11,18559
Kelantan,P.027 Tanah Merah,2,Datok Hashim Safin,2634,BN,25,13901
Kelantan,P.028 Pasir Puteh,1,Alwi B. Jusoh @ Ustaz Alwi,2635,PAS,3,25373
Kelantan,P.028 Pasir Puteh,2,Kamarudin B. Md. Nor,2330,BN,25,16962
Kelantan,P.028 Pasir Puteh,3,Hasim B. Othman @ Abang Hasim,2636,AKIM,63,274
Kelantan,P.029 Machang,1,Mohd Yusoff @ Yusof Bin Mohd Nor @ Yusof Nor,2637,PAS,3,20010
Kelantan,P.029 Machang,2,Dato Hj. Shukri Mohamed,2638,BN,25,13091
Kelantan,P.030 Jeli,1,Mustapa Bin Mohamed @ Dato' Pa,2639,BN,25,14830
Kelantan,P.030 Jeli,2,Mohd. Apandi Bin Hj. Mohamad @ Haji Nasir Haji Mat,2640,PAS,3,15523
Kelantan,P.031 Kuala Krai,1,Mohd Nasir,2641,PAS,3,16837
Kelantan,P.031 Kuala Krai,2,Dr. Nik Hussain,1134,BN,25,12765
Kelantan,P.032 Gua Musang,1,Tengku Razaleigh B. Tengku Mohd Hamzah,872,BN,25,12825
Kelantan,P.032 Gua Musang,2,Razak Bin Abas @ Abe Jak,2642,PAS,3,9900
Terengganu,P.033 Besut,1,Dato' Dr. Mohd Yusof Noor,2027,BN,25,16109
Terengganu,P.033 Besut,2,Hassan Bin Mohamed,1750,PAS,3,19166
Terengganu,P.033 Besut,3,Wan Ahmad Bin Wan Omar,2643,BEBAS,1,175
Terengganu,P.034 Setiu,1,Che Ghani Bin Che Ambak,2644,PAS,3,18477
Terengganu,P.034 Setiu,2,Tengku Mahmud Bin Mansor,2029,BN,25,15457
Terengganu,P.035 Kuala Nerus,1,Abdul Rahin Bin Dato' Mohd Said,2645,BN,25,14530
Terengganu,P.035 Kuala Nerus,2,Cikgu Shukrimun Bin Shamsudin,2646,PAS,3,21608
Terengganu,P.036 Kuala Terengganu,1,Dr. Syed Azman Bin Syed Ahmad,2647,PAS,3,31580
Terengganu,P.036 Kuala Terengganu,2,Dato' Abu Bakar Bin Daud,2648,BN,25,17132
Terengganu,P.037 Marang,1,Dato' Haji Muda Bin Mamat,2649,BN,25,17483
Terengganu,P.037 Marang,2,Tuan Guru Hj. Abdul Hadi Bin Awang,1712,PAS,3,30183
Terengganu,P.038 Hulu Terengganu,1,Othman Bin Daud,2650,BN,25,13679
Terengganu,P.038 Hulu Terengganu,2,Haji Muhyidin Bin Haji Abdul Rashid,2651,PAS,3,17790
Terengganu,P.039 Dungun,1,Haji Mustaffa Bin Ali,2038,PAS,3,22248
Terengganu,P.039 Dungun,2,Dato' Ibrahim Bin Awang,2652,BN,25,14130
Terengganu,P.040 Kemaman,1,Haji Abd. Rahman Bin Yusof,2653,PKR,11,20715
Terengganu,P.040 Kemaman,2,Dato' Wan Zaki Bin Wan Muda,2654,BN,25,19180
Pulau Pinang,P.041 Kepala Batas,1,Dato' Seri Abdullah Haji Ahmad Badawi,2655,BN,25,19985
Pulau Pinang,P.041 Kepala Batas,2,Abd. Khalid Bin Rasid,2656,PAS,3,8810
Pulau Pinang,P.042 Tasek Gelugor,1,Dato' Seri Mohd. Shariff Haji Omar,2657,BN,25,16936
Pulau Pinang,P.042 Tasek Gelugor,2,Haji Rosli,2658,PKR,11,12700
Pulau Pinang,P.043 Bagan,1,Lim Hock Seng,2044,DAP,18,27757
Pulau Pinang,P.043 Bagan,2,Tan Tiao Kuen,2659,BN,25,24999
Pulau Pinang,P.044 Permatang Pauh,1,Dr. Wan Azizah Wan Ismail,4901,PKR,11,23820
Pulau Pinang,P.044 Permatang Pauh,2,Dr. Ibrahim Saad,2660,BN,25,14743
Pulau Pinang,P.045 Bukit Mertajam,1,Chong Eng,2661,DAP,18,26874
Pulau Pinang,P.045 Bukit Mertajam,2,Dr Tan Chong Keng,2047,BN,25,23937
Pulau Pinang,P.046 Nibong Tebal,1,Dr Kang Chin Seng,2662,BN,25,18876
Pulau Pinang,P.046 Nibong Tebal,2,Haji Abdul Rahman Bin Haji Manap,2663,BEBAS,1,942
Pulau Pinang,P.046 Nibong Tebal,3,Goh Kheng Huat,2664,DAP,18,20732
Pulau Pinang,P.047 Bukit Bendera,1,Lim Kit Siang,698,DAP,18,24176
Pulau Pinang,P.047 Bukit Bendera,2,Chia Kwang Chye,2355,BN,25,24280
Pulau Pinang,P.048 Tanjong,1,Chow Kon Yeow,2665,DAP,18,23437
Pulau Pinang,P.048 Tanjong,2,Cheang Chee Gooi,2666,BN,25,18960
Pulau Pinang,P.049 Jelutong,1,Lee Kah Choon,2667,BN,25,21491
Pulau Pinang,P.049 Jelutong,2,Karpal Singh A/L Ram Singh,848,DAP,18,20716
Pulau Pinang,P.050 Bayan Baru,1,Zulkifli Mohd. Noor,2668,DAP,18,26281
Pulau Pinang,P.050 Bayan Baru,2,Wong Kam Hoong,2359,BN,25,35762
Pulau Pinang,P.051 Balik Pulau,1,Dato Mohd. Zain B. Hj. Omar,2669,BN,25,27901
Pulau Pinang,P.051 Balik Pulau,2,Mansor Bin Othman,1253,PKR,11,18467
Perak,P.052 Gerik,1,Khansiyah @ Khamsiah Binti Yeop,2670,BN,25,15297
Perak,P.052 Gerik,2,Zulkalpely @ Zulkifli Abu,2671,PAS,3,9122
Perak,P.053 Larut,1,Dato' Raja Ahmad Zainuddin Bin Raja Haji Omar,2672,BN,25,14334
Perak,P.053 Larut,2,Dr Muhammad Nor Manuty,2673,PKR,11,10325
Perak,P.054 Parit Buntar,1,Dato' Dr Hasan Mohd Ali,2674,PAS,3,15931
Perak,P.054 Parit Buntar,2,Dato' Abdul Raman Suliman,2675,BN,25,13837
Perak,P.055 Bagan Serai,1,Dato' Zainal Abidin Zin,2676,BN,25,15088
Perak,P.055 Bagan Serai,2,Ustaz Ahmad Awang,2677,PAS,3,13504
Perak,P.056 Bukit Gantang,1,Roslan Bin Shaharum,2678,PAS,3,16083
Perak,P.056 Bukit Gantang,2,Dato' Dr . Abdullah Fadzil Bin Che Wan,2679,BN,25,21184
Perak,P.057 Taiping,1,Kerk Choo Ting,2068,BN,25,24531
Perak,P.057 Taiping,2,Dr. Lim Kean Ghee,2680,DAP,18,20562
Perak,P.057 Taiping,3,Ng Hoe Hun,626,MDP,65,637
Perak,P.058 Chenderoh,1,Hj Hamzah B Mohd Zain,2681,PKR,11,9384
Perak,P.058 Chenderoh,2,Datuk Mohamed Nazri B Abdul Aziz,2682,BN,25,13374
Perak,P.059 Sungai Siput,1,Mohd Asri,2683,MDP,65,565
Perak,P.059 Sungai Siput,2,Dr. Kumar,2684,DAP,18,12221
Perak,P.059 Sungai Siput,3,S. Samy Vellu,1172,BN,25,17480
Perak,P.060 Tambun,1,Doktor Haji Khairuddin Bin Dato' Abd Malik,2685,PAS,3,17511
Perak,P.060 Tambun,2,Haji Husni Hanadziah,2686,BN,25,24595
Perak,P.061 Ipoh Timor,1,Mohd Yusoff Omar,2687,MDP,65,427
Perak,P.061 Ipoh Timor,2,Thong Fah Chong,2688,BN,25,25273
Perak,P.061 Ipoh Timor,3,Ngeh Koo Ham,2081,DAP,18,23146
Perak,P.062 Ipoh Barat,1,Jaga N. Nathan,2689,MDP,65,215
Perak,P.062 Ipoh Barat,2,Ho Cheong Sing,2375,BN,25,25155
Perak,P.062 Ipoh Barat,3,M. Kulasegaran,2690,DAP,18,21477
Perak,P.063 Batu Gajah,1,Yeong Chee Wah,2376,BN,25,17796
Perak,P.063 Batu Gajah,2,Yang Kar Ming,2691,MDP,65,186
Perak,P.063 Batu Gajah,3,Fong Po Kuan,2692,DAP,18,19867
Perak,P.064 Kuala Kangsar,1,Rafidah Aziz,1228,BN,25,12074
Perak,P.064 Kuala Kangsar,2,Hj. Asmuni B. Awi,2693,PAS,3,9300
Perak,P.065 Beruas,1,Abdul Roni,2694,MDP,65,457
Perak,P.065 Beruas,2,Yew Teong Chong,2695,DAP,18,12801
Perak,P.065 Beruas,3,Dato Seri Dr Lim Keng Yaik,2696,BN,25,14256
Perak,P.066 Parit,1,Ustaz Haji Mat Basir Bin Rahmat,2697,PAS,3,12003
Perak,P.066 Parit,2,Megat Junid Bin Megat Ayob,1467,BN,25,10710
Perak,P.067 Gopeng,1,Abd. Rahman B. Said Alli,2698,DAP,18,14848
Perak,P.067 Gopeng,2,Syed Ahmad Imdadz B. Said Abas,2699,MDP,65,829
Perak,P.067 Gopeng,3,Ting Chew Peh,2700,BN,25,21254
Perak,P.068 Kampar,1,Hew See Tong,2087,BN,25,23030
Perak,P.068 Kampar,2,Loh Peng Lam,2701,DAP,18,15567
Perak,P.069 Tapah,1,S. Veerasingam,2702,BN,25,14945
Perak,P.069 Tapah,2,Kamarudin Bin Awang Teh,2073,PKR,11,9306
Perak,P.070 Pasir Salak,1,Ramli Ngah Talib,2703,BN,25,16792
Perak,P.070 Pasir Salak,2,Hj. Osman Abdul Rahman,2704,PKR,11,11747
Perak,P.071 Lumut,1,Zaman Huri Haji Samsudin,2705,PKR,11,20056
Perak,P.071 Lumut,2,Keng Cho Ha,2706,BN,25,20661
Perak,P.072 Bagan Datok,1,Datuk Ahmad Zahid Hamidi,2707,BN,25,12938
Perak,P.072 Bagan Datok,2,Mohamad Dahalan B. Arshad,2708,PKR,11,8321
Perak,P.073 Telok Intan,1,Mah Siew Keong,2709,BN,25,18576
Perak,P.073 Telok Intan,2,Raj Nallaiya,2710,DAP,18,15793
Perak,P.074 Tanjong Malim,1,Ng Lum Yong,2711,PKR,11,10928
Perak,P.074 Tanjong Malim,2,Loke Yuen Yow,1768,BN,25,22150
Pahang,P.075 Lipis,1,Kamaludin Bin Abd. Rahman,2712,PAS,3,10560
Pahang,P.075 Lipis,2,Amihamzah Bin Ahmad,2713,BN,25,16916
Pahang,P.076 Raub,1,Dato Dr Ng Yen Yen,2714,BN,25,20457
Pahang,P.076 Raub,2,Ng Kwi Ling,2399,DAP,18,14593
Pahang,P.077 Jerantut,1,Tengku Azlan Ibni Sultan Abu Bakar,2411,BN,25,16424
Pahang,P.077 Jerantut,2,Syed Ibrahim Bin Syed Abd Rahman,1477,PAS,3,14961
Pahang,P.078 Kuantan,1,Tan Sri Haji Khalil Yaakob,2715,BN,25,28479
Pahang,P.078 Kuantan,2,Fuziah Salleh,2716,PKR,11,21136
Pahang,P.079 Paya Besar,1,Wan Jusoh Wan Kolok,2717,PKR,11,17186
Pahang,P.079 Paya Besar,2,Dato' Dr. Siti Zaharah Sulaiman,2104,BN,25,20749
Pahang,P.080 Pekan,1,Dato' Sri Najib Tun Razak,1216,BN,25,13148
Pahang,P.080 Pekan,2,Ustaz Haji Ramli Bin Mohamed,2718,PAS,3,12907
Pahang,P.081 Maran,1,Tengku Puji Tengku Abd. Hamid,1484,PAS,3,14511
Pahang,P.081 Maran,2,Dato' Haji Muhamad Bin Haji Abdullah,176,BN,25,18259
Pahang,P.082 Mentekab,1,Fu Ah Kiow,2141,BN,25,18499
Pahang,P.082 Mentekab,2,Leong Mee Meng,2719,DAP,18,11975
Pahang,P.083 Bentung,1,Abdul Wahab Bin Sudin,2720,PKR,11,12389
Pahang,P.083 Bentung,2,Liow Tiong Lai,2721,BN,25,23104
Pahang,P.084 Temerluh,1,Dato' Haji Mohd. Sarit B. Haji Yusoh,2722,BN,25,19379
Pahang,P.084 Temerluh,2,Dr. Abdul Wahab Ismail,2723,PAS,3,19166
Pahang,P.085 Rompin,1,Mazlan Bin Mohamed Yasin,2724,PAS,3,9879
Pahang,P.085 Rompin,2,Dato' Dr. Jamaludin Bin Jarjis,2725,BN,25,15907
Selangor,P.086 Sabak Bernam,1,Dato' Hj. Zainal B. Dahalan,2726,BN,25,11809
Selangor,P.086 Sabak Bernam,2,Dr. Ghazali B. Basri,2727,PKR,11,10908
Selangor,P.087 Tanjung Karang,1,Dr. Md. Yusoff B. Abd. Wahab,2728,PAS,3,13766
Selangor,P.087 Tanjung Karang,2,Haji Noh Bin Haji Omar,2729,BN,25,15841
Selangor,P.088 Hulu Selangor,1,Dr. Halili Bin Rahmat,2730,PKR,11,13548
Selangor,P.088 Hulu Selangor,2,Dato' G. Palanivel,2731,BN,25,22143
Selangor,P.089 Kuala Selangor,1,Mohamed Sayuti Bin Said,2732,BN,25,23610
Selangor,P.089 Kuala Selangor,2,Mohd Norman Bin Hj. Toha,2733,PAS,3,13690
Selangor,P.090 Selayang,1,Zaitun Mohd Kasim,2734,DAP,18,26144
Selangor,P.090 Selayang,2,Dato' Chan Kong Choy,2735,BN,25,34979
Selangor,P.091 Gombak,1,Datin Paduka Hjh Zaleha Bt Ismail,2736,BN,25,28113
Selangor,P.091 Gombak,2,Dr. Hatta Ramli,2737,PAS,3,27310
Selangor,P.092 Ampang Jaya,1,Ong Tee Keat,2119,BN,25,40669
Selangor,P.092 Ampang Jaya,2,Sivarasa A/L K. Rasiah,2738,PKR,11,32902
Selangor,P.093 Hulu Langat,1,Dr. Mohd Nor Nawawi,2739,PKR,11,24152
Selangor,P.093 Hulu Langat,2,Badrul Hisham Bin Abdul Aziz,2424,BN,25,28018
Selangor,P.094 PJ Utara,1,Ronnie Liu Tian Khew,2740,DAP,18,23122
Selangor,P.094 PJ Utara,2,Chew Mei Fun,2741,BN,25,25603
Selangor,P.094 PJ Utara,3,Wee Chek Aik,2742,MDP,65,706
Selangor,P.095 PJ Selatan,1,Dr. Syed Husin Ali,2134,PRM,57,20736
Selangor,P.095 PJ Selatan,2,Donald Lim Siang Chai,2743,BN,25,24581
Selangor,P.095 PJ Selatan,3,S. Selvanathan,2744,BEBAS,1,457
Selangor,P.096 Serdang,1,Dato' Yap Pian Hon,2745,BN,25,37210
Selangor,P.096 Serdang,2,Dr Wong Ang Peng,2746,DAP,18,33111
Selangor,P.097 Subang,1,Irene Fernandez,2747,PKR,11,28985
Selangor,P.097 Subang,2,Tan Sri Dato' Dr. K.S. Nijhar,2748,BN,25,36137
Selangor,P.098 Shah Alam,1,Ezam Mohd. Nor,2749,PKR,11,34411
Selangor,P.098 Shah Alam,2,Dato' Ir. Hj. Mohd. Zin Bin Mohamed,2750,BN,25,35851
Selangor,P.099 Kapar,1,Dr. Dzulkefly B Ahmad,2751,PAS,3,24970
Selangor,P.099 Kapar,2,P. Komala Devi,2752,BN,25,27830
Selangor,P.099 Kapar,3,N. Tamilarasan @ Kim Chai,2753,BEBAS,1,2112
Selangor,P.100 Klang,1,Dr. Tan Yee Kew,2125,BN,25,30201
Selangor,P.100 Klang,2,Tan Siow Eng,2754,MDP,65,570
Selangor,P.100 Klang,3,Teng Chang Khim,2451,DAP,18,24528
Selangor,P.101 Kuala Langat,1,Dato' Dr Hj Shafie B Hj Mohd Salleh,2755,BN,25,24878
Selangor,P.101 Kuala Langat,2,Hj Saari Hj Sungib,2756,PKR,11,16858
Selangor,P.102 Sepang,1,Mohamad Makki Bin Ahmad,2757,PAS,3,15907
Selangor,P.102 Sepang,2,Seripah Noli Binti Syed Hussin,2439,BN,25,23069
W.P. Kuala Lumpur,P.103 Kepong,1,Dr Tan Seng Giaw,1238,DAP,18,25085
W.P. Kuala Lumpur,P.103 Kepong,2,Mano,2758,BEBAS,1,1003
W.P. Kuala Lumpur,P.103 Kepong,3,Ma Woei Chyi,2759,BN,25,23319
W.P. Kuala Lumpur,P.104 Batu,1,Ng Lip Yong,2760,BN,25,22639
W.P. Kuala Lumpur,P.104 Batu,2,Dr. Sanusi B. Osman,2761,PRM,57,20342
W.P. Kuala Lumpur,P.105 Wangsa Maju,1,Dato' Haji Zulhasnan Rafique,2762,BN,25,29997
W.P. Kuala Lumpur,P.105 Wangsa Maju,2,Puan Hjh. Marina Bt. Mohd. Yusoff,2763,PKR,11,24379
W.P. Kuala Lumpur,P.106 Segambut,1,Tan Kee Kwong,2447,BN,25,24926
W.P. Kuala Lumpur,P.106 Segambut,2,M. Manoharan,2764,DAP,18,16338
W.P. Kuala Lumpur,P.107 Titiwangsa,1,Mohamad Noor Bin Mohamed,2765,PAS,3,17111
W.P. Kuala Lumpur,P.107 Titiwangsa,2,Dato' Dr. Suleiman Mohamed,2137,BN,25,18624
W.P. Kuala Lumpur,P.108 Bukit Bintang,1,Dr. Lee Chong Meng,2450,BN,25,17981
W.P. Kuala Lumpur,P.108 Bukit Bintang,2,Lim Peng Soon,2766,BEBAS,1,198
W.P. Kuala Lumpur,P.108 Bukit Bintang,3,Fong Kui Lun,2128,DAP,18,19115
W.P. Kuala Lumpur,P.109 Lembah Pantai,1,Shahrizat Binti Abdul Jalil,2767,BN,25,18726
W.P. Kuala Lumpur,P.109 Lembah Pantai,2,Zainur Bin Zakaria,2768,PKR,11,17272
W.P. Kuala Lumpur,P.110 Seputeh,1,Liew Ah Kim,1461,MDP,65,457
W.P. Kuala Lumpur,P.110 Seputeh,2,Teresa Kok,2769,DAP,18,28657
W.P. Kuala Lumpur,P.110 Seputeh,3,M. Thurai,2770,BEBAS,1,134
W.P. Kuala Lumpur,P.110 Seputeh,4,Dr. Sua Chong Keh,2771,BN,25,23457
W.P. Kuala Lumpur,P.111 Cheras,1,Lee Boon Kok,2772,BN,25,18587
W.P. Kuala Lumpur,P.111 Cheras,2,Tan Kok Wai,1825,DAP,18,27579
W.P. Kuala Lumpur,P.112 Bandar Tun Razak,1,Datuk Tan Chai Ho,2773,BN,25,22273
W.P. Kuala Lumpur,P.112 Bandar Tun Razak,2,Dr. Chandra Muzaffar,2774,PKR,11,21049
Negeri Sembilan,P.113 Jelebu,1,Ustaz Hj. Jaafar Bin Muhammad,2775,PKR,11,9909
Negeri Sembilan,P.113 Jelebu,2,Dato' Dr. Rais Yatim,991,BN,25,17028
Negeri Sembilan,P.114 Jempol,1,Ustaz Hj Abd. Rahim B. Hj Yusof,2776,PAS,3,11808
Negeri Sembilan,P.114 Jempol,2,Dato Hj Khalid Yunus,2777,BN,25,23727
Negeri Sembilan,P.115 Tampin,1,Shaziman Bin Abu Mansor,2778,BN,25,21944
Negeri Sembilan,P.115 Tampin,2,Hamdan Bin Hashim,2779,PAS,3,11965
Negeri Sembilan,P.116 Kuala Pilah,1,Dato' Napsiah Binti Omar,2780,BN,25,16494
Negeri Sembilan,P.116 Kuala Pilah,2,Haji Ruslan B Haji Kasim,2781,PKR,11,13676
Negeri Sembilan,P.117 Seremban,1,Lee Peng Fee,2782,DAP,18,23919
Negeri Sembilan,P.117 Seremban,2,Dato' Hon Choon Kim,2783,BN,25,33155
Negeri Sembilan,P.118 Rasah,1,Chen Man Hin,688,DAP,18,27255
Negeri Sembilan,P.118 Rasah,2,Goh Siow Huat,2784,BN,25,28641
Negeri Sembilan,P.119 Telok Kemang,1,N. Gobalakrishnan,2785,DAP,18,17121
Negeri Sembilan,P.119 Telok Kemang,2,S.Anpalagan,2786,BN,25,26815
Melaka,P.120 Alor Gajah,1,Hj. Ab. Ghani Bin Hj. Ab. Rahman,2787,PAS,3,12283
Melaka,P.120 Alor Gajah,2,Datuk Wira Abu Seman Yusop,2788,BN,25,24615
Melaka,P.121 Selandar,1,Dr. Fong Chan Onn,2154,BN,25,23055
Melaka,P.121 Selandar,2,Tian Chua,2789,PKR,11,12316
Melaka,P.122 Batu Berendam,1,Abdul Ghafar Bin Baba,11,BN,25,37656
Melaka,P.122 Batu Berendam,2,Khalid Jaafar,2790,PKR,11,30368
Melaka,P.123 Kota Melaka,1,Kerk Kim Hock,2076,DAP,18,33472
Melaka,P.123 Kota Melaka,2,Lim Swee Kiang,2791,BN,25,24083
Melaka,P.124 Jasin,1,Datuk Seri Abu Zahar Bin Hj. Isnin,2792,BN,25,23638
Melaka,P.124 Jasin,2,Muhajid Haji Yusof Rawa,2793,PAS,3,12947
Johor,P.125 Segamat,1,Subramaniam A/L Sinniah @ Dato S. Subra,2794,BN,25,26350
Johor,P.125 Segamat,2,Tee Gey Yan,2795,DAP,18,15921
Johor,P.126 Ledang,1,Jamaluddin Bin Khalid,2796,PKR,11,12309
Johor,P.126 Ledang,2,Hashim Bin Ismail,2480,BN,25,25816
Johor,P.127 Pagoh,1,Tan Sri Muhyiddin Yassin,2797,BN,25,20140
Johor,P.127 Pagoh,2,Alias Bin Hj. Shamsir,2798,PKR,11,7283
Johor,P.128 Labis,1,Dato' Seri Dr. Lim Liong Seek @ Ling Liong Sik,1147,BN,25,23709
Johor,P.128 Labis,2,Ahmad Bin Ton,2163,DAP,18,9908
Johor,P.129 Mersing,1,Abd. Latiff Bin Ahmad,2799,BN,25,18821
Johor,P.129 Mersing,2,Idris Bin Tukachil,2800,PAS,3,7960
Johor,P.130 Kluang,1,Hoo Seong Chang,2486,BN,25,30540
Johor,P.130 Kluang,2,Chew Peck Choo,2801,DAP,18,12170
Johor,P.131 Parit Sulong,1,Mohamed Hanipa Bin Maidin,2501,PAS,3,13603
Johor,P.131 Parit Sulong,2,Ruhanie Bin Ahmad,2802,BN,25,31260
Johor,P.132 Bakri,1,Chua Jui Meng,1852,BN,25,25676
Johor,P.132 Bakri,2,Lim Sey Wee,2803,DAP,18,12316
Johor,P.133 Muar,1,Haji Abdul Rahman Othman,2804,PKR,11,10511
Johor,P.133 Muar,2,Dr Robia Bt Dato' Kosai,2805,BN,25,17693
Johor,P.134 Sri Gading,1,Mohamad Bin Haji Aziz,2806,BN,25,29156
Johor,P.134 Sri Gading,2,Khalid Bin Abd Samad,1704,PAS,3,11598
Johor,P.135 Batu Pahat,1,Mohd Ramli Bin Md Kari,2807,PAS,3,14226
Johor,P.135 Batu Pahat,2,Siam Bin Kasrin,2808,BN,25,31674
Johor,P.136 Tenggara,1,Hishamudin Bin Hussein,2809,BN,25,28376
Johor,P.136 Tenggara,2,Lokman Noor Bin Adam,2810,PKR,11,7559
Johor,P.137 Sungai Benut,1,Abd Hamid Bin Abd Rahman,2811,BN,25,30578
Johor,P.137 Sungai Benut,2,Ungku Mohd Noor Bin Ungku Mahmood,1855,PAS,3,9886
Johor,P.138 Senai,1,Lim Si Cheng,2500,BN,25,32237
Johor,P.138 Senai,2,Tan Hang Meng,2812,DAP,18,14704
Johor,P.139 Kota Tinggi,1,Syed Hamid Bin S. Jaafar Albar,2181,BN,25,37906
Johor,P.139 Kota Tinggi,2,Rosdin Bin Dato Hj. Abdul Rahman Mahmud,2813,PKR,11,5745
Johor,P.140 Tebrau,1,Hassan Bin Karim,2814,PRM,57,13799
Johor,P.140 Tebrau,2,Datuk Ali Hassan,2815,BN,25,49284
Johor,P.141 Johor Bahru,1,Mohamed Khaled Nordin,2187,BN,25,38707
Johor,P.141 Johor Bahru,2,A.Razak Ahmad,2188,PRM,57,14149
