state,parlimen,ballot_order,name,candidate_uid,party,party_uid,votes
Kedah,P.016 Kulim-Bandar Baharu,2,Dato' Abdul Kadir B. Hj. Sheikh Fadzir,1117,BN,25,23149
Kelantan,P.017 Tumpat,1,Ustaz Wan Jamil Bin Wan Mahmood,1998,PAS,3,24578
Kelantan,P.017 Tumpat,2,Wan Ab. Rahman B. W. Hassan,1999,BEBAS,1,358
Kelantan,P.017 Tumpat,3,Dato' Haji Dusuki Ahmad,2000,BN,25,12916
Kelantan,P.018 Pengkalan Chepa,1,Pak Nik Lah,2001,PAS,3,27321
Kelantan,P.018 Pengkalan Chepa,2,Mohd. Apandi Haji Ali,2002,BN,25,9874
Kelantan,P.019 Kota Bharu,1,Saifuddin Haji Daud,2003,BEBAS,1,503
Kelantan,P.019 Kota Bharu,2,Hjh. Ilani Bt. Dato' Hj. Isahak,2004,S46,56,27566
Kelantan,P.019 Kota Bharu,3,Tengku Rithaudden,2005,BN,25,12106
Kelantan,P.020 Pasir Mas,1,Hanafi Hj. Mamat,2006,BN,25,10776
Kelantan,P.020 Pasir Mas,2,Haji Ibrahim Ali,2007,S46,56,20066
Kelantan,P.021 Rantau Panjang,1,Sanusi Daing Mariok,2008,PAS,3,18618
Kelantan,P.021 Rantau Panjang,2,Che Gu Husein Bin Ahmad,2009,BN,25,11841
Kelantan,P.022 Nilam Puri,1,Dr Kamarudin,2010,BEBAS,1,526
Kelantan,P.022 Nilam Puri,2,Haji Annuar Haji Musa,2011,BN,25,11457
Kelantan,P.022 Nilam Puri,3,Mohamad Bin Sabu,1422,PAS,3,19596
Kelantan,P.023 Bachok,1,Cik Gu Haji Zain,2012,BN,25,12518
Kelantan,P.023 Bachok,2,Ustaz Hj. Buniyamin,2013,PAS,3,24772
Kelantan,P.024 Pasir Puteh,1,Kamarudin Md Nor,2014,BN,25,10104
Kelantan,P.024 Pasir Puteh,2,Cik Gu Wan Omar,2015,S46,56,17824
Kelantan,P.024 Pasir Puteh,3,Tengku Sihar Hj. Tg. Abdul Kadir,2016,BEBAS,1,309
Kelantan,P.025 Kok Lanas,1,Wan Mohd Husni Bin Haji Wan Ismail,2017,BEBAS,1,245
Kelantan,P.025 Kok Lanas,2,Sukri Hj. Mohamed,2018,S46,56,19203
Kelantan,P.025 Kok Lanas,3,Dato' Abdullah Ahmad,1699,BN,25,9097
Kelantan,P.026 Tanah Merah,1,Cik Gu Ibrahim Pateh,2019,S46,56,20705
Kelantan,P.026 Tanah Merah,2,Hj. Hashim Safin,2020,BN,25,11189
Kelantan,P.026 Tanah Merah,3,Shafii Bin Haji Abdul Rahman,2021,BEBAS,1,232
Kelantan,P.027 Machang,1,Kassim B. Ahmed,2022,BN,25,8206
Kelantan,P.027 Machang,2,Haji Wan Ismail Bin Wan Ahmad,871,BEBAS,1,292
Kelantan,P.027 Machang,3,Shukri Haji Hassan,2023,S46,56,15944
Kelantan,P.028 Kuala Krai,1,Haji Zahari Awang,2024,BN,25,8471
Kelantan,P.028 Kuala Krai,2,Haji Ibrahim Mahmood,2025,PAS,3,18366
Kelantan,P.029 Gua Musang,1,Tengku Razaleigh Hamzah,872,S46,56,18973
Kelantan,P.029 Gua Musang,2,Haji Wan Ismail Ibrahim,2026,BN,25,5724
Terengganu,P.030 Besut,1,Dato' Haji Zakaria Bin Haji Abdul Rahman,1707,S46,56,15154
Terengganu,P.030 Besut,2,Dato' Dr Mohd Yusof Noor,2027,BN,25,16148
Terengganu,P.031 Setiu,1,Ustaz Haji Abu Bakar Bin Chik,2028,PAS,3,12092
Terengganu,P.031 Setiu,2,Tengku Mahmud Bin Mansor,2029,BN,25,16061
Terengganu,P.032 Kuala Nerus,1,Ibrahim Azmi Hasan,1709,S46,56,13749
Terengganu,P.032 Kuala Nerus,2,Dato' Haji Abdul Rashid Bin Muhammad,2030,BN,25,17366
Terengganu,P.033 Kuala Terengganu,1,Dato Abdul Manan Bin Othman,2031,S46,56,21310
Terengganu,P.033 Kuala Terengganu,2,Zubir Bin Embong,1711,BN,25,19430
Terengganu,P.033 Kuala Terengganu,3,Adenan B. Abd. Rahman,2032,BEBAS,1,390
Terengganu,P.034 Marang,1,Haji Abdul Hadi Bin Haji Awang,1712,PAS,3,17631
Terengganu,P.034 Marang,2,Wan Deraman Bin Wan Nik,2033,BEBAS,1,175
Terengganu,P.034 Marang,3,Haji Abdul Rahman Bakar,2034,BN,25,17281
Terengganu,P.035 Hulu Terengganu,1,Haji Harun Bin Taib,2035,PAS,3,12931
Terengganu,P.035 Hulu Terengganu,2,Dato' Alias Ali,2036,BN,25,15443
Terengganu,P.036 Dungun,1,Haji Awang Jabar,2037,BN,25,18593
Terengganu,P.036 Dungun,2,Haji Mustafa Bin Ali,2038,PAS,3,14834
Terengganu,P.037 Kemaman,1,Dato' Ismail Bin Said,2039,BN,25,21239
Terengganu,P.037 Kemaman,2,Ahmad Shabery Bin Haji Cheek,2040,S46,56,11793
Pulau Pinang,P.038 Kepala Batas,1,Ahmad B. Awang,2041,S46,56,7174
Pulau Pinang,P.038 Kepala Batas,2,Datuk Abdullah Haji Ahmad Badwi,2655,BN,25,17025
Pulau Pinang,P.039 Tasek Gelugor,1,Haji Mohd Shariff Bin Haji Omar,2042,BN,25,20379
Pulau Pinang,P.039 Tasek Gelugor,2,Hj. Shuaib Bin Jaafar,2043,PAS,3,6679
Pulau Pinang,P.040 Bagan,1,Lim Hock Seng,2044,DAP,18,22673
Pulau Pinang,P.040 Bagan,2,Dr Sak Cheng Lum,2045,BN,25,19959
Pulau Pinang,P.041 Permatang Pauh,1,Mahfuz Bin Hj. Omar,2046,PAS,3,7643
Pulau Pinang,P.041 Permatang Pauh,2,Anwar Bin Ibrahim,1426,BN,25,23793
Pulau Pinang,P.042 Bukit Mertajam,1,Chian Heng Kai,936,DAP,18,21572
Pulau Pinang,P.042 Bukit Mertajam,2,Dr. Tan Chong Keng,2047,BN,25,20260
Pulau Pinang,P.043 Nibong Tebal,1,Datuk Dominic Puthu Cheary,2048,BN,25,17233
Pulau Pinang,P.043 Nibong Tebal,2,Dr. N. G. Basharan,2049,DAP,18,15597
Pulau Pinang,P.044 Bukit Bendera,1,David Choong Ewe Leong,2050,BN,25,15519
Pulau Pinang,P.044 Bukit Bendera,2,Gooi Hock Seng,906,DAP,18,25978
Pulau Pinang,P.045 Tanjong,1,Boey Weng Keat,2051,BN,25,13485
Pulau Pinang,P.045 Tanjong,2,Lim Kit Siang,698,DAP,18,30954
Pulau Pinang,P.046 Jelutong,1,Karpal Singh,848,DAP,18,27426
Pulau Pinang,P.046 Jelutong,2,Datuk Ooi Ean Kwong,2052,BN,25,18248
Pulau Pinang,P.047 Bayan Baru,1,Khor Gark Kim,2053,BN,25,23513
Pulau Pinang,P.047 Bayan Baru,2,Ahmad Nor,2054,DAP,18,25853
Pulau Pinang,P.048 Balik Pulau,1,Dr. Sanusi Othman,2055,PRM,57,13620
Pulau Pinang,P.048 Balik Pulau,2,Mohd Farid Ariffin,2056,BN,25,24118
Perak,P.049 Gerik,1,Mohd Tajol Rosli Ghazali,2057,BN,25,15578
Perak,P.049 Gerik,2,Roslan Mohd Latif,2058,S46,56,8565
Perak,P.050 Larut,1,Haji Mohd Zihin Bin Haji Mohd Hassan,2059,BN,25,17162
Perak,P.050 Larut,2,Cikgu Ahmad Nawi,2060,S46,56,6171
Perak,P.051 Parit Buntar,1,Dato' Haji Abdul Rahman Sulaiman,2061,BN,25,14113
Perak,P.051 Parit Buntar,2,Haji Jaafar Ali,2062,BEBAS,1,689
Perak,P.051 Parit Buntar,3,Idris Abdul Rauf,2063,S46,56,13374
Perak,P.052 Bagan Serai,1,Dato' Haji Qamaruzzaman Bin Hj. Ismail,2064,BN,25,14824
Perak,P.052 Bagan Serai,2,Dato' Hj. Zainal Abidan Din,2065,S46,56,11822
Perak,P.053 Bukit Gantang,1,Toh Muda Dato' Dr. Abdullah Fadzil Che Wan,2066,BN,25,18210
Perak,P.053 Bukit Gantang,2,Ustaz Azizan Bin Mohamed Desa,2067,PAS,3,10997
Perak,P.054 Taiping,1,Kerk Choo Ting,2068,BN,25,22162
Perak,P.054 Taiping,2,Dr. Said Abu Hassan,2069,BEBAS,1,1827
Perak,P.054 Taiping,3,Dr. (Kapt) Kong Cheok Seng,2070,DAP,18,19577
Perak,P.055 Tasek Chenderoh,1,Haji Hamzah Bin Haji Mohd Zain,2071,BN,25,14396
Perak,P.055 Tasek Chenderoh,2,Dato' Hj Saidin Mat Piah,2072,S46,56,7617
Perak,P.056 Sungai Siput,1,S. Samy Vellu,1172,BN,25,14427
Perak,P.056 Sungai Siput,2,P. Patto,912,DAP,18,12664
Perak,P.057 Tambun,1,Kamarudin Bin Hj Awang Teh,2073,S46,56,17074
Perak,P.057 Tambun,2,Nawawi Mat Awin,2074,BN,25,29176
Perak,P.058 Pasir Pinji,1,Chew Wai Khoon,2075,BN,25,13690
Perak,P.058 Pasir Pinji,2,Kerk Kim Hock,2076,DAP,18,31643
Perak,P.059 Ipoh,1,Peter Chin Gan Oon,2077,BN,25,16377
Perak,P.059 Ipoh,2,Lau Dak Kee,955,DAP,18,22617
Perak,P.060 Batu Gajah,1,Foo Piew Kok,2078,DAP,18,22223
Perak,P.060 Batu Gajah,2,Lee Chan Fai,2079,BN,25,13689
Perak,P.061 Kuala Kangsar,1,Jamaluddin Bin Mohd Din,2080,S46,56,8554
Perak,P.061 Kuala Kangsar,2,Rafidah Aziz,1228,BN,25,16548
Perak,P.062 Beruas,1,Ngeh Khoo Ham,2081,DAP,18,13026
Perak,P.062 Beruas,2,Dato Seri Lim Kam Yak,2082,BN,25,13889
Perak,P.063 Parit,1,Hj Abdul Kader B Kahar,2083,PAS,3,8987
Perak,P.063 Parit,2,Nasruddin Bin Alang Saidin,1752,BN,25,14853
Perak,P.064 Gopeng,1,Dr. Ting Chew Peh,2084,BN,25,14991
Perak,P.064 Gopeng,2,Hong Chin Poh,2085,DAP,18,8940
Perak,P.065 Kampar,1,Wong Wing On,2086,DAP,18,13964
Perak,P.065 Kampar,2,Hew See Tong,2087,BN,25,13652
Perak,P.066 Tapah,1,Dato K. Kumaran,2088,BN,25,15015
Perak,P.066 Tapah,2,Haji Abdul Wahab Bin Abu Bakar,2089,S46,56,9794
Perak,P.067 Pasir Salak,1,Megat Junid Bin Megat Ayob,1467,BN,25,19787
Perak,P.067 Pasir Salak,2,Rosli Bin Samsudin,2090,PAS,3,6485
Perak,P.068 Lumut,1,Datin Ling Chooi Sieng,2091,BN,25,22161
Perak,P.068 Lumut,2,Chew Pang Kee,2092,DAP,18,17287
Perak,P.069 Bagan Datok,1,Ariffin Ngah Nasution,2093,PAS,3,7486
Perak,P.069 Bagan Datok,2,Mohamed Bin Jamrah,1764,BN,25,15365
Perak,P.070 Telok Intan,1,Ong Tin Kim,2094,BN,25,17610
Perak,P.070 Telok Intan,2,M. G. Pandithan,2095,DAP,18,15499
Perak,P.071 Tanjong Malim,1,A. Rahim Hj Mat Taib,2096,DAP,18,8707
Perak,P.071 Tanjong Malim,2,Loke Yuen Yow,1768,BN,25,23953
Pahang,P.072 Lipis,1,Dr. Amin Hussaini Bin Abdul Manan,2097,S46,56,11148
Pahang,P.072 Lipis,2,Chan Kong Choy,2098,BN,25,15170
Pahang,P.073 Raub,1,Teng Gaik Kwan,2099,BN,25,20237
Pahang,P.073 Raub,2,Lip Tuck Chee,1215,DAP,18,12655
Pahang,P.074 Jerantut,1,Syed Ibrahim,1242,PAS,3,11075
Pahang,P.074 Jerantut,2,Dato Wan Abu Bakar Bin Wan Mohamed,1478,BN,25,16421
Pahang,P.075 Kuantan,1,Dato' Hj Fauzi B Abdul Rahman,2100,BN,25,25020
Pahang,P.075 Kuantan,2,Ahmad Mokhtar Haji Mohamed,2101,S46,56,19153
Pahang,P.076 Pekan,1,Othman Bin Hitam,2102,S46,56,10795
Pahang,P.076 Pekan,2,Dato Sri Hj Mohd Najib Tun Razak,1216,BN,25,21262
Pahang,P.077 Maran,1,Haji Muhamad Bin Haji Abdullah,176,BN,25,24639
Pahang,P.077 Maran,2,Syed Noh Bin Syed Mohamad,1773,PAS,3,11019
Pahang,P.078 Mentekab,1,Johari Bin Ismail,2103,S46,56,9883
Pahang,P.078 Mentekab,2,Dato' Dr Siti Zaharah Sulaiman,2104,BN,25,17147
Pahang,P.079 Bentung,1,Woo Chee Wan,1769,DAP,18,10375
Pahang,P.079 Bentung,2,Dato' Lim Ah Lek,2105,BN,25,22486
Pahang,P.080 Temerluh,1,Kamarazaman Bin Yacob,2106,S46,56,15358
Pahang,P.080 Temerluh,2,Dato' Sabbaruddin Chik,2107,BN,25,20128
Pahang,P.081 Rompin,1,Dr. Haji Jamaludin Bin Dato Haji Mohd Jarjis,2108,BN,25,20994
Pahang,P.081 Rompin,2,Ustaz Haji Salim @ Haji Ahmad Bin Awg Kalib,2109,PAS,3,7866
Selangor,P.082 Sabak Bernam,1,Haji Mahbud Bin Haji Hashim,2110,BN,25,17715
Selangor,P.082 Sabak Bernam,2,Ustaz Abd. Razak Bin Dawami,2111,PAS,3,5167
Selangor,P.083 Tanjong Karang,1,Saidin @ Yusof Bin Adam,2112,BN,25,15468
Selangor,P.083 Tanjong Karang,2,Hj. Abdul Hakim Bin Hj Abdullah,1222,PAS,3,7191
Selangor,P.084 Hulu Selangor,1,G. Palanivel,2113,BN,25,20839
Selangor,P.084 Hulu Selangor,2,Nazar Yakin,2114,S46,56,11857
Selangor,P.085 Kuala Selangor,1,Dr. Mohamed Haniffa,2115,S46,56,8508
Selangor,P.085 Kuala Selangor,2,Dato' Haji Abu Hassan Omar,1225,BN,25,17964
Selangor,P.086 Kapar,1,Dato M. Mahalingam,2117,BN,25,22038
Selangor,P.086 Kapar,2,Dato Sanad B. Hj. Said,2118,S46,56,15811
Selangor,P.087 Selayang,1,Lee Yee Lian,1504,DAP,18,19920
Selangor,P.087 Selayang,2,Zaleha Binti Ismail,1493,BN,25,51062
Selangor,P.088 Ampang Jaya,1,Ong Tee Keat,2119,BN,25,39304
Selangor,P.088 Ampang Jaya,2,Zainal Rampak,966,S46,56,25954
Selangor,P.089 Hulu Langat,1,Dato' Lee Kim Sai,2120,BN,25,28174
Selangor,P.089 Hulu Langat,2,Dr. Lim Ann Koon,2121,DAP,18,18483
Selangor,P.090 Petaling Jaya,1,Dr. Kua Kia Soong,2122,DAP,18,40685
Selangor,P.090 Petaling Jaya,2,Soh Chee Wen,2123,BN,25,24735
Selangor,P.091 Puchong,1,Dr. V. David,2124,DAP,18,35495
Selangor,P.091 Puchong,2,Dr. Tan Yee Kew,2125,BN,25,31887
Selangor,P.092 Shah Alam,1,Datin Paduka Hjh. Rahmah Bt. Osman,2126,S46,56,25129
Selangor,P.092 Shah Alam,2,Hajah Rakibah Bt. Hj. Abd. Manap,2127,BN,25,41767
Selangor,P.093 Klang,1,Fong Kui Lun,2128,DAP,18,31413
Selangor,P.093 Klang,2,Chan Tse Yuen,2129,BN,25,23606
Selangor,P.094 Kuala Langat,1,Dr. Sallehuddin Hafiz,2130,S46,56,13932
Selangor,P.094 Kuala Langat,2,Dato' Basri Bajuri,2131,BN,25,22607
Selangor,P.095 Sepang,1,Mohd Sharif Bin Jajang,1810,BN,25,22855
Selangor,P.095 Sepang,2,Dato Haji Suhaimi Kamaruddin,2132,S46,56,13492
W.P. Kuala Lumpur,P.096 Kepong,1,Dr. Tan Seng Giaw,1238,DAP,18,38323
W.P. Kuala Lumpur,P.096 Kepong,2,Lee Kim Hoe,2133,BN,25,15971
W.P. Kuala Lumpur,P.097 Batu,1,Dr. Syed Husin Ali,2134,PRM,57,25259
W.P. Kuala Lumpur,P.097 Batu,2,Azizi Shariff,2135,BEBAS,1,1043
W.P. Kuala Lumpur,P.097 Batu,3,Alex Lee Yu Lung,987,BN,25,36646
W.P. Kuala Lumpur,P.098 Titiwangsa,1,Dato' Harun Idris,2136,S46,56,15108
W.P. Kuala Lumpur,P.098 Titiwangsa,2,Dato' Drs. Suleiman Mohamed,2137,BN,25,27179
W.P. Kuala Lumpur,P.099 Bukit Bintang,1,Tan Kah Chaun,2138,BN,25,8534
W.P. Kuala Lumpur,P.099 Bukit Bintang,2,Wee Choo Keong,1804,DAP,18,31787
W.P. Kuala Lumpur,P.100 Lembah Pantai,1,Mohamed Kamal Bin Hussain,2139,BN,25,25643
W.P. Kuala Lumpur,P.100 Lembah Pantai,2,Marina Yusoff,2140,S46,56,18309
W.P. Kuala Lumpur,P.101 Seputeh,1,Liew Ah Kim,1461,DAP,18,39445
W.P. Kuala Lumpur,P.101 Seputeh,2,Fu Ah Kiow,2141,BN,25,16437
W.P. Kuala Lumpur,P.102 Sungai Besi,1,Tan Kok Wai,1825,DAP,18,32169
W.P. Kuala Lumpur,P.102 Sungai Besi,2,Tan Chai Ho,2142,BN,25,23313
W.P. Kuala Lumpur,P.102 Sungai Besi,3,Abdul Hamid Bin Selamat,2143,BEBAS,1,1389
Negeri Sembilan,P.103 Jelebu,1,Dato' Rais Yatim,991,S46,56,12780
Negeri Sembilan,P.103 Jelebu,2,Lt. Kol (B) Ibrahim Bin Sareh,2144,BN,25,13175
Negeri Sembilan,P.104 Jempol,1,Abdul Aziz Bin Abdullah,578,S46,56,13639
Negeri Sembilan,P.104 Jempol,2,Dato' Mohd Khalid Bin Mohd Yunus,2145,BN,25,20602
Negeri Sembilan,P.105 Tampin,1,Sulaiman Bin Yusof,2146,S46,56,7900
Negeri Sembilan,P.105 Tampin,2,Mohd Noh Bin Rajab,1830,BN,25,23784
Negeri Sembilan,P.106 Kuala Pilah,1,Napsiah Bte Omar,1538,BN,25,19444
Negeri Sembilan,P.106 Kuala Pilah,2,Abd. Halim B. Mohd,2147,S46,56,7538
Negeri Sembilan,P.107 Seremban,1,Yim Chee Chong,996,BN,25,26874
Negeri Sembilan,P.107 Seremban,2,Dr Chen Man Hin,999,DAP,18,26797
Negeri Sembilan,P.108 Rasah,1,Hu Sepang,1250,DAP,18,22836
Negeri Sembilan,P.108 Rasah,2,Dato' Wong See Wah,2148,BN,25,25872
Negeri Sembilan,P.109 Telok Kemang,1,Dr. T. Manimuthu,2149,BN,25,22367
Negeri Sembilan,P.109 Telok Kemang,2,Dr. N. Mahadevan,2150,DAP,18,8888
Melaka,P.110 Alor Gajah,1,Hj. Ibrahim Bin Jendol,2151,BN,25,23201
Melaka,P.110 Alor Gajah,2,Mokhtar Bin Ibrahim,2152,PAS,3,4019
Melaka,P.111 Selandar,1,Samat Bin Abdullah,2153,S46,56,8719
Melaka,P.111 Selandar,2,Dr. Fong Chan Onn,2154,BN,25,19120
Melaka,P.112 Batu Berendam,1,Mohd Tamrin B. Abdul Ghafar,1838,BN,25,35561
Melaka,P.112 Batu Berendam,2,Rahim Ali,2155,S46,56,22933
Melaka,P.113 Kota Melaka,1,Soon Tian Szu,2156,BN,25,19525
Melaka,P.113 Kota Melaka,2,Lim Guan Eng,1839,DAP,18,33993
Melaka,P.114 Jasin,1,Aris Bin Konil,2157,S46,56,8674
Melaka,P.114 Jasin,2,Abdul Ghafar Baba,11,BN,25,22826
Johor,P.115 Segamat,1,Simon Tong Tiam Hock,2158,DAP,18,17549
Johor,P.115 Segamat,2,S.S. Subramaniam,985,BN,25,20070
Johor,P.116 Ledang,1,Haji A. Ghani Bin Othman,2159,BN,25,21802
Johor,P.116 Ledang,2,Othman Bin Tambi,2160,S46,56,14255
Johor,P.117 Pagoh,1,Ahmad Omar,2161,BN,25,18461
Johor,P.117 Pagoh,2,Murad Hj. Hassan,2162,S46,56,6808
Johor,P.118 Labis,1,Ahmad Bin Ton,2163,DAP,18,12485
Johor,P.118 Labis,2,Dato Seri Dr. Ling Liong Sik,1147,BN,25,17710
Johor,P.119 Mersing,1,Hassan B Hj. Md. Ali,2164,S46,56,9857
Johor,P.119 Mersing,2,Dato Abd. Ajib Ahmad,2165,BN,25,14366
Johor,P.120 Kluang,1,Kang Chow Oh,2166,BN,25,29698
Johor,P.120 Kluang,2,Ng Wei Siong,2167,DAP,18,24860
Johor,P.121 Parit Sulong,1,Ruhanie Bin Haji Ahmad,2168,BN,25,23536
Johor,P.121 Parit Sulong,2,Hj. Dasuki Bin Haji Abdul Kadir,2169,S46,56,17365
Johor,P.122 Bakri,1,Lee Ban Chen,2170,DAP,18,15619
Johor,P.122 Bakri,2,Chua Jui Meng,1852,BN,25,18730
Johor,P.123 Muar,1,Abd. Malek Bin Munip,2171,BN,25,13760
Johor,P.123 Muar,2,Hj. Yahya Bin Abd. Rahman,2172,S46,56,11083
Johor,P.124 Sri Gading,1,Yasin Kamari,2173,BN,25,22205
Johor,P.124 Sri Gading,2,Zawawi Hj. Zin,2174,S46,56,7625
Johor,P.125 Batu Pahat,1,Datin Sh. Rokiah Sh. Cantik,2175,S46,56,17457
Johor,P.125 Batu Pahat,2,Haji Daud Bin Dato' Haji Taha,2176,BN,25,24922
Johor,P.126 Sungai Bunut,1,Mohamed Sadek B Mamali,2177,S46,56,10943
Johor,P.126 Sungai Bunut,2,Hj. Abd. Hamid Bin Hj Abd Rahman,2178,BN,25,23313
Johor,P.127 Senai,1,Ibrahim Bin Hanafia,2179,BEBAS,1,1777
Johor,P.127 Senai,2,Woon See Chin,1858,BN,25,27697
Johor,P.127 Senai,3,Liew Kon Chin,2180,DAP,18,19349
Johor,P.128 Kota Tinggi,1,Syed Hamid Bin S. Jaafar Albar,2181,BN,25,36504
Johor,P.128 Kota Tinggi,2,Haji Ma'On Bin Omar,2182,S46,56,9956
Johor,P.129 Tebrau,1,Siti Zainab Bte Abu Bakar,2183,BN,25,34883
Johor,P.129 Tebrau,2,Dato' Hj. Abd. Rahman Mahmud,2184,S46,56,20064
Johor,P.130 Johor Bahru,1,Ismail B Wanjor,2185,BEBAS,1,930
Johor,P.130 Johor Bahru,2,Dato' Ja'Afar Onn,2186,S46,56,16814
Johor,P.130 Johor Bahru,3,Mohamed Khaled Bin Nordin,2187,BN,25,24980
Johor,P.131 Pulai,1,Dato' Mohamed B Rahmat,1029,BN,25,29855
Johor,P.131 Pulai,2,Razak Ahmad,2188,PRM,57,17583
Johor,P.132 Pontian,1,Guan Peck Cheng,2189,DAP,18,14978
Johor,P.132 Pontian,2,Ong Ka Ting,2190,BN,25,24362
W.P. Labuan,P.133 Labuan,1,Abdol Mulok,2191,BN,25,7130
W.P. Labuan,P.133 Labuan,2,Haris Hj Annuar @ David Tan,2192,BEBAS,1,1248
W.P. Labuan,P.133 Labuan,3,Hj. Zaini Hj. Mohd Isa,2193,BEBAS,1,3568
Sabah,P.134 Marudu,1,Amir Kahar Mustapha,2278,BN,25,8064
Sabah,P.134 Marudu,2,Joe Ojihi Supiring,2279,BEBAS,1,7790
Sabah,P.134 Marudu,3,Chong Jan Fah,2280,DAP,18,327
Sabah,P.135 Bandau,1,George Sangkin,2281,PBS,48,9701
Sabah,P.135 Bandau,2,Saibon Abealan,2282,BEBAS,1,3126
Sabah,P.136 Kota Belud,1,Maidom Pansai @ Paul,2283,PBS,48,11501
Sabah,P.136 Kota Belud,2,Lamsil Hamidsor,3883,BEBAS,1,9377
Sabah,P.136 Kota Belud,3,Mohamed Gelungan Omar @ Rosman,2284,BEBAS,1,270
Sabah,P.137 Tuaran,1,Monggoh Orow,2285,PBS,48,12065
Sabah,P.137 Tuaran,2,Ubing Pangiran @ David,2286,AKAR,60,4891
Sabah,P.138 Kinabalu,1,Osman @ Othman Minudin,2287,PBS,48,7419
Sabah,P.138 Kinabalu,2,Mark Koding,1302,AKAR,60,6625
Sabah,P.139 Jambongan,1,Ridi Bin Alawangsa,2194,BEBAS,1,5393
Sabah,P.139 Jambongan,2,Thamrin Hj Jaini,2195,AKAR,60,376
Sabah,P.139 Jambongan,3,Nordin Bin Khani,2196,BEBAS,1,233
Sabah,P.139 Jambongan,4,Micheal Asang,2197,PBS,48,8816
Sabah,P.140 Sandakan,1,Lai Lun Tzee,2198,PBS,48,10163
Sabah,P.140 Sandakan,2,Ang Lian Hai,2199,DAP,18,9295
Sabah,P.141 Kinabatangan,1,Miyong Bin Hamzah,2200,BEBAS,1,5308
Sabah,P.141 Kinabatangan,2,Hj. Juhar Hj Mahiruddin,2201,BN,25,5473
Sabah,P.142 Keningau,1,Joseph Pairin Kitingan,1895,PBS,48,0
Sabah,P.143 Penampang,1,Marcel Leiking @ Marshal,1897,DAP,18,3576
Sabah,P.143 Penampang,2,Bernard Giluk Dompok,1898,PBS,48,12654
Sabah,P.144 Gaya,1,Yong Chiew Lip,2202,PBS,48,10675
Sabah,P.144 Gaya,2,Fung Ket Wing,1308,DAP,18,8083
Sabah,P.145 Tanjong Aru,1,Joseph Wun,2203,PBS,48,8504
