state,parlimen,ballot_order,name,candidate_uid,party,party_uid,votes
Perak,P.063 Parit,1,Nasruddin Bin Alang Saidin,1752,BN,25,13053
Perak,P.063 Parit,2,Mohamah Nor Bin Mansor,1753,PAS,3,9360
Perak,P.064 Gopeng,1,Quek Kow Hia @ Quek Swee Siang,1280,DAP,18,7874
Perak,P.064 Gopeng,2,Abdul Majid B. Haji Salleh,1754,PAS,3,981
Perak,P.064 Gopeng,3,Leong Wai Man,1455,SDP,33,341
Perak,P.064 Gopeng,4,Chin Khoon @ Tan Koon Swan,1525,BN,25,14009
Perak,P.065 Kampar,1,Fan Lew Leng @ Fan Yew Teng,1755,SDP,33,1636
Perak,P.065 Kampar,2,Chin Fook Nyaan @ Chin Fook Yen,1756,BN,25,11525
Perak,P.065 Kampar,3,Ngoi Thiam Woh,1757,DAP,18,14606
Perak,P.066 Tapah,1,M. Busra B. Haji Anuwar,1758,PAS,3,1688
Perak,P.066 Tapah,2,Loh Jee Mee @ Jimmy,483,DAP,18,7597
Perak,P.066 Tapah,3,Nyanapandithan @ Gnanapandythan A/L Muthandi,1759,BN,25,13582
Perak,P.067 Pasir Salak,1,Ali Bin Haji Daud,1760,PAS,3,6001
Perak,P.067 Pasir Salak,2,Megat Junid Bin Megat Ayob,1467,BN,25,17951
Perak,P.068 Lumut,1,Jaganathan A/L Narianasamy,1761,DAP,18,14284
Perak,P.068 Lumut,2,Ng Cheng Kuai,1464,BN,25,15792
Perak,P.068 Lumut,3,Haji Mohd. Nadzir Bin Mohd. Jamin,1762,PAS,3,2400
Perak,P.069 Bagan Datok,1,Ariffin Bin Ngah,1763,PAS,3,7054
Perak,P.069 Bagan Datok,2,Mohamed Bin Jamrah,1764,BN,25,14902
Perak,P.070 Telok Intan,1,Nadzri Bin Bahaudin,1765,PAS,3,1673
Perak,P.070 Telok Intan,2,Mohd. Fadlan Yahaya,919,DAP,18,13709
Perak,P.070 Telok Intan,3,Ong Tin Kim @ Wong Thean Ching,1766,BN,25,15152
Perak,P.071 Tanjong Malim,1,Liew Fatt Yuen,1021,DAP,18,7995
Perak,P.071 Tanjong Malim,2,Ho Shing Chong @ Ghazali Ho,1767,PAS,3,2464
Perak,P.071 Tanjong Malim,3,Loke Yuen Yow,1768,BN,25,18693
Pahang,P.072 Lipis,1,Solahuddin Bin Mohd. Ali,1206,PAS,3,5081
Pahang,P.072 Lipis,2,Woo Chee Wan,1769,DAP,18,3773
Pahang,P.072 Lipis,3,Wang Choon Wing @ Wong Soon Joong,1527,BN,25,13533
Pahang,P.073 Raub,1,Chia Kam Chiew,1770,DAP,18,10521
Pahang,P.073 Raub,2,Teng Ah Luan @ Teng Gaik Kwan,1771,BN,25,18034
Pahang,P.073 Raub,3,Taja Puji Bin Tengku Abdul Hamid,1212,PAS,3,3780
Pahang,P.074 Jerantut,1,Syed Ibrahim Bin Syed Abd. Rahman,1477,PAS,3,7842
Pahang,P.074 Jerantut,2,Wan Abu Bakar Bin Wan Mohamed,1478,BN,25,15159
Pahang,P.075 Kuantan,1,Adam @ Mohamed Bin Kadir,1772,BN,25,20943
Pahang,P.075 Kuantan,2,Syed Noh Bin Syed Mohamad,1773,PAS,3,5390
Pahang,P.075 Kuantan,3,Syedf Ali Bin Mohsin,1774,DAP,18,9283
Pahang,P.076 Pekan,1,Dato Sri Hj. Mohd Najib Bin Tun Hj. Abd. Razak,1216,BN,25,16431
Pahang,P.076 Pekan,2,Ali Bin Abdullah @ Lee Kin Hong,1775,PAS,3,5623
Pahang,P.077 Maran,1,Haji Mohd Alwi Bin Haji Abdul Hamid,1486,PAS,3,7623
Pahang,P.077 Maran,2,Muhamad Bin Abdullah,1776,BN,25,20658
Pahang,P.078 Mentekab,1,Mohamed Rusdi Bin Arif,1217,PAS,3,6980
Pahang,P.078 Mentekab,2,Siti Zaharah Bt Sulaiman,1777,BN,25,15271
Pahang,P.079 Bentung,1,Chan Siang Sun,237,BN,25,16777
Pahang,P.079 Bentung,2,Lip Ah Kow @ Lip Tuck Chee,1482,DAP,18,10055
Pahang,P.079 Bentung,3,Mat Shum Bin Hj. Sidek,1778,PAS,3,1541
Pahang,P.080 Temerluh,1,Sulaiman @ Suhaimi Bin Said,1779,PAS,3,11515
Pahang,P.080 Temerluh,2,Dato ' Haji Sabbaruddin Chik,1780,BN,25,16194
Pahang,P.081 Rompin,1,Mohamed Amin Bin Haji Daud,1488,BN,25,16118
Pahang,P.081 Rompin,2,Yahya Bin Haji Awang,1781,PAS,3,4861
Selangor,P.082 Sabak Bernam,1,Majudim @ A. Razak Bin Dawami,1782,PAS,3,5078
Selangor,P.082 Sabak Bernam,2,Hassim @ Husin Bin Haji Taib,1783,BN,25,14810
Selangor,P.083 Tanjong Karang,1,Mohd Fadzin Bin Taslimin,1784,PAS,3,5910
Selangor,P.083 Tanjong Karang,2,Dato'S Kamaruzaman Bin Ahmad,1785,BN,25,13360
Selangor,P.084 Hulu Selangor,1,S.S. Subramaniam,985,BN,25,19201
Selangor,P.084 Hulu Selangor,2,Mohamed Arif Bin Dato' Haji Kamaruddin,1496,SDP,33,9281
Selangor,P.085 Kuala Selangor,1,Abu Hassan Bin Omar,1225,BN,25,17523
Selangor,P.085 Kuala Selangor,2,Zainudin Bin Muhammad,1786,NASMA,52,4847
Selangor,P.086 Kapar,1,Aziz Bin Hamzah,1787,PAS,3,8697
Selangor,P.086 Kapar,2,P. Bijandran A/L Pantanathan @ D.P Vijandran,1788,BN,25,20938
Selangor,P.087 Selayang,1,Zaleha Binti Ismail,1493,BN,25,40681
Selangor,P.087 Selayang,2,Jaapor Bin Baadi @ Talib Bin Bakdi,1789,PAS,3,9209
Selangor,P.088 Ampang Jaya,1,Lim Soon Teck @ Lim Ann Koon,1790,BN,25,36700
Selangor,P.088 Ampang Jaya,2,R. Thinakaran @ R.S. Menon,1791,SDP,33,5979
Selangor,P.089 Hulu Langat,1,Datuk Lee Kim Sai,1792,BN,25,22217
Selangor,P.089 Hulu Langat,2,Lam Man Yoon,1793,DAP,18,13292
Selangor,P.089 Hulu Langat,3,Ahamad Kamari Bin Md. Kamari,1794,SDP,33,3208
Selangor,P.090 Petaling Jaya,1,Wong Sai Hou,1795,SDP,33,2454
Selangor,P.090 Petaling Jaya,2,Dr. Eng Seng Chai @ Ng Sing Sai,1796,DAP,18,29929
Selangor,P.090 Petaling Jaya,3,Lee Phon Yong,1797,BN,25,21176
Selangor,P.091 Puchong,1,Yeoh Poh San @ Yang Po San,1511,SDP,33,1684
Selangor,P.091 Puchong,2,David S/O Vethamuthu,1524,DAP,18,35145
Selangor,P.091 Puchong,3,Asri Bin Janang,1798,PAS,3,2409
Selangor,P.091 Puchong,4,Lui Thai Heng @ Lew Sung Hing,1799,BN,25,20616
Selangor,P.092 Shah Alam,1,Hajah Rahmah Binti Osman,1800,BN,25,32714
Selangor,P.092 Shah Alam,2,Mustafar Bin Ab. Kadir,1801,PAS,3,7879
Selangor,P.093 Klang,1,Gabriel Lee,1802,SDP,33,519
Selangor,P.093 Klang,2,Ng Cheng Kiat,1803,BN,25,24966
Selangor,P.093 Klang,3,Wee Choo Keong,1804,DAP,18,24299
Selangor,P.093 Klang,4,Azmi Bin Ali @ Nik,1805,PAS,3,2317
Selangor,P.094 Kuala Langat,1,Basri Bin Bajuri,1806,BN,25,22416
Selangor,P.094 Kuala Langat,2,Mohsinon Bin Haji Tahir,1514,PAS,3,7473
Selangor,P.095 Sepang,1,Tai Siew Siong,1807,SDP,33,439
Selangor,P.095 Sepang,2,Ramasen S/O Krishnan,1808,DAP,18,7093
Selangor,P.095 Sepang,3,Jabar Bin Yusof,1809,NASMA,52,2757
Selangor,P.095 Sepang,4,Mohd Sharif Bin Jajang,1810,BN,25,18253
W.P. Kuala Lumpur,P.096 Kepong,1,Wong Kim Lin,1811,NASMA,52,1405
W.P. Kuala Lumpur,P.096 Kepong,2,Tan Seng Giaw @ Tan Chun Tin,1238,DAP,18,33049
W.P. Kuala Lumpur,P.096 Kepong,3,Lum Weng Keong,1812,BN,25,16536
W.P. Kuala Lumpur,P.097 Batu,1,Alexander Yu Lung Lee,1813,BN,25,22262
W.P. Kuala Lumpur,P.097 Batu,2,Hassan Bin Hj. Shukri,1492,PAS,3,3923
W.P. Kuala Lumpur,P.097 Batu,3,Haji Omar Din Bin Mawai Din,1814,SDP,33,477
W.P. Kuala Lumpur,P.097 Batu,4,Can Beng Shin,1815,DAP,18,15997
W.P. Kuala Lumpur,P.098 Titiwangsa,1,Yee Kai Wah,1816,DAP,18,9199
W.P. Kuala Lumpur,P.098 Titiwangsa,2,Suleiman Bin Mohamed,1817,BN,25,20976
W.P. Kuala Lumpur,P.098 Titiwangsa,3,Haji Abbas Bin Haji Alias,1818,PAS,3,4215
W.P. Kuala Lumpur,P.099 Bukit Bintang,1,Lee Lam Thye,679,DAP,18,37393
W.P. Kuala Lumpur,P.099 Bukit Bintang,2,Yap Fook Hing,1819,BN,25,7248
W.P. Kuala Lumpur,P.100 Lembah Pantai,1,Ahmad Bin Nor,1820,SDP,33,6115
W.P. Kuala Lumpur,P.100 Lembah Pantai,2,Yap Kew Sing,1821,DAP,18,8868
W.P. Kuala Lumpur,P.100 Lembah Pantai,3,Haji Abdul Razak Bin Abu Samah,1822,BN,25,21405
W.P. Kuala Lumpur,P.101 Seputeh,1,Liew Ah Kim,1461,DAP,18,36782
W.P. Kuala Lumpur,P.101 Seputeh,2,David Chua Kok Tee,1823,BN,25,15789
W.P. Kuala Lumpur,P.102 Sungai Besi,1,Shariffuddin Bin Budin,1824,PAS,3,2320
W.P. Kuala Lumpur,P.102 Sungai Besi,2,Tan Kok Wai,1825,DAP,18,22188
W.P. Kuala Lumpur,P.102 Sungai Besi,3,Kee Ah Mat @ Kee Yong Wee,1528,BN,25,20662
Negeri Sembilan,P.103 Jelebu,1,Dato' Rais Yatim @ Mat Rais Bin Jatin @ Yatim,991,BN,25,16137
Negeri Sembilan,P.103 Jelebu,2,Ishak Bin Md. Nazir,1826,PAS,3,4705
Negeri Sembilan,P.104 Jempol,1,Tham Kin Sung,1827,DAP,18,7078
Negeri Sembilan,P.104 Jempol,2,Mohd Khalid Bin Mohd Yunus,1828,BN,25,17467
Negeri Sembilan,P.104 Jempol,3,Sundararajoo A/L Ayasamy @ Mohamad Bin Abdullah,1829,PAS,3,1828
Negeri Sembilan,P.105 Tampin,1,Mohd. Noh Bin Rajob,1830,BN,25,21152
Negeri Sembilan,P.105 Tampin,2,Heng Kau @ Yee Kong,1831,DAP,18,5599
Negeri Sembilan,P.106 Kuala Pilah,1,Napsiah Bte. Omar,1538,BN,25,19400
Negeri Sembilan,P.106 Kuala Pilah,2,Mohamad Mangsor Bin Keliwan @ Mansoor Bin Keliwan,1832,PAS,3,4459
Negeri Sembilan,P.107 Seremban,1,Yin Kok Kheong @ Yim Chee Chong,1833,BN,25,22513
Negeri Sembilan,P.107 Seremban,2,Chen Man Hin Dennis,1536,DAP,18,23577
Negeri Sembilan,P.108 Rasah,1,Hu Sepang,1250,DAP,18,21139
Negeri Sembilan,P.108 Rasah,2,Wong Seng Chow,689,BN,25,19668
Negeri Sembilan,P.109 Telok Kemang,1,K. Pathmanaban @ K. Pathmrinathan S/O Kunjamboo,1539,BN,25,19193
Negeri Sembilan,P.109 Telok Kemang,2,Khoo Seng Hock,1834,DAP,18,6414
Melaka,P.110 Alor Gajah,1,Ab. Rahman Bin Hj. Hasan,1544,PAS,3,3918
Melaka,P.110 Alor Gajah,2,Mohd Adib Bin Haji Mohd Adam,1545,BN,25,19770
Melaka,P.111 Selandar,1,Kok Wee Kiat,1835,BN,25,17864
Melaka,P.111 Selandar,2,Ang Kuang Meng,1836,DAP,18,7417
Melaka,P.112 Batu Berendam,1,Kan Yew Hong,1837,DAP,18,13440
Melaka,P.112 Batu Berendam,2,Mohd Tamrin Bin Abdul Ghafar,1838,BN,25,25282
Melaka,P.112 Batu Berendam,3,Jaliluddin Bin Hj. Abd. Wahid,1261,PAS,3,5814
Melaka,P.113 Kota Melaka,1,Lim Guan Eng,1839,DAP,18,34573
Melaka,P.113 Kota Melaka,2,Soh Chin Ann,1840,BN,25,16967
Melaka,P.114 Jasin,1,Abdul Ghafar Bin Baba,11,BN,25,20772
Melaka,P.114 Jasin,2,Rahimi Bin Bani,1841,PAS,3,6436
Johor,P.115 Segamat,1,Chan Yiek Nung @ Chan Heng Jib,1289,DAP,18,12115
Johor,P.115 Segamat,2,Abdul Razak Bin Daud,1842,PAS,3,771
Johor,P.115 Segamat,3,Dato' Subramaniam A/L Sinniah,1843,BN,25,18644
Johor,P.116 Ledang,1,Lee Tiong King @ Lee Tiong Kang,1844,DAP,18,10893
Johor,P.116 Ledang,2,A. Ghani B. Othman,1845,BN,25,21558
Johor,P.117 Pagoh,1,Othman Bin Hashim,1846,PAS,3,3395
Johor,P.117 Pagoh,2,Ahmad Bin Omar @ Amar,1847,BN,25,19365
Johor,P.118 Labis,1,Lim Liong Seek @ Ling Liong Sik,1147,BN,25,18182
Johor,P.118 Labis,2,Tan Tien Lim,1271,DAP,18,8571
Johor,P.119 Mersing,1,Mokhtar Bin Haji Yahaya,1554,PAS,3,3540
Johor,P.119 Mersing,2,Abd. Ajib Bin Ahmad,1848,BN,25,14419
Johor,P.120 Kluang,1,Lee Kaw,708,DAP,18,20882
Johor,P.120 Kluang,2,Ling Towi Seng @ Ling Chooi Sieng,1849,BN,25,22891
Johor,P.120 Kluang,3,Hj. Abu Hassan Bin Umat @ Ahmad,1850,PAS,3,1149
Johor,P.121 Parit Sulong,1,Shariffah Dora Binti Mohamed,1283,BN,25,0
Johor,P.122 Bakri,1,Song Sing Kwee,1851,DAP,18,13713
Johor,P.122 Bakri,2,Chua Jui Meng,1852,BN,25,14818
Johor,P.122 Bakri,3,Hassan Bin Hussein,876,PAS,3,1437
Johor,P.123 Muar,1,Mohamed Sam Bin Sailan,1853,BN,25,17801
Johor,P.123 Muar,2,Md Sa'Aid Bin Abd. Samad,1854,PAS,3,5143
Johor,P.124 Sri Gading,1,"Mustaffa Bin Mohd,",1562,BN,25,0
Johor,P.125 Batu Pahat,1,Ungku Mohd. Noor Bin Ungku Mahmood,1855,PAS,3,3269
Johor,P.125 Batu Pahat,2,Daud Bin Haji Taha,1565,BN,25,23384
Johor,P.125 Batu Pahat,3,Tan Lem (Tem) Huat,1856,SDP,33,7830
Johor,P.126 Sungai Benut,1,Abd. Hamid Bin Abd. Rahim,1287,PAS,3,6088
Johor,P.126 Sungai Benut,2,Mohamed Tawfik Bin Tun Dr. Ismail,1857,BN,25,25482
