date,election,state,seat,ballot_order,candidate_uid,name_on_ballot,name,sex,ethnicity,age,party_on_ballot,party_uid,party,coalition_uid,coalition,votes,votes_perc,rank,result
2008-03-08,SE-12,Kedah,N.23 Belantek,1,4KAQQ,Mohd Tajudin Bin Abdullah,Mohd Tajudin bin Abdullah,M,Malay,44,BN,001-UMNO,UMNO,3,BN,8226,50.77777777777778,1,won
2008-03-08,SE-12,Kedah,N.23 Belantek,2,810T0,Muhammad Sanusi,Muhammad Sanusi bin Md Nor,M,Malay,34,PAS,004-PAS,PAS,7,PR,7974,49.22222222222222,2,lost
2008-03-08,SE-12,Kedah,N.24 Jeneri,1,BEPW9,Datuk Hj. Hasbullah Bin I. Isa,Hasbullah bin Isa,M,Malay,53,BN,001-UMNO,UMNO,3,BN,8441,49.51023520441082,2,lost
2008-03-08,SE-12,Kedah,N.24 Jeneri,2,15ZGQ,Yahya Bin Abdullah (Cikgu Ya),Yahya bin Abdullah,M,Malay,56,PAS,004-PAS,PAS,7,PR,8608,50.48976479558919,1,won
2008-03-08,SE-12,Kedah,N.25 Bukit Selambau,1,EWCYJ,Krisnan A/L Subramaniam (Krishnan A/L Subramaniam),Krishnan a/l Subramaniam,M,Indian,46,BN,002-MIC,MIC,3,BN,10863,45.09714380604451,2,lost
2008-03-08,SE-12,Kedah,N.25 Bukit Selambau,2,JA30V,Arumugam,Arumugam a/l Vengatarakoo,M,Indian,54,BEBAS,000-BEBAS,BEBAS,0,ALONE,13225,54.90285619395549,1,won
2008-03-08,SE-12,Kedah,N.26 Tanjong Dawai,1,2YC4H,Dato' Arzmi Bin Hamid,Arzmi bin Abdul Hamid,M,Malay,52,BN,001-UMNO,UMNO,3,BN,11418,49.82762382718743,2,lost
2008-03-08,SE-12,Kedah,N.26 Tanjong Dawai,2,4KNK0,Dr. Hamdan Mohamed Khalib,Hamdan bin Mohamed Khalib,M,Malay,42,PAS,004-PAS,PAS,7,PR,11497,50.17237617281257,1,won
2008-03-08,SE-12,Kedah,N.27 Pantai Merdeka,1,NQS34,Hj. Abdullah Jusoh,Abdullah bin Jusoh,M,Malay,59,PAS,004-PAS,PAS,7,PR,11654,51.102828327121244,1,won
2008-03-08,SE-12,Kedah,N.27 Pantai Merdeka,2,9SR93,Dr. Shuib Saedin,Shuib bin Saedin,M,Malay,51,BN,001-UMNO,UMNO,3,BN,11151,48.897171672878756,2,lost
2008-03-08,SE-12,Kedah,N.28 Bakar Arang,1,S5F5D,Tan Wei Shu,Tan Wei Shu,M,Chinese,52,PKR,078-PKR,PKR,7,PR,10489,52.61600200652119,1,won
2008-03-08,SE-12,Kedah,N.28 Bakar Arang,2,WK57P,Seng Koh Huat (Dato' Soon Kok Wah),Soon Kok Wah,M,Chinese,53,BN,003-MCA,MCA,3,BN,9159,45.94431903686983,2,lost
2008-03-08,SE-12,Kedah,N.28 Bakar Arang,3,57KPM,Lim Pok Long,Lim Pok Long,M,Chinese,41,BEBAS,000-BEBAS,BEBAS,0,ALONE,287,1.4396789566089792,3,lost_deposit
2008-03-08,SE-12,Kedah,N.29 Sidam,1,JYBZR,Dato' Fong Chok Gin,Fong Chok Gin @ Fong Tok Jeng,M,Chinese,63,BN,026-GERAKAN,GERAKAN,3,BN,5852,38.193447330635685,2,lost
2008-03-08,SE-12,Kedah,N.29 Sidam,2,00V9Z,Tan Chow Kang,Tan Chow Kang,M,Chinese,66,PKR,078-PKR,PKR,7,PR,9470,61.806552669364315,1,won
2008-03-08,SE-12,Kedah,N.30 Bayu,1,3EHC8,Azmi Bin Che Husain,Azmi bin Che Husain,M,Malay,47,BN,001-UMNO,UMNO,3,BN,12590,52.03339394941313,1,won
2008-03-08,SE-12,Kedah,N.30 Bayu,2,6W7EH,Musoddak Hj Ahmad,Musoddak bin Ahmad,M,Malay,39,PAS,004-PAS,PAS,7,PR,11606,47.966606050586876,2,lost
2008-03-08,SE-12,Kedah,N.31 Kupang,1,M2TFY,Datuk Ismail Bin Abu Bakar,Ismail bin Abu Bakar,M,Malay,-1,BN,001-UMNO,UMNO,3,BN,9533,45.05198487712666,2,lost
2008-03-08,SE-12,Kedah,N.31 Kupang,2,A9XGT,Cikgu Johari Abdullah,Johari bin Abdullah,M,Malay,42,PAS,004-PAS,PAS,7,PR,11627,54.94801512287335,1,won
2008-03-08,SE-12,Kedah,N.32 Kuala Ketil,1,TY6MG,Cikgu Md. Zuki,Md. Zuki bin Yusof,M,Malay,50,PAS,004-PAS,PAS,7,PR,12105,62.62286601138128,1,won
2008-03-08,SE-12,Kedah,N.32 Kuala Ketil,2,DQKK3,Dato' Mohd Firdaus,Mohd Firdaus bin Mohd Zakaria,M,Malay,40,BN,001-UMNO,UMNO,3,BN,7225,37.37713398861872,2,lost
2008-03-08,SE-12,Kedah,N.33 Merbau Pulas,1,X7E6K,Mohd Hadzir Bin Ismail,Mohd Hadzir bin Ismail,M,Malay,54,BN,001-UMNO,UMNO,3,BN,8648,41.433499425067076,2,lost
2008-03-08,SE-12,Kedah,N.33 Merbau Pulas,2,YBWPS,Ustazah Aishah,Siti Ashah binti Ghazali,F,Malay,46,PAS,004-PAS,PAS,7,PR,12224,58.566500574932924,1,won
2008-03-08,SE-12,Kedah,N.34 Lunas,1,H59NC,Radzhi Salleh,Mohammad Radzhi bin Salleh,M,Malay,55,PKR,078-PKR,PKR,7,PR,17836,70.36174997041303,1,won
2008-03-08,SE-12,Kedah,N.34 Lunas,2,MJZQN,S. Ananthan,Ananthan a/l Somasundaram,M,Indian,41,BN,002-MIC,MIC,3,BN,7513,29.638250029586967,2,lost
2008-03-08,SE-12,Kedah,N.35 Kulim,1,R0NSY,Anuar Ramli,Khairul Anuar bin Ramli,M,Malay,27,BEBAS,000-BEBAS,BEBAS,0,ALONE,1101,5.249106078665077,3,lost_deposit
2008-03-08,SE-12,Kedah,N.35 Kulim,2,GN4DN,Lim Soo Nee,Lim Soo Nee,M,Chinese,36,PKR,078-PKR,PKR,7,PR,10559,50.34088200238379,1,won
2008-03-08,SE-12,Kedah,N.35 Kulim,3,VEBW7,Lim Lee Choo,Lim Lee Choo,F,Chinese,44,BN,003-MCA,MCA,3,BN,9315,44.41001191895113,2,lost
2008-03-08,SE-12,Kedah,N.36 Bandar Baharu,1,YWCSS,Ust Yaakub Hussin,Yaakub bin Hussin,M,Malay,52,PAS,004-PAS,PAS,7,PR,9709,54.10119246628775,1,won
2008-03-08,SE-12,Kedah,N.36 Bandar Baharu,2,YW1YG,Abdul Aziz Bin Majid,Abdul Aziz bin Majid,M,Malay,42,BEBAS,000-BEBAS,BEBAS,0,ALONE,377,2.1007466844979383,3,lost_deposit
2008-03-08,SE-12,Kedah,N.36 Bandar Baharu,3,C2MZX,Dato' Azimi Daim,Azimi bin Daim,M,Malay,44,BN,001-UMNO,UMNO,3,BN,7860,43.79806084921431,2,lost
2013-05-05,SE-13,Kedah,N.01 Ayer Hangat,1,3F7CC,Mohd Rawi Bin Abd Hamid,Mohd Rawi bin Abd Hamid,M,Malay,46,BN,001-UMNO,UMNO,3,BN,11166,65.60131602138534,1,won
2013-05-05,SE-13,Kedah,N.01 Ayer Hangat,2,8TEYM,Zubir Bin Ahmad,Zubir bin Ahmad,M,Malay,50,PAS,004-PAS,PAS,7,PR,5855,34.398683978614656,2,lost
2013-05-05,SE-13,Kedah,N.02 Kuah,1,P6JAK,Nor Saidi Bin Nanyan,Nor Saidi bin Nanyan,M,Malay,42,BN,001-UMNO,UMNO,3,BN,10263,71.910033632287,1,won
2013-05-05,SE-13,Kedah,N.02 Kuah,2,SM8CW,Zaflee Bin Pakwanteh,Zaflee bin Pakwanteh,M,Malay,43,BEBAS,000-BEBAS,BEBAS,0,ALONE,117,0.819786995515695,3,lost_deposit
2013-05-05,SE-13,Kedah,N.02 Kuah,3,X1YF5,Dato' Hj. Ahmad Bin Kasim,Ahmad bin Kasim,M,Malay,50,PKR,078-PKR,PKR,7,PR,3892,27.270179372197312,2,lost
2013-05-05,SE-13,Kedah,N.03 Kota Siputeh,1,8NZS1,Dato' Abu Hasan Bin Sarif,Abu Hasan bin Sarif,M,Malay,58,BN,001-UMNO,UMNO,3,BN,10777,55.79312487057362,1,won
2013-05-05,SE-13,Kedah,N.03 Kota Siputeh,2,AAKGY,Ismail Bin W.Teh @ Jaziz,Ismail bin Wan Teh,M,Malay,51,PAS,004-PAS,PAS,7,PR,8539,44.20687512942638,2,lost
2013-05-05,SE-13,Kedah,N.04 Ayer Hitam,1,Z1HZG,Dato' Paduka Hj Mukhriz Tun Mahathir,Mukhriz bin Mahathir,M,Malay,49,BN,001-UMNO,UMNO,3,BN,14083,54.75505443234837,1,won
2013-05-05,SE-13,Kedah,N.04 Ayer Hitam,2,3XMVW,Ustaz Abd. Ghani Bin Ahmad,Abdul Ghani bin Ahmad,M,Malay,-1,PAS,004-PAS,PAS,7,PR,11637,45.244945567651634,2,lost
2013-05-05,SE-13,Kedah,N.05 Bukit Kayu Hitam,1,H5ZNG,Ahmad Zaini Bin Japar,Ahmad Zaini bin Japar,M,Malay,57,BN,001-UMNO,UMNO,3,BN,16454,65.72398641901339,1,won
2013-05-05,SE-13,Kedah,N.05 Bukit Kayu Hitam,2,0FMHE,Haji Nasrul Omar,Nasrul Omar bin Che Mansor,M,Malay,37,PKR,078-PKR,PKR,7,PR,8581,34.27601358098662,2,lost
2013-05-05,SE-13,Kedah,N.06 Jitra,1,57YVF,Dr. Rohani Binti Abd Muttalib,Rohani binti Abd Muttalib,F,Malay,60,PAS,004-PAS,PAS,7,PR,14038,45.09186688937427,2,lost
2013-05-05,SE-13,Kedah,N.06 Jitra,2,3XAKQ,Aminuddin Bin Omar,Aminuddin bin Omar,M,Malay,45,BN,001-UMNO,UMNO,3,BN,17094,54.90813311062573,1,won
2013-05-05,SE-13,Kedah,N.07 Kuala Nerang,1,7B0P0,Ahmad Bin Mad.Daud,Ahmad bin Mad Daud,M,Malay,45,BEBAS,000-BEBAS,BEBAS,0,ALONE,235,1.2391900442944526,3,lost_deposit
2013-05-05,SE-13,Kedah,N.07 Kuala Nerang,2,ARPR9,Badrol Hisham Bin Hashim,Badrol Hisham bin Hashim,M,Malay,45,BN,001-UMNO,UMNO,3,BN,10363,54.645644378823036,1,won
2013-05-05,SE-13,Kedah,N.07 Kuala Nerang,3,E6CTJ,Syed Ibrahim Bin Syed Omar,Syed Ibrahim bin Syed Omar,M,Malay,49,PAS,004-PAS,PAS,7,PR,8366,44.11516557688252,2,lost
2013-05-05,SE-13,Kedah,N.08 Pedu,1,HM2WV,Kama Noriah Binti Ibrahim,Kama Noriah binti Ibrahim,F,Malay,43,BN,001-UMNO,UMNO,3,BN,10522,58.1840300818403,1,won
2013-05-05,SE-13,Kedah,N.08 Pedu,2,47ZGW,Ir. Zamri Yusuf,Zamri bin Yusuf,M,Malay,47,PKR,078-PKR,PKR,7,PR,7562,41.8159699181597,2,lost
2013-05-05,SE-13,Kedah,N.09 Bukit Lada,1,MM0K2,Dato Ahmad Lebai Sudin,Ahmed bin Sudin,M,Malay,55,BN,001-UMNO,UMNO,3,BN,12664,52.757873687718714,1,won
2013-05-05,SE-13,Kedah,N.09 Bukit Lada,2,VF1WB,Ustaz Izzat Shauki,Ahmad 'Izzat bin Mohamad Shauki,M,Malay,34,PAS,004-PAS,PAS,7,PR,11340,47.242126312281286,2,lost
2013-05-05,SE-13,Kedah,N.10 Bukit Pinang,1,N1RZ4,Mohd Mukhtar Bin Noor ( Cikgu Tat ),Mohd Mukhtar bin Noor,M,Malay,61,BN,001-UMNO,UMNO,3,BN,10480,46.30611523506539,2,lost
2013-05-05,SE-13,Kedah,N.10 Bukit Pinang,2,RFF1D,Wan Romani,Wan Romani bin Wan Salim,M,Malay,57,PAS,004-PAS,PAS,7,PR,12152,53.69388476493461,1,won
2013-05-05,SE-13,Kedah,N.11 Derga,1,VX53P,Tan Kok Yew,Tan Kok Yew,M,Chinese,46,DAP,021-DAP,DAP,7,PR,10358,47.907127329910736,1,won
2013-05-05,SE-13,Kedah,N.11 Derga,2,ED8VT,Ustaz Haji Abdul Fisol Bin Mohd Isa,Abdul Fisol bin Mohd Isa,M,Malay,54,BERJASA,036-BERJASA,BERJASA,0,ALONE,2061,9.532399056472872,3,lost_deposit
2013-05-05,SE-13,Kedah,N.11 Derga,3,2AE0X,Dr. Cheah Soon Hai,Cheah Soon Hai,M,Chinese,52,BN,026-GERAKAN,GERAKAN,3,BN,9202,42.56047361361639,2,lost
2013-05-05,SE-13,Kedah,N.12 Bakar Bata,1,HTYY3,Jawahar Raja Bin Hj Abdul Wahid,Jawahar Raja bin Abdul Wahid,M,Malay,51,BERSAMA,069-BERSAMA,BERSAMA,0,ALONE,192,0.8242112041210561,3,lost_deposit
2013-05-05,SE-13,Kedah,N.12 Bakar Bata,2,HT8MD,Dato' Paduka Ahmad Bashah Md Hanipah,Ahmad Bashah bin Md Hanipah,M,Malay,63,BN,001-UMNO,UMNO,3,BN,11999,51.508907490877874,1,won
2013-05-05,SE-13,Kedah,N.12 Bakar Bata,3,ZAV5Z,Eekmal Ahmad,Mohd Eekmal bin Ahmad,M,Malay,33,PKR,078-PKR,PKR,7,PR,11104,47.66688130500108,2,lost
2013-05-05,SE-13,Kedah,N.13 Kota Darul Aman,1,2RH88,Loh Gim Hooi,Loh Gim Hooi,M,Chinese,55,BN,003-MCA,MCA,3,BN,4761,38.979859177992466,2,lost
2013-05-05,SE-13,Kedah,N.13 Kota Darul Aman,2,YX2SX,Liew Kard Seong,Liew Kard Seong,M,Chinese,48,BEBAS,000-BEBAS,BEBAS,0,ALONE,39,0.3193057147535615,3,lost_deposit
2013-05-05,SE-13,Kedah,N.13 Kota Darul Aman,3,R2QGR,A.J. Gopala,Jayagopal a/l Adaikkalam,M,Indian,61,BEBAS,000-BEBAS,BEBAS,0,ALONE,27,0.22105780252169643,4,lost_deposit
2013-05-05,SE-13,Kedah,N.13 Kota Darul Aman,4,667AH,Kb Teoh,Teoh Boon Kok,M,Chinese,39,DAP,021-DAP,DAP,7,PR,7387,60.47977730473227,1,won
2013-05-05,SE-13,Kedah,N.14 Alor Mengkudu,1,ZH0XH,Ust. Fadzil Bin Hanafi. Jp,Fadzil bin Hanafi,M,Malay,56,BEBAS,000-BEBAS,BEBAS,0,ALONE,325,1.5211083029111674,3,lost_deposit
2013-05-05,SE-13,Kedah,N.14 Alor Mengkudu,2,9KXCT,Ahmad Bin Yahaya,Ahmad bin Yahaya,M,Malay,38,PAS,004-PAS,PAS,7,PR,11453,53.60385659458954,1,won
2013-05-05,SE-13,Kedah,N.14 Alor Mengkudu,3,D1KF3,Sharifah Maznah Bt. Syed Kassim Barakbah,Sharifah Maznah binti Syed Kassim Barakbah,F,Malay,61,BN,001-UMNO,UMNO,3,BN,9588,44.8750351024993,2,lost
2013-05-05,SE-13,Kedah,N.15 Anak Bukit,1,GF9HC,Abd Samat Bin Che Noh,Abd Samat bin Che Noh,M,Malay,50,BEBAS,000-BEBAS,BEBAS,0,ALONE,85,0.34105043534084983,3,lost_deposit
2013-05-05,SE-13,Kedah,N.15 Anak Bukit,2,3MC8H,Dato' Ir.Haji Amiruddin Bin Hamzah,Amiruddin bin Hamzah,M,Malay,51,PAS,004-PAS,PAS,7,PR,13822,55.458813144485006,1,won
2013-05-05,SE-13,Kedah,N.15 Anak Bukit,3,PH77R,Hashim Bin Jahaya,Hashim bin Jahaya,M,Malay,51,BN,001-UMNO,UMNO,3,BN,11016,44.20013642017413,2,lost
2013-05-05,SE-13,Kedah,N.16 Kubang Rotan,1,KEWCA,Mohd Nasir Bin Mustafa,Mohd Nasir bin Mustafa,M,Malay,45,PAS,004-PAS,PAS,7,PR,15013,51.80111793527017,1,won
2013-05-05,SE-13,Kedah,N.16 Kubang Rotan,2,KWZKN,Dato' Latt Shariman Bin Abdullah,Latt Shariman bin Abdullah,M,Malay,45,BN,001-UMNO,UMNO,3,BN,13969,48.19888206472983,2,lost
2013-05-05,SE-13,Kedah,N.17 Pengkalan Kundor,1,9ZY0N,Dato' Ir.Haji Phahrolrazi Bin Mohd Zawawi,Phahrolrazi bin Mohd Zawawi,M,Malay,60,PAS,004-PAS,PAS,7,PR,15526,57.148115429917546,1,won
2013-05-05,SE-13,Kedah,N.17 Pengkalan Kundor,2,QANNY,Noor Hasita Binti Mat Isa,Noor Hasita binti Mat Isa,F,Malay,45,BN,001-UMNO,UMNO,3,BN,11642,42.85188457008245,2,lost
2013-05-05,SE-13,Kedah,N.18 Tokai,1,TRBR7,Abu Bakar Bin Abdullah,Abu Bakar bin Abdullah,M,Malay,48,BEBAS,000-BEBAS,BEBAS,0,ALONE,136,0.4486523933625837,3,lost_deposit
2013-05-05,SE-13,Kedah,N.18 Tokai,2,Y61TG,Najmuddin Bin Darus,Najmuddin bin Darus,M,Malay,50,BN,001-UMNO,UMNO,3,BN,12172,40.15438920595124,2,lost
2013-05-05,SE-13,Kedah,N.18 Tokai,3,YHQK2,Dato' Taulan Rasul,Mohamed Taulan bin Mat Rasul,M,Malay,71,PAS,004-PAS,PAS,7,PR,18005,59.396958400686174,1,won
2013-05-05,SE-13,Kedah,N.19 Sungai Tiang,1,1KQWS,Rosli Bin Omar,Rosli bin Omar,M,Malay,47,BEBAS,000-BEBAS,BEBAS,0,ALONE,192,0.6154832505209168,3,lost_deposit
2013-05-05,SE-13,Kedah,N.19 Sungai Tiang,2,51DZ2,Fadzil Baharum,Fadzil bin Baharum,M,Malay,43,PAS,004-PAS,PAS,7,PR,11935,38.259336432120534,2,lost
2013-05-05,SE-13,Kedah,N.19 Sungai Tiang,3,7GVJ9,Suraya Binti Yaacob,Suraya binti Yaacob,F,Malay,44,BN,001-UMNO,UMNO,3,BN,18929,60.67959608911685,1,won
2013-05-05,SE-13,Kedah,N.19 Sungai Tiang,4,8F41B,Charean A/L Isen,Charean a/l Isen,M,Other,35,KITA,070-KITA,KITA,0,ALONE,139,0.4455842282417054,4,lost_deposit
2013-05-05,SE-13,Kedah,N.20 Sungai Limau,1,BWT3M,Cikgu Sobri Ahmad,Sobri bin Ahmad,M,Malay,49,BEBAS,000-BEBAS,BEBAS,0,ALONE,100,0.41670139178264853,3,lost_deposit
2013-05-05,SE-13,Kedah,N.20 Sungai Limau,2,2YPZT,Dato' Seri Diraja Ustaz Hj Azizan Bin Abdul Razak,Azizan bin Abdul Razak,M,Malay,69,PAS,004-PAS,PAS,7,PR,13294,55.396283023585305,1,won
2013-05-05,SE-13,Kedah,N.20 Sungai Limau,3,FAG5X,Ar Mohd Fazillah Bin Mohd Ali,Mohd Fazillah bin Mohd Ali,M,Malay,55,BN,001-UMNO,UMNO,3,BN,10520,43.83698641553463,2,lost
2013-05-05,SE-13,Kedah,N.20 Sungai Limau,4,JR686,Abdullah Bin Hashim,Abdullah bin Hashim,M,Malay,67,BEBAS,000-BEBAS,BEBAS,0,ALONE,84,0.35002916909742476,4,lost_deposit
2013-05-05,SE-13,Kedah,N.21 Guar Chempedak,1,TA8GW,Dato' Dr. Ku Abd. Rahman Bin Ku Ismail,Ku Abd Rahman bin Ku Ismail,M,Malay,61,BN,001-UMNO,UMNO,3,BN,10158,56.37695637695638,1,won
2013-05-05,SE-13,Kedah,N.21 Guar Chempedak,2,6W7EH,Musoddak Bin Hj Ahmad,Musoddak bin Ahmad,M,Malay,44,PAS,004-PAS,PAS,7,PR,7860,43.62304362304362,2,lost
2013-05-05,SE-13,Kedah,N.22 Gurun,1,P5WAF,Salma Ismail,Salma binti Ismail,F,Malay,51,PKR,078-PKR,PKR,7,PR,10115,46.98968689027223,2,lost
2013-05-05,SE-13,Kedah,N.22 Gurun,2,15MNE,Doktor Leong Yong Kong,Leong Yong Kong,M,Chinese,53,BN,003-MCA,MCA,3,BN,11411,53.01031310972777,1,won
2013-05-05,SE-13,Kedah,N.23 Belantek,1,4KAQQ,Datuk Mohd Tajudin Abdullah,Mohd Tajudin bin Abdullah,M,Malay,49,BN,001-UMNO,UMNO,3,BN,9822,52.23912349750026,1,won
2013-05-05,SE-13,Kedah,N.23 Belantek,2,SKJCR,Ustaz Bakilani,Abu Bakar Bakilani bin Abu Hassan,M,Malay,43,PAS,004-PAS,PAS,7,PR,8980,47.760876502499734,2,lost
2013-05-05,SE-13,Kedah,N.24 Jeneri,1,X18F1,Ustaz Tarmizi Sulaiman,Ahmad Tarmizi bin Sulaiman,M,Malay,37,PAS,004-PAS,PAS,7,PR,10258,45.43763288447909,2,lost
2013-05-05,SE-13,Kedah,N.24 Jeneri,2,0EYHA,Mahadzir Bin Abdul Hamid,Mahadzir bin Abdul Hamid,M,Malay,38,BN,001-UMNO,UMNO,3,BN,12318,54.56236711552091,1,won
2013-05-05,SE-13,Kedah,N.25 Bukit Selambau,1,3WMKK,Kamal Nasser,Kamal Nasser bin Thow Beek,M,Other,50,KITA,070-KITA,KITA,0,ALONE,388,0.9449816118268832,4,lost_deposit
2013-05-05,SE-13,Kedah,N.25 Bukit Selambau,2,7AANW,M. L. Maran,Maran a/l Mutaya,M,Indian,58,BN,002-MIC,MIC,3,BN,19561,47.64119924985996,2,lost
2013-05-05,SE-13,Kedah,N.25 Bukit Selambau,3,AR0R5,Syed Omar Bin Syed Mahamud,Syed Omar bin Syed Mahamud,M,Malay,66,BEBAS,000-BEBAS,BEBAS,0,ALONE,936,2.2796463625514503,3,lost_deposit
2013-05-05,SE-13,Kedah,N.25 Bukit Selambau,4,E5PTE,Thivagaran A/L Supramany,Thivagaran a/l Supramany,M,Indian,35,BEBAS,000-BEBAS,BEBAS,0,ALONE,83,0.20214812830317347,5,lost_deposit
2013-05-05,SE-13,Kedah,N.25 Bukit Selambau,5,HKCWQ,Dr. R Krishnamoorthy,Krishnamoorthy a/l Rajannaidu,M,Indian,44,PKR,078-PKR,PKR,7,PR,20091,48.93202464745853,1,won
2013-05-05,SE-13,Kedah,N.26 Tanjong Dawai,1,N12Z0,Ustaz Ahmad Fakhruddin Bin Fakhrurazi,Ahmad Fakhruddin bin Fakhrurazi,M,Malay,42,PAS,004-PAS,PAS,7,PR,14038,44.067051732797594,2,lost
2013-05-05,SE-13,Kedah,N.26 Tanjong Dawai,2,Q1CFF,Dato' Haji Tajul Urus Bin Mat Zain,Tajul Urus bin Mat Zain,M,Malay,61,BN,001-UMNO,UMNO,3,BN,17818,55.932948267202406,1,won
2013-05-05,SE-13,Kedah,N.27 Pantai Merdeka,1,RES19,Haji Ali Yahaya,Ali bin Yahaya,M,Malay,55,BN,001-UMNO,UMNO,3,BN,15393,52.3660486477292,1,won
2013-05-05,SE-13,Kedah,N.27 Pantai Merdeka,2,NQS34,Hj. Abdullah Bin Jusoh,Abdullah bin Jusoh,M,Malay,64,PAS,004-PAS,PAS,7,PR,13686,46.55893859499915,2,lost
2013-05-05,SE-13,Kedah,N.27 Pantai Merdeka,3,VWF3J,Mohd Yusuf Bin Lazim,Mohd Yusuf bin Lazim,M,Malay,50,BEBAS,000-BEBAS,BEBAS,0,ALONE,316,1.0750127572716448,3,lost_deposit
2013-05-05,SE-13,Kedah,N.28 Bakar Arang,1,ZA55V,Dr Lee Yean Wang,Lee Yean Wang,M,Chinese,40,BN,003-MCA,MCA,3,BN,11223,38.456003289473685,2,lost
2013-05-05,SE-13,Kedah,N.28 Bakar Arang,2,2QV84,Simon Ooi,Simon Ooi Tze Min,M,Chinese,29,PKR,078-PKR,PKR,7,PR,17757,60.84498355263158,1,won
2013-05-05,SE-13,Kedah,N.28 Bakar Arang,3,65HAD,Ong Kah Soon,Ong Kah Soon,M,Chinese,44,BEBAS,000-BEBAS,BEBAS,0,ALONE,204,0.6990131578947368,3,lost_deposit
2013-05-05,SE-13,Kedah,N.29 Sidam,1,9K7CP,Vincent Cv Uh,Vincent Uh Chorng Von,M,Chinese,45,KITA,070-KITA,KITA,0,ALONE,42,0.19747978183186007,6,lost_deposit
2013-05-05,SE-13,Kedah,N.29 Sidam,2,K36A6,Tan Hock Huat,Tan Hock Huat,M,Chinese,50,BEBAS,000-BEBAS,BEBAS,0,ALONE,197,0.9262742147827723,5,lost_deposit
2013-05-05,SE-13,Kedah,N.29 Sidam,3,D0XEZ,Bee Sieong Heng,Bee Sieong Heng,M,Chinese,47,BN,026-GERAKAN,GERAKAN,3,BN,7225,33.971224374647356,2,lost
2013-05-05,SE-13,Kedah,N.29 Sidam,4,GEKH8,Ooi Beng Kooi,Ooi Beng Kooi,M,Chinese,57,BEBAS,000-BEBAS,BEBAS,0,ALONE,268,1.2601090840699642,4,lost_deposit
2013-05-05,SE-13,Kedah,N.29 Sidam,5,KW9KH,Zamil Bin Ibrahim,Zamil bin Ibrahim,M,Malay,46,BEBAS,000-BEBAS,BEBAS,0,ALONE,347,1.631559149896558,3,lost_deposit
2013-05-05,SE-13,Kedah,N.29 Sidam,6,Q9ZNT,Dr Robert Ling,Robert Ling Kui Ee,M,Chinese,41,PKR,078-PKR,PKR,7,PR,13189,62.013353394771485,1,won
2013-05-05,SE-13,Kedah,N.30 Bayu,1,3EHC8,Datuk Azmi Che Husain,Azmi bin Che Husain,M,Malay,52,BN,001-UMNO,UMNO,3,BN,17240,56.807697377092396,1,won
2013-05-05,SE-13,Kedah,N.30 Bayu,2,TQNR3,Ustaz Mahmud Yaakob,Mahmud bin Yaakob,M,Malay,44,PAS,004-PAS,PAS,7,PR,13108,43.192302622907604,2,lost
2013-05-05,SE-13,Kedah,N.31 Kupang,1,A9XGT,Cikgu Johari Bin Abdullah,Johari bin Abdullah,M,Malay,47,PAS,004-PAS,PAS,7,PR,12503,46.427775714816185,2,lost
2013-05-05,SE-13,Kedah,N.31 Kupang,2,Y5BTC,Harun Bin Abdul Aziz,Harun bin Abdul Aziz,M,Malay,48,BN,001-UMNO,UMNO,3,BN,14427,53.572224285183815,1,won
2013-05-05,SE-13,Kedah,N.32 Kuala Ketil,1,1K1WN,Datuk Dr. Kris,Krishnan a/l Ganapathy,M,Indian,-1,KITA,070-KITA,KITA,0,ALONE,105,0.42876393482788194,3,lost_deposit
2013-05-05,SE-13,Kedah,N.32 Kuala Ketil,2,TY6MG,Cikgu Md.Zuki Bin Yusof,Md. Zuki bin Yusof,M,Malay,55,PAS,004-PAS,PAS,7,PR,12769,52.141777941116416,1,won
2013-05-05,SE-13,Kedah,N.32 Kuala Ketil,3,50QYY,Mohd Khairul Azhar Bin Abdullah,Mohd Khairul Azhar bin Abdullah,M,Malay,41,BN,001-UMNO,UMNO,3,BN,11615,47.4294581240557,2,lost
2013-05-05,SE-13,Kedah,N.33 Merbau Pulas,1,6WJ9T,Marlia Binti Abd Latiff,Marlia binti Abdul Latiff,F,Malay,60,BN,001-UMNO,UMNO,3,BN,14072,48.900163324877504,2,lost
2013-05-05,SE-13,Kedah,N.33 Merbau Pulas,2,YBWPS,Ustazah Siti Ashah,Siti Ashah binti Ghazali,F,Malay,51,PAS,004-PAS,PAS,7,PR,14705,51.09983667512249,1,won
2013-05-05,SE-13,Kedah,N.34 Lunas,1,8EE17,Cikgu Azman,Azman bin Nasrudin,M,Malay,41,PKR,078-PKR,PKR,7,PR,21670,62.39023407134425,1,won
2013-05-05,SE-13,Kedah,N.34 Lunas,2,BW43G,R. Vasanthi,Vasanthi a/p Ramalingam,F,Indian,52,BEBAS,000-BEBAS,BEBAS,0,ALONE,406,1.1689171681110184,3,lost_deposit
2013-05-05,SE-13,Kedah,N.34 Lunas,3,F9T5S,Preba,Prebakarran a/l Narayanan Nair,M,Indian,57,KITA,070-KITA,KITA,0,ALONE,71,0.20441654910315835,4,lost_deposit
2013-05-05,SE-13,Kedah,N.34 Lunas,4,MJZQN,S.Ananthan,Ananthan a/l Somasundaram,M,Indian,46,BN,002-MIC,MIC,3,BN,12586,36.23643221144157,2,lost
