date,election,state,seat,ballot_order,candidate_uid,name_on_ballot,name,sex,ethnicity,age,party_on_ballot,party_uid,party,coalition_uid,coalition,votes,votes_perc,rank,result
1974-08-24,SE-04,Perak,N.33 Sitiawan,3,997JZ,Ding Kong Ling,Ding Kong Ling,M,Chinese,50,BEBAS,000-BEBAS,BEBAS,0,ALONE,746,6.844036697247706,3,lost_deposit
1974-08-24,SE-04,Perak,N.34 Pangkor,1,1YC6T,Phung Teik Hua,Phung Teik Hua (Phung Ah See),M,Chinese,-1,DAP,021-DAP,DAP,0,ALONE,4061,44.09816483874471,1,won
1974-08-24,SE-04,Perak,N.34 Pangkor,2,CPXN8,Cherng Chien Chang,Cherng Chien Chang (Peter Tang Ah Lik),M,Chinese,-1,BN,026-GERAKAN,GERAKAN,3,BN,3221,34.97665327397112,2,lost
1974-08-24,SE-04,Perak,N.34 Pangkor,3,W5C8G,Wong Ting Seng,Wong Ting Seng,M,Chinese,45,BEBAS,000-BEBAS,BEBAS,0,ALONE,1927,20.92518188728418,3,lost
1974-08-24,SE-04,Perak,N.35 Kampong Gajah,1,G4KQH,Sapian Bin Mat Sam,Sapian bin Mat Sam,M,Malay,-1,BN,001-UMNO,UMNO,3,BN,5763,67.76014109347443,1,won
1974-08-24,SE-04,Perak,N.35 Kampong Gajah,2,KJ9ST,Osman Bin Abu Bakar,Osman bin Abu Bakar,M,Malay,-1,BEBAS,000-BEBAS,BEBAS,0,ALONE,1815,21.340388007054674,2,lost
1974-08-24,SE-04,Perak,N.35 Kampong Gajah,3,ERK5Z,Mohd. Rus Bin Jaafar,Mohd. Rus bin Jaafar,M,Malay,-1,PEKEMAS,028-PEKEMAS,PEKEMAS,0,ALONE,464,5.455614344503233,3,lost_deposit
1974-08-24,SE-04,Perak,N.35 Kampong Gajah,4,PZZW3,Beedon Bin Ngah,Beedon bin Ngah,M,Malay,-1,BEBAS,000-BEBAS,BEBAS,0,ALONE,463,5.443856554967666,4,lost_deposit
1974-08-24,SE-04,Perak,N.36 Sungei Manik,1,TDNYC,Mohamed Yusof Bin Madin,Mohamed Yusof bin Madin,M,Malay,48,BN,001-UMNO,UMNO,3,BN,5931,65.61566544971788,1,won
1974-08-24,SE-04,Perak,N.36 Sungei Manik,2,XVC0N,Abd. Manaff Bin Haji Abd. Samad,Abdul Manaff bin Abdul Samad,M,Malay,-1,DAP,021-DAP,DAP,0,ALONE,1908,21.108529704613343,2,lost
1974-08-24,SE-04,Perak,N.36 Sungei Manik,3,NCD95,Abd. Latif Bin Nasain,Abdul Latif bin Nasain,M,Malay,37,PEKEMAS,028-PEKEMAS,PEKEMAS,0,ALONE,1200,13.275804845668768,3,lost
1974-08-24,SE-04,Perak,N.37 Pasir Bedamar,1,1922Y,Thee Ah Kow @ Thee You Min,Thee Ah Kow (Thee You Min),M,Chinese,22,DAP,021-DAP,DAP,0,ALONE,6543,55.09894736842105,1,won
1974-08-24,SE-04,Perak,N.37 Pasir Bedamar,2,Z167H,K. Ramazamy,K. Ramasamy,M,Indian,-1,BN,006-PPP,PPP,3,BN,4688,39.4778947368421,2,lost
1974-08-24,SE-04,Perak,N.37 Pasir Bedamar,3,RED9A,Michael Tham Pang Fay,Tham Pang Fay,M,Chinese,-1,PEKEMAS,028-PEKEMAS,PEKEMAS,0,ALONE,644,5.423157894736843,3,lost_deposit
1974-08-24,SE-04,Perak,N.38 Changkat Jong,1,4PR57,Darus Bin Mohd. Said,Darus bin Mohd. Said,M,Malay,-1,BN,001-UMNO,UMNO,3,BN,4339,65.30704394942805,1,won
1974-08-24,SE-04,Perak,N.38 Changkat Jong,2,84E7G,Alaga A/L Kandasamy,Alaga a/l Kandasamy,M,Indian,-1,DAP,021-DAP,DAP,0,ALONE,1862,28.02528597230584,2,lost
1974-08-24,SE-04,Perak,N.38 Changkat Jong,3,BJ49S,Harun @ Ahmad Bin Hjai Saleh,Harun (Ahmad) bin Saleh,M,Malay,-1,PEKEMAS,028-PEKEMAS,PEKEMAS,0,ALONE,443,6.667670078266105,3,lost_deposit
1974-08-24,SE-04,Perak,N.39 Bidor,1,KM0NB,Chin Kee Seong,Chin Kee Seong,M,Chinese,40,BN,006-PPP,PPP,3,BN,5374,54.65270009152853,1,won
1974-08-24,SE-04,Perak,N.39 Bidor,2,EZTC2,Kong Hoi Lam,Kong Hoi Lam,M,Chinese,-1,DAP,021-DAP,DAP,0,ALONE,4168,42.38787755517136,2,lost
1974-08-24,SE-04,Perak,N.39 Bidor,3,APZ02,Chong Ah Yin @ Chow Swee Chan,Chong Ah Yin,M,Chinese,-1,PEKEMAS,028-PEKEMAS,PEKEMAS,0,ALONE,291,2.959422353300112,3,lost_deposit
1974-08-24,SE-04,Perak,N.40 Slim,1,478XM,R. N. Idris Al-Haj,Idris bin Abdul Rauf,M,Malay,42,BN,001-UMNO,UMNO,3,BN,6453,69.20849420849422,1,won
1974-08-24,SE-04,Perak,N.40 Slim,2,A63R7,Abu Samah Majid,Abu Samah bin Majid,M,Malay,-1,DAP,021-DAP,DAP,0,ALONE,2536,27.1986271986272,2,lost
1974-08-24,SE-04,Perak,N.40 Slim,3,JDGEB,Mohd. Yusof Bin Lebai Tiab,Mohd. Yusof bin Lebai Tiab,M,Malay,-1,PEKEMAS,028-PEKEMAS,PEKEMAS,0,ALONE,335,3.5928785928785927,3,lost_deposit
1974-08-24,SE-04,Perak,N.41 Rungkup,1,NV6GM,Mohamad Yaacob Bin Haji Mohamed,Mohamad Yaacob bin Mohamed,M,Malay,-1,BN,001-UMNO,UMNO,3,BN,8621,83.4721146398141,1,won
1974-08-24,SE-04,Perak,N.41 Rungkup,2,S8WJX,Abd. Karim Bin Zakaria,Abdul Karim bin Zakaria,M,Malay,-1,DAP,021-DAP,DAP,0,ALONE,1198,11.599535243996902,2,lost_deposit
1974-08-24,SE-04,Perak,N.41 Rungkup,3,FJQAQ,Ibrahim Karim,Ibrahim bin Karim,M,Malay,56,PEKEMAS,028-PEKEMAS,PEKEMAS,0,ALONE,509,4.928350116189001,3,lost_deposit
1974-08-24,SE-04,Perak,N.42 Hutan Melintang,1,WPJN6,Radziah Binti Maharudin,Radziah binti Maharuddin,F,Malay,-1,BN,001-UMNO,UMNO,3,BN,5849,79.8607318405243,1,won
1974-08-24,SE-04,Perak,N.42 Hutan Melintang,2,048QF,Govindaraju S/O Sami Naidu,Govindaraju a/l Sami Naidu,M,Indian,-1,DAP,021-DAP,DAP,0,ALONE,993,13.55816493719279,2,lost
1974-08-24,SE-04,Perak,N.42 Hutan Melintang,3,NBQ91,Mohamad Bin Ngah,Mohamad bin Ngah,M,Malay,-1,PEKEMAS,028-PEKEMAS,PEKEMAS,0,ALONE,482,6.581103222282906,3,lost_deposit
1978-07-08,SE-05,Perak,N.01 Temengor,1,79YXX,Shamsuddin Bin Din,Shamsuddin bin Din,M,Malay,-1,BN,001-UMNO,UMNO,3,BN,4591,63.89700765483647,1,won
1978-07-08,SE-05,Perak,N.01 Temengor,2,XA5XH,Abdul Rahim Bin Abdullah,Abdul Rahim bin Abdullah,M,Malay,22,PAS,004-PAS,PAS,0,ALONE,1692,23.549060542797495,2,lost
1978-07-08,SE-05,Perak,N.01 Temengor,3,0QVZT,Mat Yunos Bin Abd. Munir,Mat Yunos bin Abdul Munir,M,Malay,-1,DAP,021-DAP,DAP,0,ALONE,902,12.553931802366039,3,lost
1978-07-08,SE-05,Perak,N.02 Kenering,1,K3GJB,Wan Mohamed Bin Wan Teh,Wan Mohamed bin Wan Teh,M,Malay,49,BN,001-UMNO,UMNO,3,BN,4692,53.93723416484654,1,won
1978-07-08,SE-05,Perak,N.02 Kenering,2,45J23,Zainol Bin Othman,Zainol bin Othman,M,Malay,-1,PAS,004-PAS,PAS,0,ALONE,2009,23.094608575698356,2,lost
1978-07-08,SE-05,Perak,N.02 Kenering,3,7K84C,Mohd. Yusof Bin Othman,Mohd. Yusof bin Othman,M,Malay,-1,DAP,021-DAP,DAP,0,ALONE,1998,22.96815725945511,3,lost
1978-07-08,SE-05,Perak,N.03 Selama,1,9AKK7,Haji Abd. Aziz Bin Haji Ahmad,Abdul Aziz bin Amad,M,Malay,-1,BN,001-UMNO,UMNO,3,BN,5208,68.40929988178117,1,won
1978-07-08,SE-05,Perak,N.03 Selama,2,XCJS6,Ahmad Bin Yusoh,Ahmad bin Yusoh,M,Malay,-1,PAS,004-PAS,PAS,0,ALONE,2281,29.961907263890712,2,lost
1978-07-08,SE-05,Perak,N.03 Selama,3,B0Y6N,M. Mustafa Zakaria,Muhammad Mustafa Zakaria,M,Malay,-1,DAP,021-DAP,DAP,0,ALONE,124,1.628792854328123,3,lost_deposit
1978-07-08,SE-05,Perak,N.04 Batu Kurau,1,EEM8Y,Abdul Manan Bin Mohd. Ali,Abdul Manan bin Mohd. Ali,M,Malay,43,BN,001-UMNO,UMNO,3,BN,6416,70.91853653144689,1,won
1978-07-08,SE-05,Perak,N.04 Batu Kurau,2,HWAB7,Haji Puteh Bin Haji Abd. Latiff,Puteh bin Abdul Latiff,M,Malay,-1,PAS,004-PAS,PAS,0,ALONE,2526,27.920857742898196,2,lost
1978-07-08,SE-05,Perak,N.04 Batu Kurau,3,JEWEK,Che Rose Bin Haji Abdullah,Che Rose bin Abdullah,M,Malay,-1,DAP,021-DAP,DAP,0,ALONE,105,1.1606057256549132,3,lost_deposit
1978-07-08,SE-05,Perak,N.05 Simpang Lima,1,B3B2A,Ismail Abd. Rauf,Ismail bin Abdul Rauf,M,Malay,-1,BN,001-UMNO,UMNO,3,BN,6445,54.84639605139988,1,won
1978-07-08,SE-05,Perak,N.05 Simpang Lima,2,NA0DG,Harun Hashim,Harun Hashim,M,Malay,-1,PAS,004-PAS,PAS,0,ALONE,4094,34.83958812015999,2,lost
1978-07-08,SE-05,Perak,N.05 Simpang Lima,3,RQPFS,Haji Samsudin Bin Haji Johari,Samsudin bin Johari,M,Malay,-1,DAP,021-DAP,DAP,0,ALONE,1013,8.620542932516381,3,lost_deposit
1978-07-08,SE-05,Perak,N.05 Simpang Lima,4,6MMT1,Shaarani Bin Haji Mohamed,Shaarani bin Mohamed,M,Malay,-1,BEBAS,000-BEBAS,BEBAS,0,ALONE,199,1.6934728959237513,4,lost_deposit
1978-07-08,SE-05,Perak,N.06 Kuala Kurau,1,W5CJ2,Abdul Rahman Haji Moktar,Abdul Rahman bin Moktar,M,Malay,-1,PAS,004-PAS,PAS,0,ALONE,5132,37.67711621760517,1,won
1978-07-08,SE-05,Perak,N.06 Kuala Kurau,2,ZK2MB,Haji Ahmad Talhah Bin Haji Arpan,Ahmad Talhah bin Arpan,M,Malay,55,BN,001-UMNO,UMNO,3,BN,4929,36.18677042801556,2,lost
1978-07-08,SE-05,Perak,N.06 Kuala Kurau,3,SBZEP,Haji Ahmad Bin Bakar,Ahmad bin Bakar,M,Malay,-1,DAP,021-DAP,DAP,0,ALONE,3560,26.13611335437927,3,lost
1978-07-08,SE-05,Perak,N.07 Alor Pongsu,1,30RPM,Mohamed Bin Abas,Mohamed bin Abas,M,Malay,51,BN,001-UMNO,UMNO,3,BN,8039,58.397501089641146,1,won
1978-07-08,SE-05,Perak,N.07 Alor Pongsu,2,191SC,Ustaz Wahab Noor,Abdul Wahab bin Md. Noor,M,Malay,56,PAS,004-PAS,PAS,0,ALONE,3813,27.698677902077584,2,lost
1978-07-08,SE-05,Perak,N.07 Alor Pongsu,3,6EERX,Jelani Bin Saman,Jelani bin Saman,M,Malay,40,DAP,021-DAP,DAP,0,ALONE,1914,13.903821008281273,3,lost
1978-07-08,SE-05,Perak,N.08 Gunong Semanggol,1,9W4V6,Zainal Abidin Bin Zin,Zainal Abidin bin Zin,M,Malay,38,BN,001-UMNO,UMNO,3,BN,5939,58.32269468722381,1,won
1978-07-08,SE-05,Perak,N.08 Gunong Semanggol,2,7KXTY,Baharuddin Haji Abd. Latiff,Baharuddin bin Abdul Latif,M,Malay,51,PAS,004-PAS,PAS,0,ALONE,4100,40.263183737601885,2,lost
1978-07-08,SE-05,Perak,N.08 Gunong Semanggol,3,D9TXF,Idham Affandi Bin Ahmad,Idham Affandi bin Ahmad,M,Malay,-1,DAP,021-DAP,DAP,0,ALONE,144,1.4141215751743101,3,lost_deposit
1978-07-08,SE-05,Perak,N.09 Lintang,1,XWR0X,Mohamed Bashir H. M. Bahari,Mohamed Bashir H. M. Bahari,M,Malay,-1,BN,001-UMNO,UMNO,3,BN,0,,1,won_uncontested
1978-07-08,SE-05,Perak,N.10 Jalong,1,8SRBC,Dr Lim Keng Yaik,Lim Keng Yaik,M,Chinese,39,BN,026-GERAKAN,GERAKAN,3,BN,5762,50.19163763066202,1,won
1978-07-08,SE-05,Perak,N.10 Jalong,2,50C6Z,Ngan Siong Hing,Ngan Siong Hing,M,Chinese,34,DAP,021-DAP,DAP,0,ALONE,5610,48.86759581881533,2,lost
1978-07-08,SE-05,Perak,N.10 Jalong,3,GQGZR,Lee Heng,Lee Heng,M,Chinese,29,UPP,033-UPP,UPP,0,ALONE,108,0.9407665505226481,3,lost_deposit
1978-07-08,SE-05,Perak,N.11 Kamunting,1,M5721,Ahmad Bin Nawi,Ahmad bin Nawi,M,Malay,-1,BN,001-UMNO,UMNO,3,BN,6370,57.258426966292134,1,won
1978-07-08,SE-05,Perak,N.11 Kamunting,2,QJX4A,Zainal Abidin Bin Ahmad,Zainal Abidin bin Ahmad,M,Malay,-1,DAP,021-DAP,DAP,0,ALONE,3109,27.946067415730337,2,lost
1978-07-08,SE-05,Perak,N.11 Kamunting,3,V0K6K,Haji Salahudin (Haji Awang) Bin Awang Ismail,Salahudin (Awang) bin Awang Ismail,M,Malay,-1,PAS,004-PAS,PAS,0,ALONE,1646,14.795505617977527,3,lost
1978-07-08,SE-05,Perak,N.12 Kelian Pauh,1,VVR6R,Lim Eng Chuan,Lim Eng Chuan,M,Chinese,-1,DAP,021-DAP,DAP,0,ALONE,13398,57.19530416221985,1,won
1978-07-08,SE-05,Perak,N.12 Kelian Pauh,2,YE98W,Dr Ng Ah Thoong,Ng Ah Thoong,M,Chinese,-1,BN,026-GERAKAN,GERAKAN,3,BN,9257,39.51760939167556,2,lost
1978-07-08,SE-05,Perak,N.12 Kelian Pauh,3,1VZB5,Mai Bin Mat,Mai bin Mat,M,Malay,-1,PAS,004-PAS,PAS,0,ALONE,770,3.2870864461045888,3,lost_deposit
1978-07-08,SE-05,Perak,N.13 Changkat Jering,1,HYQ6W,Ang Chin Wah,Ang Chin Wah,M,Chinese,49,BN,026-GERAKAN,GERAKAN,3,BN,7806,57.32961222091657,1,won
1978-07-08,SE-05,Perak,N.13 Changkat Jering,2,59NDE,Yahaya Bin Haji Yaacob,Yahaya bin Yaacob,M,Malay,-1,DAP,021-DAP,DAP,0,ALONE,3870,28.42244418331375,2,lost
1978-07-08,SE-05,Perak,N.13 Changkat Jering,3,8QBFQ,Ahmad Bin Haji Abdullah,Ahmad bin Abdullah,M,Malay,-1,PAS,004-PAS,PAS,0,ALONE,1940,14.247943595769682,3,lost
1978-07-08,SE-05,Perak,N.14 Bukit Gantang,1,05MQQ,Ahmad Bin Mansor,Ahmad bin Mansor,M,Malay,-1,BN,001-UMNO,UMNO,3,BN,5842,58.361638361638356,1,won
1978-07-08,SE-05,Perak,N.14 Bukit Gantang,2,C51J0,Mat Rodzi Bin Haji Zakaria,Mat Rodzi bin Zakaria,M,Malay,-1,PAS,004-PAS,PAS,0,ALONE,2776,27.732267732267736,2,lost
1978-07-08,SE-05,Perak,N.14 Bukit Gantang,3,FJQM9,Kamaruddin Bin Md. Noh,Kamaruddin bin Md. Noh,M,Malay,-1,DAP,021-DAP,DAP,0,ALONE,1392,13.906093906093906,3,lost
1978-07-08,SE-05,Perak,N.15 Lenggong,1,AEPYJ,Saidin Bin Haji Mat Piah,Saidin bin Mat Piah,M,Malay,-1,BN,001-UMNO,UMNO,3,BN,6112,66.27629581435697,1,won
1978-07-08,SE-05,Perak,N.15 Lenggong,2,K0DPJ,Alias Bin Abdul Hamid,Alias bin Abdul Hamid,M,Malay,-1,PAS,004-PAS,PAS,0,ALONE,1647,17.85946649316851,2,lost
1978-07-08,SE-05,Perak,N.15 Lenggong,3,PE3RV,Haji Ahmad Bin Haji Sidik,Ahmad bin Sidik,M,Malay,-1,DAP,021-DAP,DAP,0,ALONE,1463,15.864237692474518,3,lost
1978-07-08,SE-05,Perak,N.16 Lubok Merbau,1,SVSV4,Mior Aris Bin Mior Abu Bakar,Mior Aris bin Mior Abu Bakar,M,Malay,-1,BN,001-UMNO,UMNO,3,BN,4751,54.37793292892297,1,won
1978-07-08,SE-05,Perak,N.16 Lubok Merbau,2,HA334,Mohamad Bin Haji Junid,Mohamad bin Junid,M,Malay,-1,PAS,004-PAS,PAS,0,ALONE,3655,41.833581320819505,2,lost
1978-07-08,SE-05,Perak,N.16 Lubok Merbau,3,X9FXD,Abdul Karim Bin Lan,Abdul Karim bin Lan,M,Malay,-1,DAP,021-DAP,DAP,0,ALONE,331,3.788485750257525,3,lost_deposit
1978-07-08,SE-05,Perak,N.17 Bukit Chandan,1,0Q5ZP,Wong Yee Kao,Wong Yee Kao,M,Chinese,-1,BN,001-UMNO,UMNO,3,BN,5380,46.872277400243945,1,won
1978-07-08,SE-05,Perak,N.17 Bukit Chandan,2,VK59Z,Kuan Boon Hooi,Kuan Boon Hooi,M,Chinese,-1,DAP,021-DAP,DAP,0,ALONE,3202,27.896846140442587,2,lost
1978-07-08,SE-05,Perak,N.17 Bukit Chandan,3,44W1Z,Hashim Bin Haji Mad Nor @ Haji Nor,Hashim bin Mad Nor (Nor),M,Malay,-1,PAS,004-PAS,PAS,0,ALONE,2896,25.230876459313468,3,lost
1978-07-08,SE-05,Perak,N.18 Manong,1,ZNFG0,Shafie Bin Mat Saman,Shafie bin Mat Saman,M,Malay,-1,BN,001-UMNO,UMNO,3,BN,2965,52.04493593119186,1,won
1978-07-08,SE-05,Perak,N.18 Manong,2,YMFA0,Zabidin Bin Alang Othman,Zabidin bin Alang Othman,M,Malay,-1,PAS,004-PAS,PAS,0,ALONE,2039,35.79076707038792,2,lost
1978-07-08,SE-05,Perak,N.18 Manong,3,7JJ48,Ahmad Bin Mohd. Nasir,Ahmad bin Mohd. Nasir,M,Malay,-1,DAP,021-DAP,DAP,0,ALONE,693,12.164296998420221,3,lost_deposit
1978-07-08,SE-05,Perak,N.19 Chemor,1,NWXC5,Yap Boon En,Yap Boon En,M,Chinese,-1,BN,001-UMNO,UMNO,3,BN,13641,58.374700445053065,1,won
1978-07-08,SE-05,Perak,N.19 Chemor,2,D0HQ0,Mohd. Fadlan Bin Yahaya,Mohd Fadzlan bin Yahya,M,Malay,28,DAP,021-DAP,DAP,0,ALONE,9727,41.625299554946935,2,lost
1978-07-08,SE-05,Perak,N.20 Gopeng,1,N0Q71,P. Patto,Patto a/l Perumal,M,Indian,32,DAP,021-DAP,DAP,0,ALONE,9544,49.61272547694547,1,won
1978-07-08,SE-05,Perak,N.20 Gopeng,2,B086H,Chung Koy Fah,Chung Koy Fah,M,Chinese,-1,BN,003-MCA,MCA,3,BN,8641,44.91864635857982,2,lost
1978-07-08,SE-05,Perak,N.20 Gopeng,3,EDY8T,Raja Idris Bin Raja Hassan,Raja Idris bin Raja Hassan,M,Malay,-1,PAS,004-PAS,PAS,0,ALONE,1052,5.46862816447471,3,lost_deposit
1978-07-08,SE-05,Perak,N.21 Guntong,1,P4TJC,Mohd. Salleh Bin Nakhoda Itam,Mohd. Salleh bin Nakhoda Itam,M,Malay,-1,DAP,021-DAP,DAP,0,ALONE,12197,54.38291421437489,1,won
1978-07-08,SE-05,Perak,N.21 Guntong,2,HVMB3,M. Singaram,M. Singaram,M,Indian,-1,BN,003-MCA,MCA,3,BN,10231,45.61708578562511,2,lost
1978-07-08,SE-05,Perak,N.22 Kepayang,1,S1NCT,Lim Cho Hock,Lim Cho Hock,M,Chinese,-1,DAP,021-DAP,DAP,0,ALONE,17848,70.01961553550412,1,won
1978-07-08,SE-05,Perak,N.22 Kepayang,2,N9ADC,R. Jegaheesa,R. Jegaheesa,M,Indian,-1,BN,003-MCA,MCA,3,BN,7414,29.085916045508043,2,lost
1978-07-08,SE-05,Perak,N.22 Kepayang,3,RQ0FN,Ng Thor Fung,Ng Thor Fung,M,Chinese,22,BEBAS,000-BEBAS,BEBAS,0,ALONE,228,0.8944684189878384,3,lost_deposit
1978-07-08,SE-05,Perak,N.23 Pasir Puteh,1,D83RC,Chiang Heng Kai,Chian Heng Kai,M,Chinese,38,DAP,021-DAP,DAP,0,ALONE,16086,61.86209283544206,1,won
1978-07-08,SE-05,Perak,N.23 Pasir Puteh,2,W4PHY,Wu Lian Hwa,Wu Lian Hwa (Sew Hua Kew),F,Chinese,37,BN,003-MCA,MCA,3,BN,9917,38.13790716455794,2,lost
1978-07-08,SE-05,Perak,N.24 Kuala Pari,1,XW20S,Lim Nyit Sin,Lim Nyit Sin,M,Chinese,40,DAP,021-DAP,DAP,0,ALONE,12787,63.493718655345354,1,won
1978-07-08,SE-05,Perak,N.24 Kuala Pari,2,ZJCM7,Tan Tiew Bock,Tan Tiew Bock,M,Chinese,30,BN,003-MCA,MCA,3,BN,7352,36.50628134465465,2,lost
1978-07-08,SE-05,Perak,N.25 Pengkalan Bharu,1,4QE5B,Abd. Malik Bin Haji Ahmad,Abdul Malik bin Ahmad,M,Malay,38,BN,001-UMNO,UMNO,3,BN,4888,59.305993690851736,1,won
1978-07-08,SE-05,Perak,N.25 Pengkalan Bharu,2,8547M,Khartirgamer A/L Nagalingam,Kathirgamer a/l Nagalingam,M,Indian,-1,DAP,021-DAP,DAP,0,ALONE,2278,27.638922591603983,2,lost
1978-07-08,SE-05,Perak,N.25 Pengkalan Bharu,3,302PG,Jaafar Bin Puteh,Jaafar bin Puteh,M,Malay,35,PAS,004-PAS,PAS,0,ALONE,799,9.694248968696918,3,lost_deposit
1978-07-08,SE-05,Perak,N.25 Pengkalan Bharu,4,6DRRS,Ismail Bin Ahmad,Ismail bin Ahmad,M,Malay,-1,BEBAS,000-BEBAS,BEBAS,0,ALONE,277,3.360834748847367,4,lost_deposit
1978-07-08,SE-05,Perak,N.26 Pantai Remis,1,JE6EF,Heong Heng Keng,Young Heow Choo (Heong Heng Keng),M,Chinese,-1,DAP,021-DAP,DAP,0,ALONE,7338,60.30571992110454,1,won
1978-07-08,SE-05,Perak,N.26 Pantai Remis,2,9VEV2,Paramjik Singh,Paramijk Singh a/l Tara Singh,M,Other,-1,BN,006-PPP,PPP,3,BN,4338,35.650887573964496,2,lost
1978-07-08,SE-05,Perak,N.26 Pantai Remis,3,D94XB,Mohamed Bin Darus,Mohamed bin Darus,M,Malay,-1,PAS,004-PAS,PAS,0,ALONE,492,4.043392504930966,3,lost_deposit
1978-07-08,SE-05,Perak,N.27 Belanja,1,GPTZM,Ahmad Azizuddin Bin Haji Zainal Abidin,Ahmad Azizuddin bin Zainal Abidin,M,Malay,50,BN,001-UMNO,UMNO,3,BN,6178,50.74749466075242,1,won
1978-07-08,SE-05,Perak,N.27 Belanja,2,PM9SZ,Abas Bin Mat Said,Abas bin Mat Said,M,Malay,-1,DAP,021-DAP,DAP,0,ALONE,3669,30.137999014292756,2,lost
1978-07-08,SE-05,Perak,N.27 Belanja,3,M4H1X,Hassan Shaari Bin Alang Pintal,Hassan Shaari bin Alang Pintal,M,Malay,-1,PAS,004-PAS,PAS,0,ALONE,2327,19.11450632495482,3,lost
1978-07-08,SE-05,Perak,N.28 Bota,1,QJ746,Rokiah Binti Kayat,Rokiah binti Kayat,F,Malay,-1,BN,001-UMNO,UMNO,3,BN,5577,46.92074709742554,1,won
1978-07-08,SE-05,Perak,N.28 Bota,2,QN9ZZ,Mahmud Bin Zainal Abidin,Mahmud bin Zainal Abidin,M,Malay,-1,PAS,004-PAS,PAS,0,ALONE,3352,28.201245162375905,2,lost
1978-07-08,SE-05,Perak,N.28 Bota,3,TZX6F,Ngah Bin Mat Baki,Ngah bin Mat Baki,M,Malay,-1,DAP,021-DAP,DAP,0,ALONE,2957,24.87800774019855,3,lost
1978-07-08,SE-05,Perak,N.29 Tanjong Tualang,1,AE0YE,Cheong Kai Fu,Cheong Kai Fu,M,Chinese,32,BN,003-MCA,MCA,3,BN,7284,54.212563262875854,1,won
1978-07-08,SE-05,Perak,N.29 Tanjong Tualang,2,YDK8R,Sum Cheok Leng,Sum Cheok Leng,M,Chinese,28,DAP,021-DAP,DAP,0,ALONE,5782,43.03364096457279,2,lost
1978-07-08,SE-05,Perak,N.29 Tanjong Tualang,3,1V9B1,Mohamad Ramli Bin Mohd. Salleh,Mohamad Ramli bin Mohd. Salleh,M,Malay,33,PAS,004-PAS,PAS,0,ALONE,370,2.7537957725513547,3,lost_deposit
1978-07-08,SE-05,Perak,N.30 Kampar,1,DVQ0Q,Lee Kak Hoi,Lee Kak Hoi (Lee Ah Yat),M,Chinese,40,DAP,021-DAP,DAP,0,ALONE,9331,56.53438352014541,1,won
1978-07-08,SE-05,Perak,N.30 Kampar,2,58ZDA,Lim Tong Kwai,Lim Tong Kwai,M,Chinese,-1,BN,003-MCA,MCA,3,BN,4320,26.1738867009997,2,lost
1978-07-08,SE-05,Perak,N.30 Kampar,3,SY6PS,Chan Heng Woh,Chan Heng Woh,M,Chinese,51,BEBAS,000-BEBAS,BEBAS,0,ALONE,2854,17.291729778854894,3,lost
1978-07-08,SE-05,Perak,N.31 Tapah,1,R4S7J,Lim Yoon Yook,Lim Yoon Yook,M,Chinese,-1,BN,003-MCA,MCA,3,BN,5993,56.20896642280998,1,won
1978-07-08,SE-05,Perak,N.31 Tapah,2,RSDBA,Ibrahim Bin Singgeh,Ibrahim bin Singgeh,M,Malay,60,DAP,021-DAP,DAP,0,ALONE,4269,40.03939223410242,2,lost
1978-07-08,SE-05,Perak,N.31 Tapah,3,8PNFK,Haji Mahfud Bin Haji Anwar,Mahfud bin Anwar,M,Malay,-1,PAS,004-PAS,PAS,0,ALONE,400,3.7516413430876008,3,lost_deposit
1978-07-08,SE-05,Perak,N.32 Chenderiang,1,C4BHW,Abdul Wahab Bin Abu Bakar,Abdul Wahab bin Abu Bakar,M,Malay,37,BN,003-MCA,MCA,3,BN,5706,66.51900209839124,1,won
1978-07-08,SE-05,Perak,N.32 Chenderiang,2,FJ1M5,Kalimuthu A/L Ranggayah,Kalimuthu a/l Ranggayah,M,Indian,32,DAP,021-DAP,DAP,0,ALONE,2872,33.48099790160877,2,lost
1978-07-08,SE-05,Perak,N.33 Sitiawan,1,JZQPE,S. Raja Segran,Raja Segaran a/l Samy Nathan,M,Indian,41,BN,006-PPP,PPP,3,BN,6604,47.758171825282034,1,won
1978-07-08,SE-05,Perak,N.33 Sitiawan,2,FRXND,Ting Chek Ming,Ting Chek Ming,M,Chinese,32,DAP,021-DAP,DAP,0,ALONE,5513,39.86838299103269,2,lost
1978-07-08,SE-05,Perak,N.33 Sitiawan,3,PDDRQ,C. Sc. Sellapan,C. Sc. Sellapan,M,Indian,-1,BEBAS,000-BEBAS,BEBAS,0,ALONE,891,6.443448076366792,3,lost_deposit
1978-07-08,SE-05,Perak,N.33 Sitiawan,4,SV3V0,Haji Ibrahim Bin Haji Hasan,Ibrahim bin Hasan,M,Malay,-1,PAS,004-PAS,PAS,0,ALONE,820,5.929997107318484,4,lost_deposit
1978-07-08,SE-05,Perak,N.34 Pangkor,1,CPXN8,Cherng Chien Chang,Cherng Chien Chang (Peter Tang Ah Lik),M,Chinese,-1,BN,003-MCA,MCA,3,BN,5953,51.76971910600921,1,won
