date,election,state,seat,ballot_order,candidate_uid,name_on_ballot,name,sex,ethnicity,age,party_on_ballot,party_uid,party,coalition_uid,coalition,votes,votes_perc,rank,result
1974-08-24,SE-04,Perlis,N.02 Chuping,2,CXSPG,Ya Bin Ali,Ya bin Ali,M,Malay,-1,BEBAS,000-BEBAS,BEBAS,0,ALONE,1112,28.733850129198967,2,lost
1974-08-24,SE-04,Perlis,N.02 Chuping,3,GBFRS,Md. Ligun Darus,Md. Ligun Darus,M,Malay,-1,PSRM,009-PSRM,PSRM,0,ALONE,288,7.441860465116279,3,lost_deposit
1974-08-24,SE-04,Perlis,N.03 Bintong,1,8X6C0,Jaafar Bin Hassan,Jaafar bin Hassan,M,Malay,49,BN,001-UMNO,UMNO,3,BN,3114,82.09860268916425,1,won
1974-08-24,SE-04,Perlis,N.03 Bintong,2,KS5V2,Saad Bin Ahmad,Saad bin Ahmad,M,Malay,-1,PSRM,009-PSRM,PSRM,0,ALONE,679,17.90139731083575,2,lost
1974-08-24,SE-04,Perlis,N.04 Bandar Kangar,1,Q6VXB,Tan Thean Choo,Tan Thean Choo,M,Chinese,-1,BN,003-MCA,MCA,3,BN,2363,56.50406504065041,1,won
1974-08-24,SE-04,Perlis,N.04 Bandar Kangar,2,10SQW,Wan Khazim Bin Wan Din,Wan Khadzim bin Wan Din,M,Malay,41,PSRM,009-PSRM,PSRM,0,ALONE,869,20.779531324725014,2,lost
1974-08-24,SE-04,Perlis,N.04 Bandar Kangar,3,66HJP,Idrus @ Darus Bin Omar,Idrus bin Omar (Darus),M,Malay,-1,BEBAS,000-BEBAS,BEBAS,0,ALONE,737,17.623146819703493,3,lost
1974-08-24,SE-04,Perlis,N.04 Bandar Kangar,4,TMHZM,Yee Kok Liang,Yee Kok Liang,M,Chinese,-1,BEBAS,000-BEBAS,BEBAS,0,ALONE,213,5.093256814921091,4,lost_deposit
1974-08-24,SE-04,Perlis,N.05 Paya,1,Y281X,Mahmud Bin Haji Hashim,Mahmud bin Hashim,M,Malay,-1,BN,001-UMNO,UMNO,3,BN,0,,1,won_uncontested
1974-08-24,SE-04,Perlis,N.06 Oran,1,4XZ1R,Abdullah Bin Haji Hassan,Abdullah bin Hassan,M,Malay,-1,BN,001-UMNO,UMNO,3,BN,1418,58.25801150369762,1,won
1974-08-24,SE-04,Perlis,N.06 Oran,2,1FY46,Othman Bin Mat,Othman bin Mat,M,Malay,-1,BEBAS,000-BEBAS,BEBAS,0,ALONE,962,39.52341824157765,2,lost
1974-08-24,SE-04,Perlis,N.06 Oran,3,4XM6F,Bakar Ariffin,Bakar Ariffin,M,Malay,-1,PSRM,009-PSRM,PSRM,0,ALONE,35,1.437962202136401,3,lost_deposit
1974-08-24,SE-04,Perlis,N.06 Oran,4,6M9N6,Amin Bin Ishak,Amin bin Ishak,M,Malay,-1,BEBAS,000-BEBAS,BEBAS,0,ALONE,19,0.780608052588332,4,lost_deposit
1974-08-24,SE-04,Perlis,N.07 Kuala Perlis,1,8BA8R,Md. Noor Bin Yub,Md. Noor bin Yub,M,Malay,-1,BN,001-UMNO,UMNO,3,BN,2031,61.90185918927157,1,won
1974-08-24,SE-04,Perlis,N.07 Kuala Perlis,2,BS0B1,Osman Bin Abd. Rahman,Osman bin Abdul Rahman,M,Malay,-1,PSRM,009-PSRM,PSRM,0,ALONE,1250,38.09814081072844,2,lost
1974-08-24,SE-04,Perlis,N.08 Kayang,1,F6PDA,Hazim Bin Abu Bakar,Hazim bin Abu Bakar,M,Malay,-1,BN,001-UMNO,UMNO,3,BN,2012,64.11727214786488,1,won
1974-08-24,SE-04,Perlis,N.08 Kayang,2,JMCFK,Ahmad Amin Bin Ibni,Ahmad Amin bin Ibni,M,Malay,-1,BEBAS,000-BEBAS,BEBAS,0,ALONE,1126,35.88272785213512,2,lost
1974-08-24,SE-04,Perlis,N.09 Utan Aji,1,WEAA4,Syed Darus Bin Syed Hashim,Syed Darus bin Syed Hashim,M,Malay,-1,BN,001-UMNO,UMNO,3,BN,2096,61.71967020023557,1,won
1974-08-24,SE-04,Perlis,N.09 Utan Aji,2,ZB5E4,Saad Man,Saad bin Man,M,Malay,-1,PSRM,009-PSRM,PSRM,0,ALONE,1110,32.685512367491164,2,lost
1974-08-24,SE-04,Perlis,N.09 Utan Aji,3,GXBW1,Yusof Bin Osman,Yusof bin Osman,M,Malay,-1,BEBAS,000-BEBAS,BEBAS,0,ALONE,190,5.5948174322732624,3,lost_deposit
1974-08-24,SE-04,Perlis,N.10 Bandar Arau,1,V6E2W,Hussain Bin Abdul Rahman,Hussain bin Abdul Rahman,M,Malay,-1,BN,004-PAS,PAS,3,BN,2814,84.52988885551217,1,won
1974-08-24,SE-04,Perlis,N.10 Bandar Arau,2,P22HW,Elias Bin Abu Bakar,Elias bin Abu Bakar,M,Malay,-1,BEBAS,000-BEBAS,BEBAS,0,ALONE,515,15.470111144487833,2,lost
1974-08-24,SE-04,Perlis,N.11 Kurong Anai,1,JMQAW,Haji Wan Ahmad Bin Wan Abdullah,Wan Ahmad bin Wan Abdullah,M,Malay,-1,BN,001-UMNO,UMNO,3,BN,2053,58.59018264840182,1,won
1974-08-24,SE-04,Perlis,N.11 Kurong Anai,2,SFRM5,Aishah Salleh,Aishah Salleh,F,Malay,-1,PSRM,009-PSRM,PSRM,0,ALONE,1451,41.40981735159817,2,lost
1974-08-24,SE-04,Perlis,N.12 Sanglang,1,ZRXGM,Ahmad Bin Long,Ahmad bin Long Ibrahim,M,Malay,-1,BN,004-PAS,PAS,3,BN,2109,57.12351029252438,1,won
1974-08-24,SE-04,Perlis,N.12 Sanglang,2,CM5B6,Abu Bakar Bin Hamzah,Abu Bakar bin Hamzah,M,Malay,49,BEBAS,000-BEBAS,BEBAS,0,ALONE,1583,42.87648970747562,2,lost
1978-07-08,SE-05,Perlis,N.01 Titi Tinggi,1,2MQFN,Leong Choon Ling,Leong Choon Ling,M,Chinese,-1,BN,003-MCA,MCA,3,BN,0,,1,won_uncontested
1978-07-08,SE-05,Perlis,N.02 Chuping,1,9G3M7,Ahmad Bin Haji Said,Ahmad bin Said,M,Malay,-1,BN,001-UMNO,UMNO,3,BN,2641,54.01922683575373,1,won
1978-07-08,SE-05,Perlis,N.02 Chuping,2,FP5MX,Hassan Bin Lebai Othman,Hassan bin Lebai Othman,M,Malay,-1,PAS,004-PAS,PAS,0,ALONE,2248,45.98077316424627,2,lost
1978-07-08,SE-05,Perlis,N.03 Bintong,1,8X6C0,Datuk Jaafar Bin Hassan,Jaafar bin Hassan,M,Malay,53,BN,001-UMNO,UMNO,3,BN,3261,75.1902236569057,1,won
1978-07-08,SE-05,Perlis,N.03 Bintong,2,K3VQ6,Ismail Bin Baba,Ismail bin Baba,M,Malay,-1,PAS,004-PAS,PAS,0,ALONE,1076,24.809776343094306,2,lost
1978-07-08,SE-05,Perlis,N.04 Bandar Kangar,1,Q6VXB,Tan Thean Choo,Tan Thean Choo,M,Chinese,-1,BN,003-MCA,MCA,3,BN,3083,58.768585589020205,1,won
1978-07-08,SE-05,Perlis,N.04 Bandar Kangar,2,F718K,Abd. Rahman Bin Hamid,Abdul Rahman bin Hamid,M,Malay,-1,BEBAS,000-BEBAS,BEBAS,0,ALONE,2163,41.231414410979795,2,lost
1978-07-08,SE-05,Perlis,N.05 Paya,1,Y281X,Mahmud Bin Haji Hashim,Mahmud bin Hashim,M,Malay,-1,BN,001-UMNO,UMNO,3,BN,2978,59.69132090599318,1,won
1978-07-08,SE-05,Perlis,N.05 Paya,2,ZRXGM,Haji Ahmad Bin Long,Ahmad bin Long Ibrahim,M,Malay,-1,PAS,004-PAS,PAS,0,ALONE,2011,40.30867909400682,2,lost
1978-07-08,SE-05,Perlis,N.06 Oran,1,PHHSF,Ali Bin Ahmad,Ali bin Ahmad,M,Malay,-1,BN,001-UMNO,UMNO,3,BN,0,,1,won_uncontested
1978-07-08,SE-05,Perlis,N.07 Kuala Perlis,1,8BA8R,Md Noor Bin Yub,Md. Noor bin Yub,M,Malay,-1,BN,001-UMNO,UMNO,3,BN,2303,59.036144578313255,1,won
1978-07-08,SE-05,Perlis,N.07 Kuala Perlis,2,SZ7VR,Che Gu Din Bin Saaid,Din bin Saaid,M,Malay,-1,PAS,004-PAS,PAS,0,ALONE,1598,40.963855421686745,2,lost
1978-07-08,SE-05,Perlis,N.08 Kayang,1,F6PDA,Hazim Bin Abu Bakar,Hazim bin Abu Bakar,M,Malay,-1,BN,001-UMNO,UMNO,3,BN,2223,56.7816091954023,1,won
1978-07-08,SE-05,Perlis,N.08 Kayang,2,JMCFK,Ahmad Amin Bin Ibni,Ahmad Amin bin Ibni,M,Malay,-1,PAS,004-PAS,PAS,0,ALONE,1321,33.74201787994892,2,lost
