date,election,state,seat,ballot_order,candidate_uid,name_on_ballot,name,sex,ethnicity,age,party_on_ballot,party_uid,party,coalition_uid,coalition,votes,votes_perc,rank,result
1976-05-01,SE-03,Sabah,N.24 Kawang,3,A5RWY,Goerge Wong @ George Gontuni,Goerge Wong @ George Gontuni,M,Bumi Sabah,41,BERSATU,045-USPO,USPO,0,ALONE,24,0.5300353356890459,3,lost_deposit
1976-05-01,SE-03,Sabah,N.25 Elopura,1,93CD4,Yap Pak Leong,Yap Pak Leong,M,Chinese,41,BERJAYA,034-BERJAYA,BERJAYA,0,ALONE,4450,78.01542776998598,1,won
1976-05-01,SE-03,Sabah,N.25 Elopura,2,DKEZ7,Chong Fook Tain @ Chong Fook Tieh,Chong Fook Tain,M,Chinese,-1,SCA,017-SCA-SBH,SCA,1,PERIKATAN,1254,21.984572230014024,2,lost
1976-05-01,SE-03,Sabah,N.26 Bandar Sandakan,1,H151G,Wong Soon Yu,Stephen Wong Soon Yu,M,Chinese,-1,BERJAYA,034-BERJAYA,BERJAYA,0,ALONE,3018,63.53684210526316,1,won
1976-05-01,SE-03,Sabah,N.26 Bandar Sandakan,2,Z7QDG,Lim Pui Ho,Peter Lim Pui Ho,M,Chinese,38,SCA,017-SCA-SBH,SCA,1,PERIKATAN,1732,36.46315789473684,2,lost
1976-05-01,SE-03,Sabah,N.27 Karamunting,1,MEV3S,Lau Pui Keong,Lau Pui Keong,M,Chinese,33,BERJAYA,034-BERJAYA,BERJAYA,0,ALONE,3616,67.37469722377492,1,won
1976-05-01,SE-03,Sabah,N.27 Karamunting,2,QWH62,Ngui Tet Yin,Ngui Tet Yin,M,Chinese,42,SCA,017-SCA-SBH,SCA,1,PERIKATAN,1751,32.62530277622508,2,lost
1976-05-01,SE-03,Sabah,N.28 Sekong,1,CDMES,Pengiran Ahmad Bin Pengiran Indar,Pengiran Ahmad bin Indar,M,Bumi Sabah,-1,USNO,014-USNO,USNO,1,PERIKATAN,1753,55.195214105793454,1,won
1976-05-01,SE-03,Sabah,N.28 Sekong,2,VA78B,Mohammad Bin Jifli,Mohammad bin Jifli,M,Bumi Sabah,32,BERJAYA,034-BERJAYA,BERJAYA,0,ALONE,1423,44.80478589420655,2,lost
1976-05-01,SE-03,Sabah,N.29 Kuala Kinabatangan,1,YQXAM,Datuk Haji Pengiran Galpam Bin Pengiran Indar,Pengiran Galpam bin Indar,M,Bumi Sabah,-1,USNO,014-USNO,USNO,1,PERIKATAN,1291,69.74608319827121,1,won
1976-05-01,SE-03,Sabah,N.29 Kuala Kinabatangan,2,25KCX,Kolnah Binti Sahih,Kolnah binti Sahih,F,Bumi Sabah,27,BERJAYA,034-BERJAYA,BERJAYA,0,ALONE,560,30.2539168017288,2,lost
1976-05-01,SE-03,Sabah,N.30 Kuamut,1,5K9F6,Abdul Malek Chua,Abdul Malek Chua,M,Bumi Sabah,25,BERJAYA,034-BERJAYA,BERJAYA,0,ALONE,1339,60.31531531531531,1,won
1976-05-01,SE-03,Sabah,N.30 Kuamut,2,90ZHF,Penglima Ali Bin O.K.K. Harun,Penglima Ali bin O.K.K. Harun,M,Bumi Sabah,-1,USNO,014-USNO,USNO,1,PERIKATAN,881,39.68468468468468,2,lost
1976-05-01,SE-03,Sabah,N.31 Papar,1,J7N8G,Datuk Salleh Sulong,Salleh Sulong,M,Bumi Sabah,38,BERJAYA,034-BERJAYA,BERJAYA,0,ALONE,2404,53.11533362792753,1,won
1976-05-01,SE-03,Sabah,N.31 Papar,2,V963C,Pengiran Tahir Patera,Tahir bin Patera,M,Bumi Sabah,-1,USNO,014-USNO,USNO,1,PERIKATAN,2060,45.51480335837384,2,lost
1976-05-01,SE-03,Sabah,N.31 Papar,3,CENKR,Wee Eng Leong,Wee Eng Leong,M,Chinese,-1,PEKEMAS,028-PEKEMAS,PEKEMAS,0,ALONE,62,1.36986301369863,3,lost_deposit
1976-05-01,SE-03,Sabah,N.32 Bongawan,1,FWBP1,Datuk Haji Dzulkifli Bin Datuk Haji Abdul Hamid,Dzulkifli bin Abdul Hamid,M,Bumi Sabah,46,USNO,014-USNO,USNO,1,PERIKATAN,2362,58.61042183622829,1,won
1976-05-01,SE-03,Sabah,N.32 Bongawan,2,FZEHT,Pengiran Hj. Abu Bakar Bin Pengiran Hj. Ahmad,Pengiran Abu Bakar bin Pengiran Ahmad,M,Bumi Sabah,-1,BERJAYA,034-BERJAYA,BERJAYA,0,ALONE,1668,41.38957816377171,2,lost
1976-05-01,SE-03,Sabah,N.33 Kuala Penyu,1,T8GRN,Datuk Haji Fadzil Wong,Fadzil Wong Fook Siang,M,Chinese,-1,USNO,014-USNO,USNO,1,PERIKATAN,1568,48.54489164086687,1,won
1976-05-01,SE-03,Sabah,N.33 Kuala Penyu,2,KA1RA,Sumi Bhatt,Sumi Bhatt,M,Bumi Sabah,-1,BERJAYA,034-BERJAYA,BERJAYA,0,ALONE,1356,41.98142414860681,2,lost
1976-05-01,SE-03,Sabah,N.33 Kuala Penyu,3,PQQTK,Dirih @ Sebastian Anjim,Dirih Sebastian Anjim,M,Bumi Sabah,31,BEBAS,000-BEBAS,BEBAS,0,ALONE,306,9.473684210526317,3,lost_deposit
1976-05-01,SE-03,Sabah,N.34 Labuan,1,T5DWW,Mohamed Bin Omar Bledram,Mohamed bin Omar Beldram,M,Bumi Sabah,-1,USNO,014-USNO,USNO,1,PERIKATAN,2978,57.89269051321928,1,won
1976-05-01,SE-03,Sabah,N.34 Labuan,2,XK3Z5,Isli Bin Haji Siput,Isli bin Siput (Ali),M,Bumi Sabah,33,BERJAYA,034-BERJAYA,BERJAYA,0,ALONE,2166,42.107309486780714,2,lost
1976-05-01,SE-03,Sabah,N.35 Klias,1,2NDFS,Haji Taufeck Bin Haji Asneh,Mohd. Taufeck bin Asneh,M,Bumi Sabah,-1,USNO,014-USNO,USNO,1,PERIKATAN,2166,53.97458260652878,1,won
1976-05-01,SE-03,Sabah,N.35 Klias,2,10T1E,Lajim Bin Md. Yusof,Lajim bin Md. Yusof,M,Bumi Sabah,33,BERJAYA,034-BERJAYA,BERJAYA,0,ALONE,1847,46.025417393471216,2,lost
1976-05-01,SE-03,Sabah,N.36 Lumadan,1,4HJZG,Datuk Haji Mohd. Dun Bin Banir,Mohd. Dun bin Banir,M,Bumi Sabah,-1,USNO,014-USNO,USNO,1,PERIKATAN,2568,65.27707168276564,1,won
1976-05-01,SE-03,Sabah,N.36 Lumadan,2,4EG3Q,J. Abdullah Bin Lawasah,J. Abdullah bin Lawasah,M,Bumi Sabah,38,BERJAYA,034-BERJAYA,BERJAYA,0,ALONE,1351,34.34163701067616,2,lost
1976-05-01,SE-03,Sabah,N.36 Lumadan,3,7W660,Hj. Moktar Bin Hj. Ahmad,Moktar bin Ahmad,M,Bumi Sabah,-1,BEBAS,000-BEBAS,BEBAS,0,ALONE,15,0.3812913065582105,3,lost_deposit
1976-05-01,SE-03,Sabah,N.37 Bingkor,1,B9W89,Ayub Bin Aman,Ayub bin Aman,M,Bumi Sabah,35,BERJAYA,034-BERJAYA,BERJAYA,0,ALONE,2450,61.821852132223064,1,won
1976-05-01,SE-03,Sabah,N.37 Bingkor,2,EQJAJ,Justine R. Sedomon,Justine R. Sedomon,M,Bumi Sabah,34,USNO,014-USNO,USNO,1,PERIKATAN,1450,36.58844309866263,2,lost
1976-05-01,SE-03,Sabah,N.37 Bingkor,3,J58CV,Juri Bin Gahun,Juri bin Gahun,M,Bumi Sabah,-1,BEBAS,000-BEBAS,BEBAS,0,ALONE,63,1.5897047691143074,3,lost_deposit
1976-05-01,SE-03,Sabah,N.38 Sook,1,3CSM1,Datuk Hj. Suffian Koroh,Suffian Koroh (Stephen),M,Bumi Sabah,46,BERJAYA,034-BERJAYA,BERJAYA,0,ALONE,2813,68.2766990291262,1,won
1976-05-01,SE-03,Sabah,N.38 Sook,2,ZZ3HR,R.M. Jasni,R. M. Jasni,M,Bumi Sabah,40,USNO,014-USNO,USNO,1,PERIKATAN,1275,30.94660194174757,2,lost
1976-05-01,SE-03,Sabah,N.38 Sook,3,NJYF4,Anjik,Anjik,M,Bumi Sabah,-1,BEBAS,000-BEBAS,BEBAS,0,ALONE,32,0.7766990291262136,3,lost_deposit
1976-05-01,SE-03,Sabah,N.39 Pensiangan,1,6TFPA,Abu Bakar Bin O.K.K. Anik,Abu Bakar bin OKK Anik (Untong),M,Bumi Sabah,-1,BERJAYA,034-BERJAYA,BERJAYA,0,ALONE,1435,62.41844280121792,1,won
1976-05-01,SE-03,Sabah,N.39 Pensiangan,2,S0MHD,Robert Sigoh,Robert Sigoh,M,Bumi Sabah,36,USNO,014-USNO,USNO,1,PERIKATAN,830,36.102653327533716,2,lost
1976-05-01,SE-03,Sabah,N.39 Pensiangan,3,WEAKP,Sirut Dawai @ Sardon Dawai,Sirut bin Dawai (Sardon),M,Bumi Sabah,40,BERSATU,045-USPO,USPO,0,ALONE,34,1.4789038712483689,3,lost_deposit
1976-05-01,SE-03,Sabah,N.40 Lahad Datu,1,ZW0NZ,Mohmad Sunoh Marso,Mohd. Sunoh bin Marso,M,Bumi Sabah,49,BERJAYA,034-BERJAYA,BERJAYA,0,ALONE,2442,56.31918819188192,1,won
1976-05-01,SE-03,Sabah,N.40 Lahad Datu,2,N2379,Johari Ariff,Johari bin Ariff,M,Bumi Sabah,-1,USNO,014-USNO,USNO,1,PERIKATAN,1852,42.71217712177122,2,lost
1976-05-01,SE-03,Sabah,N.40 Lahad Datu,3,39PR8,Ab. Wahid Khad,Ab. Wahid Khad,M,Bumi Sabah,-1,PEKEMAS,028-PEKEMAS,PEKEMAS,0,ALONE,22,0.507380073800738,3,lost_deposit
1976-05-01,SE-03,Sabah,N.40 Lahad Datu,4,6QCTH,Haji Mohammad Yussof Tan,Mohammad Yussof Tan,M,Bumi Sabah,-1,BEBAS,000-BEBAS,BEBAS,0,ALONE,20,0.46125461254612543,4,lost_deposit
1976-05-01,SE-03,Sabah,N.41 Kunak,1,A52WT,Salim Bin Bachu @ Salim Bin Bacho,Salim bin Bacho,M,Bumi Sabah,45,USNO,014-USNO,USNO,1,PERIKATAN,1960,67.79661016949152,1,won
1976-05-01,SE-03,Sabah,N.41 Kunak,2,DJRZ3,Haji Salleh Bin Haji Abdul Kahar,Salleh bin Abdul Kahar,M,Bumi Sabah,-1,BERJAYA,034-BERJAYA,BERJAYA,0,ALONE,562,19.439640262884815,2,lost
1976-05-01,SE-03,Sabah,N.41 Kunak,3,H0F1C,Wahab Bin Haji Ibno Said,Wahab bin Ibno Said,M,Bumi Sabah,35,BEBAS,000-BEBAS,BEBAS,0,ALONE,301,10.411622276029057,3,lost_deposit
1976-05-01,SE-03,Sabah,N.41 Kunak,4,ME53N,Tadus Bin Udin,Tadus bin Udin,M,Bumi Sabah,39,PEKEMAS,028-PEKEMAS,PEKEMAS,0,ALONE,68,2.352127291594604,4,lost_deposit
1976-05-01,SE-03,Sabah,N.42 Semporna,1,S31D2,Datuk Haji Sakaran Bin Dandai,Sakaran bin Dandai,M,Bumi Sabah,46,USNO,014-USNO,USNO,1,PERIKATAN,3662,78.66809881847476,1,won
1976-05-01,SE-03,Sabah,N.42 Semporna,2,WGQFB,Abdul Gafar Bin Hamulawan,Abdul Gafar bin Hamulawan,M,Bumi Sabah,-1,BERJAYA,034-BERJAYA,BERJAYA,0,ALONE,961,20.644468313641244,2,lost
1976-05-01,SE-03,Sabah,N.42 Semporna,3,QVV5Y,Amil Hassan Bin Haji Usman,Amil Hassan bin Usman,M,Bumi Sabah,-1,BEBAS,000-BEBAS,BEBAS,0,ALONE,32,0.6874328678839957,3,lost_deposit
1976-05-01,SE-03,Sabah,N.43 Tenom,1,S3QD6,Harris Bin Mohd. Salleh,Harris bin Mohd Salleh,M,Bumi Sabah,46,BERJAYA,034-BERJAYA,BERJAYA,0,ALONE,2992,78.84057971014494,1,won
1976-05-01,SE-03,Sabah,N.43 Tenom,2,V9H87,Yong Peck Fong,Yong Peck Fong,M,Chinese,39,SCA,017-SCA-SBH,SCA,1,PERIKATAN,763,20.105401844532278,2,lost
