date,election,state,seat,ballot_order,candidate_uid,name_on_ballot,party_on_ballot,party_uid,party,coalition_uid,coalition,votes,votes_perc,rank,result
2009-07-14,BY-ELECTION,Kelantan,N.41 Manek Urai,1,8449,Mohd Fauzi Bin Abdullah,PAS,4,PAS,7,PR,5348,50.30570971686576,1,won
2009-07-14,BY-ELECTION,Kelantan,N.41 Manek Urai,2,19239,Tuan Aziz Bin Tuan Hamat @ Tuan Mat,BN,1,UMNO,3,BN,5283,49.69429028313423,2,lost
2009-08-25,BY-ELECTION,Pulau Pinang,N.11 Permatang Pasir,1,2572,Mohd Salleh Bin Man,PAS,4,PAS,7,PR,9618,65.49540347293157,1,won
2009-08-25,BY-ELECTION,Pulau Pinang,N.11 Permatang Pasir,2,19240,Rohaizat Bin Othman,BN,1,UMNO,3,BN,5067,34.504596527068436,2,lost
2009-10-11,BY-ELECTION,Negeri Sembilan,N.31 Bagan Pinang,1,3438,Mohd Isa Bin Abdul Samad,BN,1,UMNO,3,BN,8013,75.65857803795676,1,won
2009-10-11,BY-ELECTION,Negeri Sembilan,N.31 Bagan Pinang,2,5291,Zulkefly Mohamad Bin Omar,PAS,4,PAS,7,PR,2578,24.341421962043245,2,lost
2010-04-25,BY-ELECTION,Selangor,P.094 Hulu Selangor,1,4128,P.Kamalanathan,BN,2,MIC,3,BN,24997,51.786861132403814,1,won
2010-04-25,BY-ELECTION,Selangor,P.094 Hulu Selangor,2,3246,Datuk Zaid Ibrahim,PKR,75,PKR,7,PR,23272,48.21313886759618,2,lost
2010-05-16,BY-ELECTION,Sarawak,P.212 Sibu,1,17183,Robert Lau Hui Yew,BN,13,SUPP,3,BN,18447,49.16053725615606,2,lost
2010-05-16,BY-ELECTION,Sarawak,P.212 Sibu,2,2830,Narawi Bin Haron,BEBAS,0,BEBAS,0,ALONE,232,0.6182709732437907,3,lost_deposit
2010-05-16,BY-ELECTION,Sarawak,P.212 Sibu,3,2143,Wong Ho Leng,DAP,23,DAP,7,PR,18845,50.22119177060015,1,won
2010-11-04,BY-ELECTION,Kelantan,N.45 Galas,1,8456,Ab Aziz Bin Yusoff,BN,1,UMNO,3,BN,5324,56.29097060689363,1,won
