state,dun,voters_total,ballots_issued,ballots_not_returned,votes_rejected
Kedah,N.01 Ayer Hangat,16072,12951,13,297
Kedah,N.02 Kuah,13495,10322,38,288
Kedah,N.03 Kota Siputeh,19771,16126,23,278
Kedah,N.04 Ayer Hitam,25742,21171,21,352
Kedah,N.05 Bukit Kayu Hitam,24992,20037,71,523
Kedah,N.06 Jitra,28331,22312,67,373
Kedah,N.07 Kuala Nerang,18037,15245,29,309
Kedah,N.08 Pedu,17366,15200,9,364
Kedah,N.09 Bukit Lada,23365,19434,47,395
Kedah,N.10 Bukit Pinang,24202,20101,514,372
Kedah,N.11 Derga,22064,15783,79,740
Kedah,N.12 Bakar Bata,22695,16395,49,240
Kedah,N.13 Kota Darul Aman,15087,10355,49,280
Kedah,N.14 Alor Mengkudu,21175,16460,40,251
Kedah,N.15 Anak Bukit,26213,21877,0,697
Kedah,N.16 Kubang Rotan,28817,22050,2,335
Kedah,N.17 Pengkalan Kundor,28102,22285,0,257
Kedah,N.18 Tokai,31117,26246,0,282
Kedah,N.19 Sungai Tiang,30229,25296,0,560
Kedah,N.20 Sungai Limau,25189,21171,43,284
Kedah,N.21 Guar Chempedak,18211,14278,36,205
Kedah,N.22 Gurun,22339,16464,42,798
Kedah,N.23 Belantek,19016,16475,21,254
Kedah,N.24 Jeneri,21323,17328,28,251
Kedah,N.25 Bukit Selambau,34977,25798,16,1694
Kedah,N.26 Tanjong Dawai,29466,23884,351,618
Kedah,N.27 Pantai Merdeka,27784,23139,38,296
Kedah,N.28 Bakar Arang,27574,20496,71,490
Kedah,N.29 Sidam,20926,15747,33,392
Kedah,N.30 Bayu,29197,24519,1,322
Kedah,N.31 Kupang,25726,21494,0,334
Kedah,N.32 Kuala Ketil,23861,19697,29,338
Kedah,N.33 Merbau Pulas,26832,21355,0,483
Kedah,N.34 Lunas,32386,25711,2,360
Kedah,N.35 Kulim,28598,21751,222,554
Kedah,N.36 Bandar Baharu,23397,18431,29,456
