state,dun,area_name,ballot_order,name,candidate_uid,party,votes
Kedah,N.01 Langkawi,Langkawi,1,Yusuf B. Man,12732,PAS,3232
Kedah,N.01 Langkawi,Langkawi,2,Datuk Abu Bakar B. Taib,2919,BN,10884
Kedah,N.02 Jerlun,Jerlun,1,Haji Halim Arshat,12734,PAS,9793
Kedah,N.02 Jerlun,Jerlun,2,Dato' Yusuf B. Abd. Rahman,12735,BN,11210
Kedah,N.03 Tunjang,Tunjang,1,Haji Abu Kasim B. L. Abdullah,12736,PAS,5922
Kedah,N.03 Tunjang,Tunjang,2,Haji Hanafi B Ramli,12737,BN,13901
Kedah,N.04 Jitra,Jitra,1,Abd. Rashid B Mohd Salleh,12738,S46,3982
Kedah,N.04 Jitra,Jitra,2,Osman B Aroff,11565,BN,15083
Kedah,N.05 Kuala Nerang,Kuala Nerang,1,Haji Awang Ahmad Haji Sulaiman,12740,BN,11043
Kedah,N.05 Kuala Nerang,Kuala Nerang,2,Ghazali Bin Lebai Md Saman,12741,PAS,7679
Kedah,N.06 Pokok Sena,Pokok Sena,1,Cikgu Mahmud,12742,PAS,6812
Kedah,N.06 Pokok Sena,Pokok Sena,2,Ghazali B Haji Ibrahim,12743,BN,8294
Kedah,N.07 Langgar,Langgar,1,Syeikh Muhamad Abdullah,12744,PAS,8547
Kedah,N.07 Langgar,Langgar,2,Syeikh Alias Bin Haji Mustafa,12745,BN,9898
Kedah,N.08 Derga,Derga,1,Jayagopal Adaikkalam,12746,BEBAS,205
Kedah,N.08 Derga,Derga,2,Basharon Hanafiah,12747,S46,6511
Kedah,N.08 Derga,Derga,3,Abdul Rahman B Ibrahim,3293,BN,7673
Kedah,N.09 Alor Merah,Alor Merah,1,Dato' Azizan B Haji Taib,12749,BN,15180
Kedah,N.09 Alor Merah,Alor Merah,2,Chegu Nasrun Din,12750,PAS,6854
Kedah,N.10 Kota Darulaman,Kota Darulaman,1,George John,12751,DAP,9511
Kedah,N.10 Kota Darulaman,Kota Darulaman,2,Dr.Ch'Ng Kok Heong,12752,BN,8871
Kedah,N.11 Alor Janggus,Alor Janggus,1,Haji Abdul Rahman B Halim,12753,PAS,7867
Kedah,N.11 Alor Janggus,Alor Janggus,2,Dato Haji Zakaria Said,12754,BN,8244
Kedah,N.12 Pengkalan Kundor,Pengkalan Kundor,1,Dato Hj Syed Razak B Haji Syed Zain,12755,BN,8527
Kedah,N.12 Pengkalan Kundor,Pengkalan Kundor,2,Phahrolrazi Zawawi,12756,PAS,7362
Kedah,N.13 Bukit Raya,Bukit Raya,1,Ustaz Fadzil Noor,1986,PAS,10923
Kedah,N.13 Bukit Raya,Bukit Raya,2,Dato' Syed Mansor Barakbah,12758,BN,9094
Kedah,N.14 Ayer Puteh,Ayer Puteh,1,Ustazah Fatimah Haji Ismail,12759,BN,9791
Kedah,N.14 Ayer Puteh,Ayer Puteh,2,Cikgu Haji Shatry Bin Ahmad,12760,S46,5862
Kedah,N.15 Sala,Sala,1,Ahmad Bin Haji Awang,7469,BN,7543
Kedah,N.15 Sala,Sala,2,Ustaz Zahari,12762,PAS,6947
Kedah,N.16 Yan,Yan,1,Jamil Long,12763,S46,3842
Kedah,N.16 Yan,Yan,2,Dato' Paduka Hj Abdullah Ismail,12764,BN,8140
Kedah,N.17 Gurun,Gurun,1,Abdul Majid B Mat Isa,12765,S46,4587
Kedah,N.17 Gurun,Gurun,2,Beh Heng Seong,9363,BN,10219
Kedah,N.18 Tanjong Dawai,Tanjong Dawai,1,Gazali Bin Haji Din,1114,PAS,6183
Kedah,N.18 Tanjong Dawai,Tanjong Dawai,2,Rokiah Bt Haji Hashim,11598,BN,14399
Kedah,N.19 Jeneri,Jeneri,1,Dato Haji Mohd Huslim,12769,PAS,8695
Kedah,N.19 Jeneri,Jeneri,2,Dato Dr. Wan Azmi B Ariffin,12770,BN,12069
Kedah,N.19 Jeneri,Jeneri,3,Ustaz Abu Hassan B Abdul,12771,BEBAS,401
Kedah,N.20 Bukit Selambau,Bukit Selambau,1,Dato' Zainol Abidin B Johari,1678,S46,4460
Kedah,N.20 Bukit Selambau,Bukit Selambau,2,Badri Bin Yunos,12773,BN,8819
Kedah,N.21 Bayu,Bayu,1,Ishak B Ismail,12080,S46,5019
Kedah,N.21 Bayu,Bayu,2,Dato' Haji Seroji B Haji Haron,12775,BN,10793
Kedah,N.22 Kupang,Kupang,1,Haji Zainol B Haji Md Isa,12776,BN,9345
Kedah,N.22 Kupang,Kupang,2,Ustaz Haji Suhaimi Bin Haji Ahmad,12777,PAS,7332
Kedah,N.23 Pantai Merdeka,Pantai Merdeka,1,Haji Abd. Manaf B Haji Ahmad,12778,BN,12984
Kedah,N.23 Pantai Merdeka,Pantai Merdeka,2,Cikgu Azizan Haji Maghribi,12779,PAS,6969
Kedah,N.24 Tikam Batu,Tikam Batu,1,Mohamad Isa Bin Mahamud,12780,BEBAS,1712
Kedah,N.24 Tikam Batu,Tikam Batu,2,Chong Kok Heong,12781,DAP,6064
Kedah,N.24 Tikam Batu,Tikam Batu,3,Fu Chun Yee,12782,BN,9525
Kedah,N.25 Lunas,Lunas,1,Haji Mustapa B Md Taib,12783,BEBAS,3272
Kedah,N.25 Lunas,Lunas,2,K. Murugaih,12784,S46,5502
Kedah,N.25 Lunas,Lunas,3,Dato Dr. S. Subramaniam,12785,BN,9258
Kedah,N.26 Merbau Pulas,Merbau Pulas,1,Mahmud Bin Md Zain,10526,BN,9635
Kedah,N.26 Merbau Pulas,Merbau Pulas,2,Ab. Salim Bin Idris,12787,S46,3389
Kedah,N.27 Kulim,Kulim,1,Hashim Bin Leman,12788,S46,5090
Kedah,N.27 Kulim,Kulim,2,Yong Pao Chak,10529,BN,13308
Kedah,N.28 Bandar Baharu,Bandar Baharu,1,Ustaz Hassan B Abd Razak,12790,PAS,4127
Kedah,N.28 Bandar Baharu,Bandar Baharu,2,Hussain Bin Abd Rahman,1095,BN,9940
