state,dun,voters_total,ballots_issued,ballots_not_returned,votes_rejected
Selangor,N.01 Sungai Ayer Tawar,7123,5217,0,452
Selangor,N.02 Sabak,7359,5092,0,566
Selangor,N.03 Sungai Besar,7861,5477,0,530
Selangor,N.04 Sungai Panjang,0,0,0,0
Selangor,N.05 Sekinchan,7632,5376,0,141
Selangor,N.06 Sungai Burong,8368,5899,0,142
Selangor,N.07 Kalumpang,9106,7238,0,656
Selangor,N.08 Kuala Kubu Bharu,9437,7639,0,529
Selangor,N.09 Batang Kali,8279,6365,0,93
Selangor,N.10 Permatang,9316,6725,0,761
Selangor,N.11 Asam Jawa,8974,6733,0,466
Selangor,N.12 Jeram,9007,6911,0,695
Selangor,N.13 Rawang,10865,8066,0,469
Selangor,N.14 Gombak,17085,12065,0,736
Selangor,N.15 Ampang,12913,9494,0,343
Selangor,N.16 Dusun Tua,8130,5693,0,327
Selangor,N.17 Semenyih,8341,6866,0,384
Selangor,N.18 Kajang,11456,9216,0,526
Selangor,N.19 Kapar,8412,6661,0,454
Selangor,N.20 Sementa,7553,5426,0,380
Selangor,N.21 Selat Kelang,17494,13532,0,1000
Selangor,N.22 Bukit Raja,12501,9507,0,590
Selangor,N.23 Bandar Kelang,20175,13988,0,656
Selangor,N.24 Kampong Jawa,8555,6316,0,333
Selangor,N.25 Petaling Jaya,27052,20248,0,365
Selangor,N.26 Sungai Way,10330,7330,0,282
Selangor,N.27 Serdang,10547,8251,0,425
Selangor,N.28 Panglima Garang,6773,5167,0,129
Selangor,N.29 Banting,0,0,0,0
Selangor,N.30 Morib,6772,5307,0,227
Selangor,N.31 Dengkil,7433,5812,0,397
Selangor,N.32 Sungai Pelek,8126,6723,0,394
Selangor,N.33 Batu Laut,6834,5590,0,454
