state,dun,voters_total,ballots_issued,ballots_not_returned,votes_rejected
Sabah,N.01 Banggi,5741,3957,0,129
Sabah,N.02 Kudat,9331,7169,0,95
Sabah,N.03 Bengkoka,6849,4630,0,105
Sabah,N.04 Matunggong,6674,5218,0,105
Sabah,N.05 Tandek,5260,3447,0,64
Sabah,N.06 Langkon,5728,4141,0,104
Sabah,N.07 Tempasuk,8044,6445,0,63
Sabah,N.08 Usukan,9119,7506,0,66
Sabah,N.09 Kadamaian,6506,5512,0,131
Sabah,N.10 Tamparuli,7264,5688,0,83
Sabah,N.11 Sulaman,7693,5920,0,83
Sabah,N.12 Kiulu,5991,4556,0,73
Sabah,N.13 Kundasang,8055,6071,0,183
Sabah,N.14 Ranau,7006,5240,0,114
Sabah,N.15 Sugut,4643,2572,0,83
Sabah,N.16 Labuk,6036,4323,0,150
Sabah,N.17 Sungai Sibuga,8625,6081,0,65
Sabah,N.18 Elopura,10407,7453,0,60
Sabah,N.19 Tanjong Papat,11082,7937,0,53
Sabah,N.20 Karamunting,9809,7228,0,48
Sabah,N.21 Sekong,6314,4402,0,55
Sabah,N.22 Sukau,5792,3025,0,98
Sabah,N.23 Kuamut,4724,2524,0,85
Sabah,N.24 Tambunan,6111,4872,0,92
Sabah,N.25 Bingkor,7663,6237,0,117
Sabah,N.26 Moyog,7948,6081,0,82
Sabah,N.27 Inanam,9201,7075,0,96
Sabah,N.28 Likas,11426,8342,0,119
Sabah,N.29 Api-Api,13249,9909,0,78
Sabah,N.30 Sembulan,10320,7309,0,48
Sabah,N.31 Petagas,8139,6034,0,73
Sabah,N.32 Kawang,6402,5239,0,48
Sabah,N.33 Buang Sayang,9133,7092,0,136
Sabah,N.34 Bongawan,7360,5510,0,110
Sabah,N.35 Kuala Penyu,6478,5226,0,92
Sabah,N.36 Klias,6743,4918,0,105
Sabah,N.37 Lumadan,6951,5414,0,140
Sabah,N.38 Sipitang,5698,4558,0,56
Sabah,N.39 Tenom,6184,4858,0,45
Sabah,N.40 Kemabong,4831,3796,0,81
Sabah,N.41 Sook,9043,6771,0,309
Sabah,N.42 Nabawan,4223,2812,0,106
Sabah,N.43 Merotai,10111,7122,0,103
Sabah,N.44 Sri Tanjung,15170,11442,0,97
Sabah,N.45 Lahad Datu,11555,8365,0,148
Sabah,N.46 Kunak,8497,6165,0,188
Sabah,N.47 Balung,8910,6612,0,76
Sabah,N.48 Sulabayan,11208,7900,0,269
