state,dun,voters_total,ballots_issued,ballots_not_returned,votes_rejected
Kedah,N.01 Padang Matsirat,12029,9320,6,284
Kedah,N.02 Kuah,9690,7204,40,454
Kedah,N.03 Ayer Hitam,22055,16725,8,296
Kedah,N.04 Kota Seputeh,21822,16727,11,300
Kedah,N.05 Tunjang,22539,16650,214,460
Kedah,N.06 Jitra,22304,16545,40,615
Kedah,N.07 Kuala Nerang,14330,10987,25,367
Kedah,N.08 Pedu,12964,10337,18,216
Kedah,N.09 Bukit Lada,21995,16809,31,388
Kedah,N.10 Langgar,19390,14750,220,529
Kedah,N.11 Tanjong Seri,22516,16443,27,310
Kedah,N.12 Derga,20257,13307,205,231
Kedah,N.13 Kota Darul Aman,21982,14766,242,611
Kedah,N.14 Alor Merah,19446,13833,19,291
Kedah,N.15 Anak Bukit,18297,13781,64,197
Kedah,N.16 Kubang Rotan,18642,13474,40,243
Kedah,N.17 Pengkalan Kundor,20486,15582,283,204
Kedah,N.18 Bukit Raya,26259,20777,34,227
Kedah,N.19 Sungai Tiang,25192,19098,9,512
Kedah,N.20 Sala,21839,16763,10,215
Kedah,N.21 Guar Chempedak,18818,13367,67,250
Kedah,N.22 Belantek,14762,11472,16,246
Kedah,N.23 Jeneri,16040,12719,10,268
Kedah,N.24 Bukit Selambau,21169,15031,0,374
Kedah,N.25 Gurun,19156,13202,0,485
Kedah,N.26 Tanjung Dawai,19113,13706,4,415
Kedah,N.27 Pantai Merdeka,20893,15950,1,330
Kedah,N.28 Bakar Arang,22896,17421,663,496
Kedah,N.29 Sidam,21257,14999,12,351
Kedah,N.30 Bayu,24006,18356,55,402
Kedah,N.31 Kupang,26590,20065,21,399
Kedah,N.32 Kuala Ketil,17552,12538,6,321
Kedah,N.33 Merbau Pulas,20549,14615,8,498
Kedah,N.34 Lunas,21997,16312,1060,420
Kedah,N.35 Kulim,24564,17126,295,597
Kedah,N.36 Bandar Baharu,21382,15336,34,557
