state,dun,voters_total,ballots_issued,ballots_not_returned,votes_rejected
Sabah,N.01 Kudat,0,0,0,0
Sabah,N.02 Bengkoka-Banggi,0,0,0,0
Sabah,N.03 Langkon,0,0,0,0
Sabah,N.04 Tandek,0,0,0,0
Sabah,N.05 Usukan,0,0,0,0
Sabah,N.06 Sorob,0,0,0,0
Sabah,N.07 Sulaman,0,0,0,0
Sabah,N.08 Kiulu,0,0,0,0
Sabah,N.09 Jesselton Bandar,0,0,0,0
Sabah,N.10 Tanjong Aru,0,0,0,0
Sabah,N.11 Moyog,0,0,0,0
Sabah,N.12 Papar,0,0,0,0
Sabah,N.13 Bongawan,0,0,0,0
Sabah,N.14 Kuala Penyu,0,0,0,0
Sabah,N.15 Labuan,0,0,0,0
Sabah,N.16 Beaufort,0,0,0,0
Sabah,N.17 Tenom,0,0,0,0
Sabah,N.18 Sipitang-Ulu Padas,0,0,0,0
Sabah,N.19 Keningau,0,0,0,0
Sabah,N.20 Pensiangan-Sook,0,0,0,0
Sabah,N.21 Ranau,0,0,0,0
Sabah,N.22 Tambunan,0,0,0,0
Sabah,N.23 Sandakan Bandar,0,0,0,0
Sabah,N.24 Elopura,0,0,0,0
Sabah,N.25 Sugut,0,0,0,0
Sabah,N.26 Labuk,0,0,0,0
Sabah,N.27 Kuala Kinabatangan,0,0,0,0
Sabah,N.28 Lamag,0,0,0,0
Sabah,N.29 Lahad Datu,0,0,0,0
Sabah,N.30 Semporna,0,0,0,0
Sabah,N.31 Merotai,0,0,0,0
Sabah,N.32 Balung,0,0,0,0
