state,dun,voters_total,ballots_issued,ballots_not_returned,votes_rejected
Perak,N.01 Temengor,17975,12826,0,586
Perak,N.02 Kenering,16531,13141,1002,370
Perak,N.03 Selama,16707,11979,38,429
Perak,N.04 Batu Kurau,16762,12212,20,463
Perak,N.05 Titi Serong,19677,14562,24,538
Perak,N.06 Kuala Kurau,19409,14550,15,504
Perak,N.07 Alor Pongsu,17717,12374,1,632
Perak,N.08 Gunung Semanggol,21117,15629,303,613
Perak,N.09 Sapetang,19442,14278,33,545
Perak,N.10 Changkat Jering,22333,15907,39,439
Perak,N.11 Kamunting,29531,21906,518,415
Perak,N.12 Assam Kumbang,33217,23397,26,615
Perak,N.13 Lenggong,15542,10909,28,303
Perak,N.14 Lubok Merbau,17072,11791,30,399
Perak,N.15 Lintang,17320,12019,23,467
Perak,N.16 Jalong,23179,16057,26,402
Perak,N.17 Chemor,31470,22803,0,698
Perak,N.18 Sungai Rokam,33256,25073,0,1093
Perak,N.19 Dermawan,36670,25487,245,428
Perak,N.20 Tebing Tinggi,31881,20908,52,346
Perak,N.21 Tasek,29042,19435,351,354
Perak,N.22 Sungai Pari,31418,20797,68,434
Perak,N.23 Falim,24103,17065,17,427
Perak,N.24 Lahat,29362,19836,73,484
Perak,N.25 Bukit Chandan,20364,13483,0,490
Perak,N.26 Batu Hampar,17295,11890,0,513
Perak,N.27 Pengkalan Bharu,15937,11625,12,414
Perak,N.28 Pantai Remis,22895,16153,20,429
Perak,N.29 Belanja,17466,12069,22,458
Perak,N.30 Bota,19018,12807,64,454
Perak,N.31 Teja,20543,13854,14,450
Perak,N.32 Chenderong,15804,10903,14,401
Perak,N.33 Malim Nawar,23422,15755,26,435
Perak,N.34 Tanjung Tualang,18351,12728,68,366
Perak,N.35 Chenderiang,20843,14167,288,846
Perak,N.36 Ayer Kuning,17366,12014,35,501
Perak,N.37 Sungai Manik,18750,13387,45,607
Perak,N.38 Kampong Gajah,19858,14119,46,702
Perak,N.39 Pangkor,34551,26424,2564,629
Perak,N.40 Sitiawan,25006,17047,33,534
Perak,N.41 Rungkup,15499,10758,12,525
Perak,N.42 Hutan Melintang,19312,13250,18,809
Perak,N.43 Pasir Bedamar,28667,19585,49,382
Perak,N.44 Changkat Jong,21065,14592,42,638
Perak,N.45 Sungkai,19774,13296,27,502
Perak,N.46 Slim,28861,20796,53,758
