state,dun,ballot_order,name,candidate_uid,party,party_uid,votes
Sabah,N.01 Banggi,1,Abd. Mijul B. Unaini,13414,BN,25,3351
Sabah,N.01 Banggi,2,Martin Bin Lantop,17077,BERSEKUTU,49,87
Sabah,N.01 Banggi,3,Usmar Bin Uyuh,17078,BEBAS,1,34
Sabah,N.01 Banggi,4,Mursalim Bin Tanjul,15758,PKR,11,1327
Sabah,N.01 Banggi,5,Kusugan Bin Ali,17080,BEBAS,1,70
Sabah,N.02 Tanjong Kapor,1,Peter Tsen Heng Chong,17081,BEBAS,1,3010
Sabah,N.02 Tanjong Kapor,2,Awang Karim Bin Abdul Kadir,17082,BEBAS,1,871
Sabah,N.02 Tanjong Kapor,3,Edwin Bin Pius @ Entak,17083,BEBAS,1,109
Sabah,N.02 Tanjong Kapor,4,Teo Chee Kang,17084,BN,25,6629
Sabah,N.02 Tanjong Kapor,5,Berman Bin Angkap,3534,BERSEKUTU,49,32
Sabah,N.02 Tanjong Kapor,6,Masiun Upang,17086,BEBAS,1,35
Sabah,N.02 Tanjong Kapor,7,Ng Kim Kiat,17087,PKR,11,1831
Sabah,N.02 Tanjong Kapor,8,Asbiah Binti Anggar,3280,BEBAS,1,73
Sabah,N.03 Pitas,1,Bolkiah Hj. Ismail,17089,BN,25,5761
Sabah,N.03 Pitas,2,Jolly Majalap,17090,BEBAS,1,120
Sabah,N.03 Pitas,3,Paul Itom Imbayan,13422,PKR,11,1913
Sabah,N.03 Pitas,4,Yusoff Bin Matarang,17092,BEBAS,1,127
Sabah,N.04 Matunggong,1,Muada Bin Ojihi,17093,PKR,11,3719
Sabah,N.04 Matunggong,2,Sarapin Bin Magana,17094,BN,25,6701
Sabah,N.04 Matunggong,3,Santain Bin Manurun,17095,BERSEKUTU,49,191
Sabah,N.05 Tandek,1,Anita Baranting,17096,BN,25,5598
Sabah,N.05 Tandek,2,Isang Bin Rawai,17097,BEBAS,1,112
Sabah,N.05 Tandek,3,Andy Vilison,17098,BEBAS,1,1678
Sabah,N.05 Tandek,4,Jirin Bin Gunsalam,17099,PKR,11,3361
