state,dun,area_name,ballot_order,name,candidate_uid,party,votes
Selangor,N.29 Pucung,Pucung,2,Haji Yaakob Sapari,15651,PKR,12890
Selangor,N.30 Sri Kembangan,Sri Kembangan,1,Wong Kok Yew,3084,DAP,7095
Selangor,N.30 Sri Kembangan,Sri Kembangan,2,Liew Yuen Keong,4181,BN,11869
Selangor,N.31 Balakong,Balakong,1,Foo Shu Seong,15654,DAP,9924
Selangor,N.31 Balakong,Balakong,2,Hoh Hee Lee,3435,BN,10801
Selangor,N.32 Bukit Lanjan,Bukit Lanjan,1,Saw Cheong Teng,15656,DAP,8230
Selangor,N.32 Bukit Lanjan,Bukit Lanjan,2,Lum Weng Keong,1812,BN,11082
Selangor,N.33 Kelana Jaya,Kelana Jaya,1,Dato' Hj Mohd Mokhtar Bin Hj. Admad Dahlan,15658,BN,12741
Selangor,N.33 Kelana Jaya,Kelana Jaya,2,Mohd Fadzli Bin Ab. Samat,15659,PAS,8630
Selangor,N.34 Subang Jaya,Subang Jaya,1,Lee Hwa Beng,3439,BN,15701
Selangor,N.34 Subang Jaya,Subang Jaya,2,Ong Ing Siong,15661,DAP,8806
Selangor,N.35 Batu Tiga,Batu Tiga,1,Salamon Bin Selamat,2432,BN,10967
Selangor,N.35 Batu Tiga,Batu Tiga,2,Prof. Dato' Dr. Mahfodz Bin Mohamed,15663,PAS,9194
Selangor,N.36 Sungai Renggam,Sungai Renggam,1,Ahmad Nawawi Bin M. Zin,15664,BN,14898
Selangor,N.36 Sungai Renggam,Sungai Renggam,2,Ustaz Haji Omar Hashim,15665,PAS,12009
Selangor,N.37 Kota Raja,Kota Raja,1,Tuan Haji Khalid Bin Abd Samad,15666,PAS,10361
Selangor,N.37 Kota Raja,Kota Raja,2,Kamala Ganapathy,15667,BN,12686
Selangor,N.38 Meru,Meru,1,Ustaz Noor Najhan Bin Mohd. Salleh,15668,PAS,7421
Selangor,N.38 Meru,Meru,2,Dato' Jaei Bin Ismail,15669,BN,10084
Selangor,N.39 Sementa,Sementa,1,Dato' Abd. Rahman B Palil,15670,BN,11301
Selangor,N.39 Sementa,Sementa,2,N. Tamilarasani @ Kim Chai,2753,BEBAS,975
Selangor,N.39 Sementa,Sementa,3,Hamidzun Khairuddin,15672,PKR,7932
Selangor,N.40 Selat Klang,Selat Klang,1,Dato' Zainal @ Zakaria Bin Md. Derus,15673,BN,9970
Selangor,N.40 Selat Klang,Selat Klang,2,Dr. Hj. Ahmad Supian,15674,PAS,7272
Selangor,N.41 Bandar Klang,Bandar Klang,1,Chua Kok Eng,7751,MDP,599
Selangor,N.41 Bandar Klang,Bandar Klang,2,Teng Chang Khim,2451,DAP,13927
Selangor,N.41 Bandar Klang,Bandar Klang,3,Tan Chee Keong,15677,BN,13482
Selangor,N.42 Pelabuhan Klang,Pelabuhan Klang,1,Dato Teh Chang Ying,15678,BN,15488
Selangor,N.42 Pelabuhan Klang,Pelabuhan Klang,2,Tee Boon Hock,15679,DAP,11808
Selangor,N.43 Sijangkang,Sijangkang,1,Dr. Salehudin Hafiz,2130,PAS,6480
Selangor,N.43 Sijangkang,Sijangkang,2,Dato' Abdul Fatah B. Hj. Iskandar,15681,BN,6948
Selangor,N.44 Teluk Datuk,Teluk Datuk,1,Lim Soon Hong,14482,DAP,5046
Selangor,N.44 Teluk Datuk,Teluk Datuk,2,Ei Kim Hock,14513,BN,9305
Selangor,N.45 Morib,Morib,1,Ustaz Ramli B. Sidom,15684,PAS,5815
Selangor,N.45 Morib,Morib,2,Dato' Abdul Samad Maharudin,15685,BN,7997
Selangor,N.46 Batu Laut,Batu Laut,1,Mohd Khailani Bin Mangon,14519,BN,8251
Selangor,N.46 Batu Laut,Batu Laut,2,Sukiran Bin Sarman,15687,PAS,6231
Selangor,N.47 Dengkil,Dengkil,1,Dato' Haji Mohd Sharif Bin Jajang,15688,BN,7449
Selangor,N.47 Dengkil,Dengkil,2,Mohammad Sahar Bin Mat Din,15689,PKR,5477
Selangor,N.48 Sungai Pelik,Sungai Pelik,1,Titus Gladwyn A/L S.G. Gomez,15690,DAP,4244
Selangor,N.48 Sungai Pelik,Sungai Pelik,2,Liew Chee Khong @ Liew Chee Choong,15691,BN,7126
