state,dun,voters_total,ballots_issued,ballots_not_returned,votes_rejected
Selangor,N.01 Tanjong Karang,17344,11981,0,1423
Selangor,N.02 Kuala Selangor Pekan,13723,10424,0,882
Selangor,N.03 Kepong,30401,20804,0,1203
Selangor,N.04 Penchala,19780,11921,0,797
Selangor,N.05 Jeram,12727,9600,0,1080
Selangor,N.06 Sementa,13641,9523,0,682
Selangor,N.07 Serendah,13929,9564,0,840
Selangor,N.08 Kuang,10836,7947,0,611
Selangor,N.09 Kajang,14830,10075,0,701
Selangor,N.10 Semenyih,8312,6295,0,552
Selangor,N.11 Ampang,31899,18913,0,1118
Selangor,N.12 Sentul,26070,14323,0,657
Selangor,N.13 Pantai,36961,23172,0,967
Selangor,N.14 Salak,44125,25686,0,1210
Selangor,N.15 Bukit Nanas,34965,19524,0,1659
Selangor,N.16 Kampong Bahru,15666,9445,0,392
Selangor,N.17 Serdang,28595,20057,0,903
Selangor,N.18 Bukit Raja,12736,8703,0,488
Selangor,N.19 Port Swettenham,16700,10665,0,505
Selangor,N.20 Kampong Jawa,17535,12686,0,1194
Selangor,N.21 Telok Datoh,12523,8849,0,1294
Selangor,N.22 Morib,12450,9081,0,1121
Selangor,N.23 Dengkil,0,0,0,0
Selangor,N.24 Sungei Rawang,10197,8126,0,573
Selangor,N.25 Sabak,13752,9682,0,1069
Selangor,N.26 Sungei Besar,15793,10558,0,1247
Selangor,N.27 Ulu Bernam,11207,8365,0,666
Selangor,N.28 Kuala Kubu,9638,7481,0,558
