state,dun,area_name,ballot_order,name,candidate_uid,party,votes
Perak,N.01 Temengor,Temengor,1,Shamsuddin Bin Din,908,BN,0
Perak,N.02 Kenering,Kenering,1,Chan Ah Ka @ Chow Pek Chee,10874,DAP,2824
Perak,N.02 Kenering,Kenering,2,Wan Mohamed Bin Wan Teh,7619,BN,6760
Perak,N.03 Selama,Selama,1,Mohamed Wazi Bin Che Ngah,10876,PAS,2289
Perak,N.03 Selama,Selama,2,Adbdul Hak @ Abd. Aziz Bin Hj. Ahmad,10877,BN,6242
Perak,N.04 Batu Kurau,Batu Kurau,1,Abdul Manan Bin Mohd. Ali,9766,BN,7279
Perak,N.04 Batu Kurau,Batu Kurau,2,Hassan Bin Talib,10879,PAS,2814
Perak,N.05 Simpang Lima,Simpang Lima,1,Jaafar Bin Ali,6807,PAS,5604
Perak,N.05 Simpang Lima,Simpang Lima,2,Mohamed Taib Bin Napiah @ Hanafiah,10881,BN,7668
Perak,N.06 Kuala Kurau,Kuala Kurau,1,Shaarani B. Haji Mohamed,1169,BN,7051
Perak,N.06 Kuala Kurau,Kuala Kurau,2,Ooi Peng Yong,10883,BEBAS,3002
Perak,N.06 Kuala Kurau,Kuala Kurau,3,Hashim Bin Haji Walad,10884,PAS,5135
Perak,N.07 Alor Pongsu,Alor Pongsu,1,Sulaiman B. Hj. Zain,10885,PAS,4214
Perak,N.07 Alor Pongsu,Alor Pongsu,2,Mohamed Bin Abad,9776,BN,9745
Perak,N.07 Alor Pongsu,Alor Pongsu,3,Jelani Bin Saman,9778,DAP,1234
Perak,N.08 Gunong Semanggol,Gunong Semanggol,1,Samsudin Bin Man,10888,BN,6413
Perak,N.08 Gunong Semanggol,Gunong Semanggol,2,Safian Bin Hj. Md. Nor,10889,PAS,4462
Perak,N.09 Lintang,Lintang,1,Meor Osman Bin Imam Pinawa @ Panjang Hanapiah,10890,BN,7721
Perak,N.09 Lintang,Lintang,2,Wong Show Sheen,10891,DAP,1734
Perak,N.09 Lintang,Lintang,3,Mohd. Salleh Bin Hj. Ibrahim,10892,PAS,817
Perak,N.10 Jalong,Jalong,1,Dato Lin Keng Yaik @ Lim Kheng Heng,10893,BN,7789
Perak,N.10 Jalong,Jalong,2,Ngoi Thiam Woh,1757,DAP,5365
Perak,N.11 Kamunting,Kamunting,1,Abdul Khalid Mohd. Nasir,10895,BN,9248
Perak,N.11 Kamunting,Kamunting,2,Safari Bin Abdullah,10896,PAS,1574
