state,dun,ballot_order,name,candidate_uid,party,party_uid,votes
Pulau Pinang,N.19 Tanjong Bunga,2,Khor Ngak Seng @ Khor Gark Kim,1723,BN,25,10250
Pulau Pinang,N.19 Tanjong Bunga,3,Soosai S/O Savarimuthu,10849,BEBAS,1,532
Pulau Pinang,N.20 Ayer Itam,1,Goi Hock Seng @ Gooi Hock Seng,1724,DAP,18,7670
Pulau Pinang,N.20 Ayer Itam,2,Lee Jong Ki @ Li Jong Ki,1150,BN,25,9273
Pulau Pinang,N.21 Paya Terubong,1,Chin Nyok Soo,9732,BN,25,8889
Pulau Pinang,N.21 Paya Terubong,2,R. Rajasingam S/O A. Rasiah,10853,BEBAS,1,971
Pulau Pinang,N.21 Paya Terubong,3,Lee Chee Liang,10854,BEBAS,1,1261
Pulau Pinang,N.21 Paya Terubong,4,Wong Hang Yoke,10855,DAP,18,5112
Pulau Pinang,N.22 Padang Kota,1,Dr Lim Chong Eu,435,BN,25,9151
Pulau Pinang,N.22 Padang Kota,2,Lee Pi Cheang,10857,DAP,18,2910
Pulau Pinang,N.23 Kampong Kolam,1,Wong Hoong Keat,1160,BN,25,7560
Pulau Pinang,N.23 Kampong Kolam,2,Tan Loo Jit @ Tan Yik Khoon,10859,DAP,18,7001
Pulau Pinang,N.24 Pengkalan Kota,1,Teoh Teik Huat,1718,DAP,18,9213
Pulau Pinang,N.24 Pengkalan Kota,2,Lim Kean Siew,258,BN,25,8597
Pulau Pinang,N.25 Datok Keramat,1,Ooi Soo Toe,9744,DAP,18,4273
Pulau Pinang,N.25 Datok Keramat,2,Teh Ewe Lim,438,BN,25,9619
Pulau Pinang,N.25 Datok Keramat,3,Md. Azis Bin Ishak,10864,PAS,3,647
Pulau Pinang,N.26 Sungai Pinang,1,Dr Ong Hoan Toe,10865,BN,25,11361
Pulau Pinang,N.26 Sungai Pinang,2,Pitchay A/L M. Chinniah,10866,BEBAS,1,572
Pulau Pinang,N.26 Sungai Pinang,3,Shanmugam S/O Nadason,1154,DAP,18,4990
Pulau Pinang,N.26 Sungai Pinang,4,Idris Bin Hj. Osman,10868,PAS,3,1517
Pulau Pinang,N.27 Bukit Gelugor,1,Karpal Singh A/L Ram Sigh,848,DAP,18,10059
Pulau Pinang,N.27 Bukit Gelugor,2,Ong Kean Thong,10870,SDP,33,426
Pulau Pinang,N.27 Bukit Gelugor,3,Lim Kah Pin,1727,BN,25,9179
Pulau Pinang,N.27 Bukit Gelugor,4,Tan Teik Lim,10872,BEBAS,1,141
