state,dun,ballot_order,name,candidate_uid,party,party_uid,votes
Kedah,N.01 Alor Star Pekan,1,Ng Hore Jin,5299,SF,8,843
Kedah,N.01 Alor Star Pekan,2,Shaik Osman Bin Ibrahim,5300,BEBAS,1,296
Kedah,N.01 Alor Star Pekan,3,Haji Laidin Bin Haji Abd. Manan,100,NEG,9,141
Kedah,N.01 Alor Star Pekan,4,Jais Bin Haji Anuar,604,PAS,3,559
Kedah,N.01 Alor Star Pekan,5,Dr. Cheah Toon Lok,5303,PERIKATAN,2,6632
Kedah,N.02 Alor Star Luar,1,K. Karunakaran Nair,5304,PERIKATAN,2,6195
Kedah,N.02 Alor Star Luar,2,Tunku Burhanudin Bin Tunku Yahya,5305,PAS,3,2611
Kedah,N.03 Langkawi,1,Lebai Abdullah Bin Jusoh,5306,PAS,3,2095
Kedah,N.03 Langkawi,2,Hanafi Bin Ahmad,5307,NEG,9,403
Kedah,N.03 Langkawi,3,Haji Ismail Bin Ibrahim,5308,PERIKATAN,2,7753
Kedah,N.04 Kota Star Barat,1,Haji Mohd. Isa Bin Mohamed,5309,NEG,9,2541
Kedah,N.04 Kota Star Barat,2,Mak Guan Pin,5310,PERIKATAN,2,5578
Kedah,N.05 Langgar-Limbong,1,Haji Omar Bin Haji Ahmad,5311,PAS,3,4780
Kedah,N.05 Langgar-Limbong,2,Abu Bakar Bin Omar,370,PERIKATAN,2,3000
Kedah,N.06 Pokok Sena,1,Johari Bin Haji Salleh,5313,PERIKATAN,2,3858
Kedah,N.06 Pokok Sena,2,Abd. Majid Bin Abd. Rahman,5314,PAS,3,2285
Kedah,N.07 Kangkong-Bukit Raya,1,Ismail Bin Ya'Acob,5315,BEBAS,1,216
Kedah,N.07 Kangkong-Bukit Raya,2,Haji Mahmud Bin Haji Abdullah,5316,PAS,3,3102
Kedah,N.07 Kangkong-Bukit Raya,3,Haji Ali Bin Haji Ismail,5216,PERIKATAN,2,4339
Kedah,N.07 Kangkong-Bukit Raya,4,Haji Rejab Bin Darus,5318,NEG,9,581
Kedah,N.08 Padang,1,Hashim Bin Abdullah,5319,PAS,3,3299
Kedah,N.08 Padang,2,Syed Ibrahim Bin Syed Kechik,5320,PERIKATAN,2,4529
Kedah,N.09 Jerlun-Kodiang,1,Haji Shaari Bin Lebai Hamzah,5321,PAS,3,2073
Kedah,N.09 Jerlun-Kodiang,2,Yahaya Bin Haji Abd. Jalil,5322,PERIKATAN,2,5104
Kedah,N.10 Tunjang,1,Lebai Ahmad Bin Osman,5323,PAS,3,2435
Kedah,N.10 Tunjang,2,Mustafa Bin Ahmad,404,PERIKATAN,2,4275
Kedah,N.11 Jitra,1,Lebai Isa Bin Haji Muhammad,5325,PAS,3,1714
Kedah,N.11 Jitra,2,Haji Omar Bin Haji Salleh,5326,PERIKATAN,2,6267
Kedah,N.12 Padang Terap,1,Syed Ahmad Bin Syed Mahmud Shahbudin,5327,PERIKATAN,2,5953
Kedah,N.12 Padang Terap,2,Haji Ibrahim Bin Haji Hashim,5328,PAS,3,2818
Kedah,N.13 Sala,1,Abd. Hamid Bin Haji Ibrahim,5329,PAS,3,4106
Kedah,N.13 Sala,2,Arshad Bin Ismail,5330,PERIKATAN,2,4824
Kedah,N.14 Yan-Merbok,1,Haji Nyak Gam Bin Nyak Abdullah,5331,PERIKATAN,2,6717
Kedah,N.14 Yan-Merbok,2,Haji Nawawi Bin Haji Abd. Rahman,5332,PAS,3,1781
Kedah,N.15 Sik-Gurun,1,Azizan Bin Johari,5333,SF,8,787
Kedah,N.15 Sik-Gurun,2,Haji Yahaya Bin Junid,5334,PAS,3,1667
Kedah,N.15 Sik-Gurun,3,Hamidah Binti Omar,5335,PERIKATAN,2,5325
Kedah,N.16 Kota,1,Mohamed Zahir Bin Ismail,383,PERIKATAN,2,6842
Kedah,N.16 Kota,2,Abu Hashim Bin Abdullah,5337,PAS,3,2192
Kedah,N.17 Pekan Sungei Patani,1,Osman Bin Darus,1387,PAS,3,374
Kedah,N.17 Pekan Sungei Patani,2,Chin Chin Cheang,5339,PERIKATAN,2,4280
Kedah,N.17 Pekan Sungei Patani,3,Mansor Tobing,181,SF,8,2026
Kedah,N.18 Sungei Patani Luar,1,Azahari Bin Md. Taib,584,PERIKATAN,2,6571
Kedah,N.18 Sungei Patani Luar,2,Syed Jan Aljeffri,104,PAS,3,1081
Kedah,N.18 Sungei Patani Luar,3,C. A. D'Cruz,5343,SF,8,675
Kedah,N.19 Baling Timor,1,Shafie Bin Haji Abdullah,5344,PERIKATAN,2,8369
