state,dun,area_name,ballot_order,name,candidate_uid,party,party_uid,votes
Negeri Sembilan,N.01 Chennah,Chennah,1,Siow Chen Pin,17922,BN,25,4091
Negeri Sembilan,N.01 Chennah,Chennah,2,How Wee Shiong,17923,DAP,18,2793
Negeri Sembilan,N.02 Pertang,Pertang,1,Halim Bin A. Aziz,17924,PKR,11,1892
Negeri Sembilan,N.02 Pertang,Pertang,2,Dato' Razak Mansor,17925,BN,25,3887
Negeri Sembilan,N.03 Sungai Lui,Sungai Lui,1,Kateran Bin Marman,17926,PAS,3,2416
Negeri Sembilan,N.03 Sungai Lui,Sungai Lui,2,Zainal Abidin Bin Ahmad,1444,BN,25,6791
Negeri Sembilan,N.04 Klawang,Klawang,1,Saiful Bahri Bin Jaaman,17928,PAS,3,2538
Negeri Sembilan,N.04 Klawang,Klawang,2,Yunus Bin Rahmat,2458,BN,25,3379
Negeri Sembilan,N.05 Serting,Serting,1,Somingon Bin Nasir,17930,PAS,3,3240
Negeri Sembilan,N.05 Serting,Serting,2,Shamshulkahar Bin Mohd Deli,17931,BN,25,7618
Negeri Sembilan,N.06 Palong,Palong,1,Rebin Bin Birham,16592,PKR,11,2725
Negeri Sembilan,N.06 Palong,Palong,2,Aziz Bin Shamsuddin,16593,BN,25,6942
Negeri Sembilan,N.07 Jeram Padang,Jeram Padang,1,K. Manoharan,2764,PKR,11,2377
Negeri Sembilan,N.07 Jeram Padang,Jeram Padang,2,V.S Mogan,3839,BN,25,4185
Negeri Sembilan,N.08 Bahau,Bahau,1,Teo Kok Seong,3835,DAP,18,6188
Negeri Sembilan,N.08 Bahau,Bahau,2,Lim Fui Ming,13047,BN,25,5351
Negeri Sembilan,N.09 Lenggeng,Lenggeng,1,Zulkefly Mohamad Bin Omar,16599,PAS,3,4270
Negeri Sembilan,N.09 Lenggeng,Lenggeng,2,Mustafa Bin Salim,17939,BN,25,5555
Negeri Sembilan,N.10 Nilai,Nilai,1,Yap Yew Weng,16604,DAP,18,6755
Negeri Sembilan,N.10 Nilai,Nilai,2,Dato' Peter Lai Yit Fee,17941,BN,25,4861
Negeri Sembilan,N.11 Lobak,Lobak,1,Loke Siew Fook,3477,DAP,18,9244
Negeri Sembilan,N.11 Lobak,Lobak,2,Siow Koi Voon,17943,BN,25,2316
Negeri Sembilan,N.12 Temiang,Temiang,1,Ng Chin Tsai,17944,DAP,18,4290
Negeri Sembilan,N.12 Temiang,Temiang,2,Lee Kee Chong,17945,BN,25,2952
