state,dun,ballot_order,name,candidate_uid,party,party_uid,votes
Pulau Pinang,N.01 Penaga,1,Azhar Bin Ibrahim,13065,BN,25,6707
Pulau Pinang,N.01 Penaga,2,Subri Bin Md Arshad,16654,PAS,3,4462
Pulau Pinang,N.02 Bertam,1,Hilmi Bin Hj Abdul Rashid,14214,BN,25,7615
Pulau Pinang,N.02 Bertam,2,Mahamad Bin Hashim,16656,PKR,11,2350
Pulau Pinang,N.03 Pinang Tunggal,1,Roslan Bin Saidin,16657,BN,25,8941
Pulau Pinang,N.03 Pinang Tunggal,2,Mohd Salleh Bin Man,2350,PAS,3,2653
Pulau Pinang,N.04 Permatang Berangan,1,Shabudin Bin Yahaya,16659,BN,25,7791
Pulau Pinang,N.04 Permatang Berangan,2,Ab Rahman Bin Salleh,16660,PAS,3,3881
Pulau Pinang,N.05 Sungai Dua,1,Soid Bin Mohd. Amin,16661,PAS,3,4631
Pulau Pinang,N.05 Sungai Dua,2,Jasmin Bin Mohamed,14220,BN,25,7183
Pulau Pinang,N.06 Telok Ayer Tawar,1,Johari Bin Kassim,15449,PKR,11,3197
Pulau Pinang,N.06 Telok Ayer Tawar,2,Jahara Binti Hamid,16664,BN,25,7181
Pulau Pinang,N.07 Sungai Puyu,1,Phee Boon Poh,10809,DAP,18,7808
Pulau Pinang,N.07 Sungai Puyu,2,Loo Ah Dee @ Lee Ah Lee,14223,BN,25,7201
Pulau Pinang,N.08 Bagan Jermal,1,Ngu Lek Wah,16667,DAP,18,6085
Pulau Pinang,N.08 Bagan Jermal,2,Ooi Chuan Aik,16668,BN,25,9422
Pulau Pinang,N.09 Bagan Dalam,1,Lim Hock Seng,2044,DAP,18,4720
Pulau Pinang,N.09 Bagan Dalam,2,Subbaiyah A/L Palaniappan,16670,BN,25,6687
Pulau Pinang,N.09 Bagan Dalam,3,Abdul Razak Bin Abdul Hamid,14243,PKR,11,758
Pulau Pinang,N.10 Seberang Jaya,1,Arif Shah Bin Omar Shah,16672,BN,25,10113
Pulau Pinang,N.10 Seberang Jaya,2,Mansor Bin Othman,1253,PKR,11,5649
Pulau Pinang,N.11 Permatang Pasir,1,Md Isa Bin Haji Ramli,10818,BN,25,7378
Pulau Pinang,N.11 Permatang Pasir,2,Mohd.Hamdan Bin Abd. Rahman,11891,PAS,3,8057
Pulau Pinang,N.12 Penanti,1,Anuar Bin Shaari,16676,PKR,11,5528
Pulau Pinang,N.12 Penanti,2,Abdul Jalil Bin Abdul Majid,16677,BN,25,6195
Pulau Pinang,N.13 Berapit,1,Tan Khong Chong,16678,DAP,18,5233
Pulau Pinang,N.13 Berapit,2,Lau Chiek Tuan,14236,BN,25,9199
Pulau Pinang,N.14 Machang Bubuk,1,Toh Kin Woon,14238,BN,25,10410
