state,dun,ballot_order,name,candidate_uid,party,party_uid,votes
Pulau Pinang,N.01 Penaga,1,Haji Hassan Bin Haji Mohd. Noh,8503,BN,25,0
Pulau Pinang,N.02 Bertam,1,Haji Ahmad Bin Haji Abdullah,5316,BN,25,0
Pulau Pinang,N.03 Tasek Gelugor,1,Md. Noor Bin Ahmad,8505,BN,25,3162
Pulau Pinang,N.03 Tasek Gelugor,2,Tan Ban Siang,8506,DAP,18,1569
Pulau Pinang,N.03 Tasek Gelugor,3,Haji Othman Bin Haji Yahaya,8507,KITA,29,629
Pulau Pinang,N.03 Tasek Gelugor,4,Mohideen Abd. Kader,896,PSRM,26,296
Pulau Pinang,N.03 Tasek Gelugor,5,Fong Aik Oon,8509,PEKEMAS,27,198
Pulau Pinang,N.04 Bagan Ajam,1,Cek Gu Ibrahim Bin Ab. Razak,8510,BN,25,4097
Pulau Pinang,N.04 Bagan Ajam,2,Zulkilfi Bin Abi Talib,8511,PEKEMAS,27,1725
Pulau Pinang,N.04 Bagan Ajam,3,Ang Chin San,8512,DAP,18,1017
Pulau Pinang,N.05 Bagan Jermal,1,Ong Yi How,885,PEKEMAS,27,4832
Pulau Pinang,N.05 Bagan Jermal,2,Phee Hoo Teik,5649,BN,25,3301
Pulau Pinang,N.05 Bagan Jermal,3,Goh Lim Fam,8515,DAP,18,675
Pulau Pinang,N.05 Bagan Jermal,4,Ooi Chin Tong,8516,PSRM,26,214
Pulau Pinang,N.05 Bagan Jermal,5,Loo Phan Kooi,8517,BEBAS,1,185
Pulau Pinang,N.06 Bagan Dalam,1,T. Subbiah,8518,BN,25,4494
Pulau Pinang,N.06 Bagan Dalam,2,Peh Min Sin,8519,DAP,18,2885
Pulau Pinang,N.06 Bagan Dalam,3,S. K. Kalan Giyam,8520,PEKEMAS,27,1474
Pulau Pinang,N.06 Bagan Dalam,4,Choo Guan Teik,8521,PSRM,26,219
Pulau Pinang,N.06 Bagan Dalam,5,V. Aparco A/L Veeriayah,8522,KITA,29,64
Pulau Pinang,N.07 Sungai Dua,1,Haji Zabidi Bin Hjai Ali,2,BN,25,3893
Pulau Pinang,N.07 Sungai Dua,2,Samsiah Bin Abbas,8524,PEKEMAS,27,756
Pulau Pinang,N.07 Sungai Dua,3,Mat Saad Bin Ahmad,8525,PSRM,26,649
Pulau Pinang,N.08 Kubang Semang,1,Haji Mohamad Noor Bin Hjai Bakar,7565,BN,25,4635
Pulau Pinang,N.08 Kubang Semang,2,Abu Bakar Bin Din,8527,DAP,18,868
Pulau Pinang,N.08 Kubang Semang,3,Abu Bakar Bin Munir,888,PEKEMAS,27,370
Pulau Pinang,N.08 Kubang Semang,4,Jaffar Bin Ahmad,8529,KITA,29,247
Pulau Pinang,N.09 Penanti,1,Abdullah Bin Mohamad @ Mahmud,8530,BN,25,3997
Pulau Pinang,N.09 Penanti,2,Tan Tai Khim,8531,KITA,29,828
Pulau Pinang,N.09 Penanti,3,Faharuddin Bin Ibrahim,889,PSRM,26,605
Pulau Pinang,N.09 Penanti,4,Ismail Helmy,8533,PEKEMAS,27,304
Pulau Pinang,N.10 Bukit Tengah,1,Harun Bin Sirat,6727,BN,25,2961
Pulau Pinang,N.10 Bukit Tengah,2,Ng Chay Tet,8535,DAP,18,1299
Pulau Pinang,N.10 Bukit Tengah,3,Ong Chin Siong,8536,PEKEMAS,27,1058
Pulau Pinang,N.10 Bukit Tengah,4,Sim Man Le,8537,PSRM,26,400
Pulau Pinang,N.10 Bukit Tengah,5,Kannan A/L Kujambu,8538,KITA,29,340
Pulau Pinang,N.11 Pekan Bukit Mertajam,1,Oh Teck Aun,890,DAP,18,4654
Pulau Pinang,N.11 Pekan Bukit Mertajam,2,Ooh Chooi Cheng,428,BN,25,4327
Pulau Pinang,N.11 Pekan Bukit Mertajam,3,Ichael Tang Kok Haw,8541,PEKEMAS,27,577
Pulau Pinang,N.11 Pekan Bukit Mertajam,4,Ong Chenng Piiaw,892,PSRM,26,466
Pulau Pinang,N.11 Pekan Bukit Mertajam,5,Goik Ah Kim,8543,BEBAS,1,135
Pulau Pinang,N.11 Pekan Bukit Mertajam,6,Lim Eng Leng,8544,BEBAS,1,128
Pulau Pinang,N.12 Machang Bubok,1,Lim Heng Tee,8545,BN,25,3198
Pulau Pinang,N.12 Machang Bubok,2,Shaik Adam,8546,DAP,18,2005
Pulau Pinang,N.12 Machang Bubok,3,Syed Haji Abdullah Bin Syed Muhamad,6723,KITA,29,440
Pulau Pinang,N.12 Machang Bubok,4,Othman Bin Taib,2160,PSRM,26,435
Pulau Pinang,N.12 Machang Bubok,5,Mohd. Noor Bin Othman,3345,PEKEMAS,27,322
Pulau Pinang,N.13 Bukit Tambun,1,Ng Swee Ching,8550,DAP,18,2367
Pulau Pinang,N.13 Bukit Tambun,2,Teoh Kooi Sneah,8551,BN,25,2237
Pulau Pinang,N.13 Bukit Tambun,3,V. Veerappen,252,PEKEMAS,27,936
Pulau Pinang,N.14 Sungai Bakap,1,S. P. Chelliah,8553,BN,25,3350
Pulau Pinang,N.14 Sungai Bakap,2,Khaw Teik Hock,8554,DAP,18,1457
Pulau Pinang,N.14 Sungai Bakap,3,Tan Cheng Teng,8555,PSRM,26,846
Pulau Pinang,N.14 Sungai Bakap,4,Noor Shaari,8556,PEKEMAS,27,695
Pulau Pinang,N.15 Sungai Acheh,1,Ahmad Bin Saleh,1957,BN,25,4619
Pulau Pinang,N.15 Sungai Acheh,2,K. Kumar,8558,PEKEMAS,27,2910
Pulau Pinang,N.16 Telok Bahang,1,Yahaya Bin Haji Mohd. Yusoff,8559,BN,25,4068
Pulau Pinang,N.16 Telok Bahang,2,Othman Bin Salleh,6741,PSRM,26,2230
Pulau Pinang,N.16 Telok Bahang,3,Chew Ah Chung,8561,DAP,18,1417
Pulau Pinang,N.16 Telok Bahang,4,Ismail Bin Puteh,8562,PEKEMAS,27,159
Pulau Pinang,N.17 Sungai Nibong,1,Choong Sim Poey,8563,BN,25,4848
Pulau Pinang,N.17 Sungai Nibong,2,Othman Bin Din,8564,PSRM,26,1106
Pulau Pinang,N.17 Sungai Nibong,3,Goh Hock Guan,674,DAP,18,1072
Pulau Pinang,N.17 Sungai Nibong,4,Sultan Munshi,8566,PEKEMAS,27,515
Pulau Pinang,N.17 Sungai Nibong,5,Tan Jit Seng,7592,BEBAS,1,474
Pulau Pinang,N.18 Bayan Lepas,1,Khlaid Ahmad,8568,BN,25,5419
Pulau Pinang,N.18 Bayan Lepas,2,Kee Yong Bak,8569,DAP,18,1474
Pulau Pinang,N.18 Bayan Lepas,3,Omar Bin Othman,6776,PSRM,26,760
Pulau Pinang,N.18 Bayan Lepas,4,Suhaimi Bin Ismail,8571,BEBAS,1,289
