state,dun,ballot_order,name,candidate_uid,party,party_uid,votes
Kedah,N.01 Jitra,1,Haji Omar Haji Salleh,5326,PERIKATAN,2,7974
Kedah,N.01 Jitra,2,Abdul Rahim Bin Hassan,6405,PAS,3,2601
Kedah,N.02 Padang Terap,1,Syed Ahmad Shahabudin,6406,PERIKATAN,2,7594
Kedah,N.02 Padang Terap,2,Mohd. Taha Che Wan,6407,PAS,3,3376
Kedah,N.03 Jerlun-Kodiang,1,Muhamad Bin Haji Ismail,6408,PAS,3,3378
Kedah,N.03 Jerlun-Kodiang,2,Yahaya Bin Haji Jalil,6409,PERIKATAN,2,4829
Kedah,N.04 Tunjang,1,Mustafa Bin Ahmad,404,PERIKATAN,2,4920
Kedah,N.04 Tunjang,2,Haji Shafie Bin Mohd. Arof,6411,PAS,3,3190
Kedah,N.05 Langgar-Limbong,1,Abu Bakar Umar,849,PAS,3,3930
Kedah,N.05 Langgar-Limbong,2,Haji Omar Bin Haji Ahmad,5311,PERIKATAN,2,5332
Kedah,N.06 Pokok Sena,1,Ahmad Bin Hassan,4322,PAS,3,3052
Kedah,N.06 Pokok Sena,2,Hamidah Binti Omar,5335,PERIKATAN,2,6018
Kedah,N.07 Alor Star Pekan,1,Tan Hai Loon,6416,PERIKATAN,2,7267
Kedah,N.07 Alor Star Pekan,2,Lim Chin Ghee,6417,SF,8,1536
Kedah,N.07 Alor Star Pekan,3,Ong Ah Yong @ Ong Chow Song,6418,PDB,13,2337
Kedah,N.08 Alor Star Luar,1,Wan Said Bin Wan Saad,6419,PAS,3,3013
Kedah,N.08 Alor Star Luar,2,Abdul Majid Bin Ariffin,18,PDB,13,676
Kedah,N.08 Alor Star Luar,3,Syed Noh Bin Syed Zain,6421,SF,8,354
Kedah,N.08 Alor Star Luar,4,K. Nair,6422,PERIKATAN,2,7345
Kedah,N.09 Langkawi,1,Omar Bin S. Mohamad,6423,PERIKATAN,2,9848
Kedah,N.09 Langkawi,2,Wan Basor Ali,6424,PAS,3,2822
Kedah,N.10 Kota Star Barat,1,Ooi Eng Hong,6425,PERIKATAN,2,6454
Kedah,N.10 Kota Star Barat,2,Haron Bin Omar,577,PAS,3,3184
Kedah,N.11 Kangkong-Bukit Raya,1,Haji Ali Bin Haji Ismail,5216,PERIKATAN,2,5318
Kedah,N.11 Kangkong-Bukit Raya,2,Ismail Bin Kassim,6428,PAS,3,4614
Kedah,N.12 Padang,1,Syed Ibrahim Bin Syed Kechik,5320,PERIKATAN,2,6567
Kedah,N.12 Padang,2,Haji Awang @ Haji Ramli Bin Haji Senik,6430,PAS,3,3730
Kedah,N.13 Sik-Gurun,1,Sudin Bin Wahab,6431,PAS,3,4131
Kedah,N.13 Sik-Gurun,2,Sharimah Binti Mahamud,6432,PERIKATAN,2,7178
Kedah,N.14 Kota,1,Abu Hashim Bin Abdullah,5337,PAS,3,2243
Kedah,N.14 Kota,2,Haji Salleh Bin Haji Ishak,6434,PERIKATAN,2,8065
Kedah,N.15 Sala,1,Arshad Bin Ismail,5330,PERIKATAN,2,5617
Kedah,N.15 Sala,2,Haji Yahaya Bin Junid,5334,PAS,3,4934
Kedah,N.16 Yan-Merbok,1,Puteh Bin Md. Isa,6437,BEBAS,1,1386
Kedah,N.16 Yan-Merbok,2,Lebai Ismail Ab. Wahab,6438,PERIKATAN,2,6731
Kedah,N.16 Yan-Merbok,3,Abdul Rashid Bin Abdul Razak,6439,PAS,3,1968
Kedah,N.17 Baling Timor,1,Haji Ahamad Bin Haji Kechil,6440,SF,8,771
Kedah,N.17 Baling Timor,2,Yaacob Bin Omar,6441,PAS,3,2335
Kedah,N.17 Baling Timor,3,Shafie Haji Abdullah,5344,PERIKATAN,2,8215
Kedah,N.18 Baling Barat,1,Sulong Bin Kayat,6443,SF,8,689
Kedah,N.18 Baling Barat,2,Dato' Syed Omar Shahabudin,6444,PERIKATAN,2,6778
Kedah,N.18 Baling Barat,3,Haji Noh Bin Haji Kechik,6445,PAS,3,2873
Kedah,N.19 Pekan Sungei Patani,1,Chin Chin Cheang,5339,PERIKATAN,2,6261
Kedah,N.19 Pekan Sungei Patani,2,Ng Lam Beng,6447,SF,8,3298
Kedah,N.19 Pekan Sungei Patani,3,Ong Boon Seong,386,PDB,13,985
Kedah,N.20 Sungei Patani Luar,1,Azahari Bin Md. Taib,584,PERIKATAN,2,7552
Kedah,N.20 Sungei Patani Luar,2,Osman Bin Darus,1387,PAS,3,943
Kedah,N.20 Sungei Patani Luar,3,Abd. Rahman Bin Daud,1394,SF,8,684
Kedah,N.20 Sungei Patani Luar,4,Loh Chok Kwong,6452,PDB,13,258
Kedah,N.21 Sidam,1,Haji Yassin Bin Ibrahim,5348,PERIKATAN,2,6809
Kedah,N.21 Sidam,2,Khatib Shorbaini,387,PAS,3,1166
Kedah,N.22 Lunas,1,Soon Cheng Leong,5351,PERIKATAN,2,7106
Kedah,N.22 Lunas,2,Mohd. Ramli Bin Abdullah,583,PAS,3,1877
Kedah,N.23 Kulim,1,Leong Man Kai,6457,PERIKATAN,2,7938
Kedah,N.23 Kulim,2,Liew Min Sung,6458,SF,8,3266
Kedah,N.24 Bandar Bahru,1,Ghazali Bin Haji Mohamad,5356,PAS,3,1934
Kedah,N.24 Bandar Bahru,2,Tan Boon Song,6460,SF,8,1490
Kedah,N.24 Bandar Bahru,3,Haji Zainuddin Bin Haji Din,6461,PERIKATAN,2,7101
