state,dun,area_name,ballot_order,name,candidate_uid,party,party_uid,votes
Sarawak,N.01 Tanjong Datu,Tanjong Datu,1,Ranum Anak Mina,13563,BN,25,5605
Sarawak,N.01 Tanjong Datu,Tanjong Datu,2,Chin Yoo Ngim,13564,BEBAS,1,552
Sarawak,N.01 Tanjong Datu,Tanjong Datu,3,Sulaiman Bin Aban,13565,BEBAS,1,508
Sarawak,N.01 Tanjong Datu,Tanjong Datu,4,Teo Chung Chai,13566,DAP,18,394
Sarawak,N.01 Tanjong Datu,Tanjong Datu,5,Awang Ismadi Bin Awang Ahmad,13567,PKR,11,268
Sarawak,N.02 Tasik Biru,Tasik Biru,1,Peter Nansian Anak Ngusie,13568,BN,25,7238
Sarawak,N.02 Tasik Biru,Tasik Biru,2,Joseph Jlindy Anak Peter Rosen (Joseph Jindy),13569,STAR,64,4494
Sarawak,N.03 Pantai Damai,Pantai Damai,1,Dr. Abdul Rahman Junaidi,13570,BN,25,6072
Sarawak,N.03 Pantai Damai,Pantai Damai,2,Husaini Bin Hamdan,2871,PKR,11,2757
Sarawak,N.03 Pantai Damai,Pantai Damai,3,Norita Haji Azmi,13572,BEBAS,1,280
Sarawak,N.04 Demak Laut,Demak Laut,1,Dr. Abg. Darup Zamahari B. Abg. Haji Zen @ Dr. Abg. Haji Abd. Rauf,13573,BN,25,4974
Sarawak,N.04 Demak Laut,Demak Laut,2,Ahmad Lukman B. Aba Ibrahim,13574,PKR,11,1129
Sarawak,N.04 Demak Laut,Demak Laut,3,Dr. Abg. Haji Yusop Abg. Haji Abd. Razak,13575,BEBAS,1,886
Sarawak,N.05 Tupong,Tupong,1,Haji Daud Abdul Rahman,11331,BN,25,7037
Sarawak,N.05 Tupong,Tupong,2,Ismadi Bin Abdul Wahid,13577,PKR,11,2203
Sarawak,N.05 Tupong,Tupong,3,Haji Mustafa J.A.B. Mohamed,13578,BEBAS,1,237
Sarawak,N.06 Satok,Satok,1,Dato Abang Johari Tun Openg,13579,BN,25,4830
Sarawak,N.06 Satok,Satok,2,Zulrusdi Bin Mohamad Hol,2877,PKR,11,1971
Sarawak,N.07 Samariang,Samariang,1,Sharifah Mordiah Bt Tuanku Fauzi,12536,BN,25,5460
Sarawak,N.07 Samariang,Samariang,2,Haji Wan Zainal Abidin Bin Wan Senusi,2566,PKR,11,2163
