state,dun,area_name,ballot_order,name,candidate_uid,party,party_uid,votes
Pulau Pinang,N.01 Penaga,Penaga,1,Ustaz Yusni,19623,PN,12,13223
Pulau Pinang,N.01 Penaga,Penaga,2,Ustaz Mohd Naim Bin Hj. Salleh,13087,BN,25,7686
Pulau Pinang,N.02 Bertam,Bertam,1,Dato Sri Reezal Merican Bin Naina Merican,4574,BN,25,10453
Pulau Pinang,N.02 Bertam,Bertam,2,Khaliq Mehtab,21063,PN,12,8132
Pulau Pinang,N.03 Pinang Tunggal,Pinang Tunggal,1,Zainuddin Mohamed,12814,PH,73,10132
Pulau Pinang,N.03 Pinang Tunggal,Pinang Tunggal,2,Bukhori Ghazali,21067,PN,12,17060
Pulau Pinang,N.04 Permatang Berangan,Permatang Berangan,1,Nor Hafizah Binti Othman,21069,BN,25,7001
Pulau Pinang,N.04 Permatang Berangan,Permatang Berangan,2,Pakcik Sobri,21071,PN,12,15950
Pulau Pinang,N.05 Sungai Dua,Sungai Dua,1,Ustaz Fauzi,21099,PN,12,13988
Pulau Pinang,N.05 Sungai Dua,Sungai Dua,2,Dato Dr. Shaik Hussein Mydin,4070,BN,25,8479
Pulau Pinang,N.06 Telok Ayer Tawar,Telok Ayer Tawar,1,Mohsein Shariff,23332,PH,73,8276
Pulau Pinang,N.06 Telok Ayer Tawar,Telok Ayer Tawar,2,Azmi Alang,23333,PN,12,10223
Pulau Pinang,N.07 Sungai Puyu,Sungai Puyu,1,Phee Syn Tze,23334,PH,73,23838
Pulau Pinang,N.07 Sungai Puyu,Sungai Puyu,2,Andrew Teow,23335,PN,12,2508
Pulau Pinang,N.08 Bagan Jermal,Bagan Jermal,1,Cj Ong,23336,PN,12,3538
Pulau Pinang,N.08 Bagan Jermal,Bagan Jermal,2,Chee Yeeh Keen,23337,PH,73,19687
Pulau Pinang,N.09 Bagan Dalam,Bagan Dalam,1,Rajasakanan A/L Sinnakannu,23338,PFP,82,115
Pulau Pinang,N.09 Bagan Dalam,Bagan Dalam,2,Satees Muniandy,21092,BEBAS,1,1111
Pulau Pinang,N.09 Bagan Dalam,Bagan Dalam,3,K. Jayaraman,19631,PN,12,2964
Pulau Pinang,N.09 Bagan Dalam,Bagan Dalam,4,Kumaran Krishnan @ Calvin,23341,PH,73,10506
Pulau Pinang,N.10 Seberang Jaya,Seberang Jaya,1,Johari Kassim,15449,PH,73,15951
Pulau Pinang,N.10 Seberang Jaya,Seberang Jaya,2,Izhar Shah Datuk Arif Shah,23343,PN,12,20877
