state,dun,area_name,ballot_order,name,candidate_uid,party,party_uid,votes
Perak,N.01 Pengkalan Hulu,Pengkalan Hulu,1,Abg Man,22660,PH,73,2041
Perak,N.01 Pengkalan Hulu,Pengkalan Hulu,2,Amin Roslan,22661,PN,12,7114
Perak,N.01 Pengkalan Hulu,Pengkalan Hulu,3,Haji Aznel B Haji Ibrahim,22662,BN,25,5790
Perak,N.02 Temengor,Temengor,1,Salbiah Mohamed,21221,BN,25,8468
Perak,N.02 Temengor,Temengor,2,Mohd Noor,3367,PN,12,7420
Perak,N.02 Temengor,Temengor,3,Dr Safwan,22665,PH,73,3749
Perak,N.03 Kenering,Kenering,1,Ustaz Husairi Ariffin,22666,PN,12,7664
Perak,N.03 Kenering,Kenering,2,Rohaida Binti Mohamad Yaakub,22667,BN,25,6901
Perak,N.03 Kenering,Kenering,3,Mohamad Jamean,22668,PH,73,1745
Perak,N.04 Kota Tampan,Kota Tampan,1,Haji Jamil Yahya,22669,PN,12,4231
Perak,N.04 Kota Tampan,Kota Tampan,2,Saarani Mohamad,18083,BN,25,5468
Perak,N.04 Kota Tampan,Kota Tampan,3,Mohd Sabri Bin Abdul Manaf,22671,PH,73,1637
Perak,N.05 Selama,Selama,1,Razali Ismail,2979,PH,73,2343
Perak,N.05 Selama,Selama,2,Ustaz Akmal Hj. Kamarudin,19679,PN,12,10358
Perak,N.05 Selama,Selama,3,Osman Bin Sidek,22674,BEBAS,1,61
Perak,N.05 Selama,Selama,4,Cikgu Faizul Rizal,22675,BN,25,5000
Perak,N.06 Kubu Gajah,Kubu Gajah,1,Khalil Bin Yahaya,22676,PN,12,9868
Perak,N.06 Kubu Gajah,Kubu Gajah,2,Cikgu Man,19283,BN,25,5546
Perak,N.06 Kubu Gajah,Kubu Gajah,3,Fuaddin Bin Kamaruddin,22678,PEJUANG,93,79
Perak,N.06 Kubu Gajah,Kubu Gajah,4,Rusli Bakar,22679,PH,73,1188
Perak,N.07 Batu Kurau,Batu Kurau,1,Maklong Liza,22680,BN,25,5588
Perak,N.07 Batu Kurau,Batu Kurau,2,Cikgu Zulkifli,22681,PEJUANG,93,317
Perak,N.07 Batu Kurau,Batu Kurau,3,Kapt (B) Dato Najmuddin,22682,PN,12,8806
Perak,N.07 Batu Kurau,Batu Kurau,4,Muhamad Aiman Aizuddin Bin Md Husin,22683,PH,73,2669
Perak,N.08 Titi Serong,Titi Serong,1,Ustaz Hakimi,22684,PN,12,13565
Perak,N.08 Titi Serong,Titi Serong,2,Penghulu Shahrul,22685,BN,25,6497
Perak,N.08 Titi Serong,Titi Serong,3,Muhamad Nakhaie Abd Wahab,22686,PH,73,8291
Perak,N.09 Kuala Kurau,Kuala Kurau,1,Cikgu Anuar,22687,PH,73,8962
Perak,N.09 Kuala Kurau,Kuala Kurau,2,Dato' Yunus Jamhari,22688,PN,12,10309
Perak,N.09 Kuala Kurau,Kuala Kurau,3,Cikgu Jamil,22689,BN,25,5292
Perak,N.10 Alor Pongsu,Alor Pongsu,1,Hj Khairul,22690,PH,73,5004
Perak,N.10 Alor Pongsu,Alor Pongsu,2,Haji Noor Azman Bin Ghazali,22691,PN,12,10622
Perak,N.10 Alor Pongsu,Alor Pongsu,3,Dato' Hj. Sham Mat Sahat,22692,BN,25,6607
Perak,N.11 Gunong Semanggol,Gunong Semanggol,1,Haji Razman Bin Zakaria,22693,PN,12,12825
Perak,N.11 Gunong Semanggol,Gunong Semanggol,2,Nazirul Bin Jamaluddin,22694,BN,25,5359
Perak,N.11 Gunong Semanggol,Gunong Semanggol,3,Sheikh Khuzaifah,22695,PH,73,3447
Perak,N.12 Selinsing,Selinsing,1,Cikgu Mohamad Noor,22696,BN,25,5414
Perak,N.12 Selinsing,Selinsing,2,Ustaz Sallehuddin,22697,PN,12,8693
Perak,N.12 Selinsing,Selinsing,3,Ustaz Saqif Ansorullah,21251,PH,73,4597
Perak,N.13 Kuala Sepetang,Kuala Sepetang,1,Dato Zainal Azman Bin Abu Seman,22699,PH,73,9002
Perak,N.13 Kuala Sepetang,Kuala Sepetang,2,Zaza,22700,PEJUANG,93,166
