state,dun,ballot_order,name,candidate_uid,party,party_uid,votes
Pahang,N.01 Tanah Rata,1,Chiong Yoke Kong,4708,PKR,11,8821
Pahang,N.01 Tanah Rata,2,Leong Tak Man,20829,BN,25,5232
Pahang,N.01 Tanah Rata,3,Dato' Kumar,20830,PAS,3,600
Pahang,N.02 Jelai,1,Dr. Abdul Rasid Ali,20831,PKR,11,1298
Pahang,N.02 Jelai,2,Abdul Karim Bin Nor,19395,PAS,3,2351
Pahang,N.02 Jelai,3,Mat Nor Ayat,20833,PSM,68,229
Pahang,N.02 Jelai,4,Dato' Sri Wan Rosdy Bin Wan Ismail,17839,BN,25,5858
Pahang,N.03 Padang Tengku,1,Alias Abd Rahman,20835,PKR,11,1303
Pahang,N.03 Padang Tengku,2,Dato' Mustapa Bin Long,20836,BN,25,5691
Pahang,N.03 Padang Tengku,3,Ustaz Roslan Bin Harun,20837,PAS,3,4447
Pahang,N.04 Cheka,1,Haji Saludin Bin Endol,20838,PAS,3,3273
Pahang,N.04 Cheka,2,Lee Ah Wong,20839,BN,25,3475
Pahang,N.04 Cheka,3,Rasid Bin Muhamad,20840,PKR,11,2930
Pahang,N.05 Benta,1,Sabaruddin Mohd Yassim,20841,PKR,11,2921
Pahang,N.05 Benta,2,Dato' Sri Hj Mohd Soffi Bin Tan Sri Abd Razak,17845,BN,25,3261
Pahang,N.05 Benta,3,Anuar Bin Kassim,20843,PAS,3,739
Pahang,N.06 Batu Talam,1,Dasimah Binti Zainudin,20844,PKR,11,2441
Pahang,N.06 Batu Talam,2,Abd Aziz Bin Mat Kiram,17846,BN,25,6922
Pahang,N.06 Batu Talam,3,Ustaz Tengku Abdul Rahman,20846,PAS,3,2602
Pahang,N.07 Tras,1,Ng Leap Pong,20847,BN,25,5707
Pahang,N.07 Tras,2,Chin Choy Hee,20848,PAS,3,1506
Pahang,N.07 Tras,3,Chow Yu Hui,4713,PKR,11,15660
Pahang,N.08 Dong,1,Cikgu Bedu Rahim,20850,PAS,3,2462
Pahang,N.08 Dong,2,Shahiruddin Bin Ab Moin,14069,BN,25,6294
Pahang,N.08 Dong,3,Dr Hamzah Jaaffar,3048,PKR,11,2342
Pahang,N.09 Tahan,1,Dato Sri Wan Amizan,20853,BN,25,5569
Pahang,N.09 Tahan,2,Ustaz Zakuan,19410,PAS,3,5638
Pahang,N.09 Tahan,3,Nordin Bin Samat,20855,PKR,11,945
Pahang,N.10 Damak,1,Dato Aly,20856,BN,25,4395
Pahang,N.10 Damak,2,Ustaz Zuridan M. Daud,20857,PAS,3,8444
