state,dun,ballot_order,name,candidate_uid,party,party_uid,votes
Terengganu,N.01 Kuala Besut,1,Nik Muhammad Zawawi Bin Salleh,15692,PAS,3,4307
Terengganu,N.01 Kuala Besut,2,Abdullah Bin Che Muda,8257,BN,25,6334
Terengganu,N.02 Kota Putera,1,W. Mohd Bin Wan Hassan,17014,BN,25,6903
Terengganu,N.02 Kota Putera,2,Abd Rahman @ Abdul Aziz Bin Hj. Abas,17015,PAS,3,4890
Terengganu,N.03 Jertih,1,Idris Bin Jusoh,2338,BN,25,6513
Terengganu,N.03 Jertih,2,Mohd Hassan Bin Salleh,17017,PAS,3,4466
Terengganu,N.04 Hulu Besut,1,Nawi Bin Mohamad,15699,BN,25,6496
Terengganu,N.04 Hulu Besut,2,Abdullah Bin Mat Dan,340,PAS,3,3863
Terengganu,N.05 Jabi,1,Shaharizukirnain Bin Abd Kadir,17020,PAS,3,4700
Terengganu,N.05 Jabi,2,Ramlan Bin Ali,15702,BN,25,5800
Terengganu,N.06 Permaisuri,1,Mohd Jidin Bin Shafee,3338,BN,25,7690
Terengganu,N.06 Permaisuri,2,Rozali Bin Muhammad,17023,PAS,3,4955
Terengganu,N.07 Langkap,1,Asha'Ari Bin Idris,15703,BN,25,6021
Terengganu,N.07 Langkap,2,Tengku Ahmad Bin Tengku Hussain,8874,PAS,3,3829
Terengganu,N.08 Batu Rakit,1,Abu Bakar Bin Chik,1710,PAS,3,3581
Terengganu,N.08 Batu Rakit,2,Khazan Bin Che Mat,17027,BN,25,5283
Terengganu,N.09 Tepuh,1,Abu Bakar Bin Abdullah,12229,PAS,3,6809
Terengganu,N.09 Tepuh,2,Muhammad Ramli Bin Haji Nuh,17029,BN,25,7583
Terengganu,N.10 Teluk Pasu,1,Ismail Bin Mamat,1388,PAS,3,5793
Terengganu,N.10 Teluk Pasu,2,Abdul Rahin Bin Mohd Said,2340,BN,25,6677
Terengganu,N.11 Seberang Takir,1,Zakaria Bin Dagang,15714,PAS,3,3831
Terengganu,N.11 Seberang Takir,2,Mohd Shapian Bin Ali,17033,BN,25,5811
Terengganu,N.12 Bukit Tunggal,1,Mohd Nasir B. Ibrahim @ Ibrahim Fikri,17034,PAS,3,4956
Terengganu,N.12 Bukit Tunggal,2,Alias Bin Razak,17035,BN,25,4340
Terengganu,N.13 Wakaf Mempelam,1,Hamzah Bin Mohamad Zain,17036,BN,25,6677
Terengganu,N.13 Wakaf Mempelam,2,Mohd Abdul Wahid Bin Endut,14549,PAS,3,8565
Terengganu,N.14 Bandar,1,Toh Chin Yaw,17038,BN,25,8236
Terengganu,N.14 Bandar,2,Md Azmi Bin Lop Yusof,15720,PAS,3,6624
Terengganu,N.15 Ladang,1,Wan Hisham Bin Wan Salleh,17040,BN,25,6981
Terengganu,N.15 Ladang,2,Sulaiman Bin Abdullah,17041,PAS,3,5940
Terengganu,N.16 Batu Buruk,1,Che Mat Bin Jusoh,17042,BN,25,8481
Terengganu,N.16 Batu Buruk,2,Wan Abd Muttalib @ Wan Musa Bin Embong,10049,PAS,3,8621
Terengganu,N.17 Alur Limbat,1,Alias Bin Abdullah,15726,PAS,3,7826
Terengganu,N.17 Alur Limbat,2,Yahaya Bin Ali,12267,BN,25,6673
Terengganu,N.18 Bukit Payung,1,Abdul Latiff Bin Awang,14560,BN,25,6773
Terengganu,N.18 Bukit Payung,2,Hassan Bin Mohd Salleh,17047,PAS,3,6053
Terengganu,N.19 Ru Rendang,1,Tengku Zainuddin Bin Tengku Zahid,15730,BN,25,6301
Terengganu,N.19 Ru Rendang,2,Abdul Hadi Bin Awang,17049,PAS,3,7736
Terengganu,N.20 Pengkalan Berangan,1,Yahya Bin Khatib Mohamad,3683,BN,25,8103
Terengganu,N.20 Pengkalan Berangan,2,Mustafa @ Hassan Bin Ali,880,PAS,3,6732
Terengganu,N.21 Telemung,1,Kamaruzaman Bin Abdullah,3344,PAS,3,3036
Terengganu,N.21 Telemung,2,Rozi Bin Mamat,17053,BN,25,7276
Terengganu,N.22 Manir,1,Harun Bin Taib,2343,PAS,3,4451
Terengganu,N.22 Manir,2,Wan Sagar Bin Wan Embong,17055,BN,25,4141
Terengganu,N.23 Kuala Berang,1,Mamad Bin Puteh,17056,PAS,3,4231
Terengganu,N.23 Kuala Berang,2,Komaruddin Bin Ab Rahman,17057,BN,25,5926
Terengganu,N.24 Ajil,1,Rosol Bin Wahid,4057,BN,25,7386
Terengganu,N.24 Ajil,2,Mohd Razki Bin Haji Yah @ Haii Alias,17059,PAS,3,3603
Terengganu,N.25 Bukit Besi,1,Din Bin Adam,4058,BN,25,5614
Terengganu,N.25 Bukit Besi,2,Roslan Bin Ismail,17061,PAS,3,3324
Terengganu,N.26 Rantau Abang,1,Azman Shapawi Bin Abdul Rani,15744,PAS,3,5222
Terengganu,N.26 Rantau Abang,2,Za'Abar Bin Mohd Adib,17063,BN,25,6167
Terengganu,N.27 Sura,1,Ahmad Kamal Bin Abdullah,17064,BN,25,6224
Terengganu,N.27 Sura,2,Wan Hassan Bin Mohd Ramli,3686,PAS,3,6055
Terengganu,N.28 Paka,1,Mohd Ariffin Bin Abdullah,17066,BN,25,8433
Terengganu,N.28 Paka,2,Satiful Bahari Bin Mamat,17067,PAS,3,6989
Terengganu,N.29 Kemasik,1,Che Alias Bin Hamid,17068,PAS,3,4327
Terengganu,N.29 Kemasik,2,Mohamad @ A. Bakar Bin Ali,12270,BN,25,7409
Terengganu,N.30 Kijal,1,Ahmad Bin Said,5767,BN,25,7987
Terengganu,N.30 Kijal,2,Mehamad Bin Sulon,17071,PAS,3,4491
Terengganu,N.31 Cukai,1,Alias Bin Abdul Rahman,2347,PAS,3,7330
Terengganu,N.31 Cukai,2,Dato' Mohamed Bin Awang Tera,17073,BN,25,10145
Terengganu,N.32 Air Putih,1,Ismail Bin Harun,14589,PAS,3,5774
Terengganu,N.32 Air Putih,2,Wan Ahmad Nizan Bin Wan Abdul Hamid,17075,BN,25,10048
