state,dun,ballot_order,name,candidate_uid,party,party_uid,votes
Negeri Sembilan,N.01 Peradong,1,Chen Man Hin Dennis,1536,DAP,18,2266
Negeri Sembilan,N.01 Peradong,2,Wong See Wah,2466,BN,25,2664
Negeri Sembilan,N.02 Klawang,1,Ishak Bin Md. Nazir,1826,PAS,3,1004
Negeri Sembilan,N.02 Klawang,2,Shamsul Bahari @ Ramli Bin Mat,11824,BN,25,3312
Negeri Sembilan,N.03 Pertang,1,Abd. Kadir Bin Kassim,10742,BN,25,4711
Negeri Sembilan,N.03 Pertang,2,Ibrahim Bin Bagak,6706,PAS,3,1049
Negeri Sembilan,N.04 Sungai Lui,1,Bakhtiar Bin Mohd. Yusof,11827,PAS,3,863
Negeri Sembilan,N.04 Sungai Lui,2,Abdul Muhi Bin Abd. Wahab,11828,BN,25,4937
Negeri Sembilan,N.05 Serting,1,Sundararajoo A/L Ayasamy @ Mohamad Bin Abdullah,1829,PAS,3,729
Negeri Sembilan,N.05 Serting,2,Ibrahim Bin Haji Ali,11830,BN,25,5031
Negeri Sembilan,N.06 Batu Kikir,1,Hj. Azarai Bin Omar,11831,PAS,3,666
Negeri Sembilan,N.06 Batu Kikir,2,Lilah Bin Yasin,3470,BN,25,3783
Negeri Sembilan,N.07 Bahau,1,Chong Chi Siong @ Chong Fah,11833,BN,25,2522
Negeri Sembilan,N.07 Bahau,2,Loo Ah Man @ Loh Ming Chai,1542,DAP,18,3821
Negeri Sembilan,N.07 Bahau,3,Yew Chin Jeam @ Yew Chin Chiew,11835,BEBAS,1,1165
Negeri Sembilan,N.08 Palong,1,Baharudin Bin Haji Hassan,11836,BN,25,7117
Negeri Sembilan,N.08 Palong,2,Mohamed Ganti Bin Sudin,11837,PAS,3,863
Negeri Sembilan,N.09 Gemas,1,Mohamad Yassin Bin Bakar,11838,BN,25,5793
Negeri Sembilan,N.09 Gemas,2,Haji Baharudin Bin Leman,11839,PAS,3,1205
Negeri Sembilan,N.10 Gemencheh,1,Waad Bin Haji Mansor,10788,BN,25,5493
Negeri Sembilan,N.10 Gemencheh,2,Lassim @ Hashim Bin Haji Pilus,10787,BEBAS,1,1950
Negeri Sembilan,N.11 Repah,1,Woo Ah Lek @ Woo Siak Chee,11842,BEBAS,1,2076
Negeri Sembilan,N.11 Repah,2,Lee Kong Chon,10785,DAP,18,972
Negeri Sembilan,N.11 Repah,3,Lay Chun Tai @ Loy Chee Tai,11844,BN,25,3315
Negeri Sembilan,N.12 Kota,1,Ahmad Apandi Bin Johan,11845,BN,25,5244
Negeri Sembilan,N.12 Kota,2,Abas Bin Ahmad,11846,PAS,3,720
Negeri Sembilan,N.13 Juasseh,1,Mohamad Bin Ahmad,11847,BN,25,4901
Negeri Sembilan,N.13 Juasseh,2,Arifin Bin Baba,11737,PAS,3,799
Negeri Sembilan,N.14 Johol,1,Rameli Bin Dahalan,11849,BEBAS,1,2079
Negeri Sembilan,N.14 Johol,2,Darus Salim Bin Bulin,11850,BN,25,3076
Negeri Sembilan,N.15 Pilah,1,Khairudin Bin Daud,11851,PAS,3,444
Negeri Sembilan,N.15 Pilah,2,Tong Jin Chong,11852,DAP,18,2316
Negeri Sembilan,N.15 Pilah,3,Abu Zahar Bin Dato' Nika Ujang,2461,BN,25,4824
