state,dun,area_name,ballot_order,name,candidate_uid,party,votes
Terengganu,N.01 Kuala Besut,Kuala Besut,1,Tengku Zaihan,21622,BN,7377
Terengganu,N.01 Kuala Besut,Kuala Besut,2,Haji Azbi,23117,PAS,11496
Terengganu,N.02 Kota Putera,Kota Putera,1,Hj Khuz,23118,PAS,13360
Terengganu,N.02 Kota Putera,Kota Putera,2,Dato' Muhammad Pehimi Yusof,17790,BN,9551
Terengganu,N.03 Jertih,Jertih,1,Dr Riduan Mohamad Nor,3677,PAS,12122
Terengganu,N.03 Jertih,Jertih,2,Rozaini @ Koja,23121,BN,7399
Terengganu,N.04 Hulu Besut,Hulu Besut,1,Nawi Bin Mohamad,3792,BN,6665
Terengganu,N.04 Hulu Besut,Hulu Besut,2,Dr. Cikgu Che Harun Kamariah,23123,BEBAS,180
Terengganu,N.04 Hulu Besut,Hulu Besut,3,Mie Che Hussin,17783,PAS,9525
Terengganu,N.05 Jabi,Jabi,1,Ustaz Rosdi Zakaria,23125,BN,6847
Terengganu,N.05 Jabi,Jabi,2,Dr. Azman,2647,PAS,11523
Terengganu,N.06 Permaisuri,Permaisuri,1,Hamdan Hamzah,3407,BN,7299
Terengganu,N.06 Permaisuri,Permaisuri,2,Yusop Majid,20018,PAS,14837
Terengganu,N.07 Langkap,Langkap,1,Azmi Maarof,21641,PAS,9553
Terengganu,N.07 Langkap,Langkap,2,Dato' Haji Sabri Mohd Noor,3367,BN,6819
Terengganu,N.08 Batu Rakit,Batu Rakit,1,Ustaz Mohd Shafizi,21644,PAS,14465
Terengganu,N.08 Batu Rakit,Batu Rakit,2,Bazlan Bin Abd Rahman,17641,BN,8446
Terengganu,N.09 Tepuh,Tepuh,1,Ustaz Hishamuddin,20024,PAS,17049
Terengganu,N.09 Tepuh,Tepuh,2,Muhammad Hanafi Hassan,23134,BN,6155
Terengganu,N.10 Buluh Gading,Buluh Gading,1,Ustaz Ridzuan Hashim,18361,PAS,16509
Terengganu,N.10 Buluh Gading,Buluh Gading,2,Omar Bin Adam,23136,BN,5551
Terengganu,N.11 Seberang Takir,Seberang Takir,1,Cikgu Razif,20028,BN,9359
Terengganu,N.11 Seberang Takir,Seberang Takir,2,Ustaz Haji Khazan,23138,PAS,12156
Terengganu,N.12 Bukit Tunggal,Bukit Tunggal,1,Wan Noorislam Bin Wan Hashim,23139,BN,4345
Terengganu,N.12 Bukit Tunggal,Bukit Tunggal,2,Haji Zaharudin,23140,PAS,12066
Terengganu,N.13 Wakaf Mempelam,Wakaf Mempelam,1,Ustaz Wan Sukairi,20372,PAS,22345
Terengganu,N.13 Wakaf Mempelam,Wakaf Mempelam,2,Wan Haikal,23142,PH,3718
Terengganu,N.14 Bandar,Bandar,1,Ustaz Ahmad Shah,21661,PAS,8438
Terengganu,N.14 Bandar,Bandar,2,Armi Irzan Mohd,23144,BN,6074
Terengganu,N.14 Bandar,Bandar,3,Luqman Long,23145,MUDA,372
Terengganu,N.15 Ladang,Ladang,1,Datuk Mat,2984,BN,7290
Terengganu,N.15 Ladang,Ladang,2,Zuraida Md Noor,23147,PAS,11663
Terengganu,N.16 Batu Buruk,Batu Buruk,1,Ustaz Khalil,21232,PAS,23767
Terengganu,N.16 Batu Buruk,Batu Buruk,2,Zamir Ghazali,23149,PH,6099
Terengganu,N.17 Alur Limbat,Alur Limbat,1,Cikgu Mohd Yuseri,23150,BN,7477
Terengganu,N.17 Alur Limbat,Alur Limbat,2,Ustaz Ariffin,20042,PAS,20133
Terengganu,N.18 Bukit Payung,Bukit Payung,1,Mohd Khan,14655,BN,5882
Terengganu,N.18 Bukit Payung,Bukit Payung,2,Ustaz Mohd Nor,8242,PAS,16838
Terengganu,N.19 Ru Rendang,Ru Rendang,1,Haji Suhaimi,777,PH,3641
Terengganu,N.19 Ru Rendang,Ru Rendang,2,Dr Sam,23155,PAS,20927
Terengganu,N.20 Pengkalan Berangan,Pengkalan Berangan,1,Ustaz Sulaiman,4416,PAS,17946
Terengganu,N.20 Pengkalan Berangan,Pengkalan Berangan,2,Dato' Haji Nik Dir,21676,BN,9670
Terengganu,N.21 Telemung,Telemung,1,Cikgu Awi,4524,PAS,8380
Terengganu,N.21 Telemung,Telemung,2,Dato' Rozi Mamat,23159,BN,8085
Terengganu,N.22 Manir,Manir,1,Eka Lisut,23160,PH,2211
Terengganu,N.22 Manir,Manir,2,Ustaz Hilmi,337,PAS,13471
Terengganu,N.23 Kuala Berang,Kuala Berang,1,Cg. Jalal,23162,BN,5353
Terengganu,N.23 Kuala Berang,Kuala Berang,2,Dr.Mamad,23163,PAS,11270
Terengganu,N.24 Ajil,Ajil,1,Jailani Johari,3684,BN,6104
Terengganu,N.24 Ajil,Ajil,2,Ustaz Maliaman Kassim,21692,PAS,12362
Terengganu,N.25 Bukit Besi,Bukit Besi,1,Haji Ghazali,1114,PAS,8552
Terengganu,N.25 Bukit Besi,Bukit Besi,2,Dato Din Adam,23167,BN,4840
Terengganu,N.26 Rantau Abang,Rantau Abang,1,Mohd Asri Bin Mohamad,193,BN,6037
Terengganu,N.26 Rantau Abang,Rantau Abang,2,Ustaz Mohd Fadhli,23169,PAS,18959
Terengganu,N.27 Sura,Sura,1,Dr Din,2918,PAS,17395
Terengganu,N.27 Sura,Sura,2,Cikgu Obo Othman Bin Omar,6776,PH,3547
Terengganu,N.28 Paka,Paka,1,Dato' Ustaz Saiful Bahri,23172,PAS,18681
Terengganu,N.28 Paka,Paka,2,Mad Paka,23173,BN,6805
Terengganu,N.29 Kemasik,Kemasik,1,Ir Hj Saiful Azmi,21707,PAS,13778
Terengganu,N.29 Kemasik,Kemasik,2,Khairi Afiq,23175,BN,7273
Terengganu,N.30 Kijal,Kijal,1,Tok Li,20646,PAS,13403
Terengganu,N.30 Kijal,Kijal,2,Dato' Seri (Dr.) Hj. Ahmad Bin Said,5767,BN,9645
Terengganu,N.31 Cukai,Cukai,1,Dato' Sri Haji Mohamed Rahim Bin Hussin,5226,BN,10288
Terengganu,N.31 Cukai,Cukai,2,Haji Hanafiah Mat,9715,PAS,18394
Terengganu,N.32 Air Putih,Air Putih,1,Mohd Hafiz,4582,PAS,21664
Terengganu,N.32 Air Putih,Air Putih,2,Dr. Mohd Zaki Bin Salleh,2350,BN,11336
