state,dun,voters_total,ballots_issued,ballots_not_returned,votes_rejected
Pahang,N.01 Jelai,6719,4535,0,101
Pahang,N.02 Tanah Rata,10531,7301,0,275
Pahang,N.03 Bukit Betong,5276,4048,0,99
Pahang,N.04 Bandar Lipis,7177,5018,0,129
Pahang,N.05 Benta,6634,4798,0,217
Pahang,N.06 Tahan,12148,9679,0,207
Pahang,N.07 Tembeling,5366,4143,0,132
Pahang,N.08 Jenderak,6547,4984,0,156
Pahang,N.09 Bandar Jerantut,10221,7466,0,190
Pahang,N.10 Kerdau,6232,4717,0,170
Pahang,N.11 Berserah,13581,9727,0,410
Pahang,N.12 Sungai Lembing,12359,9219,0,175
Pahang,N.13 Bandar Kuantan,21197,14967,0,288
Pahang,N.14 Batu Talam,8653,6417,0,245
Pahang,N.15 Dong,9324,7198,0,211
Pahang,N.16 Bandar Raub,13451,10489,0,283
Pahang,N.17 Paya Besar,12174,8878,0,176
Pahang,N.18 Bandar Maran,8207,6036,0,188
Pahang,N.19 Jengka,17980,14533,0,250
Pahang,N.20 Chenor,6681,5110,0,146
Pahang,N.21 Karak,13142,10047,0,284
Pahang,N.22 Bandar Bentong,13598,10678,0,353
Pahang,N.23 Semantan,13482,10022,0,369
Pahang,N.24 Kuala Pahang,5693,4267,0,147
Pahang,N.25 Chini,6507,4603,0,143
Pahang,N.26 Bandar Pekan,7329,5377,0,108
Pahang,N.27 Bukit Isam,11421,8022,0,249
Pahang,N.28 Rompin,7310,5130,0,133
Pahang,N.29 Mentakab,13305,9826,0,279
Pahang,N.30 Bandar Temerloh,9529,6832,0,224
Pahang,N.31 Bera,14637,10909,0,381
Pahang,N.32 Triang,9420,7553,0,172
