state,dun,area_name,ballot_order,name,candidate_uid,party,party_uid,votes
Melaka,N.01 Kuala Linggi,Kuala Linggi,1,Datuk Ibrahim Bin Durum,15189,BN,25,4478
Melaka,N.01 Kuala Linggi,Kuala Linggi,2,Ustaz Julasapiyah Bin Hj. Kassim,15190,PAS,3,2051
Melaka,N.02 Ramuan China,Ramuan China,1,Datuk Hj. Long Bin Said,15191,BN,25,3957
Melaka,N.02 Ramuan China,Ramuan China,2,Omar Bin Baba,2470,PAS,3,1939
Melaka,N.03 Melekek,Melekek,1,Nawi Bin Ahmad,3635,BN,25,4153
Melaka,N.03 Melekek,Melekek,2,Muhd. Zahid Md. Arip,4142,PKR,11,1835
Melaka,N.04 Masjid Tanah,Masjid Tanah,1,Datuk Ramli Mohd Said,15195,BN,25,5569
Melaka,N.04 Masjid Tanah,Masjid Tanah,2,Md. Shah Amin,15196,PKR,11,2456
Melaka,N.05 Sungai Udang,Sungai Udang,1,Kapt (B) Ab Karim Bin Sulaiman,15197,BN,25,6409
Melaka,N.05 Sungai Udang,Sungai Udang,2,Hj. Hassan Bin Md. Dahan,11723,PAS,3,3817
Melaka,N.06 Pulau Sebang,Pulau Sebang,1,Hj. Ab. Aziz Bin Isa,15199,BN,25,3490
Melaka,N.06 Pulau Sebang,Pulau Sebang,2,Ku Choi,15200,DAP,18,2307
Melaka,N.07 Bukit Sedanan,Bukit Sedanan,1,Poh Ah Tiam,11706,BN,25,4966
Melaka,N.07 Bukit Sedanan,Bukit Sedanan,2,Zamani Hj. Abd. Wahid,15202,PKR,11,2340
Melaka,N.08 Bukit Asahan,Bukit Asahan,1,Pn. Hjh. Zainon Binti Jaffar,15203,PKR,11,3265
Melaka,N.08 Bukit Asahan,Bukit Asahan,2,R. Raghavan,15204,BN,25,5558
Melaka,N.09 Durian Tunggal,Durian Tunggal,1,Haji Minghat Bin Mamat,15205,PAS,3,2419
Melaka,N.09 Durian Tunggal,Durian Tunggal,2,Haji Abdul Kadir Bin Daud,15206,BN,25,4016
Melaka,N.10 Rembia,Rembia,1,Hamdin Bin Abdollah,14015,BN,25,4664
Melaka,N.10 Rembia,Rembia,2,Cikgu Jaamat Bin Omar,15208,PAS,3,2271
Melaka,N.11 Tangga Batu,Tangga Batu,1,Yaakub Bin Md. Amin,15209,BN,25,8101
Melaka,N.11 Tangga Batu,Tangga Batu,2,Dr Hamzah Bin Awang,15210,PKR,11,5382
Melaka,N.12 Paya Rumput,Paya Rumput,1,Mohd Ali Bin Mohd Rustam,2474,BN,25,8632
Melaka,N.12 Paya Rumput,Paya Rumput,2,Loo Ah Boo,15212,DAP,18,5756
Melaka,N.13 Ayer Keroh,Ayer Keroh,1,Seah Kwi Tong,11718,BN,25,7656
Melaka,N.13 Ayer Keroh,Ayer Keroh,2,Joseph Sta Maria,12913,DAP,18,5949
Melaka,N.14 Bachang,Bachang,1,Lim Jak Wong,15215,DAP,18,6583
Melaka,N.14 Bachang,Bachang,2,Datuk Chua Peng Song,15216,BN,25,6542
Melaka,N.15 Ayer Molek,Ayer Molek,1,Momin Bin Abdul Aziz @ Jenal Bin Lajis,15217,BN,25,7429
Melaka,N.15 Ayer Molek,Ayer Molek,2,Hj. Md. Yasin Bin Abd. Ghani,15218,PAS,3,5806
Melaka,N.16 Tengkera,Tengkera,1,Soon Tian Szu,2156,BN,25,5634
Melaka,N.16 Tengkera,Tengkera,2,Goh Leong San,3140,DAP,18,7618
Melaka,N.17 Durian Daun,Durian Daun,1,Chew Chong Lin,15221,BN,25,4011
Melaka,N.17 Durian Daun,Durian Daun,2,Betty Chew Gek Cheng,15222,DAP,18,7380
Melaka,N.18 Bandar Hilir,Bandar Hilir,1,Sim Tong Him,3489,DAP,18,6835
Melaka,N.18 Bandar Hilir,Bandar Hilir,2,Ng Peng Ann,15224,BN,25,4771
Melaka,N.19 Duyong,Duyong,1,Gan Boon Leong,8360,BN,25,5074
Melaka,N.19 Duyong,Duyong,2,Aw Boon Huan,15226,DAP,18,5029
Melaka,N.20 Alai,Alai,1,Datuk Amid Bin Nordin,15227,BN,25,6204
Melaka,N.20 Alai,Alai,2,Ustaz Abd. Rahman Bin Jaafar,15228,PAS,3,4996
Melaka,N.21 Ayer Panas,Ayer Panas,1,Omar Bin Jaafar,15229,PKR,11,2825
Melaka,N.21 Ayer Panas,Ayer Panas,2,Chong Tam On,14044,BN,25,4713
Melaka,N.22 Rim,Rim,1,Hajjah Ramlah Bte Abas,15231,BN,25,3980
Melaka,N.22 Rim,Rim,2,Zulkefly Othman,3490,PKR,11,2014
Melaka,N.23 Merlimau,Merlimau,1,Mej (B) Hj Jasme B Tompang,15233,PAS,3,2012
Melaka,N.23 Merlimau,Merlimau,2,Nazari Bin Adzim,15234,BN,25,4264
Melaka,N.24 Serkam,Serkam,1,Dr. Halim Bin Ramli,15235,PAS,3,4013
Melaka,N.24 Serkam,Serkam,2,Datuk Hj. Ahmad Bin Hj. Hamzah,15236,BN,25,5902
Melaka,N.25 Sungai Rambai,Sungai Rambai,1,Datuk Hj. Abd Azis Bin Hj. Abd. Ghani,15237,BN,25,4042
Melaka,N.25 Sungai Rambai,Sungai Rambai,2,Hj. Azutdin Bin Hj. Hasan,15238,PAS,3,2686
