state,dun,area_name,ballot_order,name,candidate_uid,party,party_uid,votes
Terengganu,N.01 Kuala Besut,Kuala Besut,1,Mohamad Bin Said,4041,PAS,3,2826
Terengganu,N.01 Kuala Besut,Kuala Besut,2,Zakaria Bin Muda,7007,PERIKATAN,2,2569
Terengganu,N.02 Kampong Raja,Kampong Raja,1,W. Ishak Bin Ali,5932,PERIKATAN,2,2284
Terengganu,N.02 Kampong Raja,Kampong Raja,2,Mohd. Daud Bin Abdul Samad,410,PAS,3,1918
Terengganu,N.03 Ulu Besut,Ulu Besut,1,Jabir Bin Mohd. Shah,7804,PERIKATAN,2,2862
Terengganu,N.03 Ulu Besut,Ulu Besut,2,Lukman Bin Abdul Kadir,874,PAS,3,2747
Terengganu,N.04 Besut Tengah,Besut Tengah,1,Dollah Bin Jusoh,7806,PERIKATAN,2,2991
Terengganu,N.04 Besut Tengah,Besut Tengah,2,Husin Bin Othman,7016,PAS,3,2280
Terengganu,N.05 Setiu,Setiu,1,Ab. Ghani Bin Mohd. Amin,6553,PERIKATAN,2,2988
Terengganu,N.05 Setiu,Setiu,2,Abd. Latif Bin Mohamad,1706,PAS,3,2639
Terengganu,N.06 Batu Rakit,Batu Rakit,1,Dato' Mansor Bin Mohd.,7810,PERIKATAN,2,3293
Terengganu,N.06 Batu Rakit,Batu Rakit,2,Hashim Bin Yusof,7811,PAS,3,2439
Terengganu,N.07 Kuala Nerus,Kuala Nerus,1,Ibrahim Fikri Bin Mohamad,122,PERIKATAN,2,2804
Terengganu,N.07 Kuala Nerus,Kuala Nerus,2,Awang Bin Abu Bakar,7813,PAS,3,2480
Terengganu,N.08 Jeram,Jeram,1,Hashim Bin Embong,7814,PAS,3,2465
Terengganu,N.08 Jeram,Jeram,2,Abdul Rashid Bin Muhammad,7029,PERIKATAN,2,2416
Terengganu,N.09 Langkap,Langkap,1,Abdul Rahaman Bin Long,5957,PERIKATAN,2,2651
Terengganu,N.09 Langkap,Langkap,2,Ismail Bin Abbas,5958,PAS,3,2434
Terengganu,N.10 Bandar,Bandar,1,Toh Seng Chong,7818,PERIKATAN,2,2111
Terengganu,N.10 Bandar,Bandar,2,Saja Udin Bin Maaruff,7819,PAS,3,1322
Terengganu,N.10 Bandar,Bandar,3,Tan Teng Beng,7820,PR,23,876
Terengganu,N.11 Ladang,Ladang,1,Wan Mohamed Bin Wan Ngah,7821,PAS,3,2635
Terengganu,N.11 Ladang,Ladang,2,Abdullah Bin Abd. Rahman,7822,PERIKATAN,2,2238
