state,dun,area_name,ballot_order,name,candidate_uid,party,party_uid,votes
Perak,N.01 Pengkalan Hulu,Pengkalan Hulu,1,Ustaz Hj Mohd Arif Hj Aripin,15450,PAS,3,3391
Perak,N.01 Pengkalan Hulu,Pengkalan Hulu,2,Ibrahim Bin Mohd Hanafiah,14289,BN,25,6447
Perak,N.02 Temengor,Temengor,1,Mokhtarudin Bin Mohd Kaya,15452,BN,25,4644
Perak,N.02 Temengor,Temengor,2,Mohamad Tarmizi Hamid,15453,PKR,11,2584
Perak,N.03 Kenering,Kenering,1,Ustaz Azman Pandak,15454,PAS,3,3086
Perak,N.03 Kenering,Kenering,2,Mohd Tajol Rosli Ghazali,2057,BN,25,4612
Perak,N.04 Selama,Selama,1,Ustaz Mohd. Faiz,15456,PAS,3,5366
Perak,N.04 Selama,Selama,2,Hj. Mohd Ali Bin Hj. Mohd Isa,15457,BN,25,6915
Perak,N.05 Batu Kurau,Batu Kurau,1,Hj. Mohd Jafri Bin Hj. Mohd Yunus,15458,BN,25,7202
Perak,N.05 Batu Kurau,Batu Kurau,2,Ust. Saari Bin Osman,15459,PAS,3,5429
Perak,N.06 Titi Serong,Titi Serong,1,Hj. Abd Latif Bin Mat Ali,14300,BN,25,6896
Perak,N.06 Titi Serong,Titi Serong,2,Ahmad Azhar Sharin,4092,PAS,3,8358
Perak,N.07 Kuala Kurau,Kuala Kurau,1,Ahmad Shahiffudin B. A. Aziz,11971,BN,25,6941
Perak,N.07 Kuala Kurau,Kuala Kurau,2,Haji Zainuddin B. Haji Abdul Rashid,15463,PKR,11,6427
Perak,N.07 Kuala Kurau,Kuala Kurau,3,Aswan Bin Ismail,15464,PAS,3,846
Perak,N.08 Alor Pongsu,Alor Pongsu,1,Dato' Hj Qamaruz Zaman Bin Hj. Ismail,2064,BN,25,7005
Perak,N.08 Alor Pongsu,Alor Pongsu,2,Mustafa Kamil Ayub,3037,PKR,11,5236
Perak,N.09 Gunong Semanggol,Gunong Semanggol,1,Tuan Guru Jaberal @ Sabran Bin Hasamawi @ Asmawi,15467,PAS,3,8448
Perak,N.09 Gunong Semanggol,Gunong Semanggol,2,Saikidol Bin Mohammad Noor,14307,BN,25,7705
Perak,N.10 Kuala Sepatang,Kuala Sepatang,1,Mahi Din Bin Sari,15469,PKR,11,5249
Perak,N.10 Kuala Sepatang,Kuala Sepatang,2,Siew Kok Kan,10898,BN,25,7357
