state,dun,ballot_order,name,candidate_uid,party,party_uid,votes
Pulau Pinang,N.01 Penaga,1,Ustaz Yusni,21061,PAS,3,8530
Pulau Pinang,N.01 Penaga,2,Mohd Zain Bin Ahmad,19569,BN,25,7398
Pulau Pinang,N.02 Bertam,1,Khaliq Mehtab Bin Mohd Ishaq,21063,PKR,11,6485
Pulau Pinang,N.02 Bertam,2,Mokhtar Bin Ramly,21064,PAS,3,2986
Pulau Pinang,N.02 Bertam,3,Shariful Azhar Bin Othman,19572,BN,25,6268
Pulau Pinang,N.03 Pinang Tunggal,1,Dato' Ir. Zakiyuddin,21066,PKR,11,7754
Pulau Pinang,N.03 Pinang Tunggal,2,Bukhori Bin Ghazali,21067,PAS,3,4622
Pulau Pinang,N.03 Pinang Tunggal,3,Dato' Roslan Bin Saidin,18000,BN,25,7627
Pulau Pinang,N.04 Permatang Berangan,1,Nor Hafizah Binti Othman,21069,BN,25,6870
Pulau Pinang,N.04 Permatang Berangan,2,Azman Shah Bin Othman,21070,PRM,57,24
Pulau Pinang,N.04 Permatang Berangan,3,Pakcik Sobri,21071,PAS,3,6224
Pulau Pinang,N.04 Permatang Berangan,4,Dato' Seri Mohd. Shariff Bin Omar,19579,PKR,11,5021
Pulau Pinang,N.05 Sungai Dua,1,Cikgu Hadi,21073,PAS,3,5380
Pulau Pinang,N.05 Sungai Dua,2,Muhamad Yusoff Mohd Noor,19578,BN,25,7314
Pulau Pinang,N.05 Sungai Dua,3,Yusri Bin Isahak,21075,PKR,11,5115
Pulau Pinang,N.06 Telok Ayer Tawar,1,Ustaz Hanif Haron,21076,PAS,3,3900
Pulau Pinang,N.06 Telok Ayer Tawar,2,Mustafa Kamal,21077,PKR,11,7072
Pulau Pinang,N.06 Telok Ayer Tawar,3,Lee Thian Hong,21078,PRM,57,88
Pulau Pinang,N.06 Telok Ayer Tawar,4,Zamri Bin Che Ros,21079,BN,25,4869
Pulau Pinang,N.07 Sungai Puyu,1,Tan Lay Hock,21080,PRM,57,101
Pulau Pinang,N.07 Sungai Puyu,2,Neoh Bok Keng,21081,MU,79,79
Pulau Pinang,N.07 Sungai Puyu,3,Lim Hai Song,21082,BN,25,2136
Pulau Pinang,N.07 Sungai Puyu,4,Phee Boon Poh,10809,PKR,11,21705
Pulau Pinang,N.07 Sungai Puyu,5,Ong Yin Yin,21084,PFP,82,51
Pulau Pinang,N.08 Bagan Jermal,1,Teoh Chai Deng,21085,PRM,57,74
Pulau Pinang,N.08 Bagan Jermal,2,Soon Lip Chee,19619,PKR,11,18134
Pulau Pinang,N.08 Bagan Jermal,3,Hari Devyndran A/L Muniswaran,21087,MU,79,106
Pulau Pinang,N.08 Bagan Jermal,4,Fabian George Albart,21088,PFP,82,30
Pulau Pinang,N.08 Bagan Jermal,5,Ang Chor Keong,21089,BN,25,2898
Pulau Pinang,N.09 Bagan Dalam,1,Teoh Uat Lye,21090,MU,79,51
Pulau Pinang,N.09 Bagan Dalam,2,J. Dhinagaran,21091,BN,25,3918
Pulau Pinang,N.09 Bagan Dalam,3,Satees A/L Muniandy,21092,PKR,11,10701
Pulau Pinang,N.09 Bagan Dalam,4,Teoh Huck Ping,21093,PRM,57,45
Pulau Pinang,N.09 Bagan Dalam,5,Jasper Ooi Zong Han,21094,PFP,82,36
Pulau Pinang,N.10 Seberang Jaya,1,Abu Bakar Sidekh Bin Zainul Abidin,21095,BN,25,8593
Pulau Pinang,N.10 Seberang Jaya,2,Hj Ahmad Rafaei Bin Dato Ir A Rashid,21096,PAS,3,5540
Pulau Pinang,N.10 Seberang Jaya,3,Dr. Afif Bahardin,4832,PKR,11,16014
Pulau Pinang,N.11 Permatang Pasir,1,Faiz Fadzil,4937,PKR,11,9708
Pulau Pinang,N.11 Permatang Pasir,2,Ustaz Muhammad Fauzi Bin Yusoff,21099,PAS,3,6727
Pulau Pinang,N.11 Permatang Pasir,3,Anuar Faisal Bin Yahaya,19594,BN,25,4979
Pulau Pinang,N.12 Penanti,1,Suhaimi Bin Sabudin,21101,BN,25,5277
Pulau Pinang,N.12 Penanti,2,Hjh Dr Norlela Ariffin,19597,PKR,11,8221
Pulau Pinang,N.12 Penanti,3,Ustaz Muhammad Fawwaz Bin Mohamad Jan,21103,PAS,3,4791
Pulau Pinang,N.13 Berapit,1,Heng Lee Lee,21104,PKR,11,18378
Pulau Pinang,N.13 Berapit,2,Lee Poh Kong,21105,PFP,82,105
Pulau Pinang,N.13 Berapit,3,Goh Swee Gim,21106,BN,25,1397
Pulau Pinang,N.13 Berapit,4,Song Chee Meng,21107,PRM,57,84
Pulau Pinang,N.14 Machang Bubuk,1,Lee Khai Loon,19601,PKR,11,21819
Pulau Pinang,N.14 Machang Bubuk,2,Tang Ah Ba,21109,PRM,57,53
Pulau Pinang,N.14 Machang Bubuk,3,Lim Jhun Hou,21110,MU,79,28
Pulau Pinang,N.14 Machang Bubuk,4,Tan Teik Cheng,16682,BN,25,4658
Pulau Pinang,N.14 Machang Bubuk,5,Md Jamil Abd Rahman,21112,PAS,3,5072
Pulau Pinang,N.15 Padang Lalang,1,Chong Eng,2661,PKR,11,20764
Pulau Pinang,N.15 Padang Lalang,2,Liew Ee Jin,21114,PFP,82,101
Pulau Pinang,N.15 Padang Lalang,3,Kuan Hin Yeep,21115,BN,25,2400
Pulau Pinang,N.15 Padang Lalang,4,Lai Yean Nee,21116,PRM,57,154
Pulau Pinang,N.16 Perai,1,Ooi Khar Giap,4068,PFP,82,104
Pulau Pinang,N.16 Perai,2,M. Suresh,21118,BN,25,2194
Pulau Pinang,N.16 Perai,3,R.Kumary,21119,BEBAS,1,23
Pulau Pinang,N.16 Perai,4,Asoghan A/L Govindaraju,19588,PAP,84,33
Pulau Pinang,N.16 Perai,5,Samuganathan A/L Muniandy,21121,PRM,57,37
