state,dun,ballot_order,name,candidate_uid,party,party_uid,votes
Sarawak,N.01 Lundu,1,Chong Kim Mook,1931,BN,25,3150
Sarawak,N.01 Lundu,2,Michael Bong Thiam Joon,1054,PKS,28,2159
Sarawak,N.02 Bau,1,Lee Byan Choi,745,PKS,28,4301
Sarawak,N.02 Bau,2,Ong Ah Kim,6107,BN,25,3392
Sarawak,N.03 Kuching Barat,1,Abang Abu Bakar Bin Datuk Bandar Abang Haji Mustapha,1638,BN,25,6637
Sarawak,N.03 Kuching Barat,2,Haji Dawi Bin Abdul Rahman,7086,PKS,28,4034
Sarawak,N.04 Kuching Timor,1,Lo Foot Kee,7087,PKS,28,5663
Sarawak,N.04 Kuching Timor,2,Stephen Yong,1053,BN,25,4228
Sarawak,N.05 Semariang,1,Abijah Abol,7089,BN,25,4921
Sarawak,N.05 Semariang,2,Abang Abd. Rahim Bin Tun Abang Hjai Openg,7090,PKS,28,1147
Sarawak,N.05 Semariang,3,Abang Wal Bin Awang Abu,7091,BEBAS,1,175
Sarawak,N.06 Sekama,1,Sim Kheng Hong,6126,BN,25,4728
Sarawak,N.06 Sekama,2,Shim Pan Chi,7093,PKS,28,3575
Sarawak,N.07 Sebandi,1,Abdul Rahman Hamzah,7094,BN,25,4778
Sarawak,N.07 Sebandi,2,Bujang Bin Pulo,7095,PKS,28,1355
Sarawak,N.08 Muara Tuang,1,Mohamad Musa,6133,BN,25,2468
Sarawak,N.08 Muara Tuang,2,Mohd. Tahir Bin Sham,7097,PKS,28,1147
Sarawak,N.08 Muara Tuang,3,Frank Dustine Sirau,7098,BEBAS,1,71
Sarawak,N.09 Batu Kawah,1,Chong Kiun Kong,6137,BN,25,4287
Sarawak,N.09 Batu Kawah,2,Paul Chin Phoh Luke,7100,PKS,28,2784
Sarawak,N.09 Batu Kawah,3,Augustine Sirau,7101,BEBAS,1,147
Sarawak,N.10 Bengoh,1,Segus Anak Ginyai,6140,BN,25,2286
Sarawak,N.10 Bengoh,2,Bernabas Kulor A/K Kaos,7103,PKS,28,1869
