state,dun,voters_total,ballots_issued,ballots_not_returned,votes_rejected
Negeri Sembilan,N.01 Chennah,9573,7145,17,230
Negeri Sembilan,N.02 Klawang,8700,6474,36,185
Negeri Sembilan,N.03 Pertang,9522,7604,20,202
Negeri Sembilan,N.04 Sungai Lui,8189,6606,279,356
Negeri Sembilan,N.05 Serting,11797,8757,9,262
Negeri Sembilan,N.06 Bahau,14297,10443,152,218
Negeri Sembilan,N.07 Jeram Padang,10347,7139,6,241
Negeri Sembilan,N.08 Palong,10686,8905,5,167
Negeri Sembilan,N.09 Gemas,10561,8026,91,255
Negeri Sembilan,N.10 Gemencheh,11990,8908,32,259
Negeri Sembilan,N.11 Repah,11338,8302,131,250
Negeri Sembilan,N.12 Kota,9908,6973,13,228
Negeri Sembilan,N.13 Juasseh,8490,5851,6,178
Negeri Sembilan,N.14 Senaling,7195,5247,0,142
Negeri Sembilan,N.15 Johol,8771,6082,19,241
Negeri Sembilan,N.16 Pilah,10502,7129,33,191
Negeri Sembilan,N.17 Seri Menanti,7911,5394,11,175
Negeri Sembilan,N.18 Nilai,12668,9538,26,261
Negeri Sembilan,N.19 Lenggeng,9251,6932,11,197
Negeri Sembilan,N.20 Senawang,18244,13570,116,588
Negeri Sembilan,N.21 Ampangan,16475,12188,212,389
Negeri Sembilan,N.22 Lobak,17051,12455,516,267
Negeri Sembilan,N.23 Labu,9736,7220,5,238
Negeri Sembilan,N.24 Temiang,16457,11890,11,217
Negeri Sembilan,N.25 Rahang,15553,11413,625,401
Negeri Sembilan,N.26 Mambau,18062,13555,12,240
Negeri Sembilan,N.27 Rantau,13268,9655,27,393
Negeri Sembilan,N.28 Chembong,9925,7047,21,233
Negeri Sembilan,N.29 Linggi,10844,7986,26,203
Negeri Sembilan,N.30 Pasir Panjang,13012,10441,1209,576
Negeri Sembilan,N.31 Si Rusa,13338,8519,46,234
Negeri Sembilan,N.32 Lukut,18227,13632,0,417
