state,dun,ballot_order,name,candidate_uid,party,party_uid,votes
Pulau Pinang,N.01 Butterworth,1,M. P. Mathew,427,PDB,13,575
Pulau Pinang,N.01 Butterworth,2,M. Vasuthavan,6715,SF,8,3178
Pulau Pinang,N.01 Butterworth,3,Williams David,6716,PERIKATAN,2,4258
Pulau Pinang,N.02 Bagan Ajam,1,Yahya Bin Abdul Rahman,6717,PAS,3,756
Pulau Pinang,N.02 Bagan Ajam,2,Ooi Thiam Siew,5,SF,8,3631
Pulau Pinang,N.02 Bagan Ajam,3,Ooi Kooi Lim,6719,PDB,13,203
Pulau Pinang,N.02 Bagan Ajam,4,Phee Joo Teik,5649,PERIKATAN,2,4741
Pulau Pinang,N.03 Permatang Pauh,1,Paharuddin Bin Ibrahim,889,SF,8,2282
Pulau Pinang,N.03 Permatang Pauh,2,Ariffin Bin Shariff,5659,PERIKATAN,2,6724
Pulau Pinang,N.03 Permatang Pauh,3,Syed Haji Abdullah Bin Syed Haji Muhamed,6723,PDB,13,993
Pulau Pinang,N.04 Bukit Mertajam,1,Ooh Chooi Cheng,428,PDB,13,2458
Pulau Pinang,N.04 Bukit Mertajam,2,Tan Chong Boo,6725,SF,8,2917
Pulau Pinang,N.04 Bukit Mertajam,3,Wong Pow Nee,5662,PERIKATAN,2,3967
Pulau Pinang,N.05 Alma,1,Harun Bin Sirat,6727,PDB,13,1273
Pulau Pinang,N.05 Alma,2,Haji Sulaiman Bin Haji Ahmad,14,PERIKATAN,2,5224
Pulau Pinang,N.05 Alma,3,Lee Chong Soon,6729,SF,8,2461
Pulau Pinang,N.06 Sungei Bakap,1,Shahadat Bin Hussian,6730,SF,8,3583
Pulau Pinang,N.06 Sungei Bakap,2,Kee Yong Chin,5666,PERIKATAN,2,6303
Pulau Pinang,N.07 Nibong Tebal,1,Seow Hun Boo,6732,SF,8,3044
Pulau Pinang,N.07 Nibong Tebal,2,Haji Sahid Bin Hassan,5669,PERIKATAN,2,4322
Pulau Pinang,N.08 Kelawei,1,Triptipal Singh,6734,SF,8,1324
Pulau Pinang,N.08 Kelawei,2,Lim Kean Chie,6735,PDB,13,1497
Pulau Pinang,N.08 Kelawei,3,Tan Khim Hoe,5694,PERIKATAN,2,2658
Pulau Pinang,N.09 Dhoby Ghaut,1,Khoo Yat See,254,PKR,11,670
Pulau Pinang,N.09 Dhoby Ghaut,2,M. S. A. Zachariah,5682,PERIKATAN,2,4179
Pulau Pinang,N.09 Dhoby Ghaut,3,Cheah Cheng Keat,6739,PDB,13,1773
Pulau Pinang,N.09 Dhoby Ghaut,4,Arshad Yusoff,6740,SF,8,2113
Pulau Pinang,N.10 Tanjong Bungah,1,Othman Bin Salleh,6741,SF,8,3197
Pulau Pinang,N.10 Tanjong Bungah,2,Mohd. Said Bin Salleh,6742,PDB,13,844
Pulau Pinang,N.10 Tanjong Bungah,3,Cheah Seng Khim,5699,PERIKATAN,2,5669
Pulau Pinang,N.11 Ayer Itam,1,Lim Kean Siew,258,SF,8,3358
Pulau Pinang,N.11 Ayer Itam,2,Toh Boon Kooi,432,PDB,13,1202
Pulau Pinang,N.11 Ayer Itam,3,Chor Sin Kheng,5703,PERIKATAN,2,3485
Pulau Pinang,N.12 Jelutong,1,Chang Lai Sum,6747,PDB,13,2552
Pulau Pinang,N.12 Jelutong,2,Khaw Kok Chwee,6748,PERIKATAN,2,3159
Pulau Pinang,N.12 Jelutong,3,Tan Hock Hin,6749,SF,8,4999
Pulau Pinang,N.13 Glugor,1,Chan Chee Voon,6750,PDB,13,658
Pulau Pinang,N.13 Glugor,2,Tan Phock Kin,256,SF,8,3345
Pulau Pinang,N.13 Glugor,2,Aziz Ibrahim,5709,PERIKATAN,2,4487
Pulau Pinang,N.14 Balik Pulau,1,Mohamed Dalal Bin Haji Suboh,6753,PDB,13,416
