state,dun,voters_total,ballots_issued,ballots_not_returned,votes_rejected
Sarawak,N.01 Lundu,10003,7669,0,161
Sarawak,N.02 Tasik Biru,15292,11703,0,136
Sarawak,N.03 Padungan,26966,20968,0,124
Sarawak,N.04 Stampin,29062,22417,0,269
Sarawak,N.05 Petra Jaya,10996,8074,0,158
Sarawak,N.06 Satok,19242,12118,0,246
Sarawak,N.07 Sebandi,6969,5269,0,77
Sarawak,N.08 Muara Tuang,7391,5768,0,136
Sarawak,N.09 Batu Kawah,14520,10244,0,302
Sarawak,N.10 Bengoh,13108,10543,0,133
Sarawak,N.11 Tarat,12153,8955,0,191
Sarawak,N.12 Tebakang,14163,10123,0,262
Sarawak,N.13 Semera,7890,5496,0,127
Sarawak,N.14 Gedong,6809,4672,0,81
Sarawak,N.15 Lingga,11275,8197,0,108
Sarawak,N.16 Sri Aman,13073,8631,0,206
Sarawak,N.17 Engkilili,6501,5007,0,74
Sarawak,N.18 Batang Ai,5415,3923,0,80
Sarawak,N.19 Saribas,10028,6595,0,116
Sarawak,N.20 Layar,9009,6455,0,76
Sarawak,N.21 Kelaka,8222,6358,0,137
Sarawak,N.22 Krian,8249,6216,0,77
Sarawak,N.23 Kuala Rajang,6563,5214,0,59
Sarawak,N.24 Matu-Daro,11109,0,0,0
Sarawak,N.25 Repok,13712,10959,0,103
Sarawak,N.26 Meradong,11748,9142,0,96
Sarawak,N.27 Maling,34853,27512,0,126
Sarawak,N.28 Seduan,12953,9582,0,74
Sarawak,N.29 Igan,7341,4594,0,90
Sarawak,N.30 Dudong,11269,8064,0,112
Sarawak,N.31 Balingian,10409,6472,0,207
Sarawak,N.32 Oya,80990,0,0,0
Sarawak,N.33 Pakan,5328,4094,0,73
Sarawak,N.34 Meluan,5802,4239,0,94
Sarawak,N.35 Machan,6863,5266,0,33
Sarawak,N.36 Ngemah,6144,4376,0,100
Sarawak,N.37 Katibas,7142,4608,0,141
Sarawak,N.38 Pelagus,7609,5161,0,143
Sarawak,N.39 Baleh,8053,5787,0,124
Sarawak,N.40 Belaga,4897,3833,0,97
Sarawak,N.41 Tatau,6851,4801,0,96
Sarawak,N.42 Kemena,15629,10455,0,290
Sarawak,N.43 Subis,17111,10030,0,252
Sarawak,N.44 Miri,27113,0,0,0
Sarawak,N.45 Marudi,11158,7227,0,150
Sarawak,N.46 Telang Usan,8444,5538,0,81
Sarawak,N.47 Limbang,11331,8414,0,103
Sarawak,N.48 Lawas,8326,6327,0,149
