state,dun,ballot_order,name,candidate_uid,party,party_uid,votes
Sabah,N.01 Banggi,1,Mursalim Bin Tanjul,15758,BEBAS,1,1980
Sabah,N.01 Banggi,2,Muslimin Bin Arip,15759,PKR,11,207
Sabah,N.01 Banggi,3,Datu Amir Kahar Bin Datu Mustapha,2509,BN,25,2372
Sabah,N.02 Tanjong Kapor,1,Bensali Bin Ebrahim,15761,PASOK,43,44
Sabah,N.02 Tanjong Kapor,2,Santong Bin Angkap,15762,BERSEKUTU,49,52
Sabah,N.02 Tanjong Kapor,3,Kong Hong Ming @ Kong Fo Min,14596,BEBAS,1,1877
Sabah,N.02 Tanjong Kapor,4,Chong Kah Kiat,8934,BN,25,6234
Sabah,N.02 Tanjong Kapor,5,Alexandra @ Alexander Anthony,15765,PKR,11,50
Sabah,N.02 Tanjong Kapor,6,Omar Bin Mohd Aji,15766,BEBAS,1,3241
Sabah,N.02 Tanjong Kapor,7,Wong Phin Chung,10078,BEBAS,1,1035
Sabah,N.03 Pitas,1,Othman Bin Aliasah,15768,BEBAS,1,2477
Sabah,N.03 Pitas,2,Masandul Bin Madee,15769,BEBAS,1,474
Sabah,N.03 Pitas,3,Masrani Bin Parman,12293,BN,25,3278
Sabah,N.03 Pitas,4,Rose @ Ulimsin Bte Ungkir,15771,PASOK,43,87
Sabah,N.03 Pitas,5,Abu Bakar Bin Siman,15772,BERSEKUTU,49,158
Sabah,N.04 Matunggong,1,Jornah Binti Mozihim,15773,BN,25,4675
Sabah,N.04 Matunggong,2,Berman Bin Angkap,3534,BERSEKUTU,49,260
Sabah,N.04 Matunggong,3,James Rubinsin Bin Kotulai,15775,BEBAS,1,3401
Sabah,N.04 Matunggong,4,Jauning @ Tommy Bin Malukis,15776,PASOK,43,217
Sabah,N.05 Tandek,1,Abdul Kahar Bin Abdul Rahman,15777,PKR,11,592
Sabah,N.05 Tandek,2,Johe @ George Bin Sangkin,15778,BEBAS,1,2356
Sabah,N.05 Tandek,3,Johnity @ Maximus Bin Ongkili,2511,BN,25,5069
Sabah,N.05 Tandek,4,Ungas @ Shahnuar Bin Bodok,15780,BEBAS,1,685
Sabah,N.05 Tandek,5,Andonny Pilit @ Anthony Biri Mandiau,15781,BEBAS,1,692
Sabah,N.06 Tempasuk,1,Bandira Bin Sialang @ D Bandira Bin Datu Alang,15782,PAS,3,426
