state,dun,area_name,voters_total,ballots_issued,ballots_not_returned,votes_rejected
Terengganu,N.01 Kuala Besut,Kuala Besut,7328,5627,0,191
Terengganu,N.02 Kampong Raja,Kampong Raja,0,0,0,0
Terengganu,N.03 Bukit Kenak,Bukit Kenak,6809,5027,0,176
Terengganu,N.04 Ulu Besut,Ulu Besut,6845,5017,0,155
Terengganu,N.05 Setiu,Setiu,5865,4540,0,605
Terengganu,N.06 Langkap,Langkap,5926,4561,0,255
Terengganu,N.07 Batu Rakit,Batu Rakit,5536,4305,0,315
Terengganu,N.08 Seberang Takir,Seberang Takir,6564,4620,0,253
Terengganu,N.09 Telemong,Telemong,4881,4207,0,309
Terengganu,N.10 Binjai,Binjai,6975,5353,0,379
Terengganu,N.11 Tanggol,Tanggol,5939,4670,0,305
Terengganu,N.12 Kuala Brang,Kuala Brang,4702,3881,0,269
Terengganu,N.13 Jeram,Jeram,5642,4440,0,336
Terengganu,N.14 Bukit Tunggal,Bukit Tunggal,6176,4639,0,288
Terengganu,N.15 Manir,Manir,7188,5278,0,269
Terengganu,N.16 Bukit Payong,Bukit Payong,6726,5254,0,369
Terengganu,N.17 Bandar,Bandar,10239,7299,0,363
Terengganu,N.18 Ladang,Ladang,8082,5459,0,286
Terengganu,N.19 Wakaf Mempelam,Wakaf Mempelam,6542,4682,0,410
Terengganu,N.20 Batu Burok,Batu Burok,7528,4947,0,461
Terengganu,N.21 Marang,Marang,6658,5031,0,367
Terengganu,N.22 Merchang,Merchang,6063,4572,0,411
Terengganu,N.23 Sura,Sura,7798,5008,0,412
Terengganu,N.24 Jerangau,Jerangau,4683,2890,0,285
Terengganu,N.25 Paka,Paka,5475,4037,0,375
Terengganu,N.26 Kemasek,Kemasek,6407,4730,0,415
Terengganu,N.27 Bukit Bandi,Bukit Bandi,6006,4195,0,474
Terengganu,N.28 Chukai,Chukai,8324,5759,0,472
