state,dun,ballot_order,name,candidate_uid,party,party_uid,votes
Perak,N.01 Temengor,1,Md Nor B Ismail @ Hj. Mohd Nor B. Hj. Ismail,11960,PAS,3,2817
Perak,N.01 Temengor,2,Wan Abdullah Bin Wan Im,8301,BN,25,6367
Perak,N.02 Kenering,1,Johan Bin Lahamat,11962,BN,25,5884
Perak,N.02 Kenering,2,Wong Ah Sai,11963,DAP,18,2325
Perak,N.02 Kenering,3,Arif Bin Yaacob,11964,PAS,3,1826
Perak,N.03 Selama,1,Md Kassim Bin Mahmud,11965,BN,25,7977
Perak,N.03 Selama,2,Mohamad Bin Ismail,1703,PAS,3,2772
Perak,N.04 Batu Kurau,1,Abdul Manan B. Mohd. Ali,9766,BN,25,7737
Perak,N.04 Batu Kurau,2,Kamarudin Bin Awang Basir,11968,PAS,3,2906
Perak,N.05 Titi Serong,1,Mohamed Taib Bin Napiah @ Hanafiah,10881,BN,25,6703
Perak,N.05 Titi Serong,2,Jaafar Bin Ali,6807,PAS,3,5457
Perak,N.06 Kuala Kurau,1,Ahmad Shariffudin A. Aziz,11971,BN,25,4924
Perak,N.06 Kuala Kurau,2,Lim Yan Chiow,1733,DAP,18,4564
Perak,N.06 Kuala Kurau,3,Hj. Ghazalli Bin Hj. Ahmad,11973,PAS,3,4100
Perak,N.07 Alor Pongsu,1,Mohamed Bin Abas,9776,BN,25,6907
Perak,N.07 Alor Pongsu,2,Abdul Halim Bin Md. Ali,11975,PAS,3,4718
Perak,N.08 Gunong Semanggol,1,Samsudin Bin Man,10888,BN,25,8366
Perak,N.08 Gunong Semanggol,2,Ahmad Subki B Haji Abd. Latif,11977,PAS,3,5781
Perak,N.09 Sapetang,1,Haw Hew Kheong @ Au How Cheong,1468,BN,25,6993
Perak,N.09 Sapetang,2,Chuah Tiong San,11979,DAP,18,3416
Perak,N.09 Sapetang,3,Mokhtar Bin L. Awang,11980,PAS,3,2253
Perak,N.10 Changkat Jering,1,Mohamad Razlan Bin Haji Abdul Hamid,1446,BN,25,8409
Perak,N.10 Changkat Jering,2,Ghazali Bin Haji Abdullah,11982,PAS,3,4960
Perak,N.11 Kamunting,1,Haji Johari Bin Haji Habib,11983,PAS,3,3164
Perak,N.11 Kamunting,2,Zulkifli Bin Hussein,11984,BN,25,10739
Perak,N.12 Asam Kumbang,1,Siew Kok Kan,10898,BN,25,8783
Perak,N.12 Asam Kumbang,2,Kong Cheok Wan @ Kong Cheok Seng,1443,DAP,18,13776
Perak,N.13 Lenggong,1,Ghazali Bin Haji Abdul Rahman,11987,PAS,3,2699
Perak,N.13 Lenggong,2,Umar Bin Haji Ismail,1177,BN,25,7653
Perak,N.14 Lubok Merbau,1,Yunus Bin Yeop Baharuddin,11989,PAS,3,3607
Perak,N.14 Lubok Merbau,2,Hamzah Bin Mohd. Zain,11554,BN,25,6788
Perak,N.15 Lintang,1,Mohamed Razilah Bin Dahalan,11991,PAS,3,2222
Perak,N.15 Lintang,2,Meor Osman Bin Imam Pinawa @ Panjang Mohd. Hanapiah,10890,BN,25,7797
Perak,N.16 Jalong,1,Tai Chee Chai @ Tai Teck Choo,11993,BN,25,4580
Perak,N.16 Jalong,2,Liew Sam Fong,1739,DAP,18,6341
Perak,N.16 Jalong,3,Fan Lew Leng @ Fan Yew Teng,1755,SDP,33,368
Perak,N.16 Jalong,4,Lim Ah Guan @ Lim Soon Guan,2369,BEBAS,1,2516
Perak,N.17 Chemor,1,Abu Bakar Bin Sudin,11997,PAS,3,1737
Perak,N.17 Chemor,2,Chen Tiam Seong,11998,DAP,18,5292
Perak,N.17 Chemor,3,Mohamed Yusof Bin Ariffin,11999,BN,25,10898
Perak,N.18 Sungai Rokam,1,Quah Soo Keat @ Quah Soo Leck,12000,SDP,33,521
Perak,N.18 Sungai Rokam,2,Paramjik Singh S/O Tara Singh,12001,BN,25,8882
Perak,N.18 Sungai Rokam,3,Ab. Wahab Bin Mensor,12002,PAS,3,1682
Perak,N.18 Sungai Rokam,4,Mohamad Asri Bin Othman,2388,DAP,18,5858
Perak,N.19 Dermawan,1,Lau Dak Kee,955,DAP,18,15281
Perak,N.19 Dermawan,2,Yun Nean Khean,12005,BN,25,6837
Perak,N.19 Dermawan,3,Oh Keng Seng,681,SDP,33,425
Perak,N.20 Tebing Tinggi,1,Foo Tiew Kok @ Foo Piew Kok,10943,DAP,18,13740
Perak,N.20 Tebing Tinggi,2,Wong To @ Wong Nam Sang,1744,SDP,33,366
Perak,N.20 Tebing Tinggi,3,Liew Yoon Sin,10929,BN,25,7160
Perak,N.21 Tasek,1,Fan Keng Tang,12010,SDP,33,731
Perak,N.21 Tasek,2,Chan Kam,12011,BN,25,7549
Perak,N.21 Tasek,3,Chin Sow Key,12012,DAP,18,10488
Perak,N.22 Sungai Pari,1,Patto A/L Perumal,1512,DAP,18,10700
Perak,N.22 Sungai Pari,2,Lee Chan Fai @ Lee Soon Heng,1184,BN,25,8139
Perak,N.22 Sungai Pari,3,Au You Heng,12015,SDP,33,396
Perak,N.23 Falim,1,Liew Lian Siew,12016,SDP,33,321
Perak,N.23 Falim,2,Woon Ching Hee,12017,BN,25,5017
Perak,N.23 Falim,3,Loke Sui Chun @ Lok Swee Chin,12018,DAP,18,11315
Perak,N.24 Lahat,1,Gopal A/L T.P. Nair,12019,SDP,33,159
Perak,N.24 Lahat,2,Ibrahim Bin Abdul Malek,12020,PAS,3,813
Perak,N.24 Lahat,3,Sew Hua Kew @ Wu Lian Hwa,10931,BN,25,7734
Perak,N.24 Lahat,4,Lee Kak Hoi @ Lee Ah Yat,12022,DAP,18,9461
Perak,N.25 Bukit Chandan,1,Mohd. Nor @ Md. Noor Bin Abdullah,12023,PAS,3,3675
Perak,N.25 Bukit Chandan,2,Megat Tajuddin Bin Megat Ahmad,12024,BN,25,8337
Perak,N.26 Batu Hampar,1,Muhammad Bin Harun @ Mohd. Nor Bin Haron,1449,PAS,3,3320
Perak,N.26 Batu Hampar,2,Haji Mohamad Ali Bin Abdullah,12026,BN,25,7427
Perak,N.27 Pengkalan Baharu,1,Md. Ali Hairuddin B. M. Saidi,12027,DAP,18,2305
Perak,N.27 Pengkalan Baharu,2,Dato Haji Abd. Malik Bin Haji Ahmad,12028,BN,25,6174
Perak,N.27 Pengkalan Baharu,3,Md. Hatta Bin Haji Imran,12029,PAS,3,1003
Perak,N.28 Pantai Remis,1,Kathirgamer A/L Nagalingam,9825,BN,25,5555
Perak,N.28 Pantai Remis,2,Yu Yang Kien,10938,DAP,18,9229
Perak,N.29 Belanja,1,Zainab Binti Ibrahim,12032,BN,25,5950
Perak,N.29 Belanja,2,Mohamah Nor Bin Mansor,1753,PAS,3,4868
Perak,N.30 Bota,1,Othman B. Itam Karib,1460,PAS,3,4022
Perak,N.30 Bota,2,Othman Bin Aris,10940,BEBAS,1,288
Perak,N.30 Bota,3,Ahamed Hambal Bin Yeop Majlis,1459,BN,25,7186
Perak,N.31 Teja,1,Loh Boon Eng,12037,BN,25,6597
Perak,N.31 Teja,2,Lau Ken Fah,12038,SDP,33,321
Perak,N.31 Teja,3,Kalimuthu A/L Ranggayah,9847,DAP,18,6232
Perak,N.32 Chenderong,1,Daud Bin Alang,11103,SDP,33,493
Perak,N.32 Chenderong,2,Song Yong Pheow,10969,BN,25,6927
Perak,N.32 Chenderong,3,Wong Yoon Chong,12042,DAP,18,2491
Perak,N.33 Malim Nawar,1,Kong Weng Kok,12043,SDP,33,851
Perak,N.33 Malim Nawar,2,Choo Kiang Seong,12044,DAP,18,8700
Perak,N.33 Malim Nawar,3,Wang Kew Wah @ Wong Kon Fah,12045,BN,25,5722
Perak,N.34 Tanjong Tualang,1,Dr. Ang Kok Yeang,12046,BN,25,5902
Perak,N.34 Tanjong Tualang,2,Ngan Siong Hing @ Ngan Siong Eng,1173,DAP,18,6153
Perak,N.34 Tanjong Tualang,3,Chan Kok Keong,1745,SDP,33,366
Perak,N.35 Chenderiang,1,Ong Ka Chuan,3399,BN,25,7754
Perak,N.35 Chenderiang,2,Aw Too Yen @ Aw Yong Pan,12050,DAP,18,3825
Perak,N.36 Ayer Kuning,1,Jamal Bin Osman,12051,PAS,3,1234
Perak,N.36 Ayer Kuning,2,Abu Bakar Bin Md. Taib,2295,SDP,33,1082
Perak,N.36 Ayer Kuning,3,Azman Bin Mahalan,12053,BN,25,8506
Perak,N.37 Sungai Manik,1,Ibrahim Bin Ariffin,1433,PAS,3,3652
