state,dun,ballot_order,name,candidate_uid,party,party_uid,votes
Negeri Sembilan,N.01 Kuala Klawang,1,Lim Kim Kee,5575,PERIKATAN,2,3010
Negeri Sembilan,N.01 Kuala Klawang,2,Omar Bin Ahmad,5288,PAS,3,1191
Negeri Sembilan,N.02 Pertang,1,Aminuddin Bin Abdul Manaf,5577,BEBAS,1,1305
Negeri Sembilan,N.02 Pertang,2,Ibrahim Bin Haji Mansor,5578,PERIKATAN,2,1060
Negeri Sembilan,N.02 Pertang,2,Ahmad Bin Haji Yaacob,5579,PAS,3,288
Negeri Sembilan,N.03 Bahau,1,Thong Hiang Kim,5580,PERIKATAN,2,1529
Negeri Sembilan,N.03 Bahau,2,Chai Yau Foh,5581,SF,8,1282
Negeri Sembilan,N.03 Bahau,3,Harun Bin Yusof,416,PAS,3,247
Negeri Sembilan,N.04 Rompin,1,Lim Kee Sai,521,SF,8,1687
Negeri Sembilan,N.04 Rompin,2,Ho Hong Yeow,5584,PERIKATAN,2,1556
Negeri Sembilan,N.04 Rompin,3,Lee Khan Heng,5585,BEBAS,1,60
Negeri Sembilan,N.05 Jempol,1,Haji Mohamad Khatib Bin Mohamad Nor,5586,PERIKATAN,2,2578
Negeri Sembilan,N.05 Jempol,2,Mustapha Bin Mohamad,2333,PAS,3,633
Negeri Sembilan,N.06 Sri Menanti,1,Abdul Samad Bin Idris,5588,PERIKATAN,2,2965
Negeri Sembilan,N.06 Sri Menanti,2,Jallam Bin Othman,519,PAS,3,1228
Negeri Sembilan,N.06 Sri Menanti,3,Raja Harun Bin Raja Tachik,5590,BEBAS,1,673
Negeri Sembilan,N.07 Johol,1,Abu Kasim Bin Saad,5591,PERIKATAN,2,2392
Negeri Sembilan,N.07 Johol,2,Gan Eng Kwee,5592,BEBAS,1,1227
Negeri Sembilan,N.07 Johol,3,A. Ghani Bin A. Samad,5593,PAS,3,437
Negeri Sembilan,N.08 Ulu Muar,1,Ariffin Bin Ali,5594,PERIKATAN,2,3518
Negeri Sembilan,N.08 Ulu Muar,2,Abdul Aziz Bin Haji Mohd. Yunus,5595,PAS,3,1122
Negeri Sembilan,N.09 Pilah,1,Mohamed Idis Bin Matsil,5596,PERIKATAN,2,2328
Negeri Sembilan,N.09 Pilah,2,Kok Leong Yin,5597,BEBAS,1,1260
Negeri Sembilan,N.09 Pilah,3,Abd. Majid Bin Abd. Wahab,5314,PAS,3,699
Negeri Sembilan,N.10 Jimah,1,V. Letchumanan,5599,PERIKATAN,2,2171
Negeri Sembilan,N.10 Jimah,2,Bahari Bin Awal,5600,BEBAS,1,518
Negeri Sembilan,N.11 Lukut,1,Chin See Yin,228,PERIKATAN,2,760
Negeri Sembilan,N.11 Lukut,2,G. K. Kathiravalu,5602,SF,8,574
Negeri Sembilan,N.12 Si Rusa,1,Awaludin Bin Haji Ahmad,5603,PERIKATAN,2,2359
Negeri Sembilan,N.12 Si Rusa,2,Chew Toh Seng,5604,BEBAS,1,493
Negeri Sembilan,N.12 Si Rusa,3,Mohd. Salleh Bin Haji Ahmad,1391,PAS,3,467
Negeri Sembilan,N.12 Si Rusa,4,Haji Mohd. Tahir Bin Dato' Bandar Abd. Rahman,5606,NEG,9,128
Negeri Sembilan,N.13 Pasir Panjang,1,M. Muthucumaru,5607,PERIKATAN,2,1581
Negeri Sembilan,N.13 Pasir Panjang,2,Md. Nor Bin Abd. Hamid,229,BEBAS,1,785
Negeri Sembilan,N.13 Pasir Panjang,3,Cheah Yen Kwee,5609,BEBAS,1,511
Negeri Sembilan,N.13 Pasir Panjang,4,Mohd. Marzuki Bin Haji Din,5610,PAS,3,263
Negeri Sembilan,N.14 Linggi,1,Dr. Mohamed Said,5611,PERIKATAN,2,1193
Negeri Sembilan,N.14 Linggi,2,Teh Seng Sum,5612,BEBAS,1,638
Negeri Sembilan,N.14 Linggi,3,Tengku Syed Harun Bin Tungku,5613,NEG,9,300
Negeri Sembilan,N.15 Terentang,1,Siti Rahmah Binti Hj. Kassim,5614,PERIKATAN,2,1617
Negeri Sembilan,N.15 Terentang,2,Alias Bin Abd. Rahman,2347,NEG,9,1095
Negeri Sembilan,N.15 Terentang,3,Mohd. Noor Bin Haji Ahmad,5616,BEBAS,1,668
Negeri Sembilan,N.15 Terentang,4,Fatimah Binti Hj. Bahari,5617,PAS,3,205
Negeri Sembilan,N.16 Kota,1,Mohd. Yusof Bin Abdullah,13930,PERIKATAN,2,2320
Negeri Sembilan,N.16 Kota,2,Baba Bin Ludek,68,NEG,9,1915
Negeri Sembilan,N.16 Kota,3,Noordin Bin Abdul Samad,66,PAS,3,140
Negeri Sembilan,N.17 Tampin,1,Md. Taha Bin Abd. Talib,5621,PERIKATAN,2,2830
