state,dun,area_name,ballot_order,name,candidate_uid,party,party_uid,votes
Melaka,N.01 Tanjong Kling,Tanjong Kling,1,Manap Bin Mohd.,6519,SF,8,649
Melaka,N.01 Tanjong Kling,Tanjong Kling,2,Muhammad Nor Bin Noordin,6520,PAS,3,342
Melaka,N.01 Tanjong Kling,Tanjong Kling,3,A. Ghafar Bin Baba,6521,PERIKATAN,2,3834
Melaka,N.02 Bukit Rambai,Bukit Rambai,1,Syed Tahir Bin Jaffar,6522,SF,8,1217
Melaka,N.02 Bukit Rambai,Bukit Rambai,2,Hassan Bin Mansor,216,PERIKATAN,2,3194
Melaka,N.02 Bukit Rambai,Bukit Rambai,3,Ab. Manan Bin Ismail,3411,PAS,3,94
Melaka,N.03 Batu Berendam,Batu Berendam,1,Sayid Abdoellah Bin Ahmad Alai Droes,6525,PAS,3,228
Melaka,N.03 Batu Berendam,Batu Berendam,2,Mohd. Bin Hj. Ab. Rahman,5490,PERIKATAN,2,3371
Melaka,N.03 Batu Berendam,Batu Berendam,3,Thamby Bin Hassan,6527,SF,8,1672
Melaka,N.04 Semabok,Semabok,1,Hashim Bin Pit,6528,PERIKATAN,2,3654
Melaka,N.04 Semabok,Semabok,2,Khalid Bin Tabob,6529,SF,8,1180
Melaka,N.04 Semabok,Semabok,3,Mohd. Kamal Bin Sudin,536,PAS,3,290
Melaka,N.05 Kandang,Kandang,1,Haji Mohd. Yusoff Bin Haji Sulong,539,PAS,3,347
Melaka,N.05 Kandang,Kandang,2,Ab. Aziz Bin Rahmat,6532,SF,8,525
Melaka,N.05 Kandang,Kandang,3,Abd. Hadi Bin Abas,6533,PERIKATAN,2,4167
Melaka,N.06 Kota Selatan,Kota Selatan,1,Koh Kay Cham,6534,SF,8,3350
Melaka,N.06 Kota Selatan,Kota Selatan,2,Ng Chear Chim,6535,PETIR,14,1091
Melaka,N.06 Kota Selatan,Kota Selatan,3,Ng Chong Chee,6536,PERIKATAN,2,3042
Melaka,N.07 Kota Tengah,Kota Tengah,1,Chung Cheng Wen,217,SF,8,2310
Melaka,N.07 Kota Tengah,Kota Tengah,2,Tan Choo Chai,6538,PERIKATAN,2,2116
Melaka,N.07 Kota Tengah,Kota Tengah,3,Yeow Ker Yan,6539,PETIR,14,364
Melaka,N.08 Kota Barat,Kota Barat,1,Chua Sian Chin,537,PETIR,14,470
Melaka,N.08 Kota Barat,Kota Barat,2,Hasnal Bin Abdul Hadi,535,SF,8,1706
Melaka,N.08 Kota Barat,Kota Barat,3,Yoong Yong Pow,6542,PERIKATAN,2,2957
Melaka,N.09 Kota Utara,Kota Utara,1,Tan Cheng Swee,5480,PERIKATAN,2,3175
Melaka,N.09 Kota Utara,Kota Utara,2,Mah Khye Boh,6544,SF,8,1428
Melaka,N.10 Kota Timor,Kota Timor,1,L. F. D'Silva,6545,BEBAS,1,90
Melaka,N.10 Kota Timor,Kota Timor,2,J. L. D'Cruz,6546,PERIKATAN,2,2734
Melaka,N.10 Kota Timor,Kota Timor,3,Koo Eng Kuang,532,SF,8,2297
Melaka,N.10 Kota Timor,Kota Timor,4,Charlie Leong,6548,PETIR,14,741
Melaka,N.11 Sungei Bahru,Sungei Bahru,1,Tamby Chik Bin Ab. Karim,5497,PERIKATAN,2,4254
Melaka,N.11 Sungei Bahru,Sungei Bahru,2,Hussain Bin Hassan,234,PAS,3,562
Melaka,N.11 Sungei Bahru,Sungei Bahru,3,Haji Mohamed Din Bin Daud,6551,SF,8,1089
Melaka,N.12 Ramuan China,Ramuan China,1,Ab. Latiff Bin Md. Yassin,6552,PAS,3,553
Melaka,N.12 Ramuan China,Ramuan China,2,A. Ghani Bin Mohd. Ali,6553,PERIKATAN,2,2826
Melaka,N.12 Ramuan China,Ramuan China,3,Ab. Rahim Bin Haji Basir,6554,SF,8,875
Melaka,N.13 Masjid Tanah,Masjid Tanah,1,Abdul Rahman Bin Hassan,6405,PAS,3,915
Melaka,N.13 Masjid Tanah,Masjid Tanah,2,Hj. Hassan Bin Hj. Yaakub,6556,PERIKATAN,2,3448
Melaka,N.13 Masjid Tanah,Masjid Tanah,3,Mohd. Yusoff Bin Ishak,6557,SF,8,405
Melaka,N.14 Alor Gajah,Alor Gajah,1,Mohd. Jan Bin Dolmat,6558,SF,8,804
Melaka,N.14 Alor Gajah,Alor Gajah,2,Haji Talib Bin Haji Karim,6559,PERIKATAN,2,3268
Melaka,N.14 Alor Gajah,Alor Gajah,3,Haji Mohamed Ali Bin Hashim,6560,PAS,3,450
Melaka,N.15 Pulau Sebang,Pulau Sebang,1,Abdul Manaf Bin Sidin,6561,SF,8,1257
Melaka,N.15 Pulau Sebang,Pulau Sebang,2,Abdullah Bin Ismail,6562,PAS,3,219
Melaka,N.15 Pulau Sebang,Pulau Sebang,3,Yeow Kay,5504,PERIKATAN,2,2784
Melaka,N.16 Batang Melaka,Batang Melaka,1,Hong Wee Ju,6564,SF,8,2321
Melaka,N.16 Batang Melaka,Batang Melaka,2,Hj. Ahmad Bin Hj. Joned,6565,PERIKATAN,2,4351
Melaka,N.17 Rim,Rim,1,Too Yeng Jong,5483,SF,8,1389
Melaka,N.17 Rim,Rim,2,Tan Nai Kwi,5508,PERIKATAN,2,4007
Melaka,N.18 Jasin,Jasin,1,Noordin Bin Sa'Ad,5511,PERIKATAN,2,3845
Melaka,N.18 Jasin,Jasin,2,Embi Bin Long,6569,SF,8,1418
Melaka,N.19 Serkam,Serkam,1,Abdullah Bin Mat Amin,6570,SF,8,310
Melaka,N.19 Serkam,Serkam,2,Ab. Ghani Bin Hj. Ahmad,6571,PERIKATAN,2,2686
Melaka,N.19 Serkam,Serkam,3,Haji Mohd. Taha Bin Kalu,6572,PAS,3,1257
Melaka,N.20 Sungei Rambai,Sungei Rambai,1,Ibrahim Bin A. Hamid,6573,PERIKATAN,2,2880
Melaka,N.20 Sungei Rambai,Sungei Rambai,2,Omar Bin Abdullah,703,SF,8,1219
Melaka,N.20 Sungei Rambai,Sungei Rambai,3,Ali Bin Hj. Omar,6575,PAS,3,159
