state,dun,ballot_order,name,candidate_uid,party,party_uid,votes
Kedah,N.01 Langkawi,1,Md. Jamil Bin Che Dan,11559,PAS,3,3301
Kedah,N.01 Langkawi,2,Ismail Bin Yaacob,5315,BN,25,8624
Kedah,N.02 Jerlun,1,Mohd. Taib Bin Ahmad,11561,PAS,3,8769
Kedah,N.02 Jerlun,2,Yusuf Bin Abd. Rahman,10473,BN,25,10369
Kedah,N.03 Tunjang,1,Hanafi Bin Ramli,2296,BN,25,12026
Kedah,N.03 Tunjang,2,Ahmad Bin Yusof,1505,PAS,3,5846
Kedah,N.04 Jitra,1,Osman Bin Aroff,11565,BN,25,12876
Kedah,N.04 Jitra,2,Md Kamal Bin Haji Ismail,11566,PAS,3,4577
Kedah,N.05 Kuala Nerang,1,Haji Awang Ahmad @ Abdul Rashid Bin Sulaiman,11567,BN,25,9998
Kedah,N.05 Kuala Nerang,2,Abu Kassim Bin L. Abdullah,10475,PAS,3,6801
Kedah,N.06 Pokok Sena,1,Ghazali Bin Ibrahim,3291,BN,25,8370
Kedah,N.06 Pokok Sena,2,Haji Othman Bin Haji Mohd Marzuki,8171,PAS,3,6071
Kedah,N.07 Langgar,1,Said Bin Yasin,10494,BN,25,7272
Kedah,N.07 Langgar,2,Mohamad Bin Abdullah,1776,PAS,3,7597
Kedah,N.08 Derga,1,Abdul Rahman Bin Ibrahim,3293,BN,25,5762
Kedah,N.08 Derga,2,Mohamad Shauki Bin Hj. Ibrahim,11574,PAS,3,3562
Kedah,N.08 Derga,3,Ngooi Ah Fart,11575,DAP,18,3764
Kedah,N.09 Alor Merah,1,Suhaimi Bin Hj. Ahmad,1673,PAS,3,6435
Kedah,N.09 Alor Merah,2,Azizan Bin Taib,11577,BN,25,11384
Kedah,N.10 Kota Darulaman,1,Haji Che Hasan Bin Ishak,11578,PAS,3,2374
Kedah,N.10 Kota Darulaman,2,Chea Kim Hoe @ Cheah Chong Chiew,9332,BN,25,7689
Kedah,N.10 Kota Darulaman,3,George John A/L K.M. George,1377,DAP,18,7019
Kedah,N.10 Kota Darulaman,4,Mohd Noorik Bin Abd. Rahman,1672,SDP,33,134
Kedah,N.11 Alor Janggus,1,Karia @ Zakaria Bin Said @ Mohd. Said,2301,BN,25,8466
Kedah,N.11 Alor Janggus,2,Haji Abdul Rahman Bin Lin @ Halim,11583,PAS,3,6525
Kedah,N.12 Pengkalan Kundor,1,Syed Razak Bin S. Zain,11584,BN,25,8329
Kedah,N.12 Pengkalan Kundor,2,Halim Bin Arshat,1098,PAS,3,6435
Kedah,N.13 Bukit Raya,1,Ali @ Fadzil B Md Noor,1100,PAS,3,10327
Kedah,N.13 Bukit Raya,2,Ahmad Zakuan Bin Haji Ahmad,11587,BN,25,8112
Kedah,N.14 Ayer Puteh,1,Fatimah Bt. Haji Ismail,11588,BN,25,8730
Kedah,N.14 Ayer Puteh,2,Haji Abdullah Bin Haji Abdul Rahman @ Haji Abdul Rahim Bin Haji Abdul Rahman,11589,PAS,3,5394
Kedah,N.15 Sala,1,Abd. Razak Bin Hashim,11590,BN,25,6397
Kedah,N.15 Sala,2,Haji Azahari Bin Razak,11591,PAS,3,6550
Kedah,N.16 Yan,1,Abdullah Bin Hj. Ismail,7278,BN,25,7361
Kedah,N.16 Yan,2,Fakhrurazi Bin Saleh,11593,PAS,3,3845
Kedah,N.17 Gurun,1,Abdullah Yamman Bin Idris,11594,PAS,3,2228
Kedah,N.17 Gurun,2,Hong Tok Hiang @ Fang Chok Sheong,10522,BN,25,8656
Kedah,N.17 Gurun,3,Lee Chuan Sam @ Lee Chuan Sun,10528,DAP,18,2200
Kedah,N.18 Tanjong Dawai,1,Mat Akhir Bin Thalib,11597,PAS,3,4505
