state,dun,voters_total,ballots_issued,ballots_not_returned,votes_rejected
Perlis,N.01 Titi Tinggi,6234,4528,0,130
Perlis,N.02 Chuping,7779,6110,0,178
Perlis,N.03 Bintong,6498,0,0,0
Perlis,N.04 Bandar Kangar,8912,6653,0,144
Perlis,N.05 Paya,7354,5632,0,165
Perlis,N.06 Oran,5206,4206,0,116
Perlis,N.07 Kuala Perlis,6118,4678,0,130
Perlis,N.08 Kayang,6096,4617,0,93
Perlis,N.09 Utan Aji,5947,4731,0,129
Perlis,N.10 Bandar Arau,6417,4547,0,107
Perlis,N.11 Kurong Anai,6575,5125,0,106
Perlis,N.12 Sanglang,5882,4728,0,241
