state,dun,area_name,ballot_order,name,candidate_uid,party,party_uid,votes
Johor,N.01 Sepinang,Sepinang,1,Othman Bin Jais,11485,BN,25,12406
Johor,N.01 Sepinang,Sepinang,2,Hj. Zulkernain Bin Mohd Hussin,12660,S46,56,7022
Johor,N.02 Jementah,Jementah,1,Wong Peng Sheng,12661,DAP,18,9252
Johor,N.02 Jementah,Jementah,2,Gan Lian Keng,12662,BN,25,8850
Johor,N.03 Tangkak,Tangkak,1,Yap Chik Dong,11488,BN,25,10483
Johor,N.03 Tangkak,Tangkak,2,Tan Teck Joon,12664,DAP,18,6649
Johor,N.04 Serom,Serom,1,Haji Mohamed Nor Bin Mohd Rasif,12665,S46,56,7374
Johor,N.04 Serom,Serom,2,Hashim Bin Ismail,2480,BN,25,11189
Johor,N.05 Bukit Serampang,Bukit Serampang,1,Tan Sri Hj Muhyiddin B Hj Mohd Yassin,12667,BN,25,9260
Johor,N.05 Bukit Serampang,Bukit Serampang,2,Haji Omar Lambak,12668,S46,56,2240
Johor,N.06 Jorak,Jorak,1,Abdullah Haji Jawati,12669,S46,56,4926
Johor,N.06 Jorak,Jorak,2,Sabariah Bt Ahmad,10431,BN,25,8573
Johor,N.07 Tenang,Tenang,1,Bahari Bin Haron,11495,BN,25,9978
Johor,N.07 Tenang,Tenang,2,Datin Hajah Asiah Riman,12672,S46,56,5124
Johor,N.08 Bekok,Bekok,1,Lim Si Cheng,2500,BN,25,7348
Johor,N.08 Bekok,Bekok,2,Pang Hok Liong,3148,DAP,18,7638
Johor,N.09 Endau,Endau,1,Dr. Sheikh Ibrahim B. Salleh,12675,PAS,3,3419
Johor,N.09 Endau,Endau,2,Ishak Awang,12676,BN,25,6193
Johor,N.09 Endau,Endau,3,Haji Hashim Bin Bidin,12677,BEBAS,1,252
Johor,N.10 Tenggaroh,Tenggaroh,1,Lim Ser Hor,2485,DAP,18,5348
Johor,N.10 Tenggaroh,Tenggaroh,2,A. Singgatore,12679,BN,25,8613
Johor,N.11 Paloh,Paloh,1,Hoo Seong Chang,2486,BN,25,15486
Johor,N.11 Paloh,Paloh,2,Lim Kwi Siam,12681,DAP,18,12102
Johor,N.12 Gunung Lambak,Gunung Lambak,1,Ng Kim Lai,12682,BN,25,14605
Johor,N.12 Gunung Lambak,Gunung Lambak,2,Khoo Ching Ong,12683,DAP,18,12229
Johor,N.13 Sri Medan,Sri Medan,1,Haji Kusni B Simoh,12684,S46,56,7483
Johor,N.13 Sri Medan,Sri Medan,2,Datin Hajah Atkah Bt Abdullah,12685,BN,25,10997
Johor,N.14 Semerah,Semerah,1,Tan Teck Poh,12686,BN,25,11377
Johor,N.14 Semerah,Semerah,2,Haji Othman Bin Haji Tahir,6337,S46,56,10336
Johor,N.15 Bukit Naning,Bukit Naning,1,Mazlan Bin Abu,12688,S46,56,7900
