state,dun,ballot_order,name,candidate_uid,party,party_uid,votes
Negeri Sembilan,N.01 Sri Menanti,1,A. Samad Bin Idris,686,PERIKATAN,2,4324
Negeri Sembilan,N.01 Sri Menanti,2,Abd. Majid Bin Abd. Wahab,5314,PAS,3,559
Negeri Sembilan,N.01 Sri Menanti,3,Jaalam Bin Othman,519,SF,8,708
Negeri Sembilan,N.02 Johol,1,Anthony Lim Joo Hoa,6639,PDB,13,139
Negeri Sembilan,N.02 Johol,2,H. Ondot Bin Jimak,6640,PAS,3,184
Negeri Sembilan,N.02 Johol,3,Sapiah Binti Talib,6641,PERIKATAN,2,2535
Negeri Sembilan,N.02 Johol,4,Harun Bin Mulop,6642,BEBAS,1,1084
Negeri Sembilan,N.02 Johol,5,Tan Fot Lan,6643,SF,8,660
Negeri Sembilan,N.03 Ulu Muar,1,Abd. Kadir Bin Abdullah,6644,PERIKATAN,2,3396
Negeri Sembilan,N.03 Ulu Muar,2,Sulaiman Bin Idris,6645,PAS,3,1211
Negeri Sembilan,N.03 Ulu Muar,3,Mustapha Bin Mohamad,2333,PDB,13,466
Negeri Sembilan,N.04 Pilah,1,Chai Tak Han,6647,PDB,13,1620
Negeri Sembilan,N.04 Pilah,2,Ariffin Bin Ali,5594,PERIKATAN,2,3206
Negeri Sembilan,N.04 Pilah,3,Noordin Bin Abdul Samad,66,PAS,3,361
Negeri Sembilan,N.05 Rantau,1,C. Rajaratnam,6650,SF,8,1281
Negeri Sembilan,N.05 Rantau,2,Ayakannu S/O Vallisamy,6651,PERIKATAN,2,3226
Negeri Sembilan,N.05 Rantau,3,Mohd. Nor Bin Abdul Hamid,6652,PDB,13,465
Negeri Sembilan,N.06 Sungei Ujong,1,Lam Teck Choon,6653,PERIKATAN,2,4261
Negeri Sembilan,N.06 Sungei Ujong,2,Lai Pong Yuen,6654,PDB,13,2319
Negeri Sembilan,N.06 Sungei Ujong,3,Haji Md. Tahir Bin D. B. Abd. Rahman,6655,BEBAS,1,211
Negeri Sembilan,N.06 Sungei Ujong,4,Yim Chee Chong,996,SF,8,2538
Negeri Sembilan,N.07 Rahang,1,Ong Ping Ling,6657,PDB,13,1368
Negeri Sembilan,N.07 Rahang,2,Han Hiu Fong,5644,PERIKATAN,2,3855
Negeri Sembilan,N.07 Rahang,3,M. S. Maniam,6659,SF,8,2314
Negeri Sembilan,N.08 Terentang,1,Ahmad Fuad Bin Yusof,6660,BEBAS,1,649
Negeri Sembilan,N.08 Terentang,2,Baba Bin Ludek,68,PDB,13,992
Negeri Sembilan,N.08 Terentang,3,Siti Rahmah Binti Hj. Kassim,5614,PERIKATAN,2,1710
Negeri Sembilan,N.08 Terentang,4,Ab. Rahman Bin Hj. Mohammad,6663,SF,8,481
Negeri Sembilan,N.09 Kota,1,Hj. Ab. Rahman Bin Hj. Ali,6664,SF,8,336
Negeri Sembilan,N.09 Kota,2,Haji Mohd. Shariff Bin Hj. Harun,6665,PDB,13,1207
Negeri Sembilan,N.09 Kota,3,Mohd. Yusof Bin Abdullah,13930,PERIKATAN,2,3263
Negeri Sembilan,N.10 Tampin,1,Dr. Sulaiman Bin Mohd. Attas,538,SF,8,1687
Negeri Sembilan,N.10 Tampin,2,Md. Taha Bin Abd. Talib,5621,PERIKATAN,2,3565
Negeri Sembilan,N.10 Tampin,3,Othman Bin Lisut,6669,BEBAS,1,309
Negeri Sembilan,N.11 Gemas,1,Kwa Kim Poh,6670,SF,8,1303
Negeri Sembilan,N.11 Gemas,2,Lim Heng Seng,6671,PERIKATAN,2,2578
Negeri Sembilan,N.12 Jimah,1,Cheah Yen Kwee,5609,PERIKATAN,2,1271
Negeri Sembilan,N.12 Jimah,2,O. Tara Singh,6673,PDB,13,168
Negeri Sembilan,N.12 Jimah,3,Tan Cheng Kiat,6674,BEBAS,1,353
Negeri Sembilan,N.12 Jimah,4,Chellappah Rasadurai,6675,SF,8,1008
Negeri Sembilan,N.12 Jimah,5,Bahari Bin Awal,5600,PKR,11,872
Negeri Sembilan,N.13 Lukut,1,N. S. Devi,525,BEBAS,1,313
Negeri Sembilan,N.13 Lukut,2,Lee Tee Siong,5635,PERIKATAN,2,1321
Negeri Sembilan,N.13 Lukut,3,Yong On,6679,BEBAS,1,190
Negeri Sembilan,N.13 Lukut,4,K. Thangaraju,6680,PDB,13,88
Negeri Sembilan,N.14 Si Rusa,1,Yeoh Thian Sang,6681,PKR,11,1446
Negeri Sembilan,N.14 Si Rusa,2,Haji Awaluddin Bin Haji Ahmad,6682,PERIKATAN,2,2490
Negeri Sembilan,N.14 Si Rusa,3,Ismail Bin Tahat,6683,PAS,3,438
Negeri Sembilan,N.15 Pasir Panjang,1,Ng Hup Chwee,524,PDB,13,1041
