state,dun,area_name,ballot_order,name,candidate_uid,party,votes
Melaka,N.01 Kuala Linggi,Kuala Linggi,1,Datuk Ar Hj Ismail Othman,19333,BN,5521
Melaka,N.01 Kuala Linggi,Kuala Linggi,2,Julasapiyah Bin Kassim,16441,PAS,3090
Melaka,N.02 Tanjung Bidara,Tanjung Bidara,1,Md Rawi Bin Mahmud,19335,BN,6014
Melaka,N.02 Tanjung Bidara,Tanjung Bidara,2,Ustaz Imran Abd Rahman,17781,PAS,1774
Melaka,N.03 Ayer Limau,Ayer Limau,1,Haji Amirudin Haji Yusof,17784,BN,6552
Melaka,N.03 Ayer Limau,Ayer Limau,2,Halim Bin Bachik,19338,PKR,1983
Melaka,N.04 Lendu,Lendu,1,Sulaiman Bin Md Ali,19339,BN,5009
Melaka,N.04 Lendu,Lendu,2,Asri Bin Shaik Abdul Aziz,19340,PAS,2506
Melaka,N.05 Taboh Naning,Taboh Naning,1,Cikgu Halim,19341,PAS,2165
Melaka,N.05 Taboh Naning,Taboh Naning,2,Latipah Binti Omar,17788,BN,4520
Melaka,N.06 Rembia,Rembia,1,Norpipah Binti Abdol,17789,BN,6879
Melaka,N.06 Rembia,Rembia,2,Rusnah Binti Aluai,19344,PKR,4521
Melaka,N.07 Gadek,Gadek,1,Abdullah Sani Bin Rejab,19345,BEBAS,692
Melaka,N.07 Gadek,Gadek,2,M.S. Mahadevan Sanacy,19346,BN,5975
Melaka,N.07 Gadek,Gadek,3,Rajandran A/L Govindasamy,19347,PKR,3345
Melaka,N.08 Machap,Machap,1,Lai Meng Chong,17793,BN,5003
Melaka,N.08 Machap,Machap,2,Ginie Lim,17794,PKR,4851
Melaka,N.08 Machap,Machap,3,Ravinther A/L Sekaran,19350,KITA,61
Melaka,N.09 Durian Tunggal,Durian Tunggal,1,Datuk Hj. Ab. Wahab Bin Ab. Latip,17796,BN,5645
Melaka,N.09 Durian Tunggal,Durian Tunggal,2,Adly Zahari,4941,PAS,4329
Melaka,N.10 Asahan,Asahan,1,Abdul Ghafar Bin Atan,16453,BN,8257
Melaka,N.10 Asahan,Asahan,2,Richard Wong,19354,PAS,4400
Melaka,N.11 Sungai Udang,Sungai Udang,1,Pw 1 (B) Asri,19355,PKR,3009
Melaka,N.11 Sungai Udang,Sungai Udang,2,Datuk Wira Ir. Hj Idris Bin Hj Haron,19356,BN,12145
Melaka,N.12 Pantai Kundor,Pantai Kundor,1,Mohd Noor Bin Omar,5455,PAS,4037
Melaka,N.12 Pantai Kundor,Pantai Kundor,2,Datuk Hj Ab Rahaman Bin Hj Ab Karim,17802,BN,7101
Melaka,N.13 Paya Rumput,Paya Rumput,1,Sazali Bin Muhd Din @ Muhamad Din,19359,BN,11003
Melaka,N.13 Paya Rumput,Paya Rumput,2,Cikgu Taha,19360,PKR,9733
