state,dun,ballot_order,name,candidate_uid,party,party_uid,votes
Selangor,N.01 Tanjong Karang,1,Kamarusaman Bin Ahmad,7740,PERIKATAN,2,6096
Selangor,N.01 Tanjong Karang,2,Adnan Bin Haji Hashim,7741,PAS,3,4462
Selangor,N.02 Kuala Selangor Pekan,1,N. S. Maniam,6659,PERIKATAN,2,4215
Selangor,N.02 Kuala Selangor Pekan,2,Nadarasa @ Nadaraja,7743,GERAKAN,21,3398
Selangor,N.02 Kuala Selangor Pekan,3,Ismail Bin Amil,7744,PAS,3,1929
Selangor,N.03 Kepong,1,Dr Tan Chee Khoon,499,GERAKAN,21,13310
Selangor,N.03 Kepong,2,Lee Kim Sai,7746,PERIKATAN,2,6291
Selangor,N.04 Penchala,1,Hor Cheok @ Ho Cheuk Fuen,7747,DAP,18,8389
Selangor,N.04 Penchala,2,Dato' Lim Jew Siang,7748,PERIKATAN,2,2735
Selangor,N.05 Jeram,1,Hussain Abdullah,7749,PERIKATAN,2,5153
Selangor,N.05 Jeram,2,Jarmani Bin Md. Umar,6951,PAS,3,3367
Selangor,N.06 Sementa,1,Chua Kow Eng,7751,DAP,18,4664
Selangor,N.06 Sementa,2,Wong Tai Mooi,7752,PERIKATAN,2,3059
Selangor,N.06 Sementa,3,Haji Norhadi Hai Hassan Ali,7753,PAS,3,1118
Selangor,N.07 Serendah,1,Ganga Nayar,1248,GERAKAN,21,4504
Selangor,N.07 Serendah,2,Lim Cy Howe,6953,PERIKATAN,2,4220
Selangor,N.08 Kuang,1,Chou Yew Koh,7756,GERAKAN,21,3119
Selangor,N.08 Kuang,2,Oon Seng Lee,6954,PERIKATAN,2,3088
Selangor,N.08 Kuang,3,Mohd. Yusuf Bin Ma'Aya,7758,PAS,3,1129
Selangor,N.09 Kajang,1,Mohd. Nazir Bin Haji Abdul Jalil,58,PERIKATAN,2,5022
Selangor,N.09 Kajang,2,Loh Chee Foom,671,GERAKAN,21,4352
Selangor,N.10 Semenyih,1,Salmah Binti Haji Mohd. Salleh,7761,PERIKATAN,2,3102
Selangor,N.10 Semenyih,2,Tang Kun Kek,7762,GERAKAN,21,2641
