state,dun,ballot_order,name,candidate_uid,party,party_uid,votes
Sabah,N.01 Banggi,1,Motimbun Bin Stujongkok,8930,PRS,59,168
Sabah,N.01 Banggi,2,Eyon Bin Angis,12279,AKAR,60,175
Sabah,N.01 Banggi,3,Datu Amirkahar Bin Tuan Datu Hj. Mustapha,1874,USNO,15,2284
Sabah,N.01 Banggi,4,Abidula Bin Amsana,10070,PBS,48,1084
Sabah,N.01 Banggi,5,Saludin Bin Ali Besar,8931,BERJAYA,31,251
Sabah,N.02 Kudat,1,Lee Tain Shoong,12283,PRS,59,127
Sabah,N.02 Kudat,2,Yong Sze Kiun,7850,BERJAYA,31,309
Sabah,N.02 Kudat,3,Chong Kah Kiat,8934,LDP,58,4043
Sabah,N.02 Kudat,4,Gurahman B. Hj. Lolong,12286,BEBAS,1,60
Sabah,N.02 Kudat,5,Chong Jah Fah,2280,DAP,18,94
Sabah,N.02 Kudat,6,Wong Phin Chung,10078,PBS,48,4667
Sabah,N.02 Kudat,7,Willie Chong Kui Shen,8937,AKAR,60,48
Sabah,N.03 Bengkoka,1,Puddin Bin Hj. Paitu,12290,BEBAS,1,33
Sabah,N.03 Bengkoka,2,Paulus Itom @ Paul Tom,11160,PBS,48,2492
Sabah,N.03 Bengkoka,3,Alin Binn Dolong,12292,BERJAYA,31,161
Sabah,N.03 Bengkoka,4,Masrani Bin Parman,12293,USNO,15,2135
Sabah,N.03 Bengkoka,5,Johnes Bin Piut,8940,PRS,59,261
Sabah,N.03 Bengkoka,6,Molupin Bin Mojulou,12295,AKAR,60,71
Sabah,N.04 Matunggong,1,Mohd Rosley Bin Asantie,12296,AKAR,60,1015
Sabah,N.04 Matunggong,2,Johnny Kololong Sokuroh,11165,PRS,59,753
Sabah,N.04 Matunggong,3,Abah Bin Mengimpal,12298,BERJAYA,31,325
Sabah,N.04 Matunggong,4,Mathius Bin Majihi,8943,PBS,48,3411
Sabah,N.05 Tandek,1,Saidi Bin Suari,12300,USNO,15,1313
Sabah,N.05 Tandek,2,Saibul Bin Supu,10091,PBS,48,2449
Sabah,N.05 Tandek,3,Dasan Suran,12302,BERJAYA,31,271
Sabah,N.05 Tandek,4,Uhot Bin Malingka,12303,PRS,59,372
Sabah,N.05 Tandek,5,Saibon Bin Papalan,12304,AKAR,60,354
Sabah,N.06 Langkon,1,Newman Gaban,1574,BEBAS,1,311
Sabah,N.06 Langkon,2,Bugie Galadam,12306,PBS,48,2804
Sabah,N.06 Langkon,3,Micheal Madinal,7858,PRS,59,537
Sabah,N.06 Langkon,4,Kamedis Bin Malintan,12308,BERJAYA,31,252
Sabah,N.06 Langkon,5,Sampaladon Bin Sudiki,12309,AKAR,60,1048
Sabah,N.07 Tempasuk,1,Jumit Bin Panau,12310,PRS,59,105
Sabah,N.07 Tempasuk,2,Mukamad Bin Abdullah,1776,BEBAS,1,15
Sabah,N.07 Tempasuk,3,Hj. Musbah Bin Hj. Janli,12312,USNO,15,2572
Sabah,N.07 Tempasuk,4,Robert Ripin Minggir,11182,PBS,48,2915
Sabah,N.07 Tempasuk,5,Pendikar Bin Hj. Mulia,12314,AKAR,60,1139
Sabah,N.07 Tempasuk,6,Hj. Mohammad Noor B. Hj. Mansor,11267,BERJAYA,31,1089
Sabah,N.08 Usukan,1,Melin Bin Laut,12316,PRS,59,208
Sabah,N.08 Usukan,2,Pinjaman Bin Hassin,12317,PBS,48,2148
Sabah,N.08 Usukan,3,Tun Dato Haji Mustapha Bin Datu Harun,721,USNO,15,4805
Sabah,N.08 Usukan,4,Chin Ing Hing,11185,BEBAS,1,106
Sabah,N.08 Usukan,5,Jamrah Bin Kantoh @ Jack,12320,BEBAS,1,75
Sabah,N.08 Usukan,6,Edham Bin Sakmad,12321,AKAR,60,407
Sabah,N.08 Usukan,7,Raskan Bin Asing,1295,BERJAYA,31,583
Sabah,N.09 Kadamaian,1,Yapin Gimpoton,7872,PRS,59,935
Sabah,N.09 Kadamaian,2,Manik Bte. Tanggau,12324,BERJAYA,31,60
Sabah,N.09 Kadamaian,3,Awadnir Bin Matanggal,12325,USNO,15,1130
Sabah,N.09 Kadamaian,4,Banggai Bin Basirun,10116,PBS,48,4419
Sabah,N.09 Kadamaian,5,Meisen Sendelun,12327,AKAR,60,204
Sabah,N.10 Tamparuli,1,Nori Bte Lumpisau,12328,USNO,15,638
Sabah,N.10 Tamparuli,2,Mojilip Bin Bumburing @ Wilfred,8978,PBS,48,4971
Sabah,N.10 Tamparuli,3,"Ongkili James Peter, Datuk",1586,PRS,59,748
Sabah,N.10 Tamparuli,4,Raji Bin Mandaili,12331,AKAR,60,144
Sabah,N.10 Tamparuli,5,Jonny Tanggar,12332,BERJAYA,31,80
Sabah,N.11 Sulamam,1,Hajiji Bin Haji Noor,12333,USNO,15,3575
Sabah,N.11 Sulamam,2,Yusof Bin Awang Ludin,12334,BEBAS,1,38
Sabah,N.11 Sulamam,3,Aliasgar Bin Basri,12335,BERJAYA,31,538
Sabah,N.11 Sulamam,4,Jahid Bin Jahim,12336,PBS,48,3294
Sabah,N.11 Sulamam,5,Shafie Bin Anterak,12337,PRS,59,120
Sabah,N.11 Sulamam,6,Kalakau Bin Untol,12338,AKAR,60,565
Sabah,N.11 Sulamam,7,Hj. Laugau Tarki Bin Hj. Noor,12339,BEBAS,1,11
Sabah,N.12 Kiulu,1,Gaibin Bin Ronsoi,10131,USNO,15,893
Sabah,N.12 Kiulu,2,Lakuman Bin Gisug,12341,PRS,59,255
Sabah,N.12 Kiulu,3,Patrick Bin Godomon,12342,BERJAYA,31,552
Sabah,N.12 Kiulu,4,Mickey Bin Salleh,12343,AKAR,60,90
Sabah,N.12 Kiulu,5,Gisin Bin Lombut,8981,PBS,48,3709
Sabah,N.13 Kundasang,1,Masidi Bin Manjun,12345,USNO,15,2054
Sabah,N.13 Kundasang,2,Japiril Bin Suhaimin,12346,BERJAYA,31,193
Sabah,N.13 Kundasang,3,Samat Bin Dimok,12347,AKAR,60,212
Sabah,N.13 Kundasang,4,Mynoor Bin Ginggor,12348,PRS,59,1269
Sabah,N.13 Kundasang,5,Ewon Bin Ebin,5100,PBS,48,4009
Sabah,N.14 Ranau,1,Minsuan Bin Patoh,12350,BERJAYA,31,177
Sabah,N.14 Ranau,2,Siringan Bin Gubat,12351,PBS,48,3790
Sabah,N.14 Ranau,3,Datuk Mark Koding,12352,AKAR,60,2558
Sabah,N.14 Ranau,4,Benedict Yasin,11204,PRS,59,154
Sabah,N.15 Sugut,1,Ronald Kiandee,2857,AKAR,60,231
Sabah,N.15 Sugut,2,Julius Niyo,8961,PRS,59,71
Sabah,N.15 Sugut,3,Abdul Rahman Bin Atang,1494,BERJAYA,31,114
Sabah,N.15 Sugut,4,Musa Bin Aman,12357,USNO,15,1207
Sabah,N.15 Sugut,5,Jublee Bin K.K  Zen,11207,PBS,48,1666
Sabah,N.16 Labuk,1,Tang Yung Hi @ Tan Yong Gee,11210,PBS,48,3167
Sabah,N.16 Labuk,2,Ahmad Thamrin Bin Haji Mohd. Jaini,10155,AKAR,60,140
Sabah,N.16 Labuk,3,Hamza Bin A.Abdullah,3921,USNO,15,1502
Sabah,N.16 Labuk,4,K.K Paul Baklin O.T. Gurandi,11211,PRS,59,811
Sabah,N.16 Labuk,5,Haji Salleh Hj.O.T.Otik,7876,BERJAYA,31,345
Sabah,N.17 Sungai Sibuga,1,Saman Bin Hj. Gulam,10171,AKAR,60,260
Sabah,N.17 Sungai Sibuga,2,Datuk James Bernard Willie,12365,PRS,59,197
Sabah,N.17 Sungai Sibuga,3,Lai Vai Ming,12366,LDP,58,127
Sabah,N.17 Sungai Sibuga,4,Juslie Bin Ajirol,2858,USNO,15,3823
Sabah,N.17 Sungai Sibuga,5,Mukri Bin Taipsapara,12368,BERJAYA,31,457
Sabah,N.17 Sungai Sibuga,6,Thien Fui Yun,12369,PBS,48,3908
Sabah,N.18 Elopura,1,Chu Yin Foh,12370,LDP,58,1584
Sabah,N.18 Elopura,2,Tham Nyip Shen,10159,PBS,48,5543
Sabah,N.18 Elopura,3,Yap Pak Leong,6077,BERJAYA,31,937
Sabah,N.18 Elopura,4,Ang Lian Hai,2199,DAP,18,908
Sabah,N.19 Tanjung Papat,1,Yak Pak Chau,12374,BERJAYA,31,469
Sabah,N.19 Tanjung Papat,2,Lau Ngan Siew,2542,LDP,58,1302
