state,dun,area_name,ballot_order,name,candidate_uid,party,party_uid,votes
Sarawak,N.01 Opar,Opar,1,Bayang Ak Teron,18670,SEDAR,37,160
Sarawak,N.01 Opar,Opar,2,Billy Anak Sujang,18671,GPS,88,3659
Sarawak,N.01 Opar,Opar,3,Ranum Anak Mina,13563,PSB,89,1970
Sarawak,N.01 Opar,Opar,4,Meneng Anak Biris,18673,PKR,11,327
Sarawak,N.01 Opar,Opar,5,Freedy Anak Misid,18674,PBK,76,1487
Sarawak,N.01 Opar,Opar,6,Cikgu Saini Anak Kakong,18675,PBDSB,72,220
Sarawak,N.02 Tasik Biru,Tasik Biru,1,Paul Shanon Kenbell Barin,18676,PBK,76,2113
Sarawak,N.02 Tasik Biru,Tasik Biru,2,Dr Tiki Anak Lafe,18677,PSB,89,1980
Sarawak,N.02 Tasik Biru,Tasik Biru,3,Dato Henry Harry Jinep,18678,GPS,88,6325
Sarawak,N.02 Tasik Biru,Tasik Biru,4,Granda Anak Aing,18679,DAP,18,1359
Sarawak,N.03 Tanjong Datu,Tanjong Datu,1,Azizul Annuar Bin Adenan,18680,GPS,88,5423
Sarawak,N.03 Tanjong Datu,Tanjong Datu,2,Cikgu Talip,18681,BEBAS,1,261
Sarawak,N.03 Tanjong Datu,Tanjong Datu,3,Jery'In Bin Fauzi,18682,PSB,89,921
Sarawak,N.03 Tanjong Datu,Tanjong Datu,4,Goem Anak Pijar,18683,PBK,76,226
Sarawak,N.04 Pantai Damai,Pantai Damai,1,Dr Abdul Rahman Bin Junaidi,14797,GPS,88,10699
Sarawak,N.04 Pantai Damai,Pantai Damai,2,Mahmud Bin Sabli,18685,PSB,89,2318
Sarawak,N.05 Demak Laut,Demak Laut,1,Dr. Hazland B. Abg. Hipni,18686,GPS,88,7636
Sarawak,N.05 Demak Laut,Demak Laut,2,Jen Peli,18687,AMANAH,71,212
Sarawak,N.05 Demak Laut,Demak Laut,3,Khairul Bin Ahmat,18688,BEBAS,1,674
Sarawak,N.05 Demak Laut,Demak Laut,4,Yatika Binti Jelani,18689,PSB,89,1237
Sarawak,N.06 Tupong,Tupong,1,Fazzrudin Bin Abdul Rahman,17287,GPS,88,12544
