state,dun,voters_total,ballots_issued,ballots_not_returned,votes_rejected
Melaka,N.01 Kota Selatan,6313,4397,0,43
Melaka,N.02 Kota Tengah,3688,2822,0,29
Melaka,N.03 Kota Barat,4238,3104,0,51
Melaka,N.04 Kota Utara,3775,1122,0,34
Melaka,N.05 Kota Timor,4323,3175,0,36
Melaka,N.06 Tanjong Kling,4748,3798,0,46
Melaka,N.07 Bukit Rambai,4091,2994,0,58
Melaka,N.08 Batu Berendam,4771,4059,0,60
Melaka,N.09 Semabok,5009,3846,0,59
Melaka,N.10 Kandang,4876,4041,0,56
Melaka,N.11 Sungei Bharu,6002,4983,0,62
Melaka,N.12 Ramuan China,3982,3387,0,50
Melaka,N.13 Masjid Tanah,4484,3508,0,99
Melaka,N.14 Alor Gajah,4487,3680,0,77
Melaka,N.15 Pulau Sebang,3975,3110,0,43
Melaka,N.16 Batang Malaka,5840,4661,0,148
Melaka,N.17 Rim,5104,4314,0,117
Melaka,N.18 Jasin,5202,4003,0,107
Melaka,N.19 Serkam,4329,3568,0,48
Melaka,N.20 Sungei Rambai,4500,3536,0,85
