state,dun,voters_total,ballots_issued,ballots_not_returned,votes_rejected
Kedah,N.01 Padang Mat Sirat,12554,10336,2,262
Kedah,N.02 Kuah,10527,8231,58,193
Kedah,N.03 Ayer Hitam,22153,17346,5,369
Kedah,N.04 Kota Siputeh,21847,17090,8,389
Kedah,N.05 Tunjang,22883,18082,749,492
Kedah,N.06 Jitra,23042,18024,21,381
Kedah,N.07 Kuala Nerang,15109,12602,286,401
Kedah,N.08 Pedu,13868,11555,8,311
Kedah,N.09 Bukit Lada,23187,18310,19,407
Kedah,N.10 Langgar,21052,16676,724,295
Kedah,N.11 Tanjong Seri,23886,17787,8,273
Kedah,N.12 Derga,20480,13417,143,418
Kedah,N.13 Kota Darul Aman,22177,14797,516,367
Kedah,N.14 Alor Merah,21021,15086,21,287
Kedah,N.15 Anak Bukit,19723,15363,13,230
Kedah,N.16 Kubang Rotan,18973,14190,8,357
Kedah,N.17 Pengkalan Kundor,22418,17228,8,283
Kedah,N.18 Bukit Raya,27864,22448,12,314
Kedah,N.19 Sungai Tiang,25863,23921,3723,650
Kedah,N.20 Sala,23014,18295,0,306
Kedah,N.21 Guar Chempedak,19265,14133,15,343
Kedah,N.22 Belantek,15686,12876,13,276
Kedah,N.23 Jeneri,17384,14349,0,342
Kedah,N.24 Bukit Selambau,24023,17710,10,498
Kedah,N.25 Gurun,19529,13740,16,477
Kedah,N.26 Tanjong Dawai,20113,15141,12,440
Kedah,N.27 Pantai Merdeka,22949,18232,141,391
Kedah,N.28 Bakar Arang,25694,19968,2477,246
Kedah,N.29 Sidam,23810,17134,3,537
Kedah,N.30 Bayu,24601,19533,311,371
Kedah,N.31 Kupang,29285,22993,0,434
Kedah,N.32 Kuala Ketil,18129,13570,256,420
Kedah,N.33 Merbau Pulas,21684,15915,15,495
Kedah,N.34 Lunas,24481,17763,13,685
Kedah,N.35 Kulim,25276,18299,388,473
Kedah,N.36 Bandar Baharu,21817,16460,28,430
